city,type,value
七台河,AQI,128.38
七台河,CO,0.81
七台河,NO2,19.83
七台河,O3,61.79
七台河,PM10,132.96
七台河,PM2.5,97.04
七台河,SO2,14.08
三亚,AQI,37.54
三亚,CO,0.65
三亚,NO2,14.0
三亚,O3,62.79
三亚,PM10,37.54
三亚,PM2.5,19.21
三亚,SO2,2.88
三明,AQI,64.83
三明,CO,1.52
三明,NO2,37.08
三明,O3,25.75
三明,PM10,75.71
三明,PM2.5,45.17
三明,SO2,18.79
三门峡,AQI,70.83
三门峡,CO,1.26
三门峡,NO2,42.79
三门峡,O3,64.71
三门峡,PM10,79.83
三门峡,PM2.5,42.04
三门峡,SO2,43.12
上海,AQI,65.17
上海,CO,0.68
上海,NO2,29.96
上海,O3,126.96
上海,PM10,72.46
上海,PM2.5,44.46
上海,SO2,16.67
上饶,AQI,109.71
上饶,CO,0.7
上饶,NO2,46.67
上饶,O3,44.17
上饶,PM10,121.79
上饶,PM2.5,82.58
上饶,SO2,97.92
东莞,AQI,63.0
东莞,CO,0.81
东莞,NO2,46.12
东莞,O3,86.04
东莞,PM10,64.79
东莞,PM2.5,43.25
东莞,SO2,13.38
东营,AQI,102.38
东营,CO,0.95
东营,NO2,36.96
东营,O3,123.71
东营,PM10,147.38
东营,PM2.5,69.42
东营,SO2,54.29
中卫,AQI,69.29
中卫,CO,1.53
中卫,NO2,23.25
中卫,O3,48.79
中卫,PM10,90.67
中卫,PM2.5,36.08
中卫,SO2,17.75
中山,AQI,46.42
中山,CO,0.98
中山,NO2,20.42
中山,O3,58.12
中山,PM10,45.25
中山,PM2.5,29.29
中山,SO2,11.21
临夏州,AQI,77.79
临夏州,CO,0.77
临夏州,NO2,82.79
临夏州,O3,83.25
临夏州,PM10,103.54
临夏州,PM2.5,39.88
临夏州,SO2,18.12
临安,AQI,60.29
临安,CO,0.64
临安,NO2,20.96
临安,O3,31.67
临安,PM10,69.58
临安,PM2.5,36.58
临安,SO2,14.04
临汾,AQI,76.58
临汾,CO,2.62
临汾,NO2,31.46
临汾,O3,54.25
临汾,PM10,85.12
临汾,PM2.5,54.67
临汾,SO2,55.67
临沂,AQI,102.83
临沂,CO,0.99
临沂,NO2,48.38
临沂,O3,120.46
临沂,PM10,141.25
临沂,PM2.5,67.58
临沂,SO2,60.0
临沧,AQI,38.79
临沧,CO,1.24
临沧,NO2,13.46
临沧,O3,45.83
临沧,PM10,40.5
临沧,PM2.5,12.83
临沧,SO2,10.29
丹东,AQI,96.29
丹东,CO,1.17
丹东,NO2,24.83
丹东,O3,113.0
丹东,PM10,110.58
丹东,PM2.5,69.67
丹东,SO2,18.79
丽水,AQI,72.0
丽水,CO,0.67
丽水,NO2,39.67
丽水,O3,76.38
丽水,PM10,71.62
丽水,PM2.5,52.08
丽水,SO2,18.42
丽江,AQI,27.67
丽江,CO,0.41
丽江,NO2,14.67
丽江,O3,80.75
丽江,PM10,22.04
丽江,PM2.5,11.54
丽江,SO2,11.29
义乌,AQI,78.21
义乌,CO,0.8
义乌,NO2,62.46
义乌,O3,67.42
义乌,PM10,92.79
义乌,PM2.5,56.58
义乌,SO2,34.17
乌兰察布,AQI,91.0
乌兰察布,CO,0.45
乌兰察布,NO2,26.71
乌兰察布,O3,101.71
乌兰察布,PM10,131.42
乌兰察布,PM2.5,42.62
乌兰察布,SO2,16.79
乌海,AQI,133.92
乌海,CO,1.29
乌海,NO2,33.0
乌海,O3,84.29
乌海,PM10,217.25
乌海,PM2.5,69.5
乌海,SO2,134.58
乌鲁木齐,AQI,298.75
乌鲁木齐,CO,0.78
乌鲁木齐,NO2,38.5
乌鲁木齐,O3,47.42
乌鲁木齐,PM10,462.65
乌鲁木齐,PM2.5,176.92
乌鲁木齐,SO2,9.83
乐山,AQI,113.33
乐山,CO,1.26
乐山,NO2,49.79
乐山,O3,65.38
乐山,PM10,115.08
乐山,PM2.5,85.46
乐山,SO2,38.21
九江,AQI,93.42
九江,CO,0.83
九江,NO2,31.92
九江,O3,59.46
九江,PM10,114.12
九江,PM2.5,69.33
九江,SO2,58.29
乳山,AQI,54.62
乳山,CO,0.55
乳山,NO2,6.88
乳山,O3,122.92
乳山,PM10,60.21
乳山,PM2.5,29.88
乳山,SO2,14.04
云浮,AQI,54.58
云浮,CO,1.55
云浮,NO2,21.08
云浮,O3,49.46
