city,type,value
七台河,AQI,102.12
七台河,CO,0.08
七台河,NO2,21.38
七台河,O3,14.25
七台河,PM10,71.08
七台河,PM2.5,106.77
七台河,SO2,6.54
三亚,AQI,36.79
三亚,CO,0.76
三亚,NO2,15.5
三亚,O3,51.29
三亚,PM10,37.08
三亚,PM2.5,16.04
三亚,SO2,2.79
三明,AQI,40.04
三明,CO,0.79
三明,NO2,21.0
三明,O3,32.17
三明,PM10,42.83
三明,PM2.5,22.33
三明,SO2,14.38
三门峡,AQI,96.54
三门峡,CO,2.17
三门峡,NO2,58.58
三门峡,O3,9.29
三门峡,PM10,136.96
三门峡,PM2.5,66.62
三门峡,SO2,97.62
上海,AQI,94.54
上海,CO,1.38
上海,NO2,86.21
上海,O3,12.54
上海,PM10,101.17
上海,PM2.5,70.58
上海,SO2,27.42
上饶,AQI,47.17
上饶,CO,0.34
上饶,NO2,37.88
上饶,O3,30.54
上饶,PM10,54.3
上饶,PM2.5,29.42
上饶,SO2,12.17
东莞,AQI,42.38
东莞,CO,0.87
东莞,NO2,29.12
东莞,O3,17.08
东莞,PM10,44.09
东莞,PM2.5,27.96
东莞,SO2,14.08
东营,AQI,113.67
东营,CO,1.23
东营,NO2,53.29
东营,O3,15.75
东营,PM10,132.67
东营,PM2.5,81.79
东营,SO2,65.21
中卫,AQI,149.25
中卫,CO,1.29
中卫,NO2,47.83
中卫,O3,27.71
中卫,PM10,147.54
中卫,PM2.5,113.71
中卫,SO2,97.46
中山,AQI,42.96
中山,CO,1.64
中山,NO2,36.17
中山,O3,12.17
中山,PM10,45.81
中山,PM2.5,28.29
中山,SO2,9.67
临夏州,AQI,66.92
临夏州,CO,2.04
临夏州,NO2,51.75
临夏州,O3,36.92
临夏州,PM10,72.54
临夏州,PM2.5,43.33
临夏州,SO2,35.04
临安,AQI,53.5
临安,CO,0.97
临安,NO2,55.25
临安,O3,78.42
临安,PM10,58.62
临安,PM2.5,30.25
临安,SO2,11.46
临汾,AQI,181.0
临汾,CO,3.34
临汾,NO2,62.54
临汾,O3,11.79
临汾,PM10,182.86
临汾,PM2.5,139.25
临汾,SO2,114.67
临沂,AQI,137.08
临沂,CO,2.02
临沂,NO2,81.67
临沂,O3,10.17
临沂,PM10,219.12
临沂,PM2.5,97.79
临沂,SO2,84.46
临沧,AQI,36.71
临沧,CO,0.84
临沧,NO2,12.04
临沧,O3,69.04
临沧,PM10,32.04
临沧,PM2.5,24.83
临沧,SO2,14.58
丹东,AQI,60.62
丹东,CO,1.69
丹东,NO2,30.54
丹东,O3,29.96
丹东,PM10,68.58
