city,type,value
七台河,AQI,45.03
七台河,CO,0.29
七台河,NO2,9.81
七台河,O3,61.26
七台河,PM10,46.56
七台河,PM2.5,25.99
七台河,SO2,12.35
三亚,AQI,23.99
三亚,CO,0.5
三亚,NO2,11.9
三亚,O3,37.67
三亚,PM10,23.64
三亚,PM2.5,9.95
三亚,SO2,3.61
三明,AQI,48.77
三明,CO,1.26
三明,NO2,28.51
三明,O3,24.94
三明,PM10,51.9
三明,PM2.5,23.17
三明,SO2,14.54
三门峡,AQI,85.37
三门峡,CO,1.15
三门峡,NO2,30.29
三门峡,O3,83.3
三门峡,PM10,101.85
三门峡,PM2.5,55.46
三门峡,SO2,28.52
上海,AQI,64.28
上海,CO,0.69
上海,NO2,36.79
上海,O3,85.74
上海,PM10,60.08
上海,PM2.5,43.18
上海,SO2,11.16
上饶,AQI,57.14
上饶,CO,0.52
上饶,NO2,20.57
上饶,O3,46.6
上饶,PM10,52.7
上饶,PM2.5,40.55
上饶,SO2,51.38
东莞,AQI,28.57
东莞,CO,0.67
东莞,NO2,21.42
东莞,O3,45.09
东莞,PM10,27.14
东莞,PM2.5,16.23
东莞,SO2,8.29
东营,AQI,86.96
东营,CO,0.9
东营,NO2,27.29
东营,O3,119.33
东营,PM10,111.12
东营,PM2.5,57.57
东营,SO2,47.34
中卫,AQI,79.04
中卫,CO,0.73
中卫,NO2,16.3
中卫,O3,96.8
中卫,PM10,98.84
中卫,PM2.5,36.26
中卫,SO2,12.07
中山,AQI,20.47
中山,CO,0.72
中山,NO2,12.05
中山,O3,35.77
中山,PM10,19.66
中山,PM2.5,11.14
中山,SO2,10.02
临夏州,AQI,60.45
临夏州,CO,0.84
临夏州,NO2,54.8
临夏州,O3,80.95
临夏州,PM10,66.31
临夏州,PM2.5,36.5
临夏州,SO2,11.84
临安,AQI,63.23
临安,CO,0.79
临安,NO2,24.88
临安,O3,80.57
临安,PM10,76.86
临安,PM2.5,33.05
临安,SO2,8.23
临汾,AQI,52.8
临汾,CO,1.87
临汾,NO2,27.67
临汾,O3,56.39
临汾,PM10,55.99
临汾,PM2.5,29.6
临汾,SO2,19.25
临沂,AQI,93.27
临沂,CO,1.21
临沂,NO2,35.8
临沂,O3,109.76
临沂,PM10,121.02
临沂,PM2.5,58.0
临沂,SO2,27.02
临沧,AQI,29.83
临沧,CO,0.42
临沧,NO2,9.8
临沧,O3,30.27
临沧,PM10,28.9
临沧,PM2.5,16.57
临沧,SO2,12.66
丹东,AQI,54.3
丹东,CO,1.28
丹东,NO2,18.23
丹东,O3,80.1
丹东,PM10,52.91
丹东,PM2.5,36.41
丹东,SO2,10.29
丽水,AQI,41.42
丽水,CO,0.54
丽水,NO2,21.76
丽水,O3,54.74
丽水,PM10,39.45
丽水,PM2.5,23.67
丽水,SO2,8.52
丽江,AQI,31.33
丽江,CO,0.51
丽江,NO2,11.37
丽江,O3,69.47
丽江,PM10,30.6
丽江,PM2.5,15.38
丽江,SO2,8.31
义乌,AQI,52.95
义乌,CO,1.02
义乌,NO2,32.54
义乌,O3,58.97
义乌,PM10,55.5
义乌,PM2.5,35.51
义乌,SO2,18.35
乌兰察布,AQI,59.74
乌兰察布,CO,0.45
乌兰察布,NO2,24.47
乌兰察布,O3,89.11
乌兰察布,PM10,55.66
乌兰察布,PM2.5,39.31
乌兰察布,SO2,12.09
乌海,AQI,86.37
乌海,CO,0.74
乌海,NO2,17.04
乌海,O3,97.93
乌海,PM10,116.74
乌海,PM2.5,40.66
乌海,SO2,31.55
乌鲁木齐,AQI,69.48
乌鲁木齐,CO,0.68
乌鲁木齐,NO2,38.78
乌鲁木齐,O3,62.44
乌鲁木齐,PM10,90.39
乌鲁木齐,PM2.5,27.26
乌鲁木齐,SO2,8.34
乐山,AQI,49.51
乐山,CO,0.87
乐山,NO2,30.96
乐山,O3,66.04
乐山,PM10,50.19
乐山,PM2.5,31.49
乐山,SO2,22.71
九江,AQI,54.85
九江,CO,0.79
九江,NO2,21.27
九江,O3,58.82
九江,PM10,58.84
九江,PM2.5,32.99
九江,SO2,38.12
乳山,AQI,47.92
乳山,CO,0.79
乳山,NO2,9.69
乳山,O3,83.27
乳山,PM10,50.23
乳山,PM2.5,25.1
乳山,SO2,14.28
云浮,AQI,36.75
云浮,CO,0.98
云浮,NO2,11.88
云浮,O3,14.99
云浮,PM10,37.72
云浮,PM2.5,16.09
云浮,SO2,12.06
五家渠,AQI,57.91
五家渠,CO,0.51
五家渠,NO2,23.53
五家渠,O3,59.9
五家渠,PM10,66.12
五家渠,PM2.5,28.23
五家渠,SO2,7.88
亳州,AQI,78.98
亳州,CO,0.66
亳州,NO2,20.31
亳州,O3,67.12
亳州,PM10,85.85
亳州,PM2.5,54.58
亳州,SO2,34.59
伊春,AQI,55.27
伊春,CO,0.61
伊春,NO2,14.2
伊春,O3,43.59
伊春,PM10,53.13
伊春,PM2.5,36.81
伊春,SO2,6.62
伊犁哈萨克州,AQI,49.95
伊犁哈萨克州,CO,0.68
伊犁哈萨克州,NO2,15.95
伊犁哈萨克州,O3,77.34
伊犁哈萨克州,PM10,55.67
伊犁哈萨克州,PM2.5,20.51
伊犁哈萨克州,SO2,7.51
佛山,AQI,34.51
佛山,CO,0.67
佛山,NO2,27.24
佛山,O3,35.78
佛山,PM10,34.22
佛山,PM2.5,20.46
佛山,SO2,15.08
佳木斯,AQI,34.74
佳木斯,CO,0.62
佳木斯,NO2,18.32
佳木斯,O3,65.49
佳木斯,PM10,33.33
佳木斯,PM2.5,17.41
佳木斯,SO2,10.6
保定,AQI,92.91
保定,CO,0.93
保定,NO2,39.59
保定,O3,111.94
保定,PM10,112.49
保定,PM2.5,61.5
保定,SO2,27.55
保山,AQI,43.59
保山,CO,0.5
保山,NO2,13.47
保山,O3,67.37
保山,PM10,43.88
保山,PM2.5,24.15
保山,SO2,18.44
信阳,AQI,72.69
信阳,CO,0.62
信阳,NO2,18.0
信阳,O3,76.05
信阳,PM10,80.16
信阳,PM2.5,47.88
信阳,SO2,15.48
克州,AQI,84.24
克州,CO,0.88
克州,NO2,8.44
克州,O3,115.02
克州,PM10,111.93
克州,PM2.5,27.22
克州,SO2,4.05
克拉玛依,AQI,45.39
克拉玛依,CO,1.0
克拉玛依,NO2,12.14
克拉玛依,O3,85.46
克拉玛依,PM10,47.47
克拉玛依,PM2.5,20.92
克拉玛依,SO2,8.69
六安,AQI,55.93
六安,CO,0.75
六安,NO2,15.02
六安,O3,64.15
六安,PM10,55.36
六安,PM2.5,37.32
六安,SO2,12.92
六盘水,AQI,43.66
六盘水,CO,0.44
六盘水,NO2,24.27
六盘水,O3,46.59
六盘水,PM10,44.96
六盘水,PM2.5,27.25
六盘水,SO2,9.62
兰州,AQI,83.1
兰州,CO,0.82
兰州,NO2,47.5
兰州,O3,67.09
兰州,PM10,112.94
兰州,PM2.5,44.18
兰州,SO2,13.61
兴安盟,AQI,59.23
兴安盟,CO,0.62
兴安盟,NO2,14.4
兴安盟,O3,77.36
兴安盟,PM10,63.22
兴安盟,PM2.5,35.33
兴安盟,SO2,10.63
内江,AQI,60.84
内江,CO,0.59
内江,NO2,22.04
内江,O3,71.11
内江,PM10,62.48
内江,PM2.5,41.4
内江,SO2,14.83
凉山州,AQI,35.29
凉山州,CO,0.92
凉山州,NO2,20.06
凉山州,O3,73.96
凉山州,PM10,31.82
凉山州,PM2.5,18.06
凉山州,SO2,28.07
包头,AQI,65.61
包头,CO,0.86
包头,NO2,28.64
包头,O3,92.85
包头,PM10,77.64
包头,PM2.5,30.74
包头,SO2,18.02
北京,AQI,90.71
北京,CO,1.36
北京,NO2,37.69
北京,O3,88.98
北京,PM10,82.14
北京,PM2.5,61.64
北京,SO2,6.65
北海,AQI,31.27
北海,CO,1.01
北海,NO2,9.55
北海,O3,70.61
北海,PM10,29.83
北海,PM2.5,7.06
北海,SO2,7.81
十堰,AQI,67.57
十堰,CO,1.04
十堰,NO2,22.36
十堰,O3,47.86
十堰,PM10,73.87
十堰,PM2.5,42.99
十堰,SO2,19.01
南京,AQI,70.88
南京,CO,0.85
南京,NO2,39.09
南京,O3,80.64
南京,PM10,77.62
南京,PM2.5,46.23
南京,SO2,14.69
南充,AQI,57.05
南充,CO,0.66
南充,NO2,20.21
南充,O3,36.03
南充,PM10,63.36
南充,PM2.5,39.24
南充,SO2,14.16
南宁,AQI,43.37
南宁,CO,0.68
南宁,NO2,22.43
南宁,O3,50.17
南宁,PM10,44.56
南宁,PM2.5,19.36
南宁,SO2,8.74
南平,AQI,38.07
南平,CO,0.71
南平,NO2,10.94
南平,O3,37.09
南平,PM10,38.48
南平,PM2.5,18.72
南平,SO2,6.96
南昌,AQI,52.67
南昌,CO,1.08
南昌,NO2,28.49
南昌,O3,76.96
南昌,PM10,55.26
南昌,PM2.5,24.26
南昌,SO2,31.69
南通,AQI,74.33
南通,CO,0.76
南通,NO2,36.13
南通,O3,91.56
南通,PM10,77.63
南通,PM2.5,49.79
南通,SO2,27.22
南阳,AQI,88.4
南阳,CO,0.62
南阳,NO2,17.77
南阳,O3,77.13
南阳,PM10,119.24
南阳,PM2.5,54.48
南阳,SO2,19.1
博州,AQI,39.78
博州,CO,0.77
博州,NO2,12.8
博州,O3,39.65
博州,PM10,41.52
博州,PM2.5,15.65
博州,SO2,10.67
即墨,AQI,61.87
即墨,CO,0.52
即墨,NO2,18.56
即墨,O3,90.36
即墨,PM10,72.99
即墨,PM2.5,36.2
即墨,SO2,31.42
厦门,AQI,38.89
厦门,CO,0.45
厦门,NO2,28.11
厦门,O3,46.39
厦门,PM10,39.89
厦门,PM2.5,20.73
厦门,SO2,9.53
双鸭山,AQI,47.64
双鸭山,CO,0.66
双鸭山,NO2,19.63
双鸭山,O3,53.5
双鸭山,PM10,46.86
双鸭山,PM2.5,29.8
双鸭山,SO2,10.55
