date,hour,type,city,value
20151022,0,AQI,北京,98.0
20151022,0,PM2.5,北京,73.0
20151022,0,PM2.5_24h,北京,51.0
20151022,0,PM10,北京,96.0
20151022,0,PM10_24h,北京,77.0
20151022,0,SO2,北京,3.0
20151022,0,SO2_24h,北京,2.0
20151022,0,NO2,北京,46.0
20151022,0,NO2_24h,北京,41.0
20151022,0,O3,北京,2.0
20151022,0,O3_24h,北京,31.0
20151022,0,O3_8h,北京,2.0
20151022,0,O3_8h_24h,北京,28.0
20151022,0,CO,北京,1.32
20151022,0,CO_24h,北京,0.95
20151022,1,AQI,北京,98.0
20151022,1,PM2.5,北京,73.0
20151022,1,PM2.5_24h,北京,52.0
20151022,1,PM10,北京,95.0
20151022,1,PM10_24h,北京,78.0
20151022,1,SO2,北京,3.0
20151022,1,SO2_24h,北京,3.0
20151022,1,NO2,北京,45.0
20151022,1,NO2_24h,北京,43.0
20151022,1,O3,北京,2.0
20151022,1,O3_24h,北京,31.0
20151022,1,O3_8h,北京,2.0
20151022,1,O3_8h_24h,北京,27.0
20151022,1,CO,北京,1.31
20151022,1,CO_24h,北京,0.97
20151022,2,AQI,北京,91.0
20151022,2,PM2.5,北京,68.0
20151022,2,PM2.5_24h,北京,53.0
20151022,2,PM10,北京,87.0
20151022,2,PM10_24h,北京,80.0
20151022,2,SO2,北京,4.0
20151022,2,SO2_24h,北京,2.0
20151022,2,NO2,北京,38.0
20151022,2,NO2_24h,北京,42.0
20151022,2,O3,北京,2.0
20151022,2,O3_24h,北京,30.0
20151022,2,O3_8h,北京,2.0
20151022,2,O3_8h_24h,北京,27.0
20151022,2,CO,北京,1.18
20151022,2,CO_24h,北京,0.97
20151022,3,AQI,北京,80.0
20151022,3,PM2.5,北京,59.0
20151022,3,PM2.5_24h,北京,53.0
20151022,3,PM10,北京,74.0
20151022,3,PM10_24h,北京,78.0
20151022,3,SO2,北京,3.0
20151022,3,SO2_24h,北京,3.0
20151022,3,NO2,北京,37.0
20151022,3,NO2_24h,北京,42.0
20151022,3,O3,北京,2.0
20151022,3,O3_24h,北京,30.0
20151022,3,O3_8h,北京,2.0
20151022,3,O3_8h_24h,北京,27.0
20151022,3,CO,北京,1.05
20151022,3,CO_24h,北京,0.98
20151022,4,AQI,北京,56.0
20151022,4,PM2.5,北京,40.0
20151022,4,PM2.5_24h,北京,52.0
20151022,4,SO2,北京,2.0
20151022,4,SO2_24h,北京,2.0
20151022,4,NO2,北京,43.0
20151022,4,NO2_24h,北京,43.0
20151022,4,O3,北京,5.0
20151022,4,O3_24h,北京,29.0
20151022,4,O3_8h,北京,3.0
20151022,4,O3_8h_24h,北京,26.0
20151022,4,CO,北京,0.71
20151022,4,CO_24h,北京,0.98
20151022,5,AQI,北京,40.0
20151022,5,PM2.5,北京,28.0
20151022,5,PM2.5_24h,北京,52.0
20151022,5,SO2,北京,2.0
20151022,5,SO2_24h,北京,2.0
20151022,5,NO2,北京,34.0
20151022,5,NO2_24h,北京,43.0
20151022,5,O3,北京,13.0
20151022,5,O3_24h,北京,28.0
20151022,5,O3_8h,北京,4.0
20151022,5,O3_8h_24h,北京,26.0
20151022,5,CO,北京,0.58
20151022,5,CO_24h,北京,0.97
20151022,6,AQI,北京,36.0
20151022,6,PM2.5,北京,25.0
20151022,6,PM2.5_24h,北京,50.0
20151022,6,SO2,北京,2.0
20151022,6,SO2_24h,北京,2.0
20151022,6,NO2,北京,35.0
20151022,6,NO2_24h,北京,43.0
20151022,6,O3,北京,13.0
20151022,6,O3_24h,北京,24.0
20151022,6,O3_8h,北京,5.0
20151022,6,O3_8h_24h,北京,25.0
20151022,6,CO,北京,0.57
20151022,6,CO_24h,北京,0.95
20151022,7,AQI,北京,36.0
20151022,7,PM2.5,北京,25.0
20151022,7,PM2.5_24h,北京,50.0
20151022,7,SO2,北京,2.0
20151022,7,SO2_24h,北京,2.0
20151022,7,NO2,北京,43.0
20151022,7,NO2_24h,北京,44.0
20151022,7,O3,北京,8.0
20151022,7,O3_24h,北京,21.0
20151022,7,O3_8h,北京,6.0
20151022,7,O3_8h_24h,北京,24.0
20151022,7,CO,北京,0.58
20151022,7,CO_24h,北京,0.95
20151022,8,AQI,北京,30.0
20151022,8,PM2.5,北京,21.0
20151022,8,PM2.5_24h,北京,49.0
20151022,8,PM10,北京,21.0
20151022,8,PM10_24h,北京,67.0
20151022,8,SO2,北京,2.0
20151022,8,SO2_24h,北京,2.0
20151022,8,NO2,北京,44.0
20151022,8,NO2_24h,北京,44.0
20151022,8,O3,北京,10.0
20151022,8,O3_24h,北京,21.0
20151022,8,O3_8h,北京,7.0
20151022,8,O3_8h_24h,北京,22.0
20151022,8,CO,北京,0.56
20151022,8,CO_24h,北京,0.94
20151022,9,AQI,北京,71.0
20151022,9,PM2.5,北京,23.0
20151022,9,PM2.5_24h,北京,48.0
20151022,9,PM10,北京,92.0
20151022,9,PM10_24h,北京,77.0
20151022,9,SO2,北京,2.0
20151022,9,SO2_24h,北京,2.0
20151022,9,NO2,北京,41.0
20151022,9,NO2_24h,北京,45.0
20151022,9,O3,北京,15.0
20151022,9,O3_24h,北京,22.0
20151022,9,O3_8h,北京,8.0
20151022,9,O3_8h_24h,北京,21.0
20151022,9,CO,北京,0.62
20151022,9,CO_24h,北京,0.93
20151022,10,AQI,北京,26.0
20151022,10,PM2.5,北京,18.0
20151022,10,PM2.5_24h,北京,48.0
20151022,10,PM10,北京,22.0
20151022,10,PM10_24h,北京,46.0
20151022,10,SO2,北京,2.0
20151022,10,SO2_24h,北京,2.0
20151022,10,NO2,北京,40.0
20151022,10,NO2_24h,北京,44.0
20151022,10,O3,北京,18.0
20151022,10,O3_24h,北京,23.0
20151022,10,O3_8h,北京,11.0
20151022,10,O3_8h_24h,北京,20.0
20151022,10,CO,北京,0.63
20151022,10,CO_24h,北京,0.93
20151022,11,AQI,北京,27.0
20151022,11,PM2.5,北京,19.0
20151022,11,PM2.5_24h,北京,47.0
20151022,11,SO2,北京,2.0
20151022,11,SO2_24h,北京,2.0
20151022,11,NO2,北京,40.0
20151022,11,NO2_24h,北京,44.0
20151022,11,O3,北京,21.0
20151022,11,O3_24h,北京,23.0
20151022,11,O3_8h,北京,13.0
20151022,11,O3_8h_24h,北京,20.0
20151022,11,CO,北京,0.52
20151022,11,CO_24h,北京,0.92
20151022,12,AQI,北京,23.0
20151022,12,PM2.5,北京,16.0
20151022,12,PM2.5_24h,北京,46.0
20151022,12,SO2,北京,2.0
20151022,12,SO2_24h,北京,2.0
20151022,12,NO2,北京,36.0
20151022,12,NO2_24h,北京,44.0
20151022,12,O3,北京,26.0
20151022,12,O3_24h,北京,27.0
20151022,12,O3_8h,北京,15.0
20151022,12,O3_8h_24h,北京,19.0
20151022,12,CO,北京,0.51
20151022,12,CO_24h,北京,0.9
20151022,13,AQI,北京,31.0
20151022,13,PM2.5,北京,17.0
20151022,13,PM2.5_24h,北京,44.0
20151022,13,PM10,北京,31.0
20151022,13,PM10_24h,北京,56.0
20151022,13,SO2,北京,2.0
20151022,13,SO2_24h,北京,2.0
20151022,13,NO2,北京,36.0
20151022,13,NO2_24h,北京,44.0
20151022,13,O3,北京,27.0
20151022,13,O3_24h,北京,28.0
20151022,13,O3_8h,北京,17.0
20151022,13,O3_8h_24h,北京,19.0
20151022,13,CO,北京,0.59
20151022,13,CO_24h,北京,0.9
20151022,14,AQI,北京,31.0
20151022,14,PM2.5,北京,17.0
20151022,14,PM2.5_24h,北京,43.0
20151022,14,PM10,北京,31.0
20151022,14,PM10_24h,北京,69.0
20151022,14,SO2,北京,2.0
20151022,14,SO2_24h,北京,2.0
20151022,14,NO2,北京,34.0
20151022,14,NO2_24h,北京,43.0
20151022,14,O3,北京,30.0
20151022,14,O3_24h,北京,31.0
20151022,14,O3_8h,北京,19.0
20151022,14,O3_8h_24h,北京,20.0
20151022,14,CO,北京,0.5
20151022,14,CO_24h,北京,0.88
20151022,15,AQI,北京,29.0
20151022,15,PM2.5,北京,20.0
20151022,15,PM2.5_24h,北京,42.0
20151022,15,SO2,北京,2.0
20151022,15,SO2_24h,北京,2.0
20151022,15,NO2,北京,33.0
20151022,15,NO2_24h,北京,43.0
20151022,15,O3,北京,30.0
20151022,15,O3_24h,北京,31.0
20151022,15,O3_8h,北京,22.0
20151022,15,O3_8h_24h,北京,22.0
20151022,15,CO,北京,0.49
20151022,15,CO_24h,北京,0.87
20151022,16,AQI,北京,24.0
20151022,16,PM2.5,北京,17.0
20151022,16,PM2.5_24h,北京,41.0
20151022,16,PM10,北京,20.0
20151022,16,PM10_24h,北京,59.0
20151022,16,SO2,北京,2.0
20151022,16,SO2_24h,北京,2.0
20151022,16,NO2,北京,36.0
20151022,16,NO2_24h,北京,42.0
20151022,16,O3,北京,27.0
20151022,16,O3_24h,北京,32.0
20151022,16,O3_8h,北京,24.0
20151022,16,O3_8h_24h,北京,24.0
20151022,16,CO,北京,0.5
20151022,16,CO_24h,北京,0.85
20151022,17,AQI,北京,27.0
20151022,17,PM2.5,北京,16.0
20151022,17,PM2.5_24h,北京,39.0
20151022,17,PM10,北京,27.0
20151022,17,PM10_24h,北京,64.0
20151022,17,SO2,北京,2.0
20151022,17,SO2_24h,北京,2.0
20151022,17,NO2,北京,41.0
20151022,17,NO2_24h,北京,42.0
20151022,17,O3,北京,20.0
20151022,17,O3_24h,北京,32.0
20151022,17,O3_8h,北京,25.0
20151022,17,O3_8h_24h,北京,25.0
20151022,17,CO,北京,0.53
20151022,17,CO_24h,北京,0.84
20151022,18,AQI,北京,28.0
20151022,18,PM2.5,北京,19.0
20151022,18,PM2.5_24h,北京,38.0
20151022,18,PM10,北京,28.0
20151022,18,PM10_24h,北京,63.0
20151022,18,SO2,北京,2.0
20151022,18,SO2_24h,北京,2.0
20151022,18,NO2,北京,46.0
20151022,18,NO2_24h,北京,41.0
20151022,18,O3,北京,11.0
20151022,18,O3_24h,北京,32.0
20151022,18,O3_8h,北京,24.0
20151022,18,O3_8h_24h,北京,25.0
20151022,18,CO,北京,0.56
20151022,18,CO_24h,北京,0.82
20151022,19,AQI,北京,36.0
20151022,19,PM2.5,北京,23.0
20151022,19,PM2.5_24h,北京,37.0
20151022,19,PM10,北京,36.0
20151022,19,PM10_24h,北京,60.0
20151022,19,SO2,北京,2.0
20151022,19,SO2_24h,北京,2.0
20151022,19,NO2,北京,54.0
20151022,19,NO2_24h,北京,42.0
20151022,19,O3,北京,4.0
20151022,19,O3_24h,北京,32.0
20151022,19,O3_8h,北京,22.0
20151022,19,O3_8h_24h,北京,25.0
20151022,19,CO,北京,0.66
20151022,19,CO_24h,北京,0.8
20151022,20,AQI,北京,40.0
20151022,20,PM2.5,北京,28.0
20151022,20,PM2.5_24h,北京,36.0
20151022,20,PM10,北京,39.0
20151022,20,PM10_24h,北京,56.0
20151022,20,SO2,北京,2.0
20151022,20,SO2_24h,北京,2.0
20151022,20,NO2,北京,57.0
20151022,20,NO2_24h,北京,42.0
20151022,20,O3,北京,3.0
20151022,20,O3_24h,北京,32.0
20151022,20,O3_8h,北京,19.0
20151022,20,O3_8h_24h,北京,25.0
20151022,20,CO,北京,0.76
20151022,20,CO_24h,北京,0.79
20151022,21,AQI,北京,51.0
20151022,21,PM2.5,北京,32.0
20151022,21,PM2.5_24h,北京,34.0
20151022,21,PM10,北京,51.0
20151022,21,PM10_24h,北京,53.0
20151022,21,SO2,北京,2.0
20151022,21,SO2_24h,北京,2.0
20151022,21,NO2,北京,59.0
20151022,21,NO2_24h,北京,42.0
20151022,21,O3,北京,2.0
20151022,21,O3_24h,北京,32.0
20151022,21,O3_8h,北京,16.0
20151022,21,O3_8h_24h,北京,25.0
20151022,21,CO,北京,0.9
20151022,21,CO_24h,北京,0.77
20151022,22,AQI,北京,49.0
20151022,22,PM2.5,北京,34.0
20151022,22,PM2.5_24h,北京,33.0
20151022,22,PM10,北京,49.0
20151022,22,PM10_24h,北京,53.0
20151022,22,SO2,北京,2.0
20151022,22,SO2_24h,北京,2.0
20151022,22,NO2,北京,57.0
20151022,22,NO2_24h,北京,43.0
20151022,22,O3,北京,2.0
20151022,22,O3_24h,北京,32.0
20151022,22,O3_8h,北京,12.0
20151022,22,O3_8h_24h,北京,25.0
20151022,22,CO,北京,0.87
20151022,22,CO_24h,北京,0.74
20151022,23,AQI,北京,51.0
20151022,23,PM2.5,北京,35.0
20151022,23,PM2.5_24h,北京,31.0
20151022,23,PM10,北京,52.0
20151022,23,PM10_24h,北京,48.0
20151022,23,SO2,北京,2.0
20151022,23,SO2_24h,北京,2.0
20151022,23,NO2,北京,53.0
20151022,23,NO2_24h,北京,43.0
20151022,23,O3,北京,2.0
20151022,23,O3_24h,北京,32.0
20151022,23,O3_8h,北京,9.0
20151022,23,O3_8h_24h,北京,25.0
20151022,23,CO,北京,0.82
20151022,23,CO_24h,北京,0.72
20151022,0,AQI,天津,52.0
20151022,0,PM2.5,天津,36.0
20151022,0,PM2.5_24h,天津,34.0
20151022,0,PM10,天津,53.0
20151022,0,PM10_24h,天津,62.0
20151022,0,SO2,天津,32.0
20151022,0,SO2_24h,天津,23.0
20151022,0,NO2,天津,58.0
20151022,0,NO2_24h,天津,46.0
20151022,0,O3,天津,4.0
20151022,0,O3_24h,天津,56.0
20151022,0,O3_8h,天津,8.0
20151022,0,O3_8h_24h,天津,41.0
20151022,0,CO,天津,1.84
20151022,0,CO_24h,天津,1.5
20151022,1,AQI,天津,59.0
20151022,1,PM2.5,天津,36.0
20151022,1,PM2.5_24h,天津,34.0
20151022,1,PM10,天津,68.0
20151022,1,PM10_24h,天津,63.0
20151022,1,SO2,天津,32.0
20151022,1,SO2_24h,天津,24.0
20151022,1,NO2,天津,55.0
20151022,1,NO2_24h,天津,47.0
20151022,1,O3,天津,4.0
20151022,1,O3_24h,天津,52.0
20151022,1,O3_8h,天津,7.0
