city,type,value
七台河,AQI,32.52
七台河,CO,0.35
七台河,NO2,10.96
七台河,O3,68.57
七台河,PM10,31.75
七台河,PM2.5,20.48
七台河,SO2,15.35
三亚,AQI,26.78
三亚,CO,0.55
三亚,NO2,13.17
三亚,O3,32.3
三亚,PM10,26.78
三亚,PM2.5,12.17
三亚,SO2,2.78
三明,AQI,39.0
三明,CO,1.34
三明,NO2,27.3
三明,O3,45.3
三明,PM10,41.91
三明,PM2.5,15.09
三明,SO2,8.61
三门峡,AQI,76.35
三门峡,CO,1.07
三门峡,NO2,45.0
三门峡,O3,58.43
三门峡,PM10,101.09
三门峡,PM2.5,38.13
三门峡,SO2,47.74
上海,AQI,73.52
上海,CO,0.66
上海,NO2,50.52
上海,O3,78.96
上海,PM10,95.0
上海,PM2.5,41.91
上海,SO2,15.48
上饶,AQI,52.87
上饶,CO,0.49
上饶,NO2,18.3
上饶,O3,77.0
上饶,PM10,58.83
上饶,PM2.5,31.43
上饶,SO2,40.39
东莞,AQI,40.04
东莞,CO,0.86
东莞,NO2,30.26
东莞,O3,86.13
东莞,PM10,40.22
东莞,PM2.5,18.87
东莞,SO2,12.7
东营,AQI,67.39
东营,CO,0.59
东营,NO2,20.17
东营,O3,82.17
东营,PM10,84.26
东营,PM2.5,28.43
东营,SO2,41.65
中卫,AQI,56.91
中卫,CO,1.49
中卫,NO2,24.35
中卫,O3,68.26
中卫,PM10,60.22
中卫,PM2.5,36.39
中卫,SO2,13.43
中山,AQI,45.0
中山,CO,1.19
中山,NO2,38.96
中山,O3,78.04
中山,PM10,40.96
中山,PM2.5,21.35
中山,SO2,19.39
临夏州,AQI,84.91
临夏州,CO,1.06
临夏州,NO2,82.48
临夏州,O3,74.65
临夏州,PM10,113.48
临夏州,PM2.5,53.39
临夏州,SO2,12.22
临安,AQI,58.52
临安,CO,0.49
临安,NO2,15.09
临安,O3,36.7
临安,PM10,66.61
临安,PM2.5,20.48
临安,SO2,8.39
临汾,AQI,71.61
临汾,CO,2.16
临汾,NO2,46.83
临汾,O3,67.13
临汾,PM10,92.39
临汾,PM2.5,41.61
临汾,SO2,65.13
临沂,AQI,107.61
临沂,CO,0.85
临沂,NO2,35.83
临沂,O3,85.43
临沂,PM10,164.57
临沂,PM2.5,34.39
临沂,SO2,40.13
临沧,AQI,61.48
临沧,CO,1.66
临沧,NO2,12.65
临沧,O3,51.57
临沧,PM10,57.0
临沧,PM2.5,43.39
临沧,SO2,6.13
丹东,AQI,41.48
丹东,CO,1.28
丹东,NO2,21.78
丹东,O3,74.87
丹东,PM10,38.43
丹东,PM2.5,25.96
丹东,SO2,15.0
丽水,AQI,39.52
丽水,CO,0.48
丽水,NO2,18.96
丽水,O3,76.78
丽水,PM10,37.96
丽水,PM2.5,14.0
丽水,SO2,10.61
丽江,AQI,29.78
丽江,CO,0.52
丽江,NO2,11.09
丽江,O3,89.3
丽江,PM10,26.48
丽江,PM2.5,13.04
丽江,SO2,4.78
义乌,AQI,46.74
义乌,CO,0.76
义乌,NO2,42.74
义乌,O3,83.39
义乌,PM10,51.26
义乌,PM2.5,23.52
义乌,SO2,28.57
乌兰察布,AQI,35.87
乌兰察布,CO,0.33
乌兰察布,NO2,14.61
乌兰察布,O3,101.39
乌兰察布,PM10,32.27
乌兰察布,PM2.5,20.74
乌兰察布,SO2,6.74
乌海,AQI,47.43
乌海,CO,0.44
乌海,NO2,17.48
乌海,O3,91.57
乌海,PM10,49.61
乌海,PM2.5,21.96
乌海,SO2,10.65
乌鲁木齐,AQI,82.22
乌鲁木齐,CO,0.84
乌鲁木齐,NO2,49.35
乌鲁木齐,O3,45.65
乌鲁木齐,PM10,113.09
乌鲁木齐,PM2.5,36.74
乌鲁木齐,SO2,10.78
乐山,AQI,75.04
乐山,CO,0.84
乐山,NO2,35.52
乐山,O3,93.65
乐山,PM10,94.35
乐山,PM2.5,40.7
乐山,SO2,32.17
九江,AQI,72.39
九江,CO,0.71
九江,NO2,23.43
九江,O3,58.57
九江,PM10,92.74
九江,PM2.5,29.87
九江,SO2,43.26
乳山,AQI,47.17
乳山,CO,0.78
乳山,NO2,12.65
乳山,O3,82.17
乳山,PM10,50.65
乳山,PM2.5,18.87
乳山,SO2,23.65
云浮,AQI,29.0
云浮,CO,0.75
云浮,NO2,15.74
云浮,O3,71.43
云浮,PM10,29.78
云浮,PM2.5,11.91
云浮,SO2,15.04
五家渠,AQI,66.13
五家渠,CO,0.48
五家渠,NO2,21.04
五家渠,O3,64.65
五家渠,PM10,75.22
五家渠,PM2.5,29.83
五家渠,SO2,23.39
亳州,AQI,62.7
亳州,CO,0.28
亳州,NO2,15.3
亳州,O3,34.52
亳州,PM10,57.14
亳州,PM2.5,28.96
亳州,SO2,31.7
伊春,AQI,33.7
伊春,CO,0.56
伊春,NO2,14.7
伊春,O3,79.35
伊春,PM10,32.74
伊春,PM2.5,16.7
伊春,SO2,8.09
伊犁哈萨克州,AQI,38.96
伊犁哈萨克州,CO,0.91
伊犁哈萨克州,NO2,12.39
伊犁哈萨克州,O3,65.04
伊犁哈萨克州,PM10,37.74
伊犁哈萨克州,PM2.5,18.78
伊犁哈萨克州,SO2,5.78
佛山,AQI,45.04
佛山,CO,0.77
