city,type,value
七台河,AQI,71.16
七台河,CO,0.58
七台河,NO2,12.97
七台河,O3,51.67
七台河,PM10,79.91
七台河,PM2.5,45.21
七台河,SO2,29.31
三亚,AQI,32.83
三亚,CO,0.56
三亚,NO2,10.05
三亚,O3,59.51
三亚,PM10,32.62
三亚,PM2.5,17.31
三亚,SO2,2.5
三明,AQI,46.1
三明,CO,1.41
三明,NO2,23.24
三明,O3,26.59
三明,PM10,46.62
三明,PM2.5,29.0
三明,SO2,17.16
三门峡,AQI,135.5
三门峡,CO,1.4
三门峡,NO2,49.89
三门峡,O3,54.88
三门峡,PM10,182.83
三门峡,PM2.5,90.3
三门峡,SO2,56.87
上海,AQI,77.56
上海,CO,0.88
上海,NO2,48.7
上海,O3,75.88
上海,PM10,69.5
上海,PM2.5,53.89
上海,SO2,15.83
上饶,AQI,47.0
上饶,CO,0.89
上饶,NO2,28.88
上饶,O3,40.62
上饶,PM10,46.16
上饶,PM2.5,32.09
上饶,SO2,41.38
东莞,AQI,48.77
东莞,CO,0.93
东莞,NO2,38.75
东莞,O3,37.84
东莞,PM10,47.86
东莞,PM2.5,33.15
东莞,SO2,12.86
东营,AQI,134.49
东营,CO,1.22
东营,NO2,48.55
东营,O3,55.97
东营,PM10,184.88
东营,PM2.5,84.52
东营,SO2,69.27
中卫,AQI,107.52
中卫,CO,0.82
中卫,NO2,18.41
中卫,O3,59.35
中卫,PM10,148.58
中卫,PM2.5,54.61
中卫,SO2,40.79
中山,AQI,51.4
中山,CO,1.12
中山,NO2,35.66
中山,O3,26.5
中山,PM10,53.17
中山,PM2.5,34.59
中山,SO2,13.33
临夏州,AQI,113.04
临夏州,CO,1.33
临夏州,NO2,58.7
临夏州,O3,62.56
临夏州,PM10,160.74
临夏州,PM2.5,59.41
临夏州,SO2,55.4
临安,AQI,75.48
临安,CO,0.85
临安,NO2,23.2
临安,O3,26.01
临安,PM10,88.9
临安,PM2.5,48.26
临安,SO2,12.54
临汾,AQI,87.72
临汾,CO,2.56
临汾,NO2,40.21
临汾,O3,43.49
临汾,PM10,109.63
临汾,PM2.5,60.25
临汾,SO2,59.55
临沂,AQI,131.95
临沂,CO,1.29
临沂,NO2,51.27
临沂,O3,55.15
临沂,PM10,171.85
临沂,PM2.5,87.9
临沂,SO2,44.37
临沧,AQI,78.64
临沧,CO,0.88
临沧,NO2,21.44
临沧,O3,58.48
临沧,PM10,72.34
临沧,PM2.5,56.18
临沧,SO2,17.36
丹东,AQI,82.56
丹东,CO,1.49
丹东,NO2,28.65
丹东,O3,47.0
丹东,PM10,97.26
丹东,PM2.5,56.58
丹东,SO2,43.31
丽水,AQI,58.53
丽水,CO,0.7
丽水,NO2,30.03
丽水,O3,64.39
丽水,PM10,54.81
丽水,PM2.5,38.64
丽水,SO2,12.01
丽江,AQI,36.79
丽江,CO,0.68
丽江,NO2,13.6
丽江,O3,83.54
丽江,PM10,35.2
丽江,PM2.5,17.45
丽江,SO2,7.54
义乌,AQI,72.26
义乌,CO,1.07
义乌,NO2,48.27
义乌,O3,44.41
义乌,PM10,77.01
义乌,PM2.5,51.25
义乌,SO2,18.7
乌兰察布,AQI,76.17
乌兰察布,CO,0.69
乌兰察布,NO2,30.77
乌兰察布,O3,77.04
乌兰察布,PM10,98.63
乌兰察布,PM2.5,40.74
乌兰察布,SO2,30.66
乌海,AQI,107.65
乌海,CO,1.18
乌海,NO2,24.3
乌海,O3,71.74
乌海,PM10,156.3
乌海,PM2.5,52.58
乌海,SO2,70.87
乌鲁木齐,AQI,95.22
乌鲁木齐,CO,1.46
乌鲁木齐,NO2,51.0
乌鲁木齐,O3,26.9
乌鲁木齐,PM10,114.81
乌鲁木齐,PM2.5,60.81
乌鲁木齐,SO2,18.87
乐山,AQI,82.93
乐山,CO,1.11
乐山,NO2,37.72
乐山,O3,46.05
乐山,PM10,90.53
乐山,PM2.5,60.16
乐山,SO2,26.86
九江,AQI,61.94
九江,CO,0.9
九江,NO2,31.62
九江,O3,35.96
九江,PM10,68.2
九江,PM2.5,37.27
九江,SO2,38.83
乳山,AQI,64.9
乳山,CO,1.47
乳山,NO2,13.81
乳山,O3,61.54
乳山,PM10,77.99
乳山,PM2.5,37.7
乳山,SO2,25.78
云浮,AQI,44.01
云浮,CO,1.31
云浮,NO2,35.21
云浮,O3,15.88
云浮,PM10,40.27
云浮,PM2.5,29.8
云浮,SO2,17.3
五家渠,AQI,62.63
五家渠,CO,1.44
五家渠,NO2,27.01
五家渠,O3,44.57
五家渠,PM10,69.59
五家渠,PM2.5,36.13
五家渠,SO2,17.43
亳州,AQI,77.43
亳州,CO,1.28
亳州,NO2,31.57
亳州,O3,51.28
亳州,PM10,75.24
亳州,PM2.5,54.02
亳州,SO2,30.28
伊春,AQI,50.57
伊春,CO,0.63
伊春,NO2,22.16
伊春,O3,81.94
伊春,PM10,58.91
伊春,PM2.5,22.95
伊春,SO2,7.98
伊犁哈萨克州,AQI,55.38
伊犁哈萨克州,CO,1.63
伊犁哈萨克州,NO2,27.03
伊犁哈萨克州,O3,51.43
伊犁哈萨克州,PM10,65.16
伊犁哈萨克州,PM2.5,30.69
伊犁哈萨克州,SO2,23.05
佛山,AQI,52.3
佛山,CO,1.12
佛山,NO2,45.07
佛山,O3,20.63
佛山,PM10,52.11
佛山,PM2.5,36.1
佛山,SO2,15.1
佳木斯,AQI,48.36
佳木斯,CO,0.62
佳木斯,NO2,18.43
佳木斯,O3,76.57
佳木斯,PM10,51.05
佳木斯,PM2.5,28.26
佳木斯,SO2,15.89
保定,AQI,165.23
保定,CO,1.77
保定,NO2,55.01
保定,O3,50.91
保定,PM10,229.71
保定,PM2.5,111.02
保定,SO2,70.44
保山,AQI,82.49
保山,CO,0.68
保山,NO2,21.79
保山,O3,83.05
保山,PM10,79.06
保山,PM2.5,59.69
保山,SO2,13.88
信阳,AQI,103.73
信阳,CO,0.8
信阳,NO2,31.27
信阳,O3,62.48
信阳,PM10,122.63
