city,month,type,value
太仓,201504.csv,SO2,32.34
太原,201504.csv,AQI,88.37
太原,201504.csv,CO,1.36
太原,201504.csv,NO2,32.2
太原,201504.csv,O3,46.92
太原,201504.csv,PM10,118.24
太原,201504.csv,PM2.5,54.01
太原,201504.csv,SO2,30.04
威海,201504.csv,AQI,68.17
威海,201504.csv,CO,0.55
威海,201504.csv,NO2,24.7
威海,201504.csv,O3,108.27
威海,201504.csv,PM10,79.43
威海,201504.csv,PM2.5,39.37
威海,201504.csv,SO2,11.72
娄底,201504.csv,AQI,75.19
娄底,201504.csv,CO,2.09
娄底,201504.csv,NO2,30.62
娄底,201504.csv,O3,58.2
娄底,201504.csv,PM10,85.51
娄底,201504.csv,PM2.5,52.27
娄底,201504.csv,SO2,39.21
孝感,201504.csv,AQI,82.62
孝感,201504.csv,CO,1.51
孝感,201504.csv,NO2,23.55
孝感,201504.csv,O3,70.07
孝感,201504.csv,PM10,97.97
孝感,201504.csv,PM2.5,57.82
孝感,201504.csv,SO2,13.07
宁德,201504.csv,AQI,59.2
宁德,201504.csv,CO,0.95
宁德,201504.csv,NO2,34.77
宁德,201504.csv,O3,65.12
宁德,201504.csv,PM10,64.77
宁德,201504.csv,PM2.5,36.46
宁德,201504.csv,SO2,7.22
宁波,201504.csv,AQI,65.16
宁波,201504.csv,CO,0.77
宁波,201504.csv,NO2,45.92
宁波,201504.csv,O3,84.17
宁波,201504.csv,PM10,72.22
宁波,201504.csv,PM2.5,42.31
宁波,201504.csv,SO2,15.57
安庆,201504.csv,AQI,66.8
安庆,201504.csv,CO,1.17
安庆,201504.csv,NO2,20.63
安庆,201504.csv,O3,45.15
安庆,201504.csv,PM10,71.01
安庆,201504.csv,PM2.5,47.63
安庆,201504.csv,SO2,20.81
安康,201504.csv,AQI,58.67
安康,201504.csv,CO,1.52
安康,201504.csv,NO2,18.35
安康,201504.csv,O3,66.01
安康,201504.csv,PM10,68.46
安康,201504.csv,PM2.5,35.03
安康,201504.csv,SO2,24.68
安阳,201504.csv,AQI,102.2
安阳,201504.csv,CO,1.5
安阳,201504.csv,NO2,39.11
安阳,201504.csv,O3,43.22
安阳,201504.csv,PM10,122.3
安阳,201504.csv,PM2.5,65.39
安阳,201504.csv,SO2,36.9
安顺,201504.csv,AQI,62.05
安顺,201504.csv,CO,0.76
安顺,201504.csv,NO2,15.7
安顺,201504.csv,O3,89.93
安顺,201504.csv,PM10,68.6
安顺,201504.csv,PM2.5,40.75
安顺,201504.csv,SO2,46.8
定西,201504.csv,AQI,78.7
定西,201504.csv,CO,0.91
定西,201504.csv,NO2,21.31
定西,201504.csv,O3,81.98
定西,201504.csv,PM10,105.48
定西,201504.csv,PM2.5,41.09
定西,201504.csv,SO2,12.64
宜兴,201504.csv,AQI,67.13
宜兴,201504.csv,CO,0.92
宜兴,201504.csv,NO2,36.04
宜兴,201504.csv,O3,73.02
宜兴,201504.csv,PM10,72.71
宜兴,201504.csv,PM2.5,43.76
宜兴,201504.csv,SO2,23.86
宜宾,201504.csv,AQI,68.05
宜宾,201504.csv,CO,0.86
宜宾,201504.csv,NO2,29.94
宜宾,201504.csv,O3,52.46
宜宾,201504.csv,PM10,76.37
宜宾,201504.csv,PM2.5,47.84
宜宾,201504.csv,SO2,23.25
宜昌,201504.csv,AQI,84.3
宜昌,201504.csv,CO,1.02
宜昌,201504.csv,NO2,34.06
宜昌,201504.csv,O3,41.11
宜昌,201504.csv,PM10,102.44
宜昌,201504.csv,PM2.5,57.44
宜昌,201504.csv,SO2,24.63
宜春,201504.csv,AQI,55.54
宜春,201504.csv,CO,1.03
宜春,201504.csv,NO2,22.23
宜春,201504.csv,O3,47.43
宜春,201504.csv,PM10,56.41
宜春,201504.csv,PM2.5,39.07
宜春,201504.csv,SO2,25.72
宝鸡,201504.csv,AQI,72.55
宝鸡,201504.csv,CO,1.03
宝鸡,201504.csv,NO2,36.69
宝鸡,201504.csv,O3,47.07
宝鸡,201504.csv,PM10,92.46
宝鸡,201504.csv,PM2.5,40.36
宝鸡,201504.csv,SO2,11.78
宣城,201504.csv,AQI,65.13
宣城,201504.csv,CO,1.27
宣城,201504.csv,NO2,24.97
宣城,201504.csv,O3,45.83
宣城,201504.csv,PM10,65.48
宣城,201504.csv,PM2.5,45.46
宣城,201504.csv,SO2,32.41
宿州,201504.csv,AQI,78.11
宿州,201504.csv,CO,1.03
宿州,201504.csv,NO2,33.91
宿州,201504.csv,O3,23.79
宿州,201504.csv,PM10,81.16
宿州,201504.csv,PM2.5,54.65
宿州,201504.csv,SO2,38.83
宿迁,201504.csv,AQI,79.77
宿迁,201504.csv,CO,1.46
宿迁,201504.csv,NO2,29.13
宿迁,201504.csv,O3,54.62
宿迁,201504.csv,PM10,100.02
宿迁,201504.csv,PM2.5,48.75
宿迁,201504.csv,SO2,18.89
富阳,201504.csv,AQI,74.79
富阳,201504.csv,CO,0.91
富阳,201504.csv,NO2,36.6
富阳,201504.csv,O3,57.0
富阳,201504.csv,PM10,90.61
富阳,201504.csv,PM2.5,50.69
富阳,201504.csv,SO2,18.04
寿光,201504.csv,AQI,116.61
寿光,201504.csv,CO,0.92
寿光,201504.csv,NO2,34.71
寿光,201504.csv,O3,83.62
寿光,201504.csv,PM10,150.01
寿光,201504.csv,PM2.5,77.81
寿光,201504.csv,SO2,41.7
山南,201504.csv,AQI,39.16
山南,201504.csv,CO,0.36
山南,201504.csv,NO2,8.41
山南,201504.csv,O3,65.61
山南,201504.csv,PM10,33.41
山南,201504.csv,PM2.5,16.69
山南,201504.csv,SO2,5.17
岳阳,201504.csv,AQI,70.67
岳阳,201504.csv,CO,1.05
岳阳,201504.csv,NO2,30.95
岳阳,201504.csv,O3,69.01
岳阳,201504.csv,PM10,85.74
岳阳,201504.csv,PM2.5,47.86
岳阳,201504.csv,SO2,30.36
崇左,201504.csv,AQI,65.18
崇左,201504.csv,CO,0.81
崇左,201504.csv,NO2,16.6
崇左,201504.csv,O3,81.66
崇左,201504.csv,PM10,64.46
崇左,201504.csv,PM2.5,45.96
崇左,201504.csv,SO2,9.08
巴中,201504.csv,AQI,50.32
巴中,201504.csv,CO,1.14
巴中,201504.csv,NO2,30.82
巴中,201504.csv,O3,56.9
巴中,201504.csv,PM10,56.56
巴中,201504.csv,PM2.5,26.92
巴中,201504.csv,SO2,11.45
巴彦淖尔,201504.csv,AQI,72.87
巴彦淖尔,201504.csv,CO,0.42
巴彦淖尔,201504.csv,NO2,22.49
巴彦淖尔,201504.csv,O3,84.0
巴彦淖尔,201504.csv,PM10,91.21
巴彦淖尔,201504.csv,PM2.5,36.34
巴彦淖尔,201504.csv,SO2,20.27
常州,201504.csv,AQI,88.54
常州,201504.csv,CO,1.17
常州,201504.csv,NO2,48.3
常州,201504.csv,O3,76.03
常州,201504.csv,PM10,106.83
常州,201504.csv,PM2.5,59.9
常州,201504.csv,SO2,36.59
常德,201504.csv,AQI,74.33
常德,201504.csv,CO,0.92
常德,201504.csv,NO2,14.58
常德,201504.csv,O3,74.55
常德,201504.csv,PM10,94.14
常德,201504.csv,PM2.5,47.86
常德,201504.csv,SO2,34.01
常熟,201504.csv,AQI,81.93
常熟,201504.csv,CO,0.63
常熟,201504.csv,NO2,50.89
常熟,201504.csv,O3,79.09
常熟,201504.csv,PM10,93.21
常熟,201504.csv,PM2.5,56.54
常熟,201504.csv,SO2,15.76
平凉,201504.csv,AQI,85.8
平凉,201504.csv,CO,0.98
平凉,201504.csv,NO2,43.22
平凉,201504.csv,O3,57.14
平凉,201504.csv,PM10,114.57
平凉,201504.csv,PM2.5,46.31
平凉,201504.csv,SO2,14.12
平度,201504.csv,AQI,70.98
平度,201504.csv,CO,0.54
平度,201504.csv,NO2,24.77
平度,201504.csv,O3,81.78
平度,201504.csv,PM10,80.51
平度,201504.csv,PM2.5,44.59
平度,201504.csv,SO2,21.88
平顶山,201504.csv,AQI,105.66
平顶山,201504.csv,CO,0.79
平顶山,201504.csv,NO2,43.94
平顶山,201504.csv,O3,74.48
平顶山,201504.csv,PM10,131.21
平顶山,201504.csv,PM2.5,72.07
平顶山,201504.csv,SO2,42.73
广元,201504.csv,AQI,48.03
广元,201504.csv,CO,0.76
广元,201504.csv,NO2,28.09
广元,201504.csv,O3,73.6
广元,201504.csv,PM10,52.25
广元,201504.csv,PM2.5,17.4
广元,201504.csv,SO2,20.31
广安,201504.csv,AQI,60.91
广安,201504.csv,CO,0.84
广安,201504.csv,NO2,24.21
广安,201504.csv,O3,88.41
广安,201504.csv,PM10,71.0
广安,201504.csv,PM2.5,30.68
广安,201504.csv,SO2,24.96
广州,201504.csv,AQI,58.33
广州,201504.csv,CO,1.06
广州,201504.csv,NO2,47.36
广州,201504.csv,O3,48.59
广州,201504.csv,PM10,60.22
广州,201504.csv,PM2.5,38.19
广州,201504.csv,SO2,14.12
庆阳,201504.csv,AQI,86.58
庆阳,201504.csv,CO,1.83
庆阳,201504.csv,NO2,21.23
庆阳,201504.csv,O3,90.22
庆阳,201504.csv,PM10,114.81
庆阳,201504.csv,PM2.5,39.98
庆阳,201504.csv,SO2,15.18
库尔勒,201504.csv,AQI,161.96
库尔勒,201504.csv,CO,1.25
库尔勒,201504.csv,NO2,24.87
库尔勒,201504.csv,O3,79.78
库尔勒,201504.csv,PM10,286.65
库尔勒,201504.csv,PM2.5,61.47
库尔勒,201504.csv,SO2,4.64
廊坊,201504.csv,AQI,113.39
廊坊,201504.csv,CO,1.2
廊坊,201504.csv,NO2,36.97
廊坊,201504.csv,O3,75.38
廊坊,201504.csv,PM10,139.59
廊坊,201504.csv,PM2.5,76.36
廊坊,201504.csv,SO2,18.89
延安,201504.csv,AQI,82.33
延安,201504.csv,CO,1.54
延安,201504.csv,NO2,45.18
延安,201504.csv,O3,57.01
延安,201504.csv,PM10,109.85
延安,201504.csv,PM2.5,39.39
延安,201504.csv,SO2,9.62
延边州,201504.csv,AQI,59.21
延边州,201504.csv,CO,0.81
延边州,201504.csv,NO2,21.29
延边州,201504.csv,O3,75.73
延边州,201504.csv,PM10,62.39
延边州,201504.csv,PM2.5,35.46
延边州,201504.csv,SO2,15.05
开封,201504.csv,AQI,94.05
开封,201504.csv,CO,1.27
开封,201504.csv,NO2,32.93
开封,201504.csv,O3,85.49
开封,201504.csv,PM10,124.63
开封,201504.csv,PM2.5,56.05
开封,201504.csv,SO2,35.29
张家口,201504.csv,AQI,76.73
张家口,201504.csv,CO,0.68
张家口,201504.csv,NO2,28.86
张家口,201504.csv,O3,85.13
张家口,201504.csv,PM10,99.83
张家口,201504.csv,PM2.5,31.32
张家口,201504.csv,SO2,30.13
张家港,201504.csv,AQI,99.82
张家港,201504.csv,CO,0.74
张家港,201504.csv,NO2,41.17
张家港,201504.csv,O3,80.26
张家港,201504.csv,PM10,126.05
张家港,201504.csv,PM2.5,70.62
张家港,201504.csv,SO2,37.7
张家界,201504.csv,AQI,63.13
张家界,201504.csv,CO,1.28
张家界,201504.csv,NO2,14.72
张家界,201504.csv,O3,51.98
张家界,201504.csv,PM10,66.66
张家界,201504.csv,PM2.5,40.5
张家界,201504.csv,SO2,9.29
张掖,201504.csv,AQI,108.4
张掖,201504.csv,CO,0.63
张掖,201504.csv,NO2,15.6
张掖,201504.csv,O3,93.05
张掖,201504.csv,PM10,155.14
张掖,201504.csv,PM2.5,56.65
张掖,201504.csv,SO2,20.8
徐州,201504.csv,AQI,94.14
徐州,201504.csv,CO,1.38
徐州,201504.csv,NO2,37.33
徐州,201504.csv,O3,72.63
徐州,201504.csv,PM10,122.6
徐州,201504.csv,PM2.5,57.4
徐州,201504.csv,SO2,30.21
德宏州,201504.csv,AQI,59.94
德宏州,201504.csv,CO,0.14
德宏州,201504.csv,NO2,15.13
德宏州,201504.csv,O3,64.61
德宏州,201504.csv,PM10,69.58
德宏州,201504.csv,PM2.5,32.24
德宏州,201504.csv,SO2,35.08
德州,201504.csv,AQI,111.55
德州,201504.csv,CO,1.36
德州,201504.csv,NO2,32.22
德州,201504.csv,O3,82.06
德州,201504.csv,PM10,147.33
德州,201504.csv,PM2.5,75.2
德州,201504.csv,SO2,33.41
德阳,201504.csv,AQI,80.61
德阳,201504.csv,CO,0.85
德阳,201504.csv,NO2,29.73
德阳,201504.csv,O3,82.5
德阳,201504.csv,PM10,96.79
德阳,201504.csv,PM2.5,54.21
德阳,201504.csv,SO2,19.0
忻州,201504.csv,AQI,70.72
忻州,201504.csv,CO,1.01
忻州,201504.csv,NO2,32.37
忻州,201504.csv,O3,89.81
忻州,201504.csv,PM10,81.44
忻州,201504.csv,PM2.5,45.85
忻州,201504.csv,SO2,51.3
怀化,201504.csv,AQI,76.93
怀化,201504.csv,CO,1.01
怀化,201504.csv,NO2,21.92
怀化,201504.csv,O3,70.1
怀化,201504.csv,PM10,92.91
怀化,201504.csv,PM2.5,52.01
怀化,201504.csv,SO2,25.52
怒江州,201504.csv,AQI,36.9
怒江州,201504.csv,CO,0.85
怒江州,201504.csv,NO2,6.82
怒江州,201504.csv,O3,56.11
怒江州,201504.csv,PM10,38.11
怒江州,201504.csv,PM2.5,20.79
怒江州,201504.csv,SO2,7.16
恩施州,201504.csv,AQI,68.0
恩施州,201504.csv,CO,0.92
恩施州,201504.csv,NO2,19.15
恩施州,201504.csv,O3,42.53
恩施州,201504.csv,PM10,73.9
恩施州,201504.csv,PM2.5,47.7
恩施州,201504.csv,SO2,17.88
惠州,201504.csv,AQI,49.11
惠州,201504.csv,CO,0.79
惠州,201504.csv,NO2,23.84
惠州,201504.csv,O3,64.42
惠州,201504.csv,PM10,53.55
惠州,201504.csv,PM2.5,26.16
惠州,201504.csv,SO2,9.07
成都,201504.csv,AQI,83.62
成都,201504.csv,CO,0.95
成都,201504.csv,NO2,53.78
成都,201504.csv,O3,68.37
成都,201504.csv,PM10,104.57
成都,201504.csv,PM2.5,56.55
成都,201504.csv,SO2,14.62
扬州,201504.csv,AQI,81.83
扬州,201504.csv,CO,0.66
扬州,201504.csv,NO2,18.59
扬州,201504.csv,O3,82.74
扬州,201504.csv,PM10,108.85
扬州,201504.csv,PM2.5,44.71
扬州,201504.csv,SO2,28.33
承德,201504.csv,AQI,73.86
承德,201504.csv,CO,0.73
承德,201504.csv,NO2,32.17
承德,201504.csv,O3,78.76
承德,201504.csv,PM10,94.21
承德,201504.csv,PM2.5,35.54
承德,201504.csv,SO2,26.52
抚州,201504.csv,AQI,61.41
抚州,201504.csv,CO,0.97
抚州,201504.csv,NO2,18.14
抚州,201504.csv,O3,76.38
抚州,201504.csv,PM10,63.63
抚州,201504.csv,PM2.5,42.58
抚州,201504.csv,SO2,22.99
抚顺,201504.csv,AQI,79.12
抚顺,201504.csv,CO,1.21
抚顺,201504.csv,NO2,35.67
抚顺,201504.csv,O3,68.53
抚顺,201504.csv,PM10,101.07
抚顺,201504.csv,PM2.5,47.86
抚顺,201504.csv,SO2,24.26
拉萨,201504.csv,AQI,49.35
拉萨,201504.csv,CO,0.57
拉萨,201504.csv,NO2,16.76
拉萨,201504.csv,O3,108.21
拉萨,201504.csv,PM10,50.43
拉萨,201504.csv,PM2.5,22.32
拉萨,201504.csv,SO2,10.65
招远,201504.csv,AQI,82.37
招远,201504.csv,CO,0.71
招远,201504.csv,NO2,23.07
招远,201504.csv,O3,76.97
招远,201504.csv,PM10,91.24
招远,201504.csv,PM2.5,55.88
招远,201504.csv,SO2,28.68
揭阳,201504.csv,AQI,59.37
揭阳,201504.csv,CO,1.0
揭阳,201504.csv,NO2,20.02
揭阳,201504.csv,O3,53.97
揭阳,201504.csv,PM10,58.25
揭阳,201504.csv,PM2.5,39.79
揭阳,201504.csv,SO2,17.5
攀枝花,201504.csv,AQI,48.53
攀枝花,201504.csv,CO,1.42
攀枝花,201504.csv,NO2,28.42
攀枝花,201504.csv,O3,72.35
攀枝花,201504.csv,PM10,52.53
攀枝花,201504.csv,PM2.5,26.17
攀枝花,201504.csv,SO2,38.61
文山州,201504.csv,AQI,52.89
文山州,201504.csv,CO,0.72
文山州,201504.csv,NO2,16.64
文山州,201504.csv,O3,78.07
文山州,201504.csv,PM10,52.09
文山州,201504.csv,PM2.5,34.71
文山州,201504.csv,SO2,10.52
文登,201504.csv,AQI,59.35
文登,201504.csv,CO,0.85
文登,201504.csv,NO2,22.95
文登,201504.csv,O3,72.9
文登,201504.csv,PM10,65.22
文登,201504.csv,PM2.5,33.36
文登,201504.csv,SO2,19.41
新乡,201504.csv,AQI,121.01
新乡,201504.csv,CO,0.91
新乡,201504.csv,NO2,49.39
新乡,201504.csv,O3,62.17
新乡,201504.csv,PM10,159.1
新乡,201504.csv,PM2.5,83.24
新乡,201504.csv,SO2,40.8
新余,201504.csv,AQI,64.6
新余,201504.csv,CO,1.01
新余,201504.csv,NO2,29.5
新余,201504.csv,O3,53.85
新余,201504.csv,PM10,75.68
新余,201504.csv,PM2.5,43.63
新余,201504.csv,SO2,42.29
无锡,201504.csv,AQI,84.95
无锡,201504.csv,CO,0.93
无锡,201504.csv,NO2,44.6
无锡,201504.csv,O3,73.61
无锡,201504.csv,PM10,96.95
无锡,201504.csv,PM2.5,59.29
无锡,201504.csv,SO2,25.52
日喀则,201504.csv,AQI,44.67
日喀则,201504.csv,CO,0.35
日喀则,201504.csv,NO2,12.42
日喀则,201504.csv,O3,96.96
日喀则,201504.csv,PM10,41.28
日喀则,201504.csv,PM2.5,18.58
日喀则,201504.csv,SO2,9.35
日照,201504.csv,AQI,86.67
日照,201504.csv,CO,0.9
日照,201504.csv,NO2,39.3
日照,201504.csv,O3,92.62
日照,201504.csv,PM10,109.57
日照,201504.csv,PM2.5,55.3
日照,201504.csv,SO2,19.38
昆山,201504.csv,AQI,77.09
昆山,201504.csv,CO,1.35
昆山,201504.csv,NO2,37.36
昆山,201504.csv,O3,72.91
昆山,201504.csv,PM10,86.81
昆山,201504.csv,PM2.5,51.91
昆山,201504.csv,SO2,29.45
昆明,201504.csv,AQI,58.21
昆明,201504.csv,CO,0.95
昆明,201504.csv,NO2,30.69
昆明,201504.csv,O3,60.81
昆明,201504.csv,PM10,66.54
昆明,201504.csv,PM2.5,33.9
昆明,201504.csv,SO2,16.84
昌吉州,201504.csv,AQI,66.68
昌吉州,201504.csv,CO,0.73
昌吉州,201504.csv,NO2,38.67
昌吉州,201504.csv,O3,55.14
昌吉州,201504.csv,PM10,78.47
昌吉州,201504.csv,PM2.5,28.83
昌吉州,201504.csv,SO2,10.08
昌都,201504.csv,AQI,59.22
昌都,201504.csv,CO,2.28
昌都,201504.csv,NO2,15.15
昌都,201504.csv,O3,84.8
昌都,201504.csv,PM10,64.75
昌都,201504.csv,PM2.5,24.47
昌都,201504.csv,SO2,7.89
昭通,201504.csv,AQI,58.46
昭通,201504.csv,CO,0.57
昭通,201504.csv,NO2,14.92
昭通,201504.csv,O3,91.6
昭通,201504.csv,PM10,66.17
昭通,201504.csv,PM2.5,32.79
昭通,201504.csv,SO2,31.47
晋中,201504.csv,AQI,78.13
晋中,201504.csv,CO,1.24
晋中,201504.csv,NO2,22.06
晋中,201504.csv,O3,40.33
晋中,201504.csv,PM10,103.2
晋中,201504.csv,PM2.5,38.62
晋中,201504.csv,SO2,43.15
晋城,201504.csv,AQI,75.74
晋城,201504.csv,CO,1.96
晋城,201504.csv,NO2,26.38
晋城,201504.csv,O3,34.2
晋城,201504.csv,PM10,100.46
晋城,201504.csv,PM2.5,40.89
晋城,201504.csv,SO2,44.18
普洱,201504.csv,AQI,48.0
普洱,201504.csv,CO,0.32
普洱,201504.csv,NO2,16.62
普洱,201504.csv,O3,68.14
普洱,201504.csv,PM10,50.48
普洱,201504.csv,PM2.5,26.18
普洱,201504.csv,SO2,10.72
景德镇,201504.csv,AQI,70.76
景德镇,201504.csv,CO,0.75
景德镇,201504.csv,NO2,26.58
景德镇,201504.csv,O3,43.38
景德镇,201504.csv,PM10,82.88
景德镇,201504.csv,PM2.5,50.09
景德镇,201504.csv,SO2,16.18
曲靖,201504.csv,AQI,51.41
曲靖,201504.csv,CO,0.93
曲靖,201504.csv,NO2,18.64
曲靖,201504.csv,O3,81.25
曲靖,201504.csv,PM10,50.14
曲靖,201504.csv,PM2.5,31.95
曲靖,201504.csv,SO2,26.99
朔州,201504.csv,AQI,68.09
朔州,201504.csv,CO,0.95
朔州,201504.csv,NO2,29.17
朔州,201504.csv,O3,82.0
朔州,201504.csv,PM10,83.58
朔州,201504.csv,PM2.5,32.55
朔州,201504.csv,SO2,43.21
朝阳,201504.csv,AQI,69.79
朝阳,201504.csv,CO,2.82
朝阳,201504.csv,NO2,17.93
朝阳,201504.csv,O3,41.87
朝阳,201504.csv,PM10,88.97
朝阳,201504.csv,PM2.5,30.82
朝阳,201504.csv,SO2,17.53
本溪,201504.csv,AQI,75.51
本溪,201504.csv,CO,1.66
本溪,201504.csv,NO2,37.35
本溪,201504.csv,O3,61.65
本溪,201504.csv,PM10,95.16
本溪,201504.csv,PM2.5,46.01
本溪,201504.csv,SO2,27.06
来宾,201504.csv,AQI,70.57
来宾,201504.csv,CO,0.84
来宾,201504.csv,NO2,28.31
来宾,201504.csv,O3,68.68
来宾,201504.csv,PM10,70.1
来宾,201504.csv,PM2.5,50.69
来宾,201504.csv,SO2,27.2
杭州,201504.csv,AQI,79.79
杭州,201504.csv,CO,0.88
杭州,201504.csv,NO2,52.25
杭州,201504.csv,O3,68.53
杭州,201504.csv,PM10,93.3
杭州,201504.csv,PM2.5,56.1
杭州,201504.csv,SO2,17.83
松原,201504.csv,AQI,74.84
松原,201504.csv,CO,0.82
松原,201504.csv,NO2,21.28
松原,201504.csv,O3,63.81
松原,201504.csv,PM10,95.76
松原,201504.csv,PM2.5,34.29
松原,201504.csv,SO2,10.68
林芝,201504.csv,AQI,32.99
林芝,201504.csv,CO,0.35
林芝,201504.csv,NO2,8.43
林芝,201504.csv,O3,88.8
林芝,201504.csv,PM10,25.62
林芝,201504.csv,PM2.5,9.27
林芝,201504.csv,SO2,5.12
果洛州,201504.csv,AQI,79.68
果洛州,201504.csv,CO,0.46
果洛州,201504.csv,NO2,17.92
果洛州,201504.csv,O3,96.17
果洛州,201504.csv,PM10,101.33
果洛州,201504.csv,PM2.5,48.42
果洛州,201504.csv,SO2,23.98
枣庄,201504.csv,AQI,117.41
枣庄,201504.csv,CO,0.91
枣庄,201504.csv,NO2,32.26
枣庄,201504.csv,O3,79.38
枣庄,201504.csv,PM10,161.3
枣庄,201504.csv,PM2.5,79.29
枣庄,201504.csv,SO2,56.2
柳州,201504.csv,AQI,69.39
柳州,201504.csv,CO,0.97
柳州,201504.csv,NO2,23.02
柳州,201504.csv,O3,90.65
柳州,201504.csv,PM10,74.44
柳州,201504.csv,PM2.5,49.79
柳州,201504.csv,SO2,22.25
株洲,201504.csv,AQI,68.05
株洲,201504.csv,CO,0.86
株洲,201504.csv,NO2,32.1
株洲,201504.csv,O3,56.3
株洲,201504.csv,PM10,74.26
株洲,201504.csv,PM2.5,46.03
株洲,201504.csv,SO2,27.07
桂林,201504.csv,AQI,73.63
桂林,201504.csv,CO,1.09
桂林,201504.csv,NO2,26.71
桂林,201504.csv,O3,72.46
桂林,201504.csv,PM10,81.48
桂林,201504.csv,PM2.5,52.23
桂林,201504.csv,SO2,19.89
梅州,201504.csv,AQI,59.69
梅州,201504.csv,CO,0.85
梅州,201504.csv,NO2,22.81
梅州,201504.csv,O3,54.57
梅州,201504.csv,PM10,61.89
梅州,201504.csv,PM2.5,41.63
梅州,201504.csv,SO2,7.53
梧州,201504.csv,AQI,63.58
梧州,201504.csv,CO,1.44
梧州,201504.csv,NO2,26.04
梧州,201504.csv,O3,53.72
梧州,201504.csv,PM10,75.25
梧州,201504.csv,PM2.5,40.51
梧州,201504.csv,SO2,20.43
楚雄州,201504.csv,AQI,40.73
楚雄州,201504.csv,CO,0.59
楚雄州,201504.csv,NO2,15.7
楚雄州,201504.csv,O3,47.62
楚雄州,201504.csv,PM10,41.59
楚雄州,201504.csv,PM2.5,23.98
楚雄州,201504.csv,SO2,17.42
榆林,201504.csv,AQI,70.56
榆林,201504.csv,CO,3.17
榆林,201504.csv,NO2,34.47
榆林,201504.csv,O3,62.6
榆林,201504.csv,PM10,88.55
榆林,201504.csv,PM2.5,27.98
榆林,201504.csv,SO2,19.63
武威,201504.csv,AQI,110.31
武威,201504.csv,CO,1.32
武威,201504.csv,NO2,23.61
武威,201504.csv,O3,78.32
武威,201504.csv,PM10,173.36
武威,201504.csv,PM2.5,57.39
武威,201504.csv,SO2,10.38
武汉,201504.csv,AQI,90.06
武汉,201504.csv,CO,1.08
武汉,201504.csv,NO2,55.99
武汉,201504.csv,O3,56.54
武汉,201504.csv,PM10,115.07
武汉,201504.csv,PM2.5,60.13
武汉,201504.csv,SO2,20.9
毕节,201504.csv,AQI,46.69
毕节,201504.csv,CO,1.0
毕节,201504.csv,NO2,22.28
毕节,201504.csv,O3,68.12
毕节,201504.csv,PM10,49.08
毕节,201504.csv,PM2.5,29.05
毕节,201504.csv,SO2,16.6
永州,201504.csv,AQI,76.81
永州,201504.csv,CO,0.66
永州,201504.csv,NO2,33.55
永州,201504.csv,O3,68.49
永州,201504.csv,PM10,75.9
永州,201504.csv,PM2.5,56.05
永州,201504.csv,SO2,37.42
汉中,201504.csv,AQI,58.97
汉中,201504.csv,CO,1.03
汉中,201504.csv,NO2,24.94
汉中,201504.csv,O3,67.49
汉中,201504.csv,PM10,65.35
汉中,201504.csv,PM2.5,36.0
汉中,201504.csv,SO2,15.23
汕头,201504.csv,AQI,53.16
汕头,201504.csv,CO,0.84
汕头,201504.csv,NO2,21.89
汕头,201504.csv,O3,72.91
汕头,201504.csv,PM10,56.59
汕头,201504.csv,PM2.5,34.48
汕头,201504.csv,SO2,13.46
汕尾,201504.csv,AQI,42.26
汕尾,201504.csv,CO,0.72
汕尾,201504.csv,NO2,13.02
汕尾,201504.csv,O3,72.56
汕尾,201504.csv,PM10,41.39
汕尾,201504.csv,PM2.5,26.29
汕尾,201504.csv,SO2,9.99
江门,201504.csv,AQI,46.26
江门,201504.csv,CO,0.84
江门,201504.csv,NO2,25.62
江门,201504.csv,O3,48.7
江门,201504.csv,PM10,47.31
江门,201504.csv,PM2.5,29.29
江门,201504.csv,SO2,14.51
江阴,201504.csv,AQI,99.07
江阴,201504.csv,CO,0.98
江阴,201504.csv,NO2,48.1
江阴,201504.csv,O3,57.31
江阴,201504.csv,PM10,118.25
江阴,201504.csv,PM2.5,70.81
江阴,201504.csv,SO2,38.28
池州,201504.csv,AQI,48.34
池州,201504.csv,CO,0.68
池州,201504.csv,NO2,22.49
池州,201504.csv,O3,50.18
池州,201504.csv,PM10,50.63
池州,201504.csv,PM2.5,26.86
池州,201504.csv,SO2,20.53
沈阳,201504.csv,AQI,98.34
沈阳,201504.csv,CO,0.88
沈阳,201504.csv,NO2,45.13
沈阳,201504.csv,O3,67.52
沈阳,201504.csv,PM10,121.57
沈阳,201504.csv,PM2.5,65.19
沈阳,201504.csv,SO2,26.81
沧州,201504.csv,AQI,98.43
沧州,201504.csv,CO,0.71
沧州,201504.csv,NO2,34.49
沧州,201504.csv,O3,79.87
沧州,201504.csv,PM10,132.17
沧州,201504.csv,PM2.5,60.98
沧州,201504.csv,SO2,25.91
河池,201504.csv,AQI,70.48
河池,201504.csv,CO,1.08
河池,201504.csv,NO2,17.47
河池,201504.csv,O3,76.8
河池,201504.csv,PM10,77.92
河池,201504.csv,PM2.5,48.41
河池,201504.csv,SO2,16.51
河源,201504.csv,AQI,55.1
河源,201504.csv,CO,0.88
河源,201504.csv,NO2,24.28
河源,201504.csv,O3,60.54
河源,201504.csv,PM10,53.58
河源,201504.csv,PM2.5,37.49
河源,201504.csv,SO2,11.43
泉州,201504.csv,AQI,53.11
泉州,201504.csv,CO,0.74
