city,type,value
七台河,AQI,62.29
七台河,CO,0.79
七台河,NO2,21.42
七台河,O3,65.62
七台河,PM10,73.79
七台河,PM2.5,34.75
七台河,SO2,9.42
三亚,AQI,19.08
三亚,CO,0.34
三亚,NO2,5.33
三亚,O3,39.04
三亚,PM10,17.5
三亚,PM2.5,11.17
三亚,SO2,2.17
三明,AQI,14.79
三明,CO,0.55
三明,NO2,13.5
三明,O3,32.0
三明,PM10,11.42
三明,PM2.5,9.54
三明,SO2,5.12
三门峡,AQI,103.21
三门峡,CO,0.55
三门峡,NO2,28.17
三门峡,O3,56.42
三门峡,PM10,155.92
三门峡,PM2.5,55.79
三门峡,SO2,10.71
上海,AQI,61.46
上海,CO,0.65
上海,NO2,23.67
上海,O3,83.75
上海,PM10,74.46
上海,PM2.5,26.17
上海,SO2,7.29
上饶,AQI,33.54
上饶,CO,0.55
上饶,NO2,16.71
上饶,O3,61.08
上饶,PM10,31.88
上饶,PM2.5,15.96
上饶,SO2,15.5
东莞,AQI,12.79
东莞,CO,0.7
东莞,NO2,18.46
东莞,O3,28.58
东莞,PM10,10.54
东莞,PM2.5,6.71
东莞,SO2,8.92
东营,AQI,63.5
东营,CO,0.41
东营,NO2,25.71
东营,O3,80.92
东营,PM10,76.46
东营,PM2.5,26.46
东营,SO2,8.83
中卫,AQI,86.08
中卫,CO,0.52
中卫,NO2,22.96
中卫,O3,70.0
中卫,PM10,121.71
中卫,PM2.5,44.33
中卫,SO2,14.96
中山,AQI,17.25
中山,CO,0.66
中山,NO2,28.08
中山,O3,15.83
中山,PM10,13.58
中山,PM2.5,9.04
中山,SO2,4.46
临夏回族自治州,AQI,80.88
临夏回族自治州,CO,0.69
临夏回族自治州,NO2,18.83
临夏回族自治州,O3,57.0
临夏回族自治州,PM10,109.54
临夏回族自治州,PM2.5,49.88
临夏回族自治州,SO2,6.04
临汾,AQI,108.62
临汾,CO,0.96
临汾,NO2,36.04
临汾,O3,48.71
临汾,PM10,166.75
临汾,PM2.5,62.67
临汾,SO2,8.5
临沂,AQI,104.08
临沂,CO,0.7
临沂,NO2,43.62
临沂,O3,63.29
临沂,PM10,157.46
临沂,PM2.5,59.38
临沂,SO2,18.58
临沧,AQI,58.0
临沧,CO,0.57
临沧,NO2,14.83
临沧,O3,91.46
临沧,PM10,54.42
临沧,PM2.5,40.92
临沧,SO2,6.96
丹东,AQI,47.96
丹东,CO,0.71
丹东,NO2,18.12
丹东,O3,74.75
丹东,PM10,52.29
丹东,PM2.5,26.5
丹东,SO2,14.08
丽水,AQI,36.71
丽水,CO,0.39
丽水,NO2,21.0
丽水,O3,61.5
丽水,PM10,35.29
丽水,PM2.5,21.88
丽水,SO2,8.25
丽江,AQI,29.88
丽江,CO,0.57
丽江,NO2,9.79
丽江,O3,95.42
丽江,PM10,17.62
丽江,PM2.5,9.71
丽江,SO2,6.83
乌兰察布,AQI,54.42
乌兰察布,CO,0.5
乌兰察布,NO2,22.5
乌兰察布,O3,51.0
乌兰察布,PM10,62.46
乌兰察布,PM2.5,16.58
乌兰察布,SO2,13.46
乌海,AQI,65.21
乌海,CO,0.6
乌海,NO2,27.42
乌海,O3,63.71
乌海,PM10,80.0
乌海,PM2.5,21.46
乌海,SO2,21.5
乌鲁木齐,AQI,59.62
乌鲁木齐,CO,0.58
乌鲁木齐,NO2,39.46
乌鲁木齐,O3,54.88
乌鲁木齐,PM10,68.71
乌鲁木齐,PM2.5,22.08
乌鲁木齐,SO2,7.75
乐山,AQI,42.25
乐山,CO,0.7
乐山,NO2,37.58
乐山,O3,15.83
乐山,PM10,42.92
乐山,PM2.5,26.79
乐山,SO2,6.46
九江,AQI,63.54
九江,CO,0.56
九江,NO2,26.92
九江,O3,78.29
九江,PM10,82.75
九江,PM2.5,26.92
九江,SO2,11.21
云浮,AQI,9.96
云浮,CO,0.66
云浮,NO2,14.17
云浮,O3,24.62
云浮,PM10,8.12
云浮,PM2.5,4.29
云浮,SO2,8.08
五家渠,AQI,59.12
五家渠,CO,0.63
五家渠,NO2,33.42
五家渠,O3,47.67
五家渠,PM10,70.67
五家渠,PM2.5,24.29
五家渠,SO2,9.33
亳州,AQI,98.21
亳州,CO,0.44
亳州,NO2,30.12
亳州,O3,63.62
亳州,PM10,145.79
亳州,PM2.5,49.83
亳州,SO2,9.42
伊春,AQI,57.75
伊春,CO,0.62
伊春,NO2,14.17
伊春,O3,67.67
伊春,PM10,57.96
伊春,PM2.5,40.5
伊春,SO2,6.42
伊犁哈萨克州,AQI,63.46
伊犁哈萨克州,CO,0.95
伊犁哈萨克州,NO2,35.0
伊犁哈萨克州,O3,69.33
伊犁哈萨克州,PM10,77.21
伊犁哈萨克州,PM2.5,37.96
伊犁哈萨克州,SO2,7.12
佛山,AQI,13.5
佛山,CO,0.75
佛山,NO2,25.38
佛山,O3,19.79
佛山,PM10,9.33
佛山,PM2.5,6.25
佛山,SO2,5.33
佳木斯,AQI,50.21
佳木斯,CO,0.47
佳木斯,NO2,15.92
佳木斯,O3,71.79
佳木斯,PM10,51.21
佳木斯,PM2.5,34.96
佳木斯,SO2,3.46
保定,AQI,86.29
保定,CO,0.44
保定,NO2,36.0
保定,O3,60.62
保定,PM10,122.21
保定,PM2.5,48.38
保定,SO2,9.46
保山,AQI,37.62
保山,CO,0.33
保山,NO2,9.0
保山,O3,100.33
保山,PM10,34.83
保山,PM2.5,21.12
保山,SO2,4.58
信阳,AQI,79.46
信阳,CO,0.53
信阳,NO2,34.33
信阳,O3,56.54
信阳,PM10,108.46
信阳,PM2.5,44.5
信阳,SO2,10.29
儋州,AQI,36.79
儋州,CO,0.68
儋州,NO2,7.46
儋州,O3,53.04
儋州,PM10,36.5
儋州,PM2.5,19.54
儋州,SO2,3.0
克孜勒苏柯尔克孜自治州,AQI,144.21
克孜勒苏柯尔克孜自治州,CO,0.33
克孜勒苏柯尔克孜自治州,NO2,17.17
克孜勒苏柯尔克孜自治州,O3,77.83
克孜勒苏柯尔克孜自治州,PM10,237.96
克孜勒苏柯尔克孜自治州,PM2.5,60.04
克孜勒苏柯尔克孜自治州,SO2,4.75
克拉玛依,AQI,29.58
克拉玛依,CO,0.34
克拉玛依,NO2,16.96
克拉玛依,O3,76.42
克拉玛依,PM10,26.33
克拉玛依,PM2.5,10.21
克拉玛依,SO2,6.88
六安,AQI,84.75
六安,CO,0.45
六安,NO2,28.29
六安,O3,64.21
六安,PM10,118.79
六安,PM2.5,45.29
六安,SO2,8.04
六盘水,AQI,43.5
六盘水,CO,0.7
六盘水,NO2,14.79
六盘水,O3,56.21
六盘水,PM10,40.33
六盘水,PM2.5,30.33
六盘水,SO2,6.33
兰州,AQI,76.17
兰州,CO,0.48
兰州,NO2,26.79
兰州,O3,81.42
兰州,PM10,101.79
兰州,PM2.5,38.54
兰州,SO2,11.33
兰州新区,AQI,83.92
兰州新区,CO,0.27
兰州新区,NO2,12.12
兰州新区,O3,93.5
兰州新区,PM10,117.29
兰州新区,PM2.5,34.58
兰州新区,SO2,8.5
兴安盟,AQI,33.88
兴安盟,CO,0.49
兴安盟,NO2,13.25
兴安盟,O3,73.46
兴安盟,PM10,31.75
兴安盟,PM2.5,17.62
兴安盟,SO2,3.67
内江,AQI,34.75
内江,CO,0.79
内江,NO2,17.12
内江,O3,39.12
内江,PM10,30.67
内江,PM2.5,23.71
内江,SO2,9.62
凉山彝族自治州,AQI,34.92
凉山彝族自治州,CO,0.75
凉山彝族自治州,NO2,9.0
凉山彝族自治州,O3,86.92
凉山彝族自治州,PM10,33.21
凉山彝族自治州,PM2.5,14.25
凉山彝族自治州,SO2,6.83
包头,AQI,70.67
包头,CO,0.95
包头,NO2,41.54
包头,O3,47.75
包头,PM10,90.96
包头,PM2.5,31.04
包头,SO2,16.71
北京,AQI,51.79
北京,CO,0.26
北京,NO2,23.33
北京,O3,60.96
北京,PM10,61.46
北京,PM2.5,22.08
北京,SO2,2.29
北海,AQI,22.17
北海,CO,0.66
北海,NO2,11.75
北海,O3,22.46
北海,PM10,21.54
北海,PM2.5,13.92
北海,SO2,3.21
十堰,AQI,60.21
十堰,CO,0.81
十堰,NO2,19.08
十堰,O3,26.33
十堰,PM10,69.83
十堰,PM2.5,28.42
十堰,SO2,5.25
南京,AQI,80.75
南京,CO,0.5
南京,NO2,41.88
南京,O3,57.08
南京,PM10,111.25
南京,PM2.5,32.08
南京,SO2,6.12
南充,AQI,24.12
南充,CO,0.58
南充,NO2,19.21
南充,O3,20.42
南充,PM10,23.92
南充,PM2.5,13.75
南充,SO2,9.33
南宁,AQI,28.38
南宁,CO,0.7
南宁,NO2,16.75
南宁,O3,41.62
南宁,PM10,27.79
南宁,PM2.5,16.42
南宁,SO2,7.25
南平,AQI,12.54
南平,CO,0.73
南平,NO2,11.62
南平,O3,32.71
南平,PM10,10.75
南平,PM2.5,7.04
南平,SO2,4.25
南昌,AQI,42.62
南昌,CO,0.57
南昌,NO2,24.42
南昌,O3,72.12
南昌,PM10,43.33
南昌,PM2.5,19.96
南昌,SO2,9.58
南通,AQI,63.38
南通,CO,0.46
南通,NO2,15.29
南通,O3,94.67
南通,PM10,77.96
南通,PM2.5,27.12
南通,SO2,6.33
南阳,AQI,84.25
南阳,CO,0.57
南阳,NO2,37.04
南阳,O3,41.29
南阳,PM10,117.92
南阳,PM2.5,44.12
南阳,SO2,6.5
博尔塔拉蒙古自治州,AQI,57.46
博尔塔拉蒙古自治州,CO,0.83
博尔塔拉蒙古自治州,NO2,13.83
博尔塔拉蒙古自治州,O3,83.42
博尔塔拉蒙古自治州,PM10,64.33
博尔塔拉蒙古自治州,PM2.5,28.88
博尔塔拉蒙古自治州,SO2,11.75
厦门,AQI,23.5
厦门,CO,0.45
厦门,NO2,22.71
厦门,O3,47.33
厦门,PM10,20.71
厦门,PM2.5,16.38
厦门,SO2,2.5
双鸭山,AQI,64.42
双鸭山,CO,0.47
双鸭山,NO2,9.71
双鸭山,O3,80.71
双鸭山,PM10,65.62
双鸭山,PM2.5,45.58
双鸭山,SO2,8.75
台州,AQI,47.96
台州,CO,0.37
台州,NO2,21.08
台州,O3,77.83
台州,PM10,51.08
台州,PM2.5,26.54
台州,SO2,6.58
合肥,AQI,89.67
合肥,CO,0.61
合肥,NO2,46.5
合肥,O3,51.71
合肥,PM10,128.79
合肥,PM2.5,36.21
合肥,SO2,8.12
吉安,AQI,49.96
吉安,CO,0.67
吉安,NO2,20.04
吉安,O3,62.58
吉安,PM10,51.21
吉安,PM2.5,27.08
吉安,SO2,14.21
吉林,AQI,64.83
吉林,CO,0.72
吉林,NO2,22.17
吉林,O3,75.75
吉林,PM10,73.67
吉林,PM2.5,42.75
吉林,SO2,8.0
吐鲁番地区,AQI,69.71
吐鲁番地区,CO,0.49
吐鲁番地区,NO2,27.92
吐鲁番地区,O3,86.04
吐鲁番地区,PM10,89.21
吐鲁番地区,PM2.5,21.17
吐鲁番地区,SO2,6.21
吕梁,AQI,77.46
吕梁,CO,0.5
吕梁,NO2,42.5
吕梁,O3,46.75
吕梁,PM10,104.25
吕梁,PM2.5,24.83
吕梁,SO2,13.83
吴忠,AQI,69.71
吴忠,CO,0.63
吴忠,NO2,23.62
吴忠,O3,64.83
吴忠,PM10,89.04
吴忠,PM2.5,34.79
吴忠,SO2,18.38
周口,AQI,97.25
周口,CO,0.74
周口,NO2,42.12
周口,O3,52.92
周口,PM10,144.0
周口,PM2.5,59.88
周口,SO2,18.67
呼伦贝尔,AQI,28.17
呼伦贝尔,CO,0.25
呼伦贝尔,NO2,7.21
呼伦贝尔,O3,73.08
呼伦贝尔,PM10,23.46
呼伦贝尔,PM2.5,14.58
呼伦贝尔,SO2,3.83
呼和浩特,AQI,59.62
呼和浩特,CO,0.52
呼和浩特,NO2,34.25
呼和浩特,O3,47.71
呼和浩特,PM10,69.58
呼和浩特,PM2.5,21.83
呼和浩特,SO2,12.17
和田地区,AQI,264.5
和田地区,CO,0.52
和田地区,NO2,17.33
和田地区,O3,66.75
和田地区,PM10,395.83
和田地区,PM2.5,93.67
和田地区,SO2,3.83
咸宁,AQI,61.46
咸宁,CO,0.7
咸宁,NO2,17.08
咸宁,O3,64.62
咸宁,PM10,72.71
咸宁,PM2.5,26.54
咸宁,SO2,9.83
咸阳,AQI,90.21
咸阳,CO,0.73
咸阳,NO2,37.29
咸阳,O3,47.33
咸阳,PM10,129.83
