city,month,type,value
临沂,202301.csv,CO,0.99
临沂,202301.csv,NO2,38.43
临沂,202301.csv,O3,49.52
临沂,202301.csv,PM10,117.47
临沂,202301.csv,PM2.5,73.44
临沂,202301.csv,SO2,19.94
临沧,202301.csv,AQI,45.62
临沧,202301.csv,CO,0.67
临沧,202301.csv,NO2,12.81
临沧,202301.csv,O3,56.45
临沧,202301.csv,PM10,37.52
临沧,202301.csv,PM2.5,31.45
临沧,202301.csv,SO2,6.68
丹东,202301.csv,AQI,63.78
丹东,202301.csv,CO,1.09
丹东,202301.csv,NO2,26.27
丹东,202301.csv,O3,41.72
丹东,202301.csv,PM10,70.37
丹东,202301.csv,PM2.5,42.04
丹东,202301.csv,SO2,18.82
丽水,202301.csv,AQI,47.61
丽水,202301.csv,CO,0.49
丽水,202301.csv,NO2,16.13
丽水,202301.csv,O3,46.11
丽水,202301.csv,PM10,47.66
丽水,202301.csv,PM2.5,30.55
丽水,202301.csv,SO2,7.97
丽江,202301.csv,AQI,33.81
丽江,202301.csv,CO,0.61
丽江,202301.csv,NO2,11.83
丽江,202301.csv,O3,79.82
丽江,202301.csv,PM10,29.28
丽江,202301.csv,PM2.5,20.91
丽江,202301.csv,SO2,7.98
乌兰察布,202301.csv,AQI,71.22
乌兰察布,202301.csv,CO,0.68
乌兰察布,202301.csv,NO2,25.5
乌兰察布,202301.csv,O3,44.69
乌兰察布,202301.csv,PM10,89.7
乌兰察布,202301.csv,PM2.5,38.04
乌兰察布,202301.csv,SO2,18.33
乌海,202301.csv,AQI,107.02
乌海,202301.csv,CO,0.93
乌海,202301.csv,NO2,29.54
乌海,202301.csv,O3,52.05
乌海,202301.csv,PM10,152.9
乌海,202301.csv,PM2.5,46.26
乌海,202301.csv,SO2,26.48
乌鲁木齐,202301.csv,AQI,141.49
乌鲁木齐,202301.csv,CO,1.36
乌鲁木齐,202301.csv,NO2,61.68
乌鲁木齐,202301.csv,O3,36.31
乌鲁木齐,202301.csv,PM10,149.53
乌鲁木齐,202301.csv,PM2.5,108.69
乌鲁木齐,202301.csv,SO2,5.94
乐山,202301.csv,AQI,108.26
乐山,202301.csv,CO,0.81
乐山,202301.csv,NO2,29.11
乐山,202301.csv,O3,34.22
乐山,202301.csv,PM10,112.61
乐山,202301.csv,PM2.5,78.23
乐山,202301.csv,SO2,5.58
九江,202301.csv,AQI,77.23
九江,202301.csv,CO,0.91
九江,202301.csv,NO2,30.52
九江,202301.csv,O3,49.51
九江,202301.csv,PM10,81.66
九江,202301.csv,PM2.5,55.25
九江,202301.csv,SO2,8.93
云浮,202301.csv,AQI,45.26
云浮,202301.csv,CO,0.7
云浮,202301.csv,NO2,17.57
云浮,202301.csv,O3,41.72
云浮,202301.csv,PM10,44.78
云浮,202301.csv,PM2.5,29.95
云浮,202301.csv,SO2,13.94
五家渠,202301.csv,AQI,229.07
五家渠,202301.csv,CO,1.89
五家渠,202301.csv,NO2,55.16
五家渠,202301.csv,O3,39.5
五家渠,202301.csv,PM10,225.93
五家渠,202301.csv,PM2.5,185.9
五家渠,202301.csv,SO2,9.11
亳州,202301.csv,AQI,124.94
亳州,202301.csv,CO,0.76
亳州,202301.csv,NO2,21.68
亳州,202301.csv,O3,53.93
亳州,202301.csv,PM10,141.39
亳州,202301.csv,PM2.5,91.61
亳州,202301.csv,SO2,7.59
伊春,202301.csv,AQI,58.65
伊春,202301.csv,CO,0.85
伊春,202301.csv,NO2,17.37
伊春,202301.csv,O3,46.38
伊春,202301.csv,PM10,52.45
伊春,202301.csv,PM2.5,42.14
伊春,202301.csv,SO2,7.88
伊犁哈萨克州,202301.csv,AQI,164.09
伊犁哈萨克州,202301.csv,CO,3.11
伊犁哈萨克州,202301.csv,NO2,61.86
伊犁哈萨克州,202301.csv,O3,42.23
伊犁哈萨克州,202301.csv,PM10,142.72
伊犁哈萨克州,202301.csv,PM2.5,128.17
伊犁哈萨克州,202301.csv,SO2,12.94
佛山,202301.csv,AQI,42.3
佛山,202301.csv,CO,0.66
佛山,202301.csv,NO2,22.95
佛山,202301.csv,O3,47.63
佛山,202301.csv,PM10,40.58
佛山,202301.csv,PM2.5,28.06
佛山,202301.csv,SO2,5.87
佳木斯,202301.csv,AQI,74.84
佳木斯,202301.csv,CO,0.74
佳木斯,202301.csv,NO2,26.85
佳木斯,202301.csv,O3,40.84
佳木斯,202301.csv,PM10,62.85
佳木斯,202301.csv,PM2.5,54.98
佳木斯,202301.csv,SO2,8.55
保定,202301.csv,AQI,84.62
保定,202301.csv,CO,0.84
保定,202301.csv,NO2,43.73
保定,202301.csv,O3,33.05
保定,202301.csv,PM10,99.67
保定,202301.csv,PM2.5,53.3
保定,202301.csv,SO2,10.52
保山,202301.csv,AQI,35.51
保山,202301.csv,CO,0.32
保山,202301.csv,NO2,8.7
保山,202301.csv,O3,72.13
保山,202301.csv,PM10,32.97
保山,202301.csv,PM2.5,21.35
保山,202301.csv,SO2,5.43
信阳,202301.csv,AQI,133.81
信阳,202301.csv,CO,1.04
信阳,202301.csv,NO2,28.12
信阳,202301.csv,O3,60.25
信阳,202301.csv,PM10,135.7
信阳,202301.csv,PM2.5,100.58
信阳,202301.csv,SO2,10.42
儋州,202301.csv,AQI,38.49
儋州,202301.csv,CO,0.62
儋州,202301.csv,NO2,9.23
儋州,202301.csv,O3,64.76
儋州,202301.csv,PM10,37.6
儋州,202301.csv,PM2.5,22.18
儋州,202301.csv,SO2,5.74
克孜勒苏柯尔克孜自治州,202301.csv,AQI,118.81
克孜勒苏柯尔克孜自治州,202301.csv,CO,0.92
克孜勒苏柯尔克孜自治州,202301.csv,NO2,17.21
克孜勒苏柯尔克孜自治州,202301.csv,O3,72.03
克孜勒苏柯尔克孜自治州,202301.csv,PM10,175.77
克孜勒苏柯尔克孜自治州,202301.csv,PM2.5,55.85
克孜勒苏柯尔克孜自治州,202301.csv,SO2,3.29
克拉玛依,202301.csv,AQI,87.39
克拉玛依,202301.csv,CO,0.82
克拉玛依,202301.csv,NO2,34.97
克拉玛依,202301.csv,O3,49.13
克拉玛依,202301.csv,PM10,88.33
克拉玛依,202301.csv,PM2.5,63.99
克拉玛依,202301.csv,SO2,7.77
六安,202301.csv,AQI,92.33
六安,202301.csv,CO,0.57
六安,202301.csv,NO2,26.57
六安,202301.csv,O3,51.78
六安,202301.csv,PM10,100.92
六安,202301.csv,PM2.5,65.09
六安,202301.csv,SO2,6.31
六盘水,202301.csv,AQI,49.14
六盘水,202301.csv,CO,0.87
六盘水,202301.csv,NO2,16.47
六盘水,202301.csv,O3,58.78
六盘水,202301.csv,PM10,46.52
六盘水,202301.csv,PM2.5,33.75
六盘水,202301.csv,SO2,14.8
兰州,202301.csv,AQI,113.74
兰州,202301.csv,CO,1.5
兰州,202301.csv,NO2,56.47
兰州,202301.csv,O3,35.65
兰州,202301.csv,PM10,159.07
兰州,202301.csv,PM2.5,66.42
兰州,202301.csv,SO2,27.62
兰州新区,202301.csv,AQI,102.4
兰州新区,202301.csv,CO,0.78
兰州新区,202301.csv,NO2,24.41
兰州新区,202301.csv,O3,53.17
兰州新区,202301.csv,PM10,138.83
兰州新区,202301.csv,PM2.5,47.63
兰州新区,202301.csv,SO2,20.07
兴安盟,202301.csv,AQI,50.32
兴安盟,202301.csv,CO,0.63
兴安盟,202301.csv,NO2,18.72
兴安盟,202301.csv,O3,51.94
兴安盟,202301.csv,PM10,47.63
兴安盟,202301.csv,PM2.5,34.81
兴安盟,202301.csv,SO2,5.47
内江,202301.csv,AQI,110.99
内江,202301.csv,CO,0.85
内江,202301.csv,NO2,29.89
内江,202301.csv,O3,38.27
内江,202301.csv,PM10,103.76
内江,202301.csv,PM2.5,81.55
内江,202301.csv,SO2,4.9
凉山彝族自治州,202301.csv,AQI,65.69
凉山彝族自治州,202301.csv,CO,0.87
凉山彝族自治州,202301.csv,NO2,19.71
凉山彝族自治州,202301.csv,O3,63.2
凉山彝族自治州,202301.csv,PM10,64.52
凉山彝族自治州,202301.csv,PM2.5,46.52
凉山彝族自治州,202301.csv,SO2,10.51
包头,202301.csv,AQI,84.77
包头,202301.csv,CO,1.16
包头,202301.csv,NO2,39.44
包头,202301.csv,O3,37.92
包头,202301.csv,PM10,112.49
包头,202301.csv,PM2.5,45.09
包头,202301.csv,SO2,21.11
北京,202301.csv,AQI,59.85
北京,202301.csv,CO,0.44
北京,202301.csv,NO2,26.31
北京,202301.csv,O3,38.56
北京,202301.csv,PM10,68.01
北京,202301.csv,PM2.5,31.54
北京,202301.csv,SO2,2.81
北海,202301.csv,AQI,59.36
北海,202301.csv,CO,0.63
北海,202301.csv,NO2,11.9
北海,202301.csv,O3,61.83
北海,202301.csv,PM10,56.35
北海,202301.csv,PM2.5,42.13
北海,202301.csv,SO2,5.77
十堰,202301.csv,AQI,81.92
十堰,202301.csv,CO,0.87
十堰,202301.csv,NO2,20.29
十堰,202301.csv,O3,47.39
十堰,202301.csv,PM10,98.64
十堰,202301.csv,PM2.5,50.9
十堰,202301.csv,SO2,7.06
南京,202301.csv,AQI,69.51
南京,202301.csv,CO,0.64
南京,202301.csv,NO2,33.71
南京,202301.csv,O3,51.29
南京,202301.csv,PM10,82.09
南京,202301.csv,PM2.5,44.36
南京,202301.csv,SO2,5.66
南充,202301.csv,AQI,106.47
南充,202301.csv,CO,0.83
南充,202301.csv,NO2,30.42
南充,202301.csv,O3,26.99
南充,202301.csv,PM10,110.42
南充,202301.csv,PM2.5,77.56
南充,202301.csv,SO2,7.68
南宁,202301.csv,AQI,59.76
南宁,202301.csv,CO,0.89
南宁,202301.csv,NO2,22.5
南宁,202301.csv,O3,53.25
南宁,202301.csv,PM10,59.34
南宁,202301.csv,PM2.5,41.61
南宁,202301.csv,SO2,7.91
南平,202301.csv,AQI,42.41
南平,202301.csv,CO,0.59
南平,202301.csv,NO2,13.11
南平,202301.csv,O3,37.64
南平,202301.csv,PM10,37.63
南平,202301.csv,PM2.5,27.79
南平,202301.csv,SO2,5.32
南昌,202301.csv,AQI,79.23
南昌,202301.csv,CO,0.84
南昌,202301.csv,NO2,30.77
南昌,202301.csv,O3,46.55
南昌,202301.csv,PM10,87.81
南昌,202301.csv,PM2.5,56.97
南昌,202301.csv,SO2,7.69
南通,202301.csv,AQI,66.78
南通,202301.csv,CO,0.62
南通,202301.csv,NO2,29.21
南通,202301.csv,O3,56.49
南通,202301.csv,PM10,74.56
南通,202301.csv,PM2.5,44.08
南通,202301.csv,SO2,7.15
南阳,202301.csv,AQI,139.65
南阳,202301.csv,CO,0.85
南阳,202301.csv,NO2,33.82
南阳,202301.csv,O3,48.46
南阳,202301.csv,PM10,147.74
南阳,202301.csv,PM2.5,104.4
南阳,202301.csv,SO2,8.68
博尔塔拉蒙古自治州,202301.csv,AQI,82.15
博尔塔拉蒙古自治州,202301.csv,CO,0.98
博尔塔拉蒙古自治州,202301.csv,NO2,29.34
博尔塔拉蒙古自治州,202301.csv,O3,53.92
博尔塔拉蒙古自治州,202301.csv,PM10,94.63
博尔塔拉蒙古自治州,202301.csv,PM2.5,57.01
博尔塔拉蒙古自治州,202301.csv,SO2,14.89
厦门,202301.csv,AQI,39.08
厦门,202301.csv,CO,0.67
厦门,202301.csv,NO2,25.98
厦门,202301.csv,O3,59.21
厦门,202301.csv,PM10,37.45
厦门,202301.csv,PM2.5,23.19
厦门,202301.csv,SO2,3.32
双鸭山,202301.csv,AQI,61.67
双鸭山,202301.csv,CO,0.79
双鸭山,202301.csv,NO2,21.58
双鸭山,202301.csv,O3,51.02
双鸭山,202301.csv,PM10,60.48
双鸭山,202301.csv,PM2.5,43.79
双鸭山,202301.csv,SO2,13.32
台州,202301.csv,AQI,53.07
台州,202301.csv,CO,0.51
台州,202301.csv,NO2,19.84
台州,202301.csv,O3,62.88
台州,202301.csv,PM10,58.74
台州,202301.csv,PM2.5,33.32
台州,202301.csv,SO2,8.14
合肥,202301.csv,AQI,82.13
合肥,202301.csv,CO,0.74
合肥,202301.csv,NO2,38.5
合肥,202301.csv,O3,46.23
合肥,202301.csv,PM10,96.74
合肥,202301.csv,PM2.5,56.01
合肥,202301.csv,SO2,7.29
吉安,202301.csv,AQI,66.27
吉安,202301.csv,CO,0.68
吉安,202301.csv,NO2,21.93
吉安,202301.csv,O3,51.65
吉安,202301.csv,PM10,70.19
吉安,202301.csv,PM2.5,45.86
吉安,202301.csv,SO2,10.31
吉林,202301.csv,AQI,70.32
吉林,202301.csv,CO,0.88
吉林,202301.csv,NO2,25.01
吉林,202301.csv,O3,47.16
吉林,202301.csv,PM10,70.57
吉林,202301.csv,PM2.5,49.5
吉林,202301.csv,SO2,14.67
吐鲁番地区,202301.csv,AQI,174.89
吐鲁番地区,202301.csv,CO,2.04
吐鲁番地区,202301.csv,NO2,47.33
吐鲁番地区,202301.csv,O3,36.17
吐鲁番地区,202301.csv,PM10,261.54
吐鲁番地区,202301.csv,PM2.5,106.1
吐鲁番地区,202301.csv,SO2,9.61
吕梁,202301.csv,AQI,87.81
吕梁,202301.csv,CO,0.74
吕梁,202301.csv,NO2,43.85
吕梁,202301.csv,O3,24.59
吕梁,202301.csv,PM10,124.84
吕梁,202301.csv,PM2.5,39.99
吕梁,202301.csv,SO2,16.86
吴忠,202301.csv,AQI,124.2
吴忠,202301.csv,CO,0.83
吴忠,202301.csv,NO2,27.56
吴忠,202301.csv,O3,50.56
吴忠,202301.csv,PM10,164.29
吴忠,202301.csv,PM2.5,62.28
吴忠,202301.csv,SO2,21.91
周口,202301.csv,AQI,153.23
周口,202301.csv,CO,0.93
周口,202301.csv,NO2,34.08
周口,202301.csv,O3,55.2
周口,202301.csv,PM10,163.04
周口,202301.csv,PM2.5,113.23
周口,202301.csv,SO2,9.38
呼伦贝尔,202301.csv,AQI,35.88
呼伦贝尔,202301.csv,CO,0.35
呼伦贝尔,202301.csv,NO2,15.18
呼伦贝尔,202301.csv,O3,50.41
呼伦贝尔,202301.csv,PM10,31.59
呼伦贝尔,202301.csv,PM2.5,24.34
呼伦贝尔,202301.csv,SO2,4.83
呼和浩特,202301.csv,AQI,87.59
呼和浩特,202301.csv,CO,0.87
呼和浩特,202301.csv,NO2,38.64
呼和浩特,202301.csv,O3,33.2
呼和浩特,202301.csv,PM10,116.45
呼和浩特,202301.csv,PM2.5,53.18
呼和浩特,202301.csv,SO2,19.24
和田地区,202301.csv,AQI,228.88
和田地区,202301.csv,CO,1.89
和田地区,202301.csv,NO2,41.15
和田地区,202301.csv,O3,53.31
和田地区,202301.csv,PM10,409.42
和田地区,202301.csv,PM2.5,96.9
和田地区,202301.csv,SO2,18.15
咸宁,202301.csv,AQI,90.09
咸宁,202301.csv,CO,0.78
咸宁,202301.csv,NO2,22.09
咸宁,202301.csv,O3,54.16
咸宁,202301.csv,PM10,88.82
咸宁,202301.csv,PM2.5,64.4
咸宁,202301.csv,SO2,9.71
咸阳,202301.csv,AQI,184.12
咸阳,202301.csv,CO,1.07
咸阳,202301.csv,NO2,45.38
咸阳,202301.csv,O3,40.62
咸阳,202301.csv,PM10,218.64
咸阳,202301.csv,PM2.5,130.75
咸阳,202301.csv,SO2,7.76
哈密地区,202301.csv,AQI,130.6
哈密地区,202301.csv,CO,0.72
哈密地区,202301.csv,NO2,33.97
哈密地区,202301.csv,O3,41.51
哈密地区,202301.csv,PM10,192.04
哈密地区,202301.csv,PM2.5,55.66
哈密地区,202301.csv,SO2,11.27
哈尔滨,202301.csv,AQI,100.88
哈尔滨,202301.csv,CO,0.96
哈尔滨,202301.csv,NO2,37.86
哈尔滨,202301.csv,O3,38.99
哈尔滨,202301.csv,PM10,95.34
哈尔滨,202301.csv,PM2.5,75.35
哈尔滨,202301.csv,SO2,21.68
唐山,202301.csv,AQI,82.28
唐山,202301.csv,CO,1.02
唐山,202301.csv,NO2,39.68
唐山,202301.csv,O3,33.75
唐山,202301.csv,PM10,100.32
唐山,202301.csv,PM2.5,51.42
唐山,202301.csv,SO2,12.08
商丘,202301.csv,AQI,144.63
商丘,202301.csv,CO,0.7
商丘,202301.csv,NO2,32.56
商丘,202301.csv,O3,52.25
商丘,202301.csv,PM10,154.82
商丘,202301.csv,PM2.5,108.53
商丘,202301.csv,SO2,9.63
商洛,202301.csv,AQI,88.52
商洛,202301.csv,CO,0.65
商洛,202301.csv,NO2,24.73
商洛,202301.csv,O3,55.37
商洛,202301.csv,PM10,98.28
商洛,202301.csv,PM2.5,52.84
商洛,202301.csv,SO2,9.18
喀什地区,202301.csv,AQI,192.79
喀什地区,202301.csv,CO,2.14
喀什地区,202301.csv,NO2,54.07
喀什地区,202301.csv,O3,44.08
喀什地区,202301.csv,PM10,283.28
喀什地区,202301.csv,PM2.5,107.36
喀什地区,202301.csv,SO2,8.74
嘉兴,202301.csv,AQI,63.92
嘉兴,202301.csv,CO,0.66
嘉兴,202301.csv,NO2,31.2
嘉兴,202301.csv,O3,56.58
嘉兴,202301.csv,PM10,69.72
嘉兴,202301.csv,PM2.5,41.92
嘉兴,202301.csv,SO2,7.67
嘉峪关,202301.csv,AQI,116.23
嘉峪关,202301.csv,CO,0.6
嘉峪关,202301.csv,NO2,25.79
嘉峪关,202301.csv,O3,55.79
嘉峪关,202301.csv,PM10,171.66
嘉峪关,202301.csv,PM2.5,43.1
嘉峪关,202301.csv,SO2,20.7
四平,202301.csv,AQI,64.1
四平,202301.csv,CO,0.63
四平,202301.csv,NO2,25.79
四平,202301.csv,O3,42.91
四平,202301.csv,PM10,68.8
四平,202301.csv,PM2.5,39.64
四平,202301.csv,SO2,10.35
固原,202301.csv,AQI,99.04
固原,202301.csv,CO,0.72
固原,202301.csv,NO2,22.18
固原,202301.csv,O3,60.41
固原,202301.csv,PM10,136.16
固原,202301.csv,PM2.5,43.71
固原,202301.csv,SO2,6.77
塔城地区,202301.csv,AQI,32.7
塔城地区,202301.csv,CO,0.41
塔城地区,202301.csv,NO2,12.12
塔城地区,202301.csv,O3,68.35
塔城地区,202301.csv,PM10,25.05
塔城地区,202301.csv,PM2.5,18.33
塔城地区,202301.csv,SO2,3.92
大兴安岭地区,202301.csv,AQI,42.14
大兴安岭地区,202301.csv,CO,0.42
大兴安岭地区,202301.csv,NO2,16.3
大兴安岭地区,202301.csv,O3,43.56
大兴安岭地区,202301.csv,PM10,39.8
大兴安岭地区,202301.csv,PM2.5,27.91
大兴安岭地区,202301.csv,SO2,12.27
大同,202301.csv,AQI,80.6
大同,202301.csv,CO,0.94
大同,202301.csv,NO2,29.43
大同,202301.csv,O3,42.19
大同,202301.csv,PM10,107.96
大同,202301.csv,PM2.5,41.66
大同,202301.csv,SO2,25.4
大庆,202301.csv,AQI,71.37
大庆,202301.csv,CO,0.67
大庆,202301.csv,NO2,24.12
大庆,202301.csv,O3,42.54
大庆,202301.csv,PM10,66.95
大庆,202301.csv,PM2.5,51.01
大庆,202301.csv,SO2,9.59
大理州,202301.csv,AQI,34.17
大理州,202301.csv,CO,0.65
大理州,202301.csv,NO2,10.02
大理州,202301.csv,O3,77.05
大理州,202301.csv,PM10,32.54
大理州,202301.csv,PM2.5,15.23
大理州,202301.csv,SO2,7.8
大连,202301.csv,AQI,65.62
大连,202301.csv,CO,0.82
大连,202301.csv,NO2,26.26
大连,202301.csv,O3,50.89
大连,202301.csv,PM10,72.48
大连,202301.csv,PM2.5,40.02
大连,202301.csv,SO2,13.04
天水,202301.csv,AQI,100.72
天水,202301.csv,CO,0.97
天水,202301.csv,NO2,30.56
天水,202301.csv,O3,42.0
天水,202301.csv,PM10,128.87
天水,202301.csv,PM2.5,60.87
天水,202301.csv,SO2,17.02
天津,202301.csv,AQI,90.09
天津,202301.csv,CO,0.82
天津,202301.csv,NO2,41.18
天津,202301.csv,O3,34.68
天津,202301.csv,PM10,106.94
天津,202301.csv,PM2.5,59.22
天津,202301.csv,SO2,10.24
太原,202301.csv,AQI,90.71
太原,202301.csv,CO,0.97
太原,202301.csv,NO2,45.42
太原,202301.csv,O3,37.24
太原,202301.csv,PM10,113.96
太原,202301.csv,PM2.5,56.37
太原,202301.csv,SO2,19.61
威海,202301.csv,AQI,61.98
威海,202301.csv,CO,0.49
威海,202301.csv,NO2,20.08
威海,202301.csv,O3,61.23
威海,202301.csv,PM10,71.47
威海,202301.csv,PM2.5,33.74
威海,202301.csv,SO2,4.53
娄底,202301.csv,AQI,111.76
娄底,202301.csv,CO,0.9
娄底,202301.csv,NO2,23.26
娄底,202301.csv,O3,57.29
娄底,202301.csv,PM10,112.97
娄底,202301.csv,PM2.5,83.08
娄底,202301.csv,SO2,9.74
孝感,202301.csv,AQI,136.87
孝感,202301.csv,CO,1.0
孝感,202301.csv,NO2,33.51
孝感,202301.csv,O3,52.72
孝感,202301.csv,PM10,152.36
孝感,202301.csv,PM2.5,102.3
孝感,202301.csv,SO2,8.33
宁德,202301.csv,AQI,48.04
宁德,202301.csv,CO,0.71
宁德,202301.csv,NO2,16.35
宁德,202301.csv,O3,49.0
宁德,202301.csv,PM10,45.15
宁德,202301.csv,PM2.5,31.3
宁德,202301.csv,SO2,6.39
宁波,202301.csv,AQI,52.47
宁波,202301.csv,CO,0.61
宁波,202301.csv,NO2,28.54
宁波,202301.csv,O3,56.18
宁波,202301.csv,PM10,56.59
宁波,202301.csv,PM2.5,32.64
宁波,202301.csv,SO2,7.64
安庆,202301.csv,AQI,87.27
安庆,202301.csv,CO,0.79
安庆,202301.csv,NO2,29.08
安庆,202301.csv,O3,53.1
安庆,202301.csv,PM10,92.92
安庆,202301.csv,PM2.5,63.11
安庆,202301.csv,SO2,8.91
安康,202301.csv,AQI,97.1
安康,202301.csv,CO,0.85
安康,202301.csv,NO2,26.48
安康,202301.csv,O3,41.91
安康,202301.csv,PM10,105.31
安康,202301.csv,PM2.5,68.15
安康,202301.csv,SO2,8.59
安阳,202301.csv,AQI,127.1
安阳,202301.csv,CO,1.32
安阳,202301.csv,NO2,42.15
安阳,202301.csv,O3,40.35
安阳,202301.csv,PM10,147.93
安阳,202301.csv,PM2.5,91.29
安阳,202301.csv,SO2,13.85
安顺,202301.csv,AQI,51.87
安顺,202301.csv,CO,0.74
安顺,202301.csv,NO2,12.87
安顺,202301.csv,O3,59.71
安顺,202301.csv,PM10,48.58
安顺,202301.csv,PM2.5,36.53
安顺,202301.csv,SO2,26.89
定西,202301.csv,AQI,99.55
定西,202301.csv,CO,1.26
定西,202301.csv,NO2,26.76
定西,202301.csv,O3,45.21
定西,202301.csv,PM10,131.58
定西,202301.csv,PM2.5,55.25
定西,202301.csv,SO2,19.43
宜宾,202301.csv,AQI,111.55
宜宾,202301.csv,CO,0.69
宜宾,202301.csv,NO2,31.22
宜宾,202301.csv,O3,36.08
宜宾,202301.csv,PM10,112.6
宜宾,202301.csv,PM2.5,81.52
宜宾,202301.csv,SO2,8.76
宜昌,202301.csv,AQI,131.43
宜昌,202301.csv,CO,0.99
宜昌,202301.csv,NO2,31.24
宜昌,202301.csv,O3,46.15
宜昌,202301.csv,PM10,132.81
宜昌,202301.csv,PM2.5,99.91
宜昌,202301.csv,SO2,7.01
宜春,202301.csv,AQI,71.91
宜春,202301.csv,CO,0.96
宜春,202301.csv,NO2,24.27
宜春,202301.csv,O3,46.73
宜春,202301.csv,PM10,78.73
宜春,202301.csv,PM2.5,50.32
宜春,202301.csv,SO2,6.26
宝鸡,202301.csv,AQI,137.38
宝鸡,202301.csv,CO,0.96
宝鸡,202301.csv,NO2,36.64
宝鸡,202301.csv,O3,46.16
宝鸡,202301.csv,PM10,151.41
宝鸡,202301.csv,PM2.5,92.69
宝鸡,202301.csv,SO2,12.28
宣城,202301.csv,AQI,67.57
宣城,202301.csv,CO,0.62
宣城,202301.csv,NO2,23.69
宣城,202301.csv,O3,59.25
宣城,202301.csv,PM10,72.07
宣城,202301.csv,PM2.5,45.68
宣城,202301.csv,SO2,6.73
宿州,202301.csv,AQI,105.09
宿州,202301.csv,CO,0.74
宿州,202301.csv,NO2,27.36
宿州,202301.csv,O3,56.1
宿州,202301.csv,PM10,118.42
宿州,202301.csv,PM2.5,75.75
宿州,202301.csv,SO2,5.81
宿迁,202301.csv,AQI,97.17
宿迁,202301.csv,CO,0.82
宿迁,202301.csv,NO2,31.78
宿迁,202301.csv,O3,53.92
宿迁,202301.csv,PM10,108.47
宿迁,202301.csv,PM2.5,68.73
宿迁,202301.csv,SO2,8.84
山南,202301.csv,AQI,41.99
山南,202301.csv,CO,0.34
山南,202301.csv,NO2,8.47
山南,202301.csv,O3,71.36
山南,202301.csv,PM10,46.24
山南,202301.csv,PM2.5,15.38
山南,202301.csv,SO2,5.46
岳阳,202301.csv,AQI,116.72
岳阳,202301.csv,CO,0.9
岳阳,202301.csv,NO2,30.67
岳阳,202301.csv,O3,57.72
