city,type,value
七台河,AQI,42.43
七台河,CO,0.68
七台河,NO2,27.66
七台河,O3,42.5
七台河,PM10,44.89
七台河,PM2.5,22.02
七台河,SO2,12.99
三亚,AQI,22.0
三亚,CO,0.41
三亚,NO2,6.68
三亚,O3,59.41
三亚,PM10,18.4
三亚,PM2.5,8.98
三亚,SO2,3.22
三明,AQI,30.65
三明,CO,0.58
三明,NO2,17.04
三明,O3,50.76
三明,PM10,26.67
三明,PM2.5,18.83
三明,SO2,7.83
三门峡,AQI,56.3
三门峡,CO,0.7
三门峡,NO2,34.28
三门峡,O3,49.1
三门峡,PM10,62.29
三门峡,PM2.5,34.17
三门峡,SO2,10.63
上海,AQI,44.02
上海,CO,0.66
上海,NO2,33.41
上海,O3,78.28
上海,PM10,41.0
上海,PM2.5,24.26
上海,SO2,6.92
上饶,AQI,47.25
上饶,CO,0.61
上饶,NO2,20.75
上饶,O3,70.27
上饶,PM10,49.77
上饶,PM2.5,27.83
上饶,SO2,10.49
东莞,AQI,37.76
东莞,CO,0.75
东莞,NO2,20.17
东莞,O3,69.89
东莞,PM10,34.87
东莞,PM2.5,21.55
东莞,SO2,6.92
东营,AQI,64.17
东营,CO,0.59
东营,NO2,39.05
东营,O3,82.37
东营,PM10,74.65
东营,PM2.5,36.72
东营,SO2,13.81
中卫,AQI,51.38
中卫,CO,0.43
中卫,NO2,30.98
中卫,O3,54.63
中卫,PM10,56.77
中卫,PM2.5,25.22
中卫,SO2,11.16
中山,AQI,40.47
中山,CO,0.56
中山,NO2,23.9
中山,O3,74.42
中山,PM10,36.45
中山,PM2.5,22.41
中山,SO2,4.22
临夏回族自治州,AQI,38.34
临夏回族自治州,CO,0.65
临夏回族自治州,NO2,20.96
临夏回族自治州,O3,54.53
临夏回族自治州,PM10,37.18
临夏回族自治州,PM2.5,15.71
临夏回族自治州,SO2,5.91
临汾,AQI,86.59
临汾,CO,1.17
临汾,NO2,44.03
临汾,O3,46.72
临汾,PM10,103.64
临汾,PM2.5,60.45
临汾,SO2,14.04
临沂,AQI,68.14
临沂,CO,0.7
临沂,NO2,42.34
临沂,O3,77.56
临沂,PM10,80.27
临沂,PM2.5,42.71
临沂,SO2,13.05
临沧,AQI,24.98
临沧,CO,0.44
临沧,NO2,10.61
临沧,O3,30.84
临沧,PM10,18.99
临沧,PM2.5,16.9
临沧,SO2,6.28
丹东,AQI,36.79
丹东,CO,0.73
丹东,NO2,20.52
丹东,O3,59.74
丹东,PM10,35.92
丹东,PM2.5,18.88
丹东,SO2,8.25
丽水,AQI,37.82
丽水,CO,0.44
丽水,NO2,19.91
丽水,O3,58.54
丽水,PM10,36.67
丽水,PM2.5,20.33
丽水,SO2,6.13
丽江,AQI,21.79
丽江,CO,0.62
丽江,NO2,16.06
丽江,O3,55.89
丽江,PM10,18.69
丽江,PM2.5,11.22
丽江,SO2,8.28
乌兰察布,AQI,44.85
乌兰察布,CO,0.48
乌兰察布,NO2,26.62
乌兰察布,O3,62.01
乌兰察布,PM10,48.86
乌兰察布,PM2.5,22.05
乌兰察布,SO2,13.51
乌海,AQI,58.12
乌海,CO,0.8
乌海,NO2,36.06
乌海,O3,58.09
乌海,PM10,69.39
乌海,PM2.5,23.03
乌海,SO2,23.45
乌鲁木齐,AQI,56.04
乌鲁木齐,CO,0.53
乌鲁木齐,NO2,36.01
乌鲁木齐,O3,49.94
