city,type,value
七台河,AQI,18.38
七台河,CO,0.49
七台河,NO2,15.64
七台河,O3,34.36
七台河,PM10,15.98
七台河,PM2.5,7.94
七台河,SO2,10.11
三亚,AQI,21.63
三亚,CO,0.36
三亚,NO2,8.71
三亚,O3,44.74
三亚,PM10,20.51
三亚,PM2.5,9.15
三亚,SO2,2.26
三明,AQI,28.65
三明,CO,0.76
三明,NO2,14.5
三明,O3,47.38
三明,PM10,27.28
三明,PM2.5,15.71
三明,SO2,10.04
三门峡,AQI,47.1
三门峡,CO,0.62
三门峡,NO2,14.12
三门峡,O3,96.4
三门峡,PM10,47.02
三门峡,PM2.5,24.27
三门峡,SO2,6.24
上海,AQI,34.38
上海,CO,0.6
上海,NO2,17.9
上海,O3,74.77
上海,PM10,29.68
上海,PM2.5,16.86
上海,SO2,6.55
上饶,AQI,33.92
上饶,CO,0.63
上饶,NO2,11.41
上饶,O3,70.77
上饶,PM10,31.96
上饶,PM2.5,16.64
上饶,SO2,11.61
东莞,AQI,30.91
东莞,CO,0.73
东莞,NO2,20.5
东莞,O3,57.84
东莞,PM10,26.56
东莞,PM2.5,14.07
东莞,SO2,7.6
东营,AQI,42.69
东营,CO,0.51
东营,NO2,11.69
东营,O3,104.35
东营,PM10,33.25
东营,PM2.5,18.67
东营,SO2,7.76
中卫,AQI,57.17
中卫,CO,0.4
中卫,NO2,17.25
中卫,O3,96.0
中卫,PM10,71.86
中卫,PM2.5,25.77
中卫,SO2,9.47
中山,AQI,23.06
中山,CO,0.42
中山,NO2,10.93
中山,O3,53.41
中山,PM10,20.56
中山,PM2.5,10.85
中山,SO2,4.41
临夏回族自治州,AQI,38.75
临夏回族自治州,CO,0.37
临夏回族自治州,NO2,14.09
临夏回族自治州,O3,78.37
临夏回族自治州,PM10,34.11
临夏回族自治州,PM2.5,16.51
临夏回族自治州,SO2,6.95
临汾,AQI,58.41
临汾,CO,1.0
临汾,NO2,19.63
临汾,O3,90.95
临汾,PM10,62.77
临汾,PM2.5,27.05
临汾,SO2,9.18
临沂,AQI,40.73
临沂,CO,0.51
临沂,NO2,13.65
临沂,O3,97.99
临沂,PM10,31.59
临沂,PM2.5,17.73
临沂,SO2,6.22
临沧,AQI,22.56
临沧,CO,0.54
临沧,NO2,9.37
临沧,O3,33.23
临沧,PM10,17.98
临沧,PM2.5,15.08
临沧,SO2,5.58
丹东,AQI,24.19
丹东,CO,0.64
丹东,NO2,9.94
丹东,O3,59.85
丹东,PM10,19.38
丹东,PM2.5,11.15
丹东,SO2,5.2
丽水,AQI,29.06
丽水,CO,0.47
丽水,NO2,12.75
丽水,O3,58.3
丽水,PM10,26.96
丽水,PM2.5,12.96
丽水,SO2,5.17
丽江,AQI,22.82
丽江,CO,0.68
丽江,NO2,14.52
丽江,O3,63.53
丽江,PM10,17.18
丽江,PM2.5,10.73
丽江,SO2,8.43
