city,type,value
七台河,AQI,70.83
七台河,CO,0.7
七台河,NO2,34.88
七台河,O3,84.96
七台河,PM10,86.25
七台河,PM2.5,37.92
七台河,SO2,13.08
三亚,AQI,31.42
三亚,CO,0.38
三亚,NO2,9.88
三亚,O3,85.17
三亚,PM10,30.75
三亚,PM2.5,13.29
三亚,SO2,4.29
三明,AQI,65.83
三明,CO,0.97
三明,NO2,33.62
三明,O3,80.92
三明,PM10,72.17
三明,PM2.5,36.92
三明,SO2,9.46
三门峡,AQI,68.67
三门峡,CO,0.66
三门峡,NO2,34.83
三门峡,O3,111.25
三门峡,PM10,84.21
三门峡,PM2.5,30.71
三门峡,SO2,8.33
上海,AQI,44.54
上海,CO,0.5
上海,NO2,28.67
上海,O3,112.46
上海,PM10,44.5
上海,PM2.5,20.08
上海,SO2,8.04
上饶,AQI,67.46
上饶,CO,0.68
上饶,NO2,31.71
上饶,O3,93.96
上饶,PM10,74.21
上饶,PM2.5,42.75
上饶,SO2,20.21
东莞,AQI,68.42
东莞,CO,0.51
东莞,NO2,23.71
东莞,O3,126.88
东莞,PM10,57.04
东莞,PM2.5,26.08
东莞,SO2,8.08
东营,AQI,87.21
东营,CO,0.71
东营,NO2,40.67
东营,O3,133.0
东营,PM10,110.71
东营,PM2.5,45.17
东营,SO2,24.42
中卫,AQI,67.83
中卫,CO,0.44
中卫,NO2,32.67
中卫,O3,78.38
中卫,PM10,84.67
中卫,PM2.5,35.67
中卫,SO2,21.29
中山,AQI,47.33
中山,CO,0.48
中山,NO2,18.79
中山,O3,98.42
中山,PM10,48.38
中山,PM2.5,23.33
中山,SO2,4.71
临夏州,AQI,42.12
临夏州,CO,0.5
临夏州,NO2,23.29
临夏州,O3,83.75
临夏州,PM10,31.92
临夏州,PM2.5,18.75
临夏州,SO2,10.67
临安,AQI,72.8
临安,CO,0.83
临安,NO2,45.53
临安,O3,37.07
临安,PM10,95.07
临安,PM2.5,40.73
临安,SO2,1.6
临汾,AQI,74.0
临汾,CO,1.1
临汾,NO2,37.29
临汾,O3,114.0
临汾,PM10,81.25
临汾,PM2.5,32.62
临汾,SO2,14.58
临沂,AQI,107.83
临沂,CO,0.94
临沂,NO2,39.0
临沂,O3,144.21
临沂,PM10,115.96
临沂,PM2.5,63.71
临沂,SO2,19.04
临沧,AQI,81.62
临沧,CO,0.83
临沧,NO2,15.92
临沧,O3,39.83
临沧,PM10,61.12
临沧,PM2.5,60.71
临沧,SO2,5.92
丹东,AQI,56.75
丹东,CO,0.64
丹东,NO2,10.12
丹东,O3,125.04
丹东,PM10,63.96
丹东,PM2.5,29.08
丹东,SO2,12.12
丽水,AQI,43.96
丽水,CO,0.37
丽水,NO2,12.75
丽水,O3,109.88
丽水,PM10,44.75
丽水,PM2.5,20.71
丽水,SO2,5.38
丽江,AQI,33.38
丽江,CO,0.84
丽江,NO2,14.42
丽江,O3,73.25
丽江,PM10,30.54
丽江,PM2.5,18.17
丽江,SO2,8.79
义乌,AQI,59.89
义乌,CO,0.57
义乌,NO2,54.78
义乌,O3,78.89
义乌,PM10,72.89
义乌,PM2.5,28.61
义乌,SO2,11.28
乌兰察布,AQI,42.38
乌兰察布,CO,0.3
乌兰察布,NO2,20.0
乌兰察布,O3,109.5
乌兰察布,PM10,38.92
乌兰察布,PM2.5,14.58
乌兰察布,SO2,22.29
乌海,AQI,71.17
乌海,CO,0.97
乌海,NO2,41.08
乌海,O3,94.33
乌海,PM10,89.83
乌海,PM2.5,28.38
乌海,SO2,50.92
乌鲁木齐,AQI,72.92
乌鲁木齐,CO,0.65
乌鲁木齐,NO2,36.21
乌鲁木齐,O3,91.96
乌鲁木齐,PM10,95.33
乌鲁木齐,PM2.5,26.67
乌鲁木齐,SO2,8.54
乐山,AQI,72.17
乐山,CO,0.9
乐山,NO2,46.5
乐山,O3,96.33
乐山,PM10,74.46
乐山,PM2.5,44.54
乐山,SO2,10.92
九江,AQI,75.42
九江,CO,0.52
九江,NO2,33.67
九江,O3,124.92
九江,PM10,84.12
九江,PM2.5,47.29
九江,SO2,16.0
乳山,AQI,43.76
乳山,CO,0.89
乳山,NO2,14.52
乳山,O3,133.43
乳山,PM10,37.0
乳山,PM2.5,15.9
乳山,SO2,7.38
云浮,AQI,50.04
云浮,CO,0.58
云浮,NO2,23.71
云浮,O3,83.62
云浮,PM10,49.92
云浮,PM2.5,28.46
云浮,SO2,11.79
五家渠,AQI,87.0
五家渠,CO,0.58
五家渠,NO2,39.33
五家渠,O3,68.42
五家渠,PM10,123.5
五家渠,PM2.5,29.58
五家渠,SO2,11.67
亳州,AQI,77.46
亳州,CO,0.59
亳州,NO2,21.17
亳州,O3,145.46
亳州,PM10,79.17
亳州,PM2.5,42.96
亳州,SO2,10.08
伊春,AQI,27.29
伊春,CO,0.31
伊春,NO2,16.79
伊春,O3,67.21
伊春,PM10,21.46
伊春,PM2.5,12.04
伊春,SO2,5.54
伊犁哈萨克州,AQI,86.29
伊犁哈萨克州,CO,0.7
伊犁哈萨克州,NO2,19.38
伊犁哈萨克州,O3,72.42
伊犁哈萨克州,PM10,115.29
伊犁哈萨克州,PM2.5,43.58
伊犁哈萨克州,SO2,7.83
佛山,AQI,64.42
佛山,CO,0.56
佛山,NO2,28.17
佛山,O3,116.38
佛山,PM10,61.29
佛山,PM2.5,26.5
佛山,SO2,7.29
佳木斯,AQI,48.08
佳木斯,CO,0.44
佳木斯,NO2,16.83
佳木斯,O3,81.04
佳木斯,PM10,44.21
佳木斯,PM2.5,27.38
佳木斯,SO2,6.0
保定,AQI,84.29
保定,CO,0.68
保定,NO2,25.33
保定,O3,142.75
保定,PM10,97.08
保定,PM2.5,43.33
保定,SO2,17.58
保山,AQI,33.38
保山,CO,0.56
保山,NO2,19.75
保山,O3,37.54
