city,type,value
七台河,AQI,27.77
七台河,CO,0.59
七台河,NO2,15.43
七台河,O3,36.94
七台河,PM10,27.1
七台河,PM2.5,9.57
七台河,SO2,7.15
三亚,AQI,18.95
三亚,CO,0.4
三亚,NO2,9.83
三亚,O3,31.39
三亚,PM10,17.93
三亚,PM2.5,7.51
三亚,SO2,4.04
三明,AQI,34.3
三明,CO,0.62
三明,NO2,15.6
三明,O3,38.98
三明,PM10,34.09
三明,PM2.5,16.68
三明,SO2,6.68
三门峡,AQI,43.08
三门峡,CO,0.68
三门峡,NO2,17.0
三门峡,O3,75.8
三门峡,PM10,43.07
三门峡,PM2.5,22.49
三门峡,SO2,3.75
上海,AQI,36.47
上海,CO,0.5
上海,NO2,23.48
上海,O3,59.74
上海,PM10,34.84
上海,PM2.5,19.82
上海,SO2,5.79
上饶,AQI,39.06
上饶,CO,0.58
上饶,NO2,13.41
上饶,O3,56.96
上饶,PM10,38.81
上饶,PM2.5,21.72
上饶,SO2,12.66
东莞,AQI,35.41
东莞,CO,0.6
东莞,NO2,24.54
东莞,O3,58.18
东莞,PM10,29.78
东莞,PM2.5,17.6
东莞,SO2,7.0
东营,AQI,45.14
东营,CO,0.6
东营,NO2,14.78
东营,O3,92.9
东营,PM10,38.86
东营,PM2.5,25.32
东营,SO2,9.69
中卫,AQI,47.87
中卫,CO,0.41
中卫,NO2,18.59
中卫,O3,76.2
中卫,PM10,50.96
中卫,PM2.5,18.29
中卫,SO2,10.43
中山,AQI,27.13
中山,CO,0.52
中山,NO2,15.29
中山,O3,50.21
中山,PM10,24.59
中山,PM2.5,12.72
中山,SO2,3.48
临夏州,AQI,33.08
临夏州,CO,0.5
临夏州,NO2,16.92
临夏州,O3,73.0
临夏州,PM10,24.96
临夏州,PM2.5,12.72
临夏州,SO2,7.18
临安,AQI,56.57
临安,CO,0.66
临安,NO2,16.38
临安,O3,62.61
临安,PM10,65.06
临安,PM2.5,23.65
临安,SO2,8.89
临汾,AQI,48.31
临汾,CO,0.98
临汾,NO2,23.75
临汾,O3,79.46
临汾,PM10,45.98
临汾,PM2.5,25.66
临汾,SO2,6.68
临沂,AQI,46.39
临沂,CO,0.97
临沂,NO2,23.06
临沂,O3,77.37
临沂,PM10,48.84
临沂,PM2.5,23.27
临沂,SO2,6.51
临沧,AQI,23.98
临沧,CO,0.65
临沧,NO2,11.99
临沧,O3,29.26
临沧,PM10,18.68
临沧,PM2.5,15.2
临沧,SO2,7.61
丹东,AQI,24.72
丹东,CO,0.59
丹东,NO2,8.1
