city,type,value
七台河,AQI,105.48
七台河,CO,1.2
七台河,NO2,54.54
七台河,O3,43.86
七台河,PM10,103.64
七台河,PM2.5,79.03
七台河,SO2,17.39
三亚,AQI,26.79
三亚,CO,0.52
三亚,NO2,6.78
三亚,O3,65.71
三亚,PM10,24.88
三亚,PM2.5,11.56
三亚,SO2,4.29
三明,AQI,39.35
三明,CO,0.97
三明,NO2,21.84
三明,O3,35.69
三明,PM10,37.1
三明,PM2.5,24.57
三明,SO2,9.9
三门峡,AQI,150.82
三门峡,CO,1.41
三门峡,NO2,37.71
三门峡,O3,39.69
三门峡,PM10,116.5
三门峡,PM2.5,115.73
三门峡,SO2,10.31
上海,AQI,73.33
上海,CO,0.86
上海,NO2,43.71
上海,O3,49.89
上海,PM10,44.48
上海,PM2.5,53.58
上海,SO2,6.75
上饶,AQI,49.93
上饶,CO,0.87
上饶,NO2,24.86
上饶,O3,33.92
上饶,PM10,51.47
上饶,PM2.5,33.1
上饶,SO2,11.03
东莞,AQI,53.12
东莞,CO,0.79
东莞,NO2,32.83
东莞,O3,57.43
东莞,PM10,45.35
东莞,PM2.5,36.83
东莞,SO2,8.59
东营,AQI,113.92
东营,CO,1.08
东营,NO2,41.85
东营,O3,42.12
东营,PM10,117.03
东营,PM2.5,85.53
东营,SO2,17.94
中卫,AQI,83.37
中卫,CO,0.91
中卫,NO2,32.18
中卫,O3,57.05
中卫,PM10,81.22
中卫,PM2.5,59.62
中卫,SO2,15.52
中山,AQI,43.71
中山,CO,0.82
中山,NO2,31.66
中山,O3,53.5
中山,PM10,40.49
中山,PM2.5,27.26
中山,SO2,5.14
临夏州,AQI,104.59
临夏州,CO,1.5
临夏州,NO2,31.55
临夏州,O3,51.52
临夏州,PM10,115.98
临夏州,PM2.5,75.47
临夏州,SO2,18.09
临安,AQI,55.62
临安,CO,1.19
临安,NO2,30.1
临安,O3,26.14
临安,PM10,55.66
临安,PM2.5,39.17
临安,SO2,2.58
临汾,AQI,198.57
临汾,CO,2.33
临汾,NO2,53.96
临汾,O3,29.46
临汾,PM10,192.29
临汾,PM2.5,158.07
临汾,SO2,54.52
临沂,AQI,122.47
临沂,CO,1.29
临沂,NO2,42.13
临沂,O3,43.72
临沂,PM10,124.23
临沂,PM2.5,92.57
临沂,SO2,18.45
临沧,AQI,41.42
临沧,CO,0.87
临沧,NO2,16.24
临沧,O3,45.04
临沧,PM10,32.79
临沧,PM2.5,27.49
临沧,SO2,8.81
丹东,AQI,73.86
丹东,CO,1.18
丹东,NO2,29.7
丹东,O3,44.49
丹东,PM10,68.72
丹东,PM2.5,52.86
丹东,SO2,27.63
丽水,AQI,39.69
丽水,CO,0.76
丽水,NO2,19.88
丽水,O3,39.38
丽水,PM10,35.68
丽水,PM2.5,24.55
丽水,SO2,4.83
丽江,AQI,26.45
丽江,CO,0.54
丽江,NO2,7.77
丽江,O3,74.46
丽江,PM10,20.72
丽江,PM2.5,12.48
丽江,SO2,6.93
义乌,AQI,49.02
义乌,CO,0.75
义乌,NO2,30.58
义乌,O3,36.16
义乌,PM10,51.31
义乌,PM2.5,32.06
义乌,SO2,7.58
乌兰察布,AQI,59.58
乌兰察布,CO,1.13
乌兰察布,NO2,47.74
乌兰察布,O3,37.96
乌兰察布,PM10,53.99
乌兰察布,PM2.5,41.81
乌兰察布,SO2,28.84
乌海,AQI,106.82
乌海,CO,1.49
乌海,NO2,40.52
乌海,O3,41.6
