date,hour,type,city,value
20201213,0,AQI,北京,54.0
20201213,0,PM2.5,北京,16.0
20201213,0,PM2.5_24h,北京,72.0
20201213,0,PM10,北京,57.0
20201213,0,PM10_24h,北京,98.0
20201213,0,SO2,北京,2.0
20201213,0,SO2_24h,北京,4.0
20201213,0,NO2,北京,14.0
20201213,0,NO2_24h,北京,59.0
20201213,0,O3,北京,57.0
20201213,0,O3_24h,北京,59.0
20201213,0,O3_8h,北京,20.0
20201213,0,O3_8h_24h,北京,22.0
20201213,0,CO,北京,0.34
20201213,0,CO_24h,北京,1.28
20201213,1,AQI,北京,40.0
20201213,1,PM2.5,北京,11.0
20201213,1,PM2.5_24h,北京,70.0
20201213,1,PM10,北京,40.0
20201213,1,PM10_24h,北京,96.0
20201213,1,SO2,北京,2.0
20201213,1,SO2_24h,北京,4.0
20201213,1,NO2,北京,8.0
20201213,1,NO2_24h,北京,56.0
20201213,1,O3,北京,61.0
20201213,1,O3_24h,北京,63.0
20201213,1,O3_8h,北京,61.0
20201213,1,O3_8h_24h,北京,61.0
20201213,1,CO,北京,0.25
20201213,1,CO_24h,北京,1.25
20201213,2,AQI,北京,35.0
20201213,2,PM2.5,北京,10.0
20201213,2,PM2.5_24h,北京,69.0
20201213,2,PM10,北京,35.0
20201213,2,PM10_24h,北京,93.0
20201213,2,SO2,北京,2.0
20201213,2,SO2_24h,北京,4.0
20201213,2,NO2,北京,9.0
20201213,2,NO2_24h,北京,54.0
20201213,2,O3,北京,58.0
20201213,2,O3_24h,北京,63.0
20201213,2,O3_8h,北京,60.0
20201213,2,O3_8h_24h,北京,61.0
20201213,2,CO,北京,0.25
20201213,2,CO_24h,北京,1.21
20201213,3,AQI,北京,28.0
20201213,3,PM2.5,北京,10.0
20201213,3,PM2.5_24h,北京,67.0
20201213,3,PM10,北京,28.0
20201213,3,PM10_24h,北京,90.0
20201213,3,SO2,北京,2.0
20201213,3,SO2_24h,北京,4.0
20201213,3,NO2,北京,9.0
20201213,3,NO2_24h,北京,51.0
20201213,3,O3,北京,57.0
20201213,3,O3_24h,北京,63.0
20201213,3,O3_8h,北京,59.0
20201213,3,O3_8h_24h,北京,62.0
20201213,3,CO,北京,0.24
20201213,3,CO_24h,北京,1.19
20201213,4,AQI,北京,26.0
20201213,4,PM2.5,北京,9.0
20201213,4,PM2.5_24h,北京,65.0
20201213,4,PM10,北京,26.0
20201213,4,PM10_24h,北京,88.0
20201213,4,SO2,北京,2.0
20201213,4,SO2_24h,北京,4.0
20201213,4,NO2,北京,10.0
20201213,4,NO2_24h,北京,50.0
20201213,4,O3,北京,52.0
20201213,4,O3_24h,北京,63.0
20201213,4,O3_8h,北京,57.0
20201213,4,O3_8h_24h,北京,62.0
20201213,4,CO,北京,0.26
20201213,4,CO_24h,北京,1.15
20201213,5,AQI,北京,29.0
20201213,5,PM2.5,北京,9.0
20201213,5,PM2.5_24h,北京,63.0
20201213,5,PM10,北京,29.0
20201213,5,PM10_24h,北京,85.0
20201213,5,SO2,北京,2.0
20201213,5,SO2_24h,北京,4.0
20201213,5,NO2,北京,10.0
20201213,5,NO2_24h,北京,48.0
20201213,5,O3,北京,53.0
20201213,5,O3_24h,北京,63.0
20201213,5,O3_8h,北京,56.0
20201213,5,O3_8h_24h,北京,62.0
20201213,5,CO,北京,0.27
20201213,5,CO_24h,北京,1.09
20201213,6,AQI,北京,28.0
20201213,6,PM2.5,北京,8.0
20201213,6,PM2.5_24h,北京,61.0
20201213,6,PM10,北京,28.0
20201213,6,PM10_24h,北京,83.0
20201213,6,SO2,北京,2.0
20201213,6,SO2_24h,北京,4.0
20201213,6,NO2,北京,9.0
20201213,6,NO2_24h,北京,46.0
20201213,6,O3,北京,55.0
20201213,6,O3_24h,北京,63.0
20201213,6,O3_8h,北京,56.0
20201213,6,O3_8h_24h,北京,62.0
20201213,6,CO,北京,0.26
20201213,6,CO_24h,北京,1.05
20201213,7,AQI,北京,28.0
20201213,7,PM2.5,北京,8.0
20201213,7,PM2.5_24h,北京,59.0
20201213,7,PM10,北京,28.0
20201213,7,PM10_24h,北京,81.0
20201213,7,SO2,北京,2.0
20201213,7,SO2_24h,北京,4.0
20201213,7,NO2,北京,9.0
20201213,7,NO2_24h,北京,44.0
20201213,7,O3,北京,55.0
20201213,7,O3_24h,北京,63.0
20201213,7,O3_8h,北京,56.0
20201213,7,O3_8h_24h,北京,62.0
20201213,7,CO,北京,0.29
20201213,7,CO_24h,北京,1.01
20201213,8,AQI,北京,28.0
20201213,8,PM2.5,北京,8.0
20201213,8,PM2.5_24h,北京,58.0
20201213,8,PM10,北京,28.0
20201213,8,PM10_24h,北京,79.0
20201213,8,SO2,北京,2.0
20201213,8,SO2_24h,北京,4.0
20201213,8,NO2,北京,9.0
20201213,8,NO2_24h,北京,42.0
20201213,8,O3,北京,54.0
20201213,8,O3_24h,北京,63.0
20201213,8,O3_8h,北京,56.0
20201213,8,O3_8h_24h,北京,62.0
20201213,8,CO,北京,0.3
20201213,8,CO_24h,北京,0.97
20201213,9,AQI,北京,27.0
20201213,9,PM2.5,北京,8.0
20201213,9,PM2.5_24h,北京,56.0
20201213,9,PM10,北京,27.0
20201213,9,PM10_24h,北京,76.0
20201213,9,SO2,北京,3.0
20201213,9,SO2_24h,北京,4.0
20201213,9,NO2,北京,8.0
20201213,9,NO2_24h,北京,40.0
20201213,9,O3,北京,55.0
20201213,9,O3_24h,北京,63.0
20201213,9,O3_8h,北京,55.0
20201213,9,O3_8h_24h,北京,62.0
20201213,9,CO,北京,0.3
20201213,9,CO_24h,北京,0.93
20201213,10,AQI,北京,27.0
20201213,10,PM2.5,北京,7.0
20201213,10,PM2.5_24h,北京,53.0
20201213,10,PM10,北京,27.0
20201213,10,PM10_24h,北京,72.0
20201213,10,SO2,北京,3.0
20201213,10,SO2_24h,北京,4.0
20201213,10,NO2,北京,7.0
20201213,10,NO2_24h,北京,38.0
20201213,10,O3,北京,57.0
20201213,10,O3_24h,北京,63.0
20201213,10,O3_8h,北京,55.0
20201213,10,O3_8h_24h,北京,62.0
20201213,10,CO,北京,0.3
20201213,10,CO_24h,北京,0.87
20201213,11,AQI,北京,28.0
20201213,11,PM2.5,北京,7.0
20201213,11,PM2.5_24h,北京,51.0
20201213,11,PM10,北京,28.0
20201213,11,PM10_24h,北京,69.0
20201213,11,SO2,北京,2.0
20201213,11,SO2_24h,北京,3.0
20201213,11,NO2,北京,5.0
20201213,11,NO2_24h,北京,36.0
20201213,11,O3,北京,56.0
20201213,11,O3_24h,北京,63.0
20201213,11,O3_8h,北京,55.0
20201213,11,O3_8h_24h,北京,62.0
20201213,11,CO,北京,0.29
20201213,11,CO_24h,北京,0.85
20201213,12,AQI,北京,26.0
20201213,12,PM2.5,北京,7.0
20201213,12,PM2.5_24h,北京,48.0
20201213,12,PM10,北京,26.0
20201213,12,PM10_24h,北京,66.0
20201213,12,SO2,北京,2.0
20201213,12,SO2_24h,北京,3.0
20201213,12,NO2,北京,5.0
20201213,12,NO2_24h,北京,34.0
20201213,12,O3,北京,55.0
20201213,12,O3_24h,北京,63.0
20201213,12,O3_8h,北京,55.0
20201213,12,O3_8h_24h,北京,62.0
20201213,12,CO,北京,0.29
20201213,12,CO_24h,北京,0.79
20201213,13,AQI,北京,23.0
20201213,13,PM2.5,北京,9.0
20201213,13,PM2.5_24h,北京,45.0
20201213,13,PM10,北京,23.0
20201213,13,PM10_24h,北京,63.0
20201213,13,SO2,北京,2.0
20201213,13,SO2_24h,北京,3.0
20201213,13,NO2,北京,5.0
20201213,13,NO2_24h,北京,32.0
20201213,13,O3,北京,53.0
20201213,13,O3_24h,北京,63.0
20201213,13,O3_8h,北京,55.0
20201213,13,O3_8h_24h,北京,62.0
20201213,13,CO,北京,0.27
20201213,13,CO_24h,北京,0.75
20201213,14,AQI,北京,24.0
20201213,14,PM2.5,北京,10.0
20201213,14,PM2.5_24h,北京,41.0
20201213,14,PM10,北京,24.0
20201213,14,PM10_24h,北京,59.0
20201213,14,SO2,北京,2.0
20201213,14,SO2_24h,北京,3.0
20201213,14,NO2,北京,5.0
20201213,14,NO2_24h,北京,29.0
20201213,14,O3,北京,51.0
20201213,14,O3_24h,北京,63.0
20201213,14,O3_8h,北京,55.0
20201213,14,O3_8h_24h,北京,62.0
20201213,14,CO,北京,0.27
20201213,14,CO_24h,北京,0.7
20201213,15,AQI,北京,22.0
20201213,15,PM2.5,北京,7.0
20201213,15,PM2.5_24h,北京,37.0
20201213,15,PM10,北京,22.0
20201213,15,PM10_24h,北京,55.0
20201213,15,SO2,北京,2.0
20201213,15,SO2_24h,北京,3.0
20201213,15,NO2,北京,5.0
20201213,15,NO2_24h,北京,26.0
20201213,15,O3,北京,51.0
20201213,15,O3_24h,北京,63.0
20201213,15,O3_8h,北京,54.0
20201213,15,O3_8h_24h,北京,62.0
20201213,15,CO,北京,0.26
20201213,15,CO_24h,北京,0.64
20201213,16,AQI,北京,28.0
20201213,16,PM2.5,北京,7.0
20201213,16,PM2.5_24h,北京,33.0
20201213,16,PM10,北京,28.0
20201213,16,PM10_24h,北京,51.0
20201213,16,SO2,北京,2.0
20201213,16,SO2_24h,北京,2.0
20201213,16,NO2,北京,6.0
20201213,16,NO2_24h,北京,24.0
20201213,16,O3,北京,49.0
20201213,16,O3_24h,北京,63.0
20201213,16,O3_8h,北京,53.0
20201213,16,O3_8h_24h,北京,62.0
20201213,16,CO,北京,0.26
20201213,16,CO_24h,北京,0.6
20201213,17,AQI,北京,32.0
20201213,17,PM2.5,北京,8.0
20201213,17,PM2.5_24h,北京,28.0
20201213,17,PM10,北京,32.0
20201213,17,PM10_24h,北京,47.0
20201213,17,SO2,北京,2.0
20201213,17,SO2_24h,北京,2.0
20201213,17,NO2,北京,7.0
20201213,17,NO2_24h,北京,21.0
20201213,17,O3,北京,48.0
20201213,17,O3_24h,北京,63.0
20201213,17,O3_8h,北京,52.0
20201213,17,O3_8h_24h,北京,62.0
20201213,17,CO,北京,0.25
20201213,17,CO_24h,北京,0.52
20201213,18,AQI,北京,29.0
20201213,18,PM2.5,北京,8.0
20201213,18,PM2.5_24h,北京,23.0
20201213,18,PM10,北京,29.0
20201213,18,PM10_24h,北京,42.0
20201213,18,SO2,北京,3.0
20201213,18,SO2_24h,北京,2.0
20201213,18,NO2,北京,9.0
20201213,18,NO2_24h,北京,18.0
20201213,18,O3,北京,46.0
20201213,18,O3_24h,北京,63.0
20201213,18,O3_8h,北京,51.0
20201213,18,O3_8h_24h,北京,62.0
20201213,18,CO,北京,0.3
20201213,18,CO_24h,北京,0.47
20201213,19,AQI,北京,23.0
20201213,19,PM2.5,北京,10.0
20201213,19,PM2.5_24h,北京,17.0
20201213,19,PM10,北京,23.0
20201213,19,PM10_24h,北京,36.0
20201213,19,SO2,北京,3.0
20201213,19,SO2_24h,北京,2.0
20201213,19,NO2,北京,10.0
20201213,19,NO2_24h,北京,15.0
20201213,19,O3,北京,44.0
20201213,19,O3_24h,北京,63.0
20201213,19,O3_8h,北京,49.0
20201213,19,O3_8h_24h,北京,62.0
20201213,19,CO,北京,0.31
20201213,19,CO_24h,北京,0.38
20201213,20,AQI,北京,25.0
20201213,20,PM2.5,北京,9.0
20201213,20,PM2.5_24h,北京,12.0
20201213,20,PM10,北京,25.0
20201213,20,PM10_24h,北京,31.0
20201213,20,SO2,北京,3.0
20201213,20,SO2_24h,北京,2.0
20201213,20,NO2,北京,10.0
20201213,20,NO2_24h,北京,12.0
20201213,20,O3,北京,44.0
20201213,20,O3_24h,北京,63.0
20201213,20,O3_8h,北京,48.0
20201213,20,O3_8h_24h,北京,62.0
20201213,20,CO,北京,0.31
