city,type,value
七台河,AQI,46.14
七台河,CO,0.61
七台河,NO2,21.88
七台河,O3,80.92
七台河,PM10,51.72
七台河,PM2.5,19.81
七台河,SO2,11.81
三亚,AQI,21.83
三亚,CO,0.42
三亚,NO2,7.51
三亚,O3,50.4
三亚,PM10,20.17
三亚,PM2.5,9.43
三亚,SO2,3.7
三明,AQI,42.99
三明,CO,0.82
三明,NO2,19.98
三明,O3,55.45
三明,PM10,42.55
三明,PM2.5,23.14
三明,SO2,7.22
三门峡,AQI,62.99
三门峡,CO,0.58
三门峡,NO2,31.62
三门峡,O3,81.19
三门峡,PM10,75.72
三门峡,PM2.5,23.14
三门峡,SO2,5.77
上海,AQI,62.58
上海,CO,0.73
上海,NO2,35.74
上海,O3,92.5
上海,PM10,50.72
上海,PM2.5,39.0
上海,SO2,7.24
上饶,AQI,47.74
上饶,CO,0.68
上饶,NO2,17.57
上饶,O3,75.65
上饶,PM10,50.0
上饶,PM2.5,27.26
上饶,SO2,13.25
东莞,AQI,35.78
东莞,CO,0.66
东莞,NO2,24.69
东莞,O3,58.67
东莞,PM10,31.94
东莞,PM2.5,17.94
东莞,SO2,7.17
东营,AQI,64.11
东营,CO,0.54
东营,NO2,23.33
东营,O3,102.77
东营,PM10,73.93
东营,PM2.5,30.44
东营,SO2,12.65
中卫,AQI,90.4
中卫,CO,0.36
中卫,NO2,19.55
中卫,O3,85.0
中卫,PM10,130.28
中卫,PM2.5,39.23
中卫,SO2,10.74
中山,AQI,30.2
中山,CO,0.6
中山,NO2,16.38
中山,O3,58.2
中山,PM10,29.32
中山,PM2.5,13.93
中山,SO2,3.81
临夏州,AQI,43.25
临夏州,CO,0.42
临夏州,NO2,20.0
临夏州,O3,86.28
临夏州,PM10,39.06
临夏州,PM2.5,17.68
临夏州,SO2,8.71
临安,AQI,50.9
临安,CO,0.82
临安,NO2,18.24
临安,O3,67.09
临安,PM10,52.32
临安,PM2.5,26.72
临安,SO2,8.02
临汾,AQI,58.97
临汾,CO,0.88
临汾,NO2,32.88
临汾,O3,89.84
临汾,PM10,64.04
临汾,PM2.5,23.72
临汾,SO2,13.65
临沂,AQI,71.32
临沂,CO,0.73
临沂,NO2,27.1
临沂,O3,105.64
临沂,PM10,87.79
临沂,PM2.5,32.3
临沂,SO2,9.27
临沧,AQI,44.77
临沧,CO,0.66
临沧,NO2,14.6
临沧,O3,69.69
临沧,PM10,41.37
临沧,PM2.5,28.74
临沧,SO2,9.39
丹东,AQI,36.4
丹东,CO,0.58
丹东,NO2,13.4
丹东,O3,79.18
丹东,PM10,33.12
丹东,PM2.5,17.2
丹东,SO2,11.46
丽水,AQI,40.6
丽水,CO,0.49
丽水,NO2,16.34
丽水,O3,76.45
丽水,PM10,40.55
丽水,PM2.5,20.07
丽水,SO2,4.58
丽江,AQI,30.03
丽江,CO,0.45
丽江,NO2,7.45
丽江,O3,91.7
丽江,PM10,21.48
丽江,PM2.5,9.97
丽江,SO2,8.49
义乌,AQI,45.82
义乌,CO,0.58
义乌,NO2,31.09
义乌,O3,69.81
义乌,PM10,47.41
义乌,PM2.5,23.88
义乌,SO2,5.3
乌兰察布,AQI,46.81
乌兰察布,CO,0.26
乌兰察布,NO2,14.87
乌兰察布,O3,85.11
乌兰察布,PM10,49.89
乌兰察布,PM2.5,17.18
乌兰察布,SO2,15.59
乌海,AQI,83.04
乌海,CO,0.75
乌海,NO2,21.7
乌海,O3,89.64
乌海,PM10,112.88
乌海,PM2.5,27.23
乌海,SO2,22.86
乌鲁木齐,AQI,59.27
乌鲁木齐,CO,0.51
乌鲁木齐,NO2,25.87
乌鲁木齐,O3,76.04
乌鲁木齐,PM10,71.1
乌鲁木齐,PM2.5,18.85
乌鲁木齐,SO2,8.09
乐山,AQI,52.43
乐山,CO,0.65
乐山,NO2,28.05
乐山,O3,84.47
乐山,PM10,48.38
乐山,PM2.5,30.57
乐山,SO2,6.48
九江,AQI,54.42
九江,CO,0.65
九江,NO2,27.05
九江,O3,79.86
九江,PM10,57.3
九江,PM2.5,31.93
九江,SO2,12.5
乳山,AQI,38.59
乳山,CO,0.77
乳山,NO2,14.86
乳山,O3,100.61
乳山,PM10,32.27
乳山,PM2.5,14.37
乳山,SO2,5.1
云浮,AQI,36.18
云浮,CO,0.6
云浮,NO2,19.64
云浮,O3,50.87
云浮,PM10,34.72
云浮,PM2.5,19.39
云浮,SO2,16.6
五家渠,AQI,62.35
五家渠,CO,0.45
五家渠,NO2,19.38
五家渠,O3,66.35
五家渠,PM10,79.11
五家渠,PM2.5,20.16
五家渠,SO2,10.41
亳州,AQI,64.67
亳州,CO,0.49
