city,month,type,value
中山,202001.csv,SO2,5.14
临夏州,202001.csv,AQI,104.59
临夏州,202001.csv,CO,1.5
临夏州,202001.csv,NO2,31.55
临夏州,202001.csv,O3,51.52
临夏州,202001.csv,PM10,115.98
临夏州,202001.csv,PM2.5,75.47
临夏州,202001.csv,SO2,18.09
临安,202001.csv,AQI,55.62
临安,202001.csv,CO,1.19
临安,202001.csv,NO2,30.1
临安,202001.csv,O3,26.14
临安,202001.csv,PM10,55.66
临安,202001.csv,PM2.5,39.17
临安,202001.csv,SO2,2.58
临汾,202001.csv,AQI,198.57
临汾,202001.csv,CO,2.33
临汾,202001.csv,NO2,53.96
临汾,202001.csv,O3,29.46
临汾,202001.csv,PM10,192.29
临汾,202001.csv,PM2.5,158.07
临汾,202001.csv,SO2,54.52
临沂,202001.csv,AQI,122.47
临沂,202001.csv,CO,1.29
临沂,202001.csv,NO2,42.13
临沂,202001.csv,O3,43.72
临沂,202001.csv,PM10,124.23
临沂,202001.csv,PM2.5,92.57
临沂,202001.csv,SO2,18.45
临沧,202001.csv,AQI,41.42
临沧,202001.csv,CO,0.87
临沧,202001.csv,NO2,16.24
临沧,202001.csv,O3,45.04
临沧,202001.csv,PM10,32.79
临沧,202001.csv,PM2.5,27.49
临沧,202001.csv,SO2,8.81
丹东,202001.csv,AQI,73.86
丹东,202001.csv,CO,1.18
丹东,202001.csv,NO2,29.7
丹东,202001.csv,O3,44.49
丹东,202001.csv,PM10,68.72
丹东,202001.csv,PM2.5,52.86
丹东,202001.csv,SO2,27.63
丽水,202001.csv,AQI,39.69
丽水,202001.csv,CO,0.76
丽水,202001.csv,NO2,19.88
丽水,202001.csv,O3,39.38
丽水,202001.csv,PM10,35.68
丽水,202001.csv,PM2.5,24.55
丽水,202001.csv,SO2,4.83
丽江,202001.csv,AQI,26.45
丽江,202001.csv,CO,0.54
丽江,202001.csv,NO2,7.77
丽江,202001.csv,O3,74.46
丽江,202001.csv,PM10,20.72
丽江,202001.csv,PM2.5,12.48
丽江,202001.csv,SO2,6.93
义乌,202001.csv,AQI,49.02
义乌,202001.csv,CO,0.75
义乌,202001.csv,NO2,30.58
义乌,202001.csv,O3,36.16
义乌,202001.csv,PM10,51.31
义乌,202001.csv,PM2.5,32.06
义乌,202001.csv,SO2,7.58
乌兰察布,202001.csv,AQI,59.58
乌兰察布,202001.csv,CO,1.13
乌兰察布,202001.csv,NO2,47.74
乌兰察布,202001.csv,O3,37.96
乌兰察布,202001.csv,PM10,53.99
乌兰察布,202001.csv,PM2.5,41.81
乌兰察布,202001.csv,SO2,28.84
乌海,202001.csv,AQI,106.82
乌海,202001.csv,CO,1.49
乌海,202001.csv,NO2,40.52
乌海,202001.csv,O3,41.6
乌海,202001.csv,PM10,119.91
乌海,202001.csv,PM2.5,75.99
乌海,202001.csv,SO2,26.69
乌鲁木齐,202001.csv,AQI,170.5
乌鲁木齐,202001.csv,CO,1.9
乌鲁木齐,202001.csv,NO2,65.92
乌鲁木齐,202001.csv,O3,32.65
乌鲁木齐,202001.csv,PM10,122.27
乌鲁木齐,202001.csv,PM2.5,131.79
乌鲁木齐,202001.csv,SO2,9.0
乐山,202001.csv,AQI,85.01
乐山,202001.csv,CO,0.93
乐山,202001.csv,NO2,32.93
乐山,202001.csv,O3,26.55
乐山,202001.csv,PM10,81.7
乐山,202001.csv,PM2.5,62.72
乐山,202001.csv,SO2,7.36
九江,202001.csv,AQI,80.4
九江,202001.csv,CO,0.71
九江,202001.csv,NO2,27.4
九江,202001.csv,O3,34.67
九江,202001.csv,PM10,66.7
九江,202001.csv,PM2.5,59.08
九江,202001.csv,SO2,8.61
乳山,202001.csv,AQI,63.73
乳山,202001.csv,CO,1.55
乳山,202001.csv,NO2,27.39
乳山,202001.csv,O3,53.59
乳山,202001.csv,PM10,72.28
乳山,202001.csv,PM2.5,41.91
乳山,202001.csv,SO2,11.29
云浮,202001.csv,AQI,48.16
云浮,202001.csv,CO,0.89
云浮,202001.csv,NO2,27.7
云浮,202001.csv,O3,39.78
云浮,202001.csv,PM10,47.2
云浮,202001.csv,PM2.5,31.11
云浮,202001.csv,SO2,13.22
五家渠,202001.csv,AQI,263.79
五家渠,202001.csv,CO,2.35
五家渠,202001.csv,NO2,57.9
五家渠,202001.csv,O3,37.41
五家渠,202001.csv,PM10,293.8
五家渠,202001.csv,PM2.5,217.61
五家渠,202001.csv,SO2,13.55
亳州,202001.csv,AQI,151.74
亳州,202001.csv,CO,1.04
亳州,202001.csv,NO2,30.24
亳州,202001.csv,O3,45.51
亳州,202001.csv,PM10,149.35
亳州,202001.csv,PM2.5,116.51
亳州,202001.csv,SO2,7.84
伊春,202001.csv,AQI,85.05
伊春,202001.csv,CO,1.01
伊春,202001.csv,NO2,27.34
伊春,202001.csv,O3,41.0
伊春,202001.csv,PM10,69.39
伊春,202001.csv,PM2.5,62.65
伊春,202001.csv,SO2,12.25
伊犁哈萨克州,202001.csv,AQI,156.12
伊犁哈萨克州,202001.csv,CO,3.04
伊犁哈萨克州,202001.csv,NO2,57.19
伊犁哈萨克州,202001.csv,O3,30.9
伊犁哈萨克州,202001.csv,PM10,145.28
伊犁哈萨克州,202001.csv,PM2.5,119.72
伊犁哈萨克州,202001.csv,SO2,29.39
佛山,202001.csv,AQI,47.72
佛山,202001.csv,CO,0.87
佛山,202001.csv,NO2,38.74
佛山,202001.csv,O3,44.68
佛山,202001.csv,PM10,53.57
佛山,202001.csv,PM2.5,28.42
佛山,202001.csv,SO2,7.81
佳木斯,202001.csv,AQI,103.06
佳木斯,202001.csv,CO,0.92
佳木斯,202001.csv,NO2,27.59
佳木斯,202001.csv,O3,51.0
佳木斯,202001.csv,PM10,83.37
佳木斯,202001.csv,PM2.5,77.21
佳木斯,202001.csv,SO2,13.96
保定,202001.csv,AQI,166.67
保定,202001.csv,CO,1.75
保定,202001.csv,NO2,61.75
保定,202001.csv,O3,26.21
保定,202001.csv,PM10,176.03
保定,202001.csv,PM2.5,132.55
保定,202001.csv,SO2,18.9
保山,202001.csv,AQI,41.31
保山,202001.csv,CO,0.5
保山,202001.csv,NO2,10.9
保山,202001.csv,O3,62.54
保山,202001.csv,PM10,23.51
保山,202001.csv,PM2.5,28.84
保山,202001.csv,SO2,6.0
信阳,202001.csv,AQI,113.57
信阳,202001.csv,CO,1.07
信阳,202001.csv,NO2,32.43
信阳,202001.csv,O3,43.49
信阳,202001.csv,PM10,111.45
信阳,202001.csv,PM2.5,85.54
信阳,202001.csv,SO2,5.79
克州,202001.csv,AQI,86.1
克州,202001.csv,CO,1.35
克州,202001.csv,NO2,35.19
克州,202001.csv,O3,54.34
克州,202001.csv,PM10,75.85
克州,202001.csv,PM2.5,62.34
克州,202001.csv,SO2,3.28
克拉玛依,202001.csv,AQI,116.34
克拉玛依,202001.csv,CO,1.31
克拉玛依,202001.csv,NO2,40.28
克拉玛依,202001.csv,O3,48.63
克拉玛依,202001.csv,PM10,119.03
克拉玛依,202001.csv,PM2.5,87.9
克拉玛依,202001.csv,SO2,11.17
六安,202001.csv,AQI,91.17
六安,202001.csv,CO,0.95
六安,202001.csv,NO2,27.32
六安,202001.csv,O3,45.71
六安,202001.csv,PM10,83.67
六安,202001.csv,PM2.5,67.49
六安,202001.csv,SO2,4.48
六盘水,202001.csv,AQI,38.1
六盘水,202001.csv,CO,0.99
六盘水,202001.csv,NO2,14.69
六盘水,202001.csv,O3,50.37
六盘水,202001.csv,PM10,35.53
六盘水,202001.csv,PM2.5,25.12
六盘水,202001.csv,SO2,15.42
兰州,202001.csv,AQI,84.58
兰州,202001.csv,CO,1.65
兰州,202001.csv,NO2,64.01
兰州,202001.csv,O3,37.74
兰州,202001.csv,PM10,92.87
兰州,202001.csv,PM2.5,61.83
兰州,202001.csv,SO2,24.16
兴安盟,202001.csv,AQI,62.39
兴安盟,202001.csv,CO,0.77
兴安盟,202001.csv,NO2,21.71
兴安盟,202001.csv,O3,48.09
兴安盟,202001.csv,PM10,52.93
兴安盟,202001.csv,PM2.5,45.27
兴安盟,202001.csv,SO2,10.6
内江,202001.csv,AQI,84.4
内江,202001.csv,CO,1.06
内江,202001.csv,NO2,27.78
内江,202001.csv,O3,34.34
内江,202001.csv,PM10,76.57
内江,202001.csv,PM2.5,62.39
内江,202001.csv,SO2,7.1
凉山州,202001.csv,AQI,42.8
凉山州,202001.csv,CO,0.7
凉山州,202001.csv,NO2,17.57
凉山州,202001.csv,O3,61.85
凉山州,202001.csv,PM10,39.31
凉山州,202001.csv,PM2.5,28.67
凉山州,202001.csv,SO2,12.33
包头,202001.csv,AQI,203.75
包头,202001.csv,CO,3.07
包头,202001.csv,NO2,76.27
包头,202001.csv,O3,26.83
包头,202001.csv,PM10,201.72
包头,202001.csv,PM2.5,167.03
包头,202001.csv,SO2,45.54
北京,202001.csv,AQI,81.6
北京,202001.csv,CO,0.95
北京,202001.csv,NO2,40.33
北京,202001.csv,O3,35.7
北京,202001.csv,PM10,65.59
北京,202001.csv,PM2.5,59.32
北京,202001.csv,SO2,6.42
北海,202001.csv,AQI,53.14
北海,202001.csv,CO,0.79
北海,202001.csv,NO2,13.74
北海,202001.csv,O3,62.92
北海,202001.csv,PM10,50.47
北海,202001.csv,PM2.5,34.83
北海,202001.csv,SO2,7.74
十堰,202001.csv,AQI,72.11
十堰,202001.csv,CO,1.09
十堰,202001.csv,NO2,25.5
十堰,202001.csv,O3,37.73
十堰,202001.csv,PM10,74.69
十堰,202001.csv,PM2.5,52.09
十堰,202001.csv,SO2,5.76
南京,202001.csv,AQI,81.32
南京,202001.csv,CO,0.82
南京,202001.csv,NO2,40.67
南京,202001.csv,O3,42.46
南京,202001.csv,PM10,77.41
南京,202001.csv,PM2.5,59.6
南京,202001.csv,SO2,5.57
南充,202001.csv,AQI,77.43
南充,202001.csv,CO,0.92
南充,202001.csv,NO2,26.66
南充,202001.csv,O3,37.15
南充,202001.csv,PM10,73.55
南充,202001.csv,PM2.5,56.78
南充,202001.csv,SO2,6.86
南宁,202001.csv,AQI,49.01
南宁,202001.csv,CO,0.85
南宁,202001.csv,NO2,24.02
南宁,202001.csv,O3,45.05
南宁,202001.csv,PM10,47.42
南宁,202001.csv,PM2.5,31.44
南宁,202001.csv,SO2,8.82
南平,202001.csv,AQI,36.89
南平,202001.csv,CO,0.72
南平,202001.csv,NO2,15.19
南平,202001.csv,O3,45.48
南平,202001.csv,PM10,29.89
南平,202001.csv,PM2.5,24.26
南平,202001.csv,SO2,6.48
南昌,202001.csv,AQI,63.69
南昌,202001.csv,CO,0.89
南昌,202001.csv,NO2,32.32
南昌,202001.csv,O3,35.95
南昌,202001.csv,PM10,57.79
南昌,202001.csv,PM2.5,45.78
南昌,202001.csv,SO2,5.98
南通,202001.csv,AQI,82.31
南通,202001.csv,CO,0.8
南通,202001.csv,NO2,24.96
南通,202001.csv,O3,54.33
南通,202001.csv,PM10,62.52
南通,202001.csv,PM2.5,60.39
南通,202001.csv,SO2,6.41
南阳,202001.csv,AQI,138.39
南阳,202001.csv,CO,1.3
南阳,202001.csv,NO2,30.88
南阳,202001.csv,O3,43.68
南阳,202001.csv,PM10,126.41
南阳,202001.csv,PM2.5,105.6
南阳,202001.csv,SO2,9.7
博州,202001.csv,AQI,76.96
博州,202001.csv,CO,1.5
博州,202001.csv,NO2,34.47
博州,202001.csv,O3,45.46
博州,202001.csv,PM10,88.26
博州,202001.csv,PM2.5,56.1
博州,202001.csv,SO2,16.37
即墨,202001.csv,AQI,107.49
即墨,202001.csv,CO,1.28
即墨,202001.csv,NO2,36.32
即墨,202001.csv,O3,43.48
即墨,202001.csv,PM10,106.58
即墨,202001.csv,PM2.5,80.39
即墨,202001.csv,SO2,18.25
厦门,202001.csv,AQI,45.97
厦门,202001.csv,CO,0.58
厦门,202001.csv,NO2,21.42
厦门,202001.csv,O3,68.54
厦门,202001.csv,PM10,39.86
厦门,202001.csv,PM2.5,29.98
厦门,202001.csv,SO2,5.12
双鸭山,202001.csv,AQI,86.28
双鸭山,202001.csv,CO,0.87
双鸭山,202001.csv,NO2,26.64
双鸭山,202001.csv,O3,55.22
双鸭山,202001.csv,PM10,87.99
双鸭山,202001.csv,PM2.5,62.65
双鸭山,202001.csv,SO2,21.43
句容,202001.csv,AQI,91.89
句容,202001.csv,CO,0.99
句容,202001.csv,NO2,25.96
句容,202001.csv,O3,36.5
句容,202001.csv,PM10,94.79
句容,202001.csv,PM2.5,66.75
句容,202001.csv,SO2,6.45
台州,202001.csv,AQI,53.73
台州,202001.csv,CO,0.66
台州,202001.csv,NO2,24.34
台州,202001.csv,O3,47.41
台州,202001.csv,PM10,53.92
台州,202001.csv,PM2.5,35.72
台州,202001.csv,SO2,4.11
合肥,202001.csv,AQI,87.08
合肥,202001.csv,CO,0.87
合肥,202001.csv,NO2,42.47
合肥,202001.csv,O3,31.55
合肥,202001.csv,PM10,59.37
合肥,202001.csv,PM2.5,64.42
合肥,202001.csv,SO2,5.69
吉安,202001.csv,AQI,51.99
吉安,202001.csv,CO,1.05
吉安,202001.csv,NO2,26.22
吉安,202001.csv,O3,36.13
吉安,202001.csv,PM10,57.37
吉安,202001.csv,PM2.5,33.71
吉安,202001.csv,SO2,12.61
吉林,202001.csv,AQI,151.73
吉林,202001.csv,CO,1.42
吉林,202001.csv,NO2,46.47
吉林,202001.csv,O3,59.11
吉林,202001.csv,PM10,139.74
吉林,202001.csv,PM2.5,118.18
吉林,202001.csv,SO2,28.99
吐鲁番地区,202001.csv,AQI,113.73
吐鲁番地区,202001.csv,CO,2.43
吐鲁番地区,202001.csv,NO2,50.44
吐鲁番地区,202001.csv,O3,48.06
吐鲁番地区,202001.csv,PM10,142.74
吐鲁番地区,202001.csv,PM2.5,85.21
吐鲁番地区,202001.csv,SO2,13.75
吕梁,202001.csv,AQI,107.2
吕梁,202001.csv,CO,1.14
吕梁,202001.csv,NO2,43.18
吕梁,202001.csv,O3,29.99
吕梁,202001.csv,PM10,131.96
吕梁,202001.csv,PM2.5,77.68
吕梁,202001.csv,SO2,30.9
吴忠,202001.csv,AQI,106.05
吴忠,202001.csv,CO,0.92
吴忠,202001.csv,NO2,35.26
吴忠,202001.csv,O3,38.88
吴忠,202001.csv,PM10,105.05
吴忠,202001.csv,PM2.5,77.68
吴忠,202001.csv,SO2,20.59
吴江,202001.csv,AQI,79.78
吴江,202001.csv,CO,1.07
吴江,202001.csv,NO2,29.61
吴江,202001.csv,O3,43.56
吴江,202001.csv,PM10,83.31
吴江,202001.csv,PM2.5,55.35
吴江,202001.csv,SO2,7.44
周口,202001.csv,AQI,159.54
周口,202001.csv,CO,1.25
周口,202001.csv,NO2,29.46
周口,202001.csv,O3,43.16
周口,202001.csv,PM10,130.53
周口,202001.csv,PM2.5,122.9
周口,202001.csv,SO2,8.31
呼伦贝尔,202001.csv,AQI,43.43
呼伦贝尔,202001.csv,CO,0.52
呼伦贝尔,202001.csv,NO2,20.29
呼伦贝尔,202001.csv,O3,48.46
呼伦贝尔,202001.csv,PM10,38.16
呼伦贝尔,202001.csv,PM2.5,31.05
呼伦贝尔,202001.csv,SO2,5.66
呼和浩特,202001.csv,AQI,203.5
呼和浩特,202001.csv,CO,2.61
呼和浩特,202001.csv,NO2,65.48
呼和浩特,202001.csv,O3,26.68
呼和浩特,202001.csv,PM10,188.31
呼和浩特,202001.csv,PM2.5,165.46
呼和浩特,202001.csv,SO2,25.19
和田地区,202001.csv,AQI,129.59
和田地区,202001.csv,CO,1.53
和田地区,202001.csv,NO2,36.32
和田地区,202001.csv,O3,54.04
和田地区,202001.csv,PM10,143.86
和田地区,202001.csv,PM2.5,91.17
和田地区,202001.csv,SO2,25.87
咸宁,202001.csv,AQI,69.45
咸宁,202001.csv,CO,1.24
咸宁,202001.csv,NO2,22.17
咸宁,202001.csv,O3,33.85
咸宁,202001.csv,PM10,53.41
咸宁,202001.csv,PM2.5,50.55
咸宁,202001.csv,SO2,7.45
咸阳,202001.csv,AQI,182.37
咸阳,202001.csv,CO,1.45
咸阳,202001.csv,NO2,45.21
咸阳,202001.csv,O3,30.85
咸阳,202001.csv,PM10,155.88
咸阳,202001.csv,PM2.5,142.44
咸阳,202001.csv,SO2,10.21
哈密地区,202001.csv,AQI,89.34
哈密地区,202001.csv,CO,1.39
哈密地区,202001.csv,NO2,34.38
哈密地区,202001.csv,O3,41.23
哈密地区,202001.csv,PM10,92.57
哈密地区,202001.csv,PM2.5,63.23
哈密地区,202001.csv,SO2,12.56
哈尔滨,202001.csv,AQI,195.14
哈尔滨,202001.csv,CO,1.35
哈尔滨,202001.csv,NO2,60.75
哈尔滨,202001.csv,O3,43.97
哈尔滨,202001.csv,PM10,164.08
哈尔滨,202001.csv,PM2.5,154.88
哈尔滨,202001.csv,SO2,42.56
唐山,202001.csv,AQI,123.43
唐山,202001.csv,CO,2.11
唐山,202001.csv,NO2,61.33
唐山,202001.csv,O3,27.4
唐山,202001.csv,PM10,135.78
唐山,202001.csv,PM2.5,93.45
唐山,202001.csv,SO2,29.4
商丘,202001.csv,AQI,165.72
商丘,202001.csv,CO,1.33
商丘,202001.csv,NO2,35.04
商丘,202001.csv,O3,37.05
商丘,202001.csv,PM10,139.46
商丘,202001.csv,PM2.5,128.59
商丘,202001.csv,SO2,7.49
商洛,202001.csv,AQI,86.07
商洛,202001.csv,CO,0.98
商洛,202001.csv,NO2,29.0
商洛,202001.csv,O3,46.34
商洛,202001.csv,PM10,69.34
商洛,202001.csv,PM2.5,63.12
商洛,202001.csv,SO2,17.07
喀什地区,202001.csv,AQI,136.96
喀什地区,202001.csv,CO,2.35
喀什地区,202001.csv,NO2,45.62
喀什地区,202001.csv,O3,42.73
喀什地区,202001.csv,PM10,132.43
喀什地区,202001.csv,PM2.5,104.3
喀什地区,202001.csv,SO2,10.81
嘉兴,202001.csv,AQI,65.64
嘉兴,202001.csv,CO,0.95
嘉兴,202001.csv,NO2,34.42
嘉兴,202001.csv,O3,43.97
嘉兴,202001.csv,PM10,57.6
嘉兴,202001.csv,PM2.5,46.81
嘉兴,202001.csv,SO2,8.2
嘉峪关,202001.csv,AQI,52.03
嘉峪关,202001.csv,CO,0.76
嘉峪关,202001.csv,NO2,25.07
嘉峪关,202001.csv,O3,57.74
嘉峪关,202001.csv,PM10,59.88
嘉峪关,202001.csv,PM2.5,27.79
嘉峪关,202001.csv,SO2,16.44
四平,202001.csv,AQI,122.86
四平,202001.csv,CO,1.27
四平,202001.csv,NO2,46.6
四平,202001.csv,O3,50.79
四平,202001.csv,PM10,131.1
四平,202001.csv,PM2.5,93.67
四平,202001.csv,SO2,22.5
固原,202001.csv,AQI,67.33
固原,202001.csv,CO,1.13
固原,202001.csv,NO2,28.9
固原,202001.csv,O3,56.67
固原,202001.csv,PM10,54.74
固原,202001.csv,PM2.5,47.97
固原,202001.csv,SO2,11.84
塔城地区,202001.csv,AQI,40.25
塔城地区,202001.csv,CO,1.08
塔城地区,202001.csv,NO2,16.79
塔城地区,202001.csv,O3,70.6
塔城地区,202001.csv,PM10,39.35
塔城地区,202001.csv,PM2.5,16.09
塔城地区,202001.csv,SO2,5.17
大兴安岭地区,202001.csv,AQI,48.31
大兴安岭地区,202001.csv,CO,0.74
大兴安岭地区,202001.csv,NO2,21.29
大兴安岭地区,202001.csv,O3,41.6
大兴安岭地区,202001.csv,PM10,39.71
大兴安岭地区,202001.csv,PM2.5,32.1
大兴安岭地区,202001.csv,SO2,37.1
大同,202001.csv,AQI,98.21
大同,202001.csv,CO,2.61
大同,202001.csv,NO2,51.47
大同,202001.csv,O3,30.28
大同,202001.csv,PM10,122.65
大同,202001.csv,PM2.5,70.9
大同,202001.csv,SO2,51.23
大庆,202001.csv,AQI,126.51
大庆,202001.csv,CO,1.05
大庆,202001.csv,NO2,34.55
大庆,202001.csv,O3,56.23
大庆,202001.csv,PM10,120.57
大庆,202001.csv,PM2.5,96.59
大庆,202001.csv,SO2,19.97
大理州,202001.csv,AQI,26.95
大理州,202001.csv,CO,0.63
大理州,202001.csv,NO2,9.12
大理州,202001.csv,O3,72.07
大理州,202001.csv,PM10,18.23
大理州,202001.csv,PM2.5,15.76
大理州,202001.csv,SO2,7.54
大连,202001.csv,AQI,80.22
大连,202001.csv,CO,1.03
大连,202001.csv,NO2,35.42
大连,202001.csv,O3,45.79
大连,202001.csv,PM10,77.39
大连,202001.csv,PM2.5,58.69
大连,202001.csv,SO2,19.09
天水,202001.csv,AQI,84.41
天水,202001.csv,CO,1.24
天水,202001.csv,NO2,38.96
天水,202001.csv,O3,38.25
天水,202001.csv,PM10,82.27
天水,202001.csv,PM2.5,62.05
天水,202001.csv,SO2,18.98
天津,202001.csv,AQI,131.42
天津,202001.csv,CO,1.44
天津,202001.csv,NO2,60.36
天津,202001.csv,O3,31.21
天津,202001.csv,PM10,105.51
天津,202001.csv,PM2.5,101.65
天津,202001.csv,SO2,12.49
太仓,202001.csv,AQI,70.88
太仓,202001.csv,CO,0.82
太仓,202001.csv,NO2,32.03
太仓,202001.csv,O3,55.82
太仓,202001.csv,PM10,62.66
太仓,202001.csv,PM2.5,49.98
太仓,202001.csv,SO2,10.92
太原,202001.csv,AQI,151.78
太原,202001.csv,CO,1.54
太原,202001.csv,NO2,56.89
太原,202001.csv,O3,32.1
太原,202001.csv,PM10,151.14
太原,202001.csv,PM2.5,116.58
太原,202001.csv,SO2,32.86
威海,202001.csv,AQI,63.8
威海,202001.csv,CO,0.82
威海,202001.csv,NO2,21.42
威海,202001.csv,O3,62.64
威海,202001.csv,PM10,60.5
威海,202001.csv,PM2.5,45.18
威海,202001.csv,SO2,6.51
娄底,202001.csv,AQI,61.11
娄底,202001.csv,CO,1.15
娄底,202001.csv,NO2,22.02
娄底,202001.csv,O3,39.28
娄底,202001.csv,PM10,58.42
娄底,202001.csv,PM2.5,43.96
娄底,202001.csv,SO2,4.1
孝感,202001.csv,AQI,81.88
孝感,202001.csv,CO,1.13
孝感,202001.csv,NO2,21.96
孝感,202001.csv,O3,41.33
孝感,202001.csv,PM10,75.74
孝感,202001.csv,PM2.5,60.45
孝感,202001.csv,SO2,5.85
宁德,202001.csv,AQI,45.66
宁德,202001.csv,CO,0.76
宁德,202001.csv,NO2,18.05
宁德,202001.csv,O3,48.24
宁德,202001.csv,PM10,38.19
宁德,202001.csv,PM2.5,30.76
宁德,202001.csv,SO2,7.11
宁波,202001.csv,AQI,56.32
宁波,202001.csv,CO,0.87
宁波,202001.csv,NO2,35.82
宁波,202001.csv,O3,46.53
宁波,202001.csv,PM10,51.21
宁波,202001.csv,PM2.5,38.77
宁波,202001.csv,SO2,7.35
安庆,202001.csv,AQI,77.04
安庆,202001.csv,CO,0.76
安庆,202001.csv,NO2,27.74
安庆,202001.csv,O3,50.59
安庆,202001.csv,PM10,53.41
安庆,202001.csv,PM2.5,56.6
安庆,202001.csv,SO2,7.47
安康,202001.csv,AQI,80.25
安康,202001.csv,CO,1.02
安康,202001.csv,NO2,25.11
安康,202001.csv,O3,32.77
安康,202001.csv,PM10,72.8
安康,202001.csv,PM2.5,58.99
安康,202001.csv,SO2,7.18
安阳,202001.csv,AQI,207.79
安阳,202001.csv,CO,2.0
安阳,202001.csv,NO2,51.76
安阳,202001.csv,O3,33.21
安阳,202001.csv,PM10,186.86
安阳,202001.csv,PM2.5,167.93
安阳,202001.csv,SO2,17.43
安顺,202001.csv,AQI,33.76
安顺,202001.csv,CO,0.75
安顺,202001.csv,NO2,12.52
安顺,202001.csv,O3,44.86
安顺,202001.csv,PM10,26.22
安顺,202001.csv,PM2.5,22.78
安顺,202001.csv,SO2,19.72
定西,202001.csv,AQI,81.06
定西,202001.csv,CO,0.89
定西,202001.csv,NO2,23.77
定西,202001.csv,O3,42.25
定西,202001.csv,PM10,86.51
定西,202001.csv,PM2.5,58.36
定西,202001.csv,SO2,14.12
宜兴,202001.csv,AQI,78.98
宜兴,202001.csv,CO,0.94
宜兴,202001.csv,NO2,37.44
宜兴,202001.csv,O3,37.18
宜兴,202001.csv,PM10,74.07
宜兴,202001.csv,PM2.5,56.51
宜兴,202001.csv,SO2,6.38
宜宾,202001.csv,AQI,94.39
宜宾,202001.csv,CO,1.04
宜宾,202001.csv,NO2,30.47
宜宾,202001.csv,O3,26.51
宜宾,202001.csv,PM10,81.91
宜宾,202001.csv,PM2.5,70.3
宜宾,202001.csv,SO2,6.49
宜昌,202001.csv,AQI,107.27
宜昌,202001.csv,CO,1.12
宜昌,202001.csv,NO2,29.12
宜昌,202001.csv,O3,34.78
宜昌,202001.csv,PM10,79.85
宜昌,202001.csv,PM2.5,80.46
宜昌,202001.csv,SO2,7.6
宜春,202001.csv,AQI,57.3
宜春,202001.csv,CO,1.19
宜春,202001.csv,NO2,24.91
宜春,202001.csv,O3,32.33
宜春,202001.csv,PM10,58.32
宜春,202001.csv,PM2.5,40.87
宜春,202001.csv,SO2,12.56
宝鸡,202001.csv,AQI,151.06
宝鸡,202001.csv,CO,1.23
宝鸡,202001.csv,NO2,39.37
宝鸡,202001.csv,O3,33.78
宝鸡,202001.csv,PM10,130.68
宝鸡,202001.csv,PM2.5,116.19
宝鸡,202001.csv,SO2,10.36
宣城,202001.csv,AQI,80.72
宣城,202001.csv,CO,0.86
宣城,202001.csv,NO2,32.73
宣城,202001.csv,O3,54.64
宣城,202001.csv,PM10,50.18
