city,type,value
七台河,AQI,58.14
七台河,CO,0.63
七台河,NO2,25.89
七台河,O3,41.07
七台河,PM10,57.53
七台河,PM2.5,35.88
七台河,SO2,10.44
三亚,AQI,34.2
三亚,CO,0.48
三亚,NO2,13.93
三亚,O3,67.39
三亚,PM10,33.77
三亚,PM2.5,17.88
三亚,SO2,4.46
三明,AQI,43.31
三明,CO,0.64
三明,NO2,27.93
三明,O3,46.53
三明,PM10,44.4
三明,PM2.5,25.01
三明,SO2,8.51
三门峡,AQI,93.18
三门峡,CO,0.89
三门峡,NO2,39.28
三门峡,O3,43.18
三门峡,PM10,93.72
三门峡,PM2.5,63.89
三门峡,SO2,8.98
上海,AQI,46.36
上海,CO,0.64
上海,NO2,42.17
上海,O3,53.07
上海,PM10,43.8
上海,PM2.5,26.53
上海,SO2,6.54
上饶,AQI,53.34
上饶,CO,0.78
上饶,NO2,32.06
上饶,O3,45.4
上饶,PM10,61.3
上饶,PM2.5,32.0
上饶,SO2,27.52
东莞,AQI,51.98
东莞,CO,0.67
东莞,NO2,33.49
东莞,O3,71.98
东莞,PM10,53.32
东莞,PM2.5,31.81
东莞,SO2,10.61
东营,AQI,79.6
东营,CO,0.74
东营,NO2,42.51
东营,O3,40.31
东营,PM10,92.85
东营,PM2.5,51.58
东营,SO2,15.54
中卫,AQI,84.27
中卫,CO,0.6
中卫,NO2,35.07
中卫,O3,48.65
中卫,PM10,95.04
中卫,PM2.5,54.31
中卫,SO2,18.75
中山,AQI,53.92
中山,CO,0.69
中山,NO2,40.18
中山,O3,70.11
中山,PM10,58.86
中山,PM2.5,29.66
中山,SO2,7.78
临夏州,AQI,63.81
临夏州,CO,1.11
临夏州,NO2,38.7
临夏州,O3,32.84
临夏州,PM10,78.29
临夏州,PM2.5,27.86
临夏州,SO2,8.1
临安,AQI,68.75
临安,CO,0.81
临安,NO2,40.86
临安,O3,59.24
临安,PM10,85.32
临安,PM2.5,37.28
临安,SO2,9.56
临汾,AQI,82.85
临汾,CO,1.23
临汾,NO2,47.35
临汾,O3,32.89
临汾,PM10,97.19
临汾,PM2.5,57.37
临汾,SO2,17.88
临沂,AQI,84.73
临沂,CO,0.91
临沂,NO2,50.02
临沂,O3,42.09
临沂,PM10,105.75
临沂,PM2.5,54.82
临沂,SO2,11.85
临沧,AQI,36.18
临沧,CO,0.77
临沧,NO2,16.87
临沧,O3,33.49
临沧,PM10,33.61
临沧,PM2.5,22.01
临沧,SO2,9.73
丹东,AQI,51.7
丹东,CO,0.91
丹东,NO2,26.75
丹东,O3,36.93
丹东,PM10,56.37
丹东,PM2.5,31.0
丹东,SO2,17.15
丽水,AQI,47.17
丽水,CO,0.75
丽水,NO2,31.93
丽水,O3,45.4
丽水,PM10,51.82
丽水,PM2.5,24.71
丽水,SO2,5.72
丽江,AQI,30.87
丽江,CO,0.56
丽江,NO2,14.44
丽江,O3,62.66
丽江,PM10,28.89
丽江,PM2.5,16.42
丽江,SO2,8.12
义乌,AQI,52.57
义乌,CO,0.61
义乌,NO2,44.09
义乌,O3,37.8
义乌,PM10,60.62
义乌,PM2.5,30.67
义乌,SO2,8.18
乌兰察布,AQI,48.68
乌兰察布,CO,0.64
乌兰察布,NO2,34.62
乌兰察布,O3,40.58
乌兰察布,PM10,50.62
乌兰察布,PM2.5,29.6
乌兰察布,SO2,17.86
乌海,AQI,74.63
乌海,CO,1.09
乌海,NO2,35.32
乌海,O3,47.0
乌海,PM10,96.77
乌海,PM2.5,43.89
乌海,SO2,22.79
乌鲁木齐,AQI,70.42
乌鲁木齐,CO,1.08
乌鲁木齐,NO2,45.17
乌鲁木齐,O3,22.88
乌鲁木齐,PM10,80.07
乌鲁木齐,PM2.5,42.64
乌鲁木齐,SO2,10.99
乐山,AQI,74.11
乐山,CO,0.88
乐山,NO2,38.8
乐山,O3,28.62
乐山,PM10,81.31
乐山,PM2.5,52.8
乐山,SO2,7.91
九江,AQI,66.12
九江,CO,0.68
九江,NO2,35.31
九江,O3,47.86
九江,PM10,67.56
九江,PM2.5,44.73
九江,SO2,9.96
乳山,AQI,45.53
乳山,CO,0.82
乳山,NO2,27.64
乳山,O3,48.56
乳山,PM10,49.95
乳山,PM2.5,21.69
乳山,SO2,7.06
云浮,AQI,48.94
云浮,CO,0.82
云浮,NO2,32.49
云浮,O3,54.9
云浮,PM10,50.37
云浮,PM2.5,31.06
云浮,SO2,16.47
五家渠,AQI,74.45
五家渠,CO,1.13
五家渠,NO2,35.17
五家渠,O3,22.5
五家渠,PM10,91.39
五家渠,PM2.5,43.84
五家渠,SO2,13.67
亳州,AQI,83.88
亳州,CO,0.68
亳州,NO2,33.18
亳州,O3,47.44
亳州,PM10,100.39
亳州,PM2.5,56.35
亳州,SO2,8.68
伊春,AQI,32.9
伊春,CO,0.51
伊春,NO2,16.55
伊春,O3,35.98
伊春,PM10,32.64
伊春,PM2.5,18.13
伊春,SO2,8.95
伊犁哈萨克州,AQI,84.79
伊犁哈萨克州,CO,2.12
伊犁哈萨克州,NO2,41.15
伊犁哈萨克州,O3,26.11
伊犁哈萨克州,PM10,90.28
伊犁哈萨克州,PM2.5,59.6
伊犁哈萨克州,SO2,17.74
佛山,AQI,58.04
佛山,CO,0.78
佛山,NO2,40.54
佛山,O3,64.52
佛山,PM10,65.95
佛山,PM2.5,32.35
佛山,SO2,9.33
佳木斯,AQI,42.01
佳木斯,CO,0.53
佳木斯,NO2,21.52
佳木斯,O3,36.54
佳木斯,PM10,40.53
佳木斯,PM2.5,26.99
佳木斯,SO2,7.12
保定,AQI,87.03
保定,CO,0.74
保定,NO2,56.77
保定,O3,20.27
保定,PM10,109.79
保定,PM2.5,56.91
保定,SO2,12.05
保山,AQI,28.94
保山,CO,0.56
保山,NO2,12.07
保山,O3,52.83
保山,PM10,24.02
保山,PM2.5,16.57
保山,SO2,6.57
信阳,AQI,68.45
信阳,CO,0.71
信阳,NO2,32.35
信阳,O3,50.29
信阳,PM10,73.73
信阳,PM2.5,45.13
信阳,SO2,6.93
克州,AQI,50.3
克州,CO,0.57
克州,NO2,10.09
克州,O3,56.0
克州,PM10,64.27
克州,PM2.5,34.61
克州,SO2,9.71
克拉玛依,AQI,49.53
克拉玛依,CO,0.61
克拉玛依,NO2,30.43
克拉玛依,O3,28.51
克拉玛依,PM10,55.06
克拉玛依,PM2.5,20.99
克拉玛依,SO2,6.58
六安,AQI,70.27
六安,CO,0.74
六安,NO2,38.77
六安,O3,52.63
六安,PM10,81.45
六安,PM2.5,45.51
六安,SO2,6.53
六盘水,AQI,44.07
六盘水,CO,0.86
六盘水,NO2,19.82
六盘水,O3,57.0
六盘水,PM10,43.94
六盘水,PM2.5,27.16
六盘水,SO2,9.83
兰州,AQI,84.6
兰州,CO,1.37
兰州,NO2,65.48
兰州,O3,32.25
兰州,PM10,112.46
兰州,PM2.5,53.77
兰州,SO2,20.88
兴安盟,AQI,36.09
兴安盟,CO,0.36
兴安盟,NO2,16.37
兴安盟,O3,40.81
兴安盟,PM10,36.74
兴安盟,PM2.5,21.43
兴安盟,SO2,5.54
内江,AQI,64.15
内江,CO,0.73
内江,NO2,36.67
内江,O3,36.02
内江,PM10,68.42
内江,PM2.5,45.28
内江,SO2,8.43
凉山州,AQI,38.94
凉山州,CO,0.62
凉山州,NO2,19.49
凉山州,O3,51.81
凉山州,PM10,39.66
凉山州,PM2.5,23.6
凉山州,SO2,11.53
包头,AQI,68.77
包头,CO,1.17
包头,NO2,42.17
包头,O3,34.46
包头,PM10,81.7
包头,PM2.5,44.71
包头,SO2,19.91
北京,AQI,62.7
北京,CO,0.66
北京,NO2,42.64
北京,O3,25.74
北京,PM10,62.95
北京,PM2.5,38.01
北京,SO2,3.37
北海,AQI,59.85
北海,CO,0.83
北海,NO2,16.72
北海,O3,83.62
北海,PM10,64.27
北海,PM2.5,40.18
