city,type,value
七台河,AQI,108.46
七台河,CO,0.73
七台河,NO2,40.38
七台河,O3,37.5
七台河,PM10,105.62
七台河,PM2.5,81.62
七台河,SO2,10.62
三亚,AQI,35.12
三亚,CO,0.58
三亚,NO2,18.42
三亚,O3,72.67
三亚,PM10,27.25
三亚,PM2.5,13.67
三亚,SO2,4.33
三明,AQI,49.38
三明,CO,0.56
三明,NO2,28.08
三明,O3,16.83
三明,PM10,44.42
三明,PM2.5,32.71
三明,SO2,6.5
三门峡,AQI,85.83
三门峡,CO,0.95
三门峡,NO2,53.04
三门峡,O3,23.96
三门峡,PM10,121.21
三门峡,PM2.5,50.25
三门峡,SO2,10.88
上海,AQI,129.75
上海,CO,1.09
上海,NO2,74.58
上海,O3,39.29
上海,PM10,93.92
上海,PM2.5,93.21
上海,SO2,10.29
上饶,AQI,79.58
上饶,CO,1.03
上饶,NO2,52.08
上饶,O3,27.25
上饶,PM10,91.92
上饶,PM2.5,57.46
上饶,SO2,22.5
东莞,AQI,45.12
东莞,CO,0.5
东莞,NO2,29.62
东莞,O3,33.75
东莞,PM10,43.29
东莞,PM2.5,31.46
东莞,SO2,10.58
东营,AQI,74.71
东营,CO,0.71
东营,NO2,48.71
东营,O3,27.75
东营,PM10,100.08
东营,PM2.5,32.42
东营,SO2,15.54
中卫,AQI,65.12
中卫,CO,0.67
中卫,NO2,39.0
中卫,O3,43.33
中卫,PM10,72.42
中卫,PM2.5,42.08
中卫,SO2,12.29
中山,AQI,62.12
中山,CO,0.72
中山,NO2,60.96
中山,O3,22.21
中山,PM10,65.46
中山,PM2.5,43.58
中山,SO2,4.92
临夏州,AQI,102.92
临夏州,CO,1.57
临夏州,NO2,46.17
临夏州,O3,27.54
临夏州,PM10,130.88
临夏州,PM2.5,74.12
临夏州,SO2,13.17
临安,AQI,100.88
临安,CO,1.23
临安,NO2,53.88
临安,O3,51.79
临安,PM10,108.25
临安,PM2.5,75.46
临安,SO2,8.25
临汾,AQI,74.04
临汾,CO,1.24
临汾,NO2,42.79
临汾,O3,30.83
临汾,PM10,98.25
临汾,PM2.5,43.42
临汾,SO2,20.54
临沂,AQI,110.21
临沂,CO,1.26
临沂,NO2,64.25
临沂,O3,30.21
临沂,PM10,147.21
临沂,PM2.5,78.29
临沂,SO2,28.29
临沧,AQI,52.62
临沧,CO,0.8
临沧,NO2,20.5
临沧,O3,36.12
临沧,PM10,53.88
临沧,PM2.5,29.04
临沧,SO2,13.5
丹东,AQI,45.88
丹东,CO,0.8
丹东,NO2,24.88
丹东,O3,50.5
丹东,PM10,48.46
丹东,PM2.5,21.62
丹东,SO2,16.96
丽水,AQI,59.17
丽水,CO,0.85
丽水,NO2,36.42
丽水,O3,34.12
丽水,PM10,62.5
丽水,PM2.5,39.12
丽水,SO2,8.54
丽江,AQI,40.5
丽江,CO,0.88
丽江,NO2,20.21
丽江,O3,62.71
丽江,PM10,41.5
丽江,PM2.5,20.92
丽江,SO2,7.71
义乌,AQI,81.21
义乌,CO,0.68
义乌,NO2,73.12
义乌,O3,28.92
义乌,PM10,105.79
义乌,PM2.5,57.75
义乌,SO2,11.42
乌兰察布,AQI,33.29
乌兰察布,CO,0.4
乌兰察布,NO2,19.46
乌兰察布,O3,55.12
乌兰察布,PM10,32.29
乌兰察布,PM2.5,16.79
乌兰察布,SO2,14.96
乌海,AQI,38.71
乌海,CO,0.65
乌海,NO2,19.79
乌海,O3,62.75
乌海,PM10,40.38
乌海,PM2.5,17.21
乌海,SO2,8.58
乌鲁木齐,AQI,207.88
乌鲁木齐,CO,2.07
乌鲁木齐,NO2,68.88
乌鲁木齐,O3,19.54
乌鲁木齐,PM10,158.96
乌鲁木齐,PM2.5,159.75
乌鲁木齐,SO2,6.5
乐山,AQI,112.38
乐山,CO,0.9
乐山,NO2,37.0
乐山,O3,13.83
乐山,PM10,108.46
乐山,PM2.5,84.75
乐山,SO2,5.29
九江,AQI,140.38
九江,CO,1.23
九江,NO2,69.0
九江,O3,34.71
九江,PM10,146.96
九江,PM2.5,106.83
九江,SO2,23.21
乳山,AQI,67.62
乳山,CO,1.0
乳山,NO2,29.88
乳山,O3,45.04
乳山,PM10,83.08
乳山,PM2.5,26.42
乳山,SO2,9.04
云浮,AQI,72.42
云浮,CO,0.83
云浮,NO2,37.83
云浮,O3,23.58
云浮,PM10,63.96
云浮,PM2.5,52.75
云浮,SO2,15.04
五家渠,AQI,231.38
五家渠,CO,2.26
五家渠,NO2,62.17
五家渠,O3,13.17
五家渠,PM10,225.79
五家渠,PM2.5,181.38
五家渠,SO2,9.75
亳州,AQI,130.92
亳州,CO,1.14
亳州,NO2,59.0
亳州,O3,39.0
亳州,PM10,165.92
亳州,PM2.5,98.42
亳州,SO2,16.79
伊春,AQI,31.54
伊春,CO,0.59
伊春,NO2,19.04
伊春,O3,30.75
伊春,PM10,31.46
伊春,PM2.5,16.21
伊春,SO2,8.29
伊犁哈萨克州,AQI,229.25
伊犁哈萨克州,CO,6.11
伊犁哈萨克州,NO2,93.75
伊犁哈萨克州,O3,20.42
伊犁哈萨克州,PM10,204.92
伊犁哈萨克州,PM2.5,187.67
伊犁哈萨克州,SO2,42.88
佛山,AQI,52.38
佛山,CO,0.72
佛山,NO2,38.58
佛山,O3,29.17
佛山,PM10,56.29
佛山,PM2.5,33.54
佛山,SO2,8.17
佳木斯,AQI,74.29
佳木斯,CO,0.84
佳木斯,NO2,28.21
佳木斯,O3,30.25
佳木斯,PM10,64.25
佳木斯,PM2.5,54.38
佳木斯,SO2,12.54
保定,AQI,77.0
保定,CO,0.7
保定,NO2,52.62
保定,O3,24.46
保定,PM10,103.46
保定,PM2.5,39.75
保定,SO2,15.25
保山,AQI,37.0
保山,CO,0.7
保山,NO2,15.17
保山,O3,48.83
保山,PM10,32.83
保山,PM2.5,24.0
保山,SO2,6.46
信阳,AQI,97.12
信阳,CO,1.0
信阳,NO2,40.54
信阳,O3,48.17
信阳,PM10,115.33
信阳,PM2.5,68.71
信阳,SO2,11.42
克州,AQI,58.92
克州,CO,0.69
克州,NO2,13.29
克州,PM10,42.17
克州,PM2.5,41.92
克州,SO2,5.0
克拉玛依,AQI,110.71
克拉玛依,CO,1.04
克拉玛依,NO2,58.42
克拉玛依,O3,15.12
克拉玛依,PM10,107.38
克拉玛依,PM2.5,83.5
克拉玛依,SO2,5.21
六安,AQI,132.79
六安,CO,1.11
六安,NO2,56.25
六安,O3,47.96
六安,PM10,176.75
六安,PM2.5,101.0
六安,SO2,8.25
六盘水,AQI,73.5
六盘水,CO,1.19
六盘水,NO2,23.88
六盘水,O3,35.46
六盘水,PM10,70.08
六盘水,PM2.5,53.67
六盘水,SO2,19.08
兰州,AQI,83.88
兰州,CO,2.12
兰州,NO2,74.67
兰州,O3,18.08
兰州,PM10,117.21
兰州,PM2.5,46.62
兰州,SO2,36.0
兴安盟,AQI,51.12
兴安盟,CO,0.54
兴安盟,NO2,19.5
兴安盟,O3,42.04
