city,type,value
七台河,AQI,88.78
七台河,CO,0.85
七台河,NO2,36.66
七台河,O3,47.65
七台河,PM10,85.45
七台河,PM2.5,65.44
七台河,SO2,16.66
三亚,AQI,40.88
三亚,CO,0.5
三亚,NO2,13.5
三亚,O3,85.02
三亚,PM10,42.13
三亚,PM2.5,21.33
三亚,SO2,3.61
三明,AQI,58.41
三明,CO,0.85
三明,NO2,36.63
三明,O3,35.54
三明,PM10,61.16
三明,PM2.5,37.56
三明,SO2,9.12
三沙,AQI,28.25
三沙,CO,0.4
三沙,NO2,17.75
三沙,O3,59.5
三沙,PM10,28.25
三沙,PM2.5,10.0
三沙,SO2,1.0
三门峡,AQI,119.68
三门峡,CO,1.2
三门峡,NO2,45.96
三门峡,O3,34.57
三门峡,PM10,139.49
三门峡,PM2.5,76.26
三门峡,SO2,13.97
上海,AQI,63.56
上海,CO,0.69
上海,NO2,49.88
上海,O3,39.03
上海,PM10,67.13
上海,PM2.5,38.64
上海,SO2,7.69
上饶,AQI,70.45
上饶,CO,0.84
上饶,NO2,39.01
上饶,O3,31.57
上饶,PM10,83.61
上饶,PM2.5,45.08
上饶,SO2,27.87
东莞,AQI,68.44
东莞,CO,0.78
东莞,NO2,55.05
东莞,O3,63.73
东莞,PM10,80.89
东莞,PM2.5,44.86
东莞,SO2,12.83
东营,AQI,96.04
东营,CO,1.04
东营,NO2,43.58
东营,O3,32.95
东营,PM10,116.56
东营,PM2.5,60.98
东营,SO2,20.51
中卫,AQI,98.08
中卫,CO,0.49
中卫,NO2,28.16
中卫,O3,50.45
中卫,PM10,138.88
中卫,PM2.5,42.75
中卫,SO2,11.43
中山,AQI,65.41
中山,CO,0.72
中山,NO2,53.65
中山,O3,52.61
中山,PM10,72.4
中山,PM2.5,42.29
中山,SO2,6.04
临夏回族自治州,AQI,72.85
临夏回族自治州,CO,1.41
临夏回族自治州,NO2,31.01
临夏回族自治州,O3,33.87
临夏回族自治州,PM10,88.16
临夏回族自治州,PM2.5,40.68
临夏回族自治州,SO2,11.38
临安,AQI,76.09
临安,CO,1.06
临安,NO2,43.72
临安,O3,38.38
临安,PM10,95.57
