city,type,value
七台河,AQI,60.0
七台河,CO,0.93
七台河,NO2,39.62
七台河,O3,41.75
七台河,PM10,58.5
七台河,PM2.5,41.92
七台河,SO2,14.5
三亚,AQI,19.96
三亚,CO,0.49
三亚,NO2,8.46
三亚,O3,59.71
三亚,PM10,15.83
三亚,PM2.5,6.08
三亚,SO2,3.38
三明,AQI,54.54
三明,CO,0.86
三明,NO2,27.62
三明,O3,23.71
三明,PM10,41.38
三明,PM2.5,38.71
三明,SO2,8.54
三门峡,AQI,81.25
三门峡,CO,1.05
三门峡,NO2,44.33
三门峡,O3,28.92
三门峡,PM10,74.29
三门峡,PM2.5,59.88
三门峡,SO2,9.75
上海,AQI,67.5
上海,CO,1.24
上海,NO2,82.42
上海,O3,8.5
上海,PM10,65.42
上海,PM2.5,48.92
上海,SO2,8.88
上饶,AQI,56.83
上饶,CO,0.55
上饶,NO2,43.42
上饶,O3,17.12
上饶,PM10,63.29
上饶,PM2.5,36.0
上饶,SO2,33.71
东莞,AQI,45.08
东莞,CO,0.77
东莞,NO2,32.71
东莞,O3,20.21
东莞,PM10,44.71
东莞,PM2.5,31.88
东莞,SO2,9.46
东营,AQI,87.17
东营,CO,1.23
东营,NO2,59.38
东营,O3,23.25
东营,PM10,103.54
东营,PM2.5,64.42
东营,SO2,37.79
中卫,AQI,72.75
中卫,CO,0.59
中卫,NO2,22.54
中卫,O3,49.29
中卫,PM10,75.5
中卫,PM2.5,45.29
中卫,SO2,8.21
中山,AQI,53.42
中山,CO,0.7
中山,NO2,50.25
中山,O3,10.42
中山,PM10,57.21
中山,PM2.5,37.33
中山,SO2,7.58
临夏回族自治州,AQI,119.58
临夏回族自治州,CO,1.91
临夏回族自治州,NO2,43.62
临夏回族自治州,O3,31.08
临夏回族自治州,PM10,153.96
临夏回族自治州,PM2.5,89.42
临夏回族自治州,SO2,7.33
临汾,AQI,83.33
临汾,CO,1.68
临汾,NO2,44.92
临汾,O3,19.38
临汾,PM10,83.62
临汾,PM2.5,61.67
临汾,SO2,22.58
临沂,AQI,102.46
临沂,CO,1.01
临沂,NO2,53.17
临沂,O3,32.75
临沂,PM10,110.42
临沂,PM2.5,76.79
临沂,SO2,29.67
临沧,AQI,46.04
临沧,CO,0.73
临沧,NO2,17.62
临沧,O3,33.42
临沧,PM10,36.5
临沧,PM2.5,32.17
临沧,SO2,9.21
丹东,AQI,90.17
丹东,CO,1.77
丹东,NO2,43.54
丹东,O3,17.96
丹东,PM10,101.42
丹东,PM2.5,66.58
丹东,SO2,35.62
丽水,AQI,57.62
丽水,CO,0.54
丽水,NO2,41.58
丽水,O3,14.58
丽水,PM10,52.21
丽水,PM2.5,40.83
丽水,SO2,7.21
丽江,AQI,25.79
丽江,CO,0.58
丽江,NO2,10.42
丽江,O3,69.71
丽江,PM10,21.33
丽江,PM2.5,12.62
丽江,SO2,4.75
乌兰察布,AQI,54.62
乌兰察布,CO,1.08
乌兰察布,NO2,46.75
乌兰察布,O3,21.04
乌兰察布,PM10,60.58
乌兰察布,PM2.5,31.58
乌兰察布,SO2,30.54
乌海,AQI,61.71
乌海,CO,0.96
乌海,NO2,27.83
乌海,O3,44.5
乌海,PM10,72.62
乌海,PM2.5,37.29
乌海,SO2,24.12
乌鲁木齐,AQI,131.75
乌鲁木齐,CO,1.27
乌鲁木齐,NO2,55.92
乌鲁木齐,O3,23.75
乌鲁木齐,PM10,211.71
乌鲁木齐,PM2.5,48.83
乌鲁木齐,SO2,6.29
乐山,AQI,38.08
乐山,CO,0.73
乐山,NO2,24.04
乐山,O3,16.54
乐山,PM10,32.62
乐山,PM2.5,26.71
乐山,SO2,4.0
九江,AQI,67.04
九江,CO,0.51
九江,NO2,41.04
九江,O3,30.33
九江,PM10,64.92
九江,PM2.5,48.5
九江,SO2,10.42
云浮,AQI,47.25
云浮,CO,0.6
云浮,NO2,21.08
云浮,O3,14.96
云浮,PM10,48.21
云浮,PM2.5,32.04
云浮,SO2,6.46
五家渠,AQI,307.46
五家渠,CO,1.9
五家渠,NO2,62.29
五家渠,O3,8.0
五家渠,PM10,427.96
五家渠,PM2.5,119.71
五家渠,SO2,2.58
亳州,AQI,69.96
亳州,CO,0.57
亳州,NO2,25.67
亳州,O3,51.29
亳州,PM10,76.58
亳州,PM2.5,50.12
亳州,SO2,3.62
伊春,AQI,52.83
伊春,CO,0.9
伊春,NO2,25.25
伊春,O3,35.25
伊春,PM10,47.04
伊春,PM2.5,37.54
伊春,SO2,11.46
伊犁哈萨克州,AQI,112.96
伊犁哈萨克州,CO,1.96
伊犁哈萨克州,NO2,37.29
伊犁哈萨克州,O3,14.0
伊犁哈萨克州,PM10,103.04
伊犁哈萨克州,PM2.5,85.33
伊犁哈萨克州,SO2,16.83
佛山,AQI,48.25
佛山,CO,0.67
佛山,NO2,38.83
佛山,O3,18.17
佛山,PM10,49.33
佛山,PM2.5,33.08
佛山,SO2,7.17
佳木斯,AQI,44.67
佳木斯,CO,0.67
佳木斯,NO2,23.54
佳木斯,O3,49.08
佳木斯,PM10,35.29
佳木斯,PM2.5,31.17
佳木斯,SO2,9.33
保定,AQI,96.38
保定,CO,1.31
保定,NO2,68.42
保定,O3,10.04
保定,PM10,107.38
保定,PM2.5,71.96
保定,SO2,13.29
保山,AQI,27.96
保山,CO,0.46
保山,NO2,10.92
保山,O3,47.92
保山,PM10,23.38
保山,PM2.5,17.25
保山,SO2,6.0
信阳,AQI,68.42
信阳,CO,0.41
信阳,NO2,25.12
信阳,O3,63.62
信阳,PM10,66.92
信阳,PM2.5,49.5
信阳,SO2,12.29
儋州,AQI,19.88
儋州,CO,0.73
儋州,NO2,21.25
儋州,O3,4.0
儋州,PM10,17.25
儋州,PM2.5,13.71
儋州,SO2,4.92
克孜勒苏柯尔克孜自治州,AQI,74.12
克孜勒苏柯尔克孜自治州,CO,1.32
克孜勒苏柯尔克孜自治州,NO2,29.33
克孜勒苏柯尔克孜自治州,O3,62.25
克孜勒苏柯尔克孜自治州,PM10,92.96
克孜勒苏柯尔克孜自治州,PM2.5,52.08
克孜勒苏柯尔克孜自治州,SO2,7.5
克拉玛依,AQI,168.79
克拉玛依,CO,0.86
克拉玛依,NO2,30.38
克拉玛依,O3,24.21
克拉玛依,PM10,285.79
克拉玛依,PM2.5,58.08
克拉玛依,SO2,6.46
六安,AQI,68.83
六安,CO,0.51
六安,NO2,42.71
六安,O3,35.04
六安,PM10,73.92
六安,PM2.5,49.88
六安,SO2,9.0
六盘水,AQI,38.92
六盘水,CO,0.93
六盘水,NO2,14.88
六盘水,O3,29.58
六盘水,PM10,30.71
六盘水,PM2.5,27.33
六盘水,SO2,7.67
兰州,AQI,91.83
兰州,CO,2.14
兰州,NO2,68.0
兰州,O3,17.46
兰州,PM10,113.92
兰州,PM2.5,68.17
兰州,SO2,25.5
兰州新区,AQI,85.88
兰州新区,CO,1.0
兰州新区,NO2,44.88
兰州新区,O3,32.83
兰州新区,PM10,101.58
兰州新区,PM2.5,62.25
兰州新区,SO2,23.62
兴安盟,AQI,63.83
兴安盟,CO,0.91
兴安盟,NO2,26.33
兴安盟,O3,30.79
兴安盟,PM10,56.96
兴安盟,PM2.5,46.38
兴安盟,SO2,9.67
内江,AQI,32.21
内江,CO,0.97
内江,NO2,20.92
内江,O3,17.42
内江,PM10,28.92
内江,PM2.5,22.08
内江,SO2,5.67
凉山彝族自治州,AQI,43.92
凉山彝族自治州,CO,0.72
凉山彝族自治州,NO2,23.42
凉山彝族自治州,O3,43.96
凉山彝族自治州,PM10,42.29
凉山彝族自治州,PM2.5,27.79
凉山彝族自治州,SO2,12.88
包头,AQI,100.92
包头,CO,2.56
包头,NO2,55.54
包头,O3,15.33
包头,PM10,125.79
包头,PM2.5,74.96
包头,SO2,37.29
北京,AQI,56.0
北京,CO,0.87
北京,NO2,52.67
北京,O3,11.17
北京,PM10,61.25
北京,PM2.5,34.17
北京,SO2,4.33
北海,AQI,31.38
北海,CO,1.08
北海,NO2,15.83
北海,O3,22.08
北海,PM10,24.75
北海,PM2.5,21.33
北海,SO2,5.79
十堰,AQI,54.58
十堰,CO,0.86
十堰,NO2,30.38
十堰,O3,23.17
十堰,PM10,54.17
十堰,PM2.5,38.58
十堰,SO2,8.04
南京,AQI,62.04
南京,CO,0.9
南京,NO2,61.29
南京,O3,16.54
南京,PM10,72.04
南京,PM2.5,42.67
南京,SO2,7.08
南充,AQI,51.33
南充,CO,0.93
南充,NO2,12.71
南充,O3,19.71
南充,PM10,44.83
南充,PM2.5,36.0
南充,SO2,5.54
南宁,AQI,30.17
南宁,CO,0.88
南宁,NO2,23.21
南宁,O3,20.92
南宁,PM10,25.75
南宁,PM2.5,20.58
南宁,SO2,6.92
南平,AQI,47.33
南平,CO,0.53
南平,NO2,20.12
南平,O3,24.96
南平,PM10,35.54
南平,PM2.5,33.29
南平,SO2,7.75
南昌,AQI,70.17
南昌,CO,0.8
南昌,NO2,40.75
南昌,O3,26.83
南昌,PM10,76.79
南昌,PM2.5,51.08
南昌,SO2,10.42
南通,AQI,77.62
南通,CO,1.16
南通,NO2,68.12
南通,O3,11.54
南通,PM10,74.67
南通,PM2.5,57.0
南通,SO2,13.08
南阳,AQI,84.96
南阳,CO,0.77
南阳,NO2,32.38
南阳,O3,37.04
南阳,PM10,86.88
南阳,PM2.5,62.92
南阳,SO2,11.33
博尔塔拉蒙古自治州,AQI,190.96
博尔塔拉蒙古自治州,CO,0.7
博尔塔拉蒙古自治州,NO2,19.12
博尔塔拉蒙古自治州,O3,28.5
博尔塔拉蒙古自治州,PM10,305.79
博尔塔拉蒙古自治州,PM2.5,35.83
博尔塔拉蒙古自治州,SO2,5.75
厦门,AQI,34.17
厦门,CO,0.48
厦门,NO2,21.12
厦门,O3,56.42
厦门,PM10,31.54
厦门,PM2.5,23.46
厦门,SO2,5.5
双鸭山,AQI,39.88
双鸭山,CO,0.54
