city,type,value
七台河,AQI,24.92
七台河,CO,0.55
七台河,NO2,18.08
七台河,O3,44.88
七台河,PM10,24.17
七台河,PM2.5,9.46
七台河,SO2,5.12
三亚,AQI,18.04
三亚,CO,0.35
三亚,NO2,9.04
三亚,O3,30.58
三亚,PM10,17.96
三亚,PM2.5,6.21
三亚,SO2,2.54
三明,AQI,27.29
三明,CO,0.78
三明,NO2,18.08
三明,O3,36.29
三明,PM10,25.5
三明,PM2.5,14.29
三明,SO2,7.25
三门峡,AQI,61.29
三门峡,CO,0.77
三门峡,NO2,14.92
三门峡,O3,119.04
三门峡,PM10,62.71
三门峡,PM2.5,41.42
三门峡,SO2,4.12
上海,AQI,23.08
上海,CO,0.58
上海,NO2,24.5
上海,O3,67.42
上海,PM10,12.0
上海,PM2.5,8.38
上海,SO2,4.0
上饶,AQI,31.38
上饶,CO,0.52
上饶,NO2,8.38
上饶,O3,49.38
上饶,PM10,28.88
上饶,PM2.5,20.67
上饶,SO2,9.83
东莞,AQI,18.96
东莞,CO,0.5
东莞,NO2,18.33
东莞,O3,31.83
东莞,PM10,17.38
东莞,PM2.5,8.42
东莞,SO2,7.04
东营,AQI,32.79
东营,CO,0.4
东营,NO2,9.08
东营,O3,99.33
东营,PM10,23.96
东营,PM2.5,11.96
东营,SO2,6.62
中卫,AQI,47.08
中卫,CO,0.34
中卫,NO2,16.04
中卫,O3,104.5
中卫,PM10,48.46
中卫,PM2.5,15.33
中卫,SO2,7.42
中山,AQI,14.62
中山,CO,0.46
中山,NO2,7.38
中山,O3,36.25
中山,PM10,13.88
中山,PM2.5,5.5
中山,SO2,3.17
临夏回族自治州,AQI,42.42
临夏回族自治州,CO,0.39
临夏回族自治州,NO2,11.96
临夏回族自治州,O3,86.42
临夏回族自治州,PM10,40.21
临夏回族自治州,PM2.5,19.79
临夏回族自治州,SO2,5.67
临安,AQI,23.83
临安,CO,0.71
临安,NO2,18.96
临安,O3,62.58
临安,PM10,22.04
临安,PM2.5,12.67
临安,SO2,3.33
临汾,AQI,79.46
临汾,CO,0.95
临汾,NO2,27.33
临汾,O3,115.08
临汾,PM10,60.67
临汾,PM2.5,55.67
临汾,SO2,3.46
临沂,AQI,48.38
临沂,CO,0.63
临沂,NO2,21.71
