city,month,type,value
松原,202103.csv,AQI,59.8
松原,202103.csv,CO,0.71
松原,202103.csv,NO2,21.34
松原,202103.csv,O3,65.57
松原,202103.csv,PM10,68.38
松原,202103.csv,PM2.5,29.71
松原,202103.csv,SO2,6.32
林芝,202103.csv,AQI,31.75
林芝,202103.csv,CO,0.61
林芝,202103.csv,NO2,6.79
林芝,202103.csv,O3,87.77
林芝,202103.csv,PM10,23.53
林芝,202103.csv,PM2.5,14.19
林芝,202103.csv,SO2,8.83
果洛藏族自治州,202103.csv,AQI,47.52
果洛藏族自治州,202103.csv,CO,0.4
果洛藏族自治州,202103.csv,NO2,13.18
果洛藏族自治州,202103.csv,O3,68.92
果洛藏族自治州,202103.csv,PM10,52.69
果洛藏族自治州,202103.csv,PM2.5,26.11
果洛藏族自治州,202103.csv,SO2,11.56
枣庄,202103.csv,AQI,109.95
枣庄,202103.csv,CO,0.5
枣庄,202103.csv,NO2,28.73
枣庄,202103.csv,O3,69.77
枣庄,202103.csv,PM10,155.69
枣庄,202103.csv,PM2.5,57.26
枣庄,202103.csv,SO2,15.28
柳州,202103.csv,AQI,54.59
柳州,202103.csv,CO,0.96
柳州,202103.csv,NO2,23.24
柳州,202103.csv,O3,36.04
柳州,202103.csv,PM10,61.61
柳州,202103.csv,PM2.5,36.34
柳州,202103.csv,SO2,10.2
株洲,202103.csv,AQI,59.35
株洲,202103.csv,CO,0.79
株洲,202103.csv,NO2,33.52
株洲,202103.csv,O3,34.55
株洲,202103.csv,PM10,59.03
株洲,202103.csv,PM2.5,39.01
株洲,202103.csv,SO2,7.56
桂林,202103.csv,AQI,59.43
桂林,202103.csv,CO,1.05
桂林,202103.csv,NO2,26.31
桂林,202103.csv,O3,33.35
桂林,202103.csv,PM10,69.55
桂林,202103.csv,PM2.5,39.49
桂林,202103.csv,SO2,14.66
梅州,202103.csv,AQI,44.37
梅州,202103.csv,CO,0.77
梅州,202103.csv,NO2,24.65
梅州,202103.csv,O3,54.32
梅州,202103.csv,PM10,43.87
梅州,202103.csv,PM2.5,27.53
梅州,202103.csv,SO2,6.93
梧州,202103.csv,AQI,52.88
梧州,202103.csv,CO,0.92
梧州,202103.csv,NO2,27.9
梧州,202103.csv,O3,32.55
梧州,202103.csv,PM10,61.6
梧州,202103.csv,PM2.5,28.84
梧州,202103.csv,SO2,12.78
楚雄州,202103.csv,AQI,61.62
楚雄州,202103.csv,CO,0.8
楚雄州,202103.csv,NO2,23.9
楚雄州,202103.csv,O3,92.12
楚雄州,202103.csv,PM10,65.29
楚雄州,202103.csv,PM2.5,41.2
楚雄州,202103.csv,SO2,12.94
榆林,202103.csv,AQI,127.14
榆林,202103.csv,CO,0.81
榆林,202103.csv,NO2,35.9
榆林,202103.csv,O3,56.46
榆林,202103.csv,PM10,252.88
榆林,202103.csv,PM2.5,71.43
榆林,202103.csv,SO2,8.56
武威,202103.csv,AQI,197.65
武威,202103.csv,CO,0.5
武威,202103.csv,NO2,20.63
武威,202103.csv,O3,55.16
武威,202103.csv,PM10,633.78
武威,202103.csv,PM2.5,127.09
武威,202103.csv,SO2,6.96
武汉,202103.csv,AQI,61.28
武汉,202103.csv,CO,0.83
武汉,202103.csv,NO2,41.4
武汉,202103.csv,O3,43.23
武汉,202103.csv,PM10,69.65
武汉,202103.csv,PM2.5,37.67
武汉,202103.csv,SO2,7.66
毕节,202103.csv,AQI,51.74
毕节,202103.csv,CO,0.54
毕节,202103.csv,NO2,15.37
毕节,202103.csv,O3,71.58
毕节,202103.csv,PM10,53.95
毕节,202103.csv,PM2.5,34.43
毕节,202103.csv,SO2,9.33
永州,202103.csv,AQI,54.3
永州,202103.csv,CO,0.86
永州,202103.csv,NO2,19.28
永州,202103.csv,O3,38.81
永州,202103.csv,PM10,55.87
永州,202103.csv,PM2.5,35.45
永州,202103.csv,SO2,8.37
汉中,202103.csv,AQI,60.64
汉中,202103.csv,CO,0.86
汉中,202103.csv,NO2,23.77
汉中,202103.csv,O3,44.02
汉中,202103.csv,PM10,74.19
汉中,202103.csv,PM2.5,34.76
汉中,202103.csv,SO2,10.33
汕头,202103.csv,AQI,48.51
汕头,202103.csv,CO,0.64
汕头,202103.csv,NO2,21.05
汕头,202103.csv,O3,74.92
汕头,202103.csv,PM10,44.08
汕头,202103.csv,PM2.5,30.07
汕头,202103.csv,SO2,8.47
汕尾,202103.csv,AQI,40.69
汕尾,202103.csv,CO,0.64
汕尾,202103.csv,NO2,13.61
汕尾,202103.csv,O3,78.38
汕尾,202103.csv,PM10,37.48
汕尾,202103.csv,PM2.5,23.8
汕尾,202103.csv,SO2,8.44
江门,202103.csv,AQI,52.25
江门,202103.csv,CO,0.81
江门,202103.csv,NO2,35.33
江门,202103.csv,O3,51.16
江门,202103.csv,PM10,58.61
江门,202103.csv,PM2.5,27.84
江门,202103.csv,SO2,8.09
江阴,202103.csv,AQI,77.32
江阴,202103.csv,CO,0.88
江阴,202103.csv,NO2,45.21
江阴,202103.csv,O3,58.63
江阴,202103.csv,PM10,91.09
江阴,202103.csv,PM2.5,45.42
江阴,202103.csv,SO2,9.24
池州,202103.csv,AQI,50.63
池州,202103.csv,CO,0.77
池州,202103.csv,NO2,27.54
池州,202103.csv,O3,49.55
池州,202103.csv,PM10,53.83
池州,202103.csv,PM2.5,30.89
池州,202103.csv,SO2,7.07
沈阳,202103.csv,AQI,106.2
沈阳,202103.csv,CO,0.96
沈阳,202103.csv,NO2,41.58
沈阳,202103.csv,O3,58.96
沈阳,202103.csv,PM10,126.51
沈阳,202103.csv,PM2.5,69.62
沈阳,202103.csv,SO2,18.87
沧州,202103.csv,AQI,109.36
沧州,202103.csv,CO,0.62
沧州,202103.csv,NO2,31.24
沧州,202103.csv,O3,63.99
沧州,202103.csv,PM10,163.75
沧州,202103.csv,PM2.5,59.83
沧州,202103.csv,SO2,9.03
河池,202103.csv,AQI,51.99
河池,202103.csv,CO,0.81
河池,202103.csv,NO2,19.94
河池,202103.csv,O3,37.14
河池,202103.csv,PM10,59.81
河池,202103.csv,PM2.5,32.54
河池,202103.csv,SO2,7.93
河源,202103.csv,AQI,46.94
河源,202103.csv,CO,0.83
河源,202103.csv,NO2,22.33
河源,202103.csv,O3,61.27
河源,202103.csv,PM10,49.97
河源,202103.csv,PM2.5,26.67
河源,202103.csv,SO2,7.51
泉州,202103.csv,AQI,51.25
泉州,202103.csv,CO,0.55
泉州,202103.csv,NO2,24.95
泉州,202103.csv,O3,71.56
泉州,202103.csv,PM10,51.41
泉州,202103.csv,PM2.5,31.09
泉州,202103.csv,SO2,6.52
泰安,202103.csv,AQI,123.91
泰安,202103.csv,CO,0.74
泰安,202103.csv,NO2,33.33
泰安,202103.csv,O3,69.71
泰安,202103.csv,PM10,177.76
泰安,202103.csv,PM2.5,62.99
泰安,202103.csv,SO2,14.37
泰州,202103.csv,AQI,78.73
泰州,202103.csv,CO,0.67
泰州,202103.csv,NO2,24.91
泰州,202103.csv,O3,63.61
泰州,202103.csv,PM10,91.96
泰州,202103.csv,PM2.5,44.44
泰州,202103.csv,SO2,5.39
泸州,202103.csv,AQI,63.43
泸州,202103.csv,CO,0.77
泸州,202103.csv,NO2,31.96
泸州,202103.csv,O3,46.4
泸州,202103.csv,PM10,66.68
泸州,202103.csv,PM2.5,43.15
泸州,202103.csv,SO2,13.95
洛阳,202103.csv,AQI,137.21
洛阳,202103.csv,CO,0.68
洛阳,202103.csv,NO2,34.91
洛阳,202103.csv,O3,45.04
洛阳,202103.csv,PM10,190.25
洛阳,202103.csv,PM2.5,69.01
洛阳,202103.csv,SO2,6.04
济南,202103.csv,AQI,121.48
济南,202103.csv,CO,0.83
济南,202103.csv,NO2,37.34
济南,202103.csv,O3,66.95
济南,202103.csv,PM10,182.21
济南,202103.csv,PM2.5,60.74
济南,202103.csv,SO2,12.81
济宁,202103.csv,AQI,118.3
济宁,202103.csv,CO,0.95
济宁,202103.csv,NO2,30.66
济宁,202103.csv,O3,63.79
济宁,202103.csv,PM10,165.05
济宁,202103.csv,PM2.5,64.24
济宁,202103.csv,SO2,11.47
海东地区,202103.csv,AQI,138.24
海东地区,202103.csv,CO,0.53
海东地区,202103.csv,NO2,32.88
海东地区,202103.csv,O3,56.38
海东地区,202103.csv,PM10,241.91
海东地区,202103.csv,PM2.5,70.11
海东地区,202103.csv,SO2,14.81
海北藏族自治州,202103.csv,AQI,100.11
海北藏族自治州,202103.csv,CO,0.59
海北藏族自治州,202103.csv,NO2,12.45
海北藏族自治州,202103.csv,O3,77.57
海北藏族自治州,202103.csv,PM10,145.94
海北藏族自治州,202103.csv,PM2.5,43.22
海北藏族自治州,202103.csv,SO2,14.94
海南藏族自治州,202103.csv,AQI,85.28
海南藏族自治州,202103.csv,CO,0.69
海南藏族自治州,202103.csv,NO2,18.83
海南藏族自治州,202103.csv,O3,63.78
海南藏族自治州,202103.csv,PM10,108.19
海南藏族自治州,202103.csv,PM2.5,39.83
海南藏族自治州,202103.csv,SO2,7.9
海口,202103.csv,AQI,33.73
海口,202103.csv,CO,0.55
海口,202103.csv,NO2,11.81
海口,202103.csv,O3,61.59
海口,202103.csv,PM10,35.05
海口,202103.csv,PM2.5,15.33
海口,202103.csv,SO2,3.32
海西蒙古族藏族自治州,202103.csv,AQI,76.26
海西蒙古族藏族自治州,202103.csv,CO,0.42
海西蒙古族藏族自治州,202103.csv,NO2,17.37
海西蒙古族藏族自治州,202103.csv,O3,80.3
海西蒙古族藏族自治州,202103.csv,PM10,108.21
海西蒙古族藏族自治州,202103.csv,PM2.5,27.11
海西蒙古族藏族自治州,202103.csv,SO2,16.39
海门,202103.csv,AQI,63.58
海门,202103.csv,CO,0.66
海门,202103.csv,NO2,23.55
海门,202103.csv,O3,81.22
海门,202103.csv,PM10,73.05
海门,202103.csv,PM2.5,33.32
海门,202103.csv,SO2,8.13
淄博,202103.csv,AQI,125.69
淄博,202103.csv,CO,0.96
淄博,202103.csv,NO2,42.21
淄博,202103.csv,O3,64.19
淄博,202103.csv,PM10,171.23
淄博,202103.csv,PM2.5,70.49
淄博,202103.csv,SO2,16.75
淮北,202103.csv,AQI,95.77
淮北,202103.csv,CO,0.65
淮北,202103.csv,NO2,22.93
淮北,202103.csv,O3,64.6
淮北,202103.csv,PM10,124.5
淮北,202103.csv,PM2.5,49.03
淮北,202103.csv,SO2,5.85
淮南,202103.csv,AQI,93.82
淮南,202103.csv,CO,0.59
淮南,202103.csv,NO2,27.76
淮南,202103.csv,O3,65.45
淮南,202103.csv,PM10,112.52
淮南,202103.csv,PM2.5,55.11
淮南,202103.csv,SO2,7.03
淮安,202103.csv,AQI,99.7
淮安,202103.csv,CO,0.71
淮安,202103.csv,NO2,29.42
淮安,202103.csv,O3,66.26
淮安,202103.csv,PM10,116.75
淮安,202103.csv,PM2.5,50.05
淮安,202103.csv,SO2,7.23
深圳,202103.csv,AQI,38.56
深圳,202103.csv,CO,0.62
深圳,202103.csv,NO2,26.65
深圳,202103.csv,O3,56.99
深圳,202103.csv,PM10,40.71
深圳,202103.csv,PM2.5,19.32
深圳,202103.csv,SO2,5.79
清远,202103.csv,AQI,52.33
清远,202103.csv,CO,0.98
清远,202103.csv,NO2,35.47
清远,202103.csv,O3,48.55
清远,202103.csv,PM10,59.85
清远,202103.csv,PM2.5,30.05
清远,202103.csv,SO2,10.84
温州,202103.csv,AQI,51.68
温州,202103.csv,CO,0.56
温州,202103.csv,NO2,39.46
温州,202103.csv,O3,49.13
温州,202103.csv,PM10,58.74
温州,202103.csv,PM2.5,29.95
温州,202103.csv,SO2,6.1
渭南,202103.csv,AQI,145.88
渭南,202103.csv,CO,0.73
渭南,202103.csv,NO2,40.89
渭南,202103.csv,O3,44.54
渭南,202103.csv,PM10,204.65
渭南,202103.csv,PM2.5,71.83
渭南,202103.csv,SO2,11.2
湖州,202103.csv,AQI,57.69
湖州,202103.csv,CO,0.69
湖州,202103.csv,NO2,41.99
湖州,202103.csv,O3,54.66
湖州,202103.csv,PM10,67.68
湖州,202103.csv,PM2.5,27.17
湖州,202103.csv,SO2,4.42
湘潭,202103.csv,AQI,62.37
湘潭,202103.csv,CO,0.88
湘潭,202103.csv,NO2,32.46
湘潭,202103.csv,O3,38.17
湘潭,202103.csv,PM10,59.89
湘潭,202103.csv,PM2.5,40.99
湘潭,202103.csv,SO2,7.7
湘西州,202103.csv,AQI,41.5
湘西州,202103.csv,CO,0.66
湘西州,202103.csv,NO2,17.4
湘西州,202103.csv,O3,34.95
湘西州,202103.csv,PM10,45.3
湘西州,202103.csv,PM2.5,24.17
湘西州,202103.csv,SO2,6.73
湛江,202103.csv,AQI,41.06
湛江,202103.csv,CO,0.59
湛江,202103.csv,NO2,11.88
湛江,202103.csv,O3,65.03
湛江,202103.csv,PM10,41.88
湛江,202103.csv,PM2.5,22.99
湛江,202103.csv,SO2,7.18
溧阳,202103.csv,AQI,69.17
溧阳,202103.csv,CO,0.94
溧阳,202103.csv,NO2,33.15
溧阳,202103.csv,O3,53.41
溧阳,202103.csv,PM10,75.99
溧阳,202103.csv,PM2.5,45.0
溧阳,202103.csv,SO2,8.73
滁州,202103.csv,AQI,91.3
滁州,202103.csv,CO,0.74
滁州,202103.csv,NO2,33.58
滁州,202103.csv,O3,64.99
滁州,202103.csv,PM10,108.45
滁州,202103.csv,PM2.5,50.71
滁州,202103.csv,SO2,7.4
滨州,202103.csv,AQI,125.67
滨州,202103.csv,CO,1.01
滨州,202103.csv,NO2,40.76
滨州,202103.csv,O3,66.39
滨州,202103.csv,PM10,182.07
滨州,202103.csv,PM2.5,69.91
滨州,202103.csv,SO2,20.07
漯河,202103.csv,AQI,103.1
漯河,202103.csv,CO,0.64
漯河,202103.csv,NO2,23.14
漯河,202103.csv,O3,58.98
漯河,202103.csv,PM10,136.67
漯河,202103.csv,PM2.5,55.11
漯河,202103.csv,SO2,10.25
漳州,202103.csv,AQI,56.03
漳州,202103.csv,CO,0.48
漳州,202103.csv,NO2,32.93
漳州,202103.csv,O3,61.54
漳州,202103.csv,PM10,60.53
漳州,202103.csv,PM2.5,35.27
漳州,202103.csv,SO2,5.86
潍坊,202103.csv,AQI,113.82
潍坊,202103.csv,CO,0.79
潍坊,202103.csv,NO2,38.86
潍坊,202103.csv,O3,62.02
潍坊,202103.csv,PM10,158.01
潍坊,202103.csv,PM2.5,62.21
潍坊,202103.csv,SO2,9.7
潮州,202103.csv,AQI,59.21
潮州,202103.csv,CO,0.78
潮州,202103.csv,NO2,22.3
潮州,202103.csv,O3,67.25
潮州,202103.csv,PM10,55.78
潮州,202103.csv,PM2.5,38.44
潮州,202103.csv,SO2,13.36
濮阳,202103.csv,AQI,127.23
濮阳,202103.csv,CO,0.71
濮阳,202103.csv,NO2,28.39
濮阳,202103.csv,O3,60.91
濮阳,202103.csv,PM10,174.83
濮阳,202103.csv,PM2.5,69.23
濮阳,202103.csv,SO2,8.02
烟台,202103.csv,AQI,92.61
烟台,202103.csv,CO,0.81
烟台,202103.csv,NO2,36.94
烟台,202103.csv,O3,76.1
烟台,202103.csv,PM10,121.61
烟台,202103.csv,PM2.5,49.93
烟台,202103.csv,SO2,12.18
焦作,202103.csv,AQI,129.75
焦作,202103.csv,CO,0.81
焦作,202103.csv,NO2,29.72
焦作,202103.csv,O3,52.47
焦作,202103.csv,PM10,191.8
焦作,202103.csv,PM2.5,68.11
焦作,202103.csv,SO2,7.99
牡丹江,202103.csv,AQI,55.43
牡丹江,202103.csv,CO,0.51
牡丹江,202103.csv,NO2,25.78
牡丹江,202103.csv,O3,59.83
牡丹江,202103.csv,PM10,63.65
牡丹江,202103.csv,PM2.5,32.26
牡丹江,202103.csv,SO2,10.22
玉林,202103.csv,AQI,51.55
玉林,202103.csv,CO,0.74
玉林,202103.csv,NO2,19.56
玉林,202103.csv,O3,51.57
玉林,202103.csv,PM10,53.6
玉林,202103.csv,PM2.5,33.39
玉林,202103.csv,SO2,11.02
玉树藏族自治州,202103.csv,AQI,32.92
玉树藏族自治州,202103.csv,CO,0.57
玉树藏族自治州,202103.csv,NO2,10.79
玉树藏族自治州,202103.csv,O3,49.8
玉树藏族自治州,202103.csv,PM10,34.6
玉树藏族自治州,202103.csv,PM2.5,11.01
玉树藏族自治州,202103.csv,SO2,15.56
玉溪,202103.csv,AQI,70.91
玉溪,202103.csv,CO,1.2
玉溪,202103.csv,NO2,29.8
玉溪,202103.csv,O3,90.39
玉溪,202103.csv,PM10,78.59
玉溪,202103.csv,PM2.5,48.94
玉溪,202103.csv,SO2,13.07
珠海,202103.csv,AQI,41.44
珠海,202103.csv,CO,0.56
珠海,202103.csv,NO2,26.9
珠海,202103.csv,O3,58.73
珠海,202103.csv,PM10,44.39
珠海,202103.csv,PM2.5,23.55
珠海,202103.csv,SO2,5.53
甘南州,202103.csv,AQI,82.6
甘南州,202103.csv,CO,0.53
甘南州,202103.csv,NO2,24.06
甘南州,202103.csv,O3,60.27
甘南州,202103.csv,PM10,118.02
甘南州,202103.csv,PM2.5,34.89
甘南州,202103.csv,SO2,13.47
甘孜藏族自治州,202103.csv,AQI,26.82
甘孜藏族自治州,202103.csv,CO,0.39
甘孜藏族自治州,202103.csv,NO2,19.83
甘孜藏族自治州,202103.csv,O3,55.6
甘孜藏族自治州,202103.csv,PM10,22.76
甘孜藏族自治州,202103.csv,PM2.5,9.54
甘孜藏族自治州,202103.csv,SO2,8.52
白城,202103.csv,AQI,63.85
白城,202103.csv,CO,0.38
白城,202103.csv,NO2,18.2
白城,202103.csv,O3,66.07
白城,202103.csv,PM10,66.46
白城,202103.csv,PM2.5,39.57
白城,202103.csv,SO2,10.19
白山,202103.csv,AQI,71.83
白山,202103.csv,CO,1.21
白山,202103.csv,NO2,18.87
白山,202103.csv,O3,59.26
白山,202103.csv,PM10,84.99
白山,202103.csv,PM2.5,34.84
白山,202103.csv,SO2,15.79
白银,202103.csv,AQI,178.97
白银,202103.csv,CO,0.88
白银,202103.csv,NO2,25.2
白银,202103.csv,O3,64.52
白银,202103.csv,PM10,512.34
白银,202103.csv,PM2.5,111.94
白银,202103.csv,SO2,30.57
百色,202103.csv,AQI,64.12
百色,202103.csv,CO,0.92
百色,202103.csv,NO2,19.39
百色,202103.csv,O3,48.11
百色,202103.csv,PM10,76.27
百色,202103.csv,PM2.5,40.33
百色,202103.csv,SO2,15.89
益阳,202103.csv,AQI,62.3
益阳,202103.csv,CO,1.21
益阳,202103.csv,NO2,23.66
益阳,202103.csv,O3,42.07
益阳,202103.csv,PM10,68.58
益阳,202103.csv,PM2.5,40.31
益阳,202103.csv,SO2,5.09
盐城,202103.csv,AQI,84.2
盐城,202103.csv,CO,0.5
盐城,202103.csv,NO2,22.43
盐城,202103.csv,O3,76.94
盐城,202103.csv,PM10,101.77
盐城,202103.csv,PM2.5,41.56
盐城,202103.csv,SO2,4.35
盘锦,202103.csv,AQI,87.22
盘锦,202103.csv,CO,0.93
盘锦,202103.csv,NO2,32.42
盘锦,202103.csv,O3,66.87
盘锦,202103.csv,PM10,79.61
盘锦,202103.csv,PM2.5,55.26
盘锦,202103.csv,SO2,19.88
眉山,202103.csv,AQI,67.01
眉山,202103.csv,CO,0.78
眉山,202103.csv,NO2,36.46
眉山,202103.csv,O3,46.9
眉山,202103.csv,PM10,81.15
眉山,202103.csv,PM2.5,38.41
眉山,202103.csv,SO2,9.01
石嘴山,202103.csv,AQI,165.78
石嘴山,202103.csv,CO,0.96
石嘴山,202103.csv,NO2,30.79
石嘴山,202103.csv,O3,61.11
石嘴山,202103.csv,PM10,295.45
石嘴山,202103.csv,PM2.5,100.78
石嘴山,202103.csv,SO2,22.78
石家庄,202103.csv,AQI,154.37
石家庄,202103.csv,CO,0.91
石家庄,202103.csv,NO2,37.68
石家庄,202103.csv,O3,46.13
石家庄,202103.csv,PM10,227.96
石家庄,202103.csv,PM2.5,87.14
石家庄,202103.csv,SO2,9.26
石河子,202103.csv,AQI,74.18
石河子,202103.csv,CO,0.84
石河子,202103.csv,NO2,30.88
石河子,202103.csv,O3,61.1
石河子,202103.csv,PM10,76.6
石河子,202103.csv,PM2.5,47.55
石河子,202103.csv,SO2,8.25
福州,202103.csv,AQI,48.11
福州,202103.csv,CO,0.74
福州,202103.csv,NO2,25.73
福州,202103.csv,O3,61.59
福州,202103.csv,PM10,48.34
福州,202103.csv,PM2.5,29.5
福州,202103.csv,SO2,4.96
秦皇岛,202103.csv,AQI,107.31
秦皇岛,202103.csv,CO,1.03
秦皇岛,202103.csv,NO2,42.3
秦皇岛,202103.csv,O3,54.19
秦皇岛,202103.csv,PM10,135.75
秦皇岛,202103.csv,PM2.5,63.46
秦皇岛,202103.csv,SO2,15.48
章丘,202103.csv,AQI,123.62
章丘,202103.csv,CO,0.78
章丘,202103.csv,NO2,40.02
章丘,202103.csv,O3,71.81
章丘,202103.csv,PM10,177.13
章丘,202103.csv,PM2.5,63.14
章丘,202103.csv,SO2,12.55
红河州,202103.csv,AQI,73.63
红河州,202103.csv,CO,0.78
红河州,202103.csv,NO2,9.6
红河州,202103.csv,O3,102.44
红河州,202103.csv,PM10,74.42
红河州,202103.csv,PM2.5,53.39
红河州,202103.csv,SO2,9.53
绍兴,202103.csv,AQI,52.84
绍兴,202103.csv,CO,0.58
绍兴,202103.csv,NO2,36.94
绍兴,202103.csv,O3,52.88
绍兴,202103.csv,PM10,58.43
绍兴,202103.csv,PM2.5,29.4
绍兴,202103.csv,SO2,6.17
绥化,202103.csv,AQI,56.95
绥化,202103.csv,CO,0.44
绥化,202103.csv,NO2,17.83
绥化,202103.csv,O3,69.48
绥化,202103.csv,PM10,63.36
绥化,202103.csv,PM2.5,33.76
绥化,202103.csv,SO2,10.59
绵阳,202103.csv,AQI,67.85
绵阳,202103.csv,CO,0.76
绵阳,202103.csv,NO2,31.32
绵阳,202103.csv,O3,46.97
绵阳,202103.csv,PM10,84.73
绵阳,202103.csv,PM2.5,39.86
绵阳,202103.csv,SO2,8.61
聊城,202103.csv,AQI,127.14
聊城,202103.csv,CO,0.65
聊城,202103.csv,NO2,32.94
聊城,202103.csv,O3,59.86
聊城,202103.csv,PM10,185.13
聊城,202103.csv,PM2.5,63.45
聊城,202103.csv,SO2,16.13
肇庆,202103.csv,AQI,47.16
肇庆,202103.csv,CO,0.73
肇庆,202103.csv,NO2,32.31
肇庆,202103.csv,O3,43.73
肇庆,202103.csv,PM10,51.88
肇庆,202103.csv,PM2.5,27.35
肇庆,202103.csv,SO2,10.55
胶南,202103.csv,AQI,99.73
胶南,202103.csv,CO,0.57
胶南,202103.csv,NO2,34.03
胶南,202103.csv,O3,69.53
胶南,202103.csv,PM10,134.46
胶南,202103.csv,PM2.5,47.88
胶南,202103.csv,SO2,9.71
胶州,202103.csv,AQI,94.6
胶州,202103.csv,CO,0.63
胶州,202103.csv,NO2,35.95
胶州,202103.csv,O3,64.71
胶州,202103.csv,PM10,127.4
胶州,202103.csv,PM2.5,51.29
胶州,202103.csv,SO2,10.09
自贡,202103.csv,AQI,75.59
自贡,202103.csv,CO,0.61
自贡,202103.csv,NO2,26.63
自贡,202103.csv,O3,57.08
自贡,202103.csv,PM10,89.28
自贡,202103.csv,PM2.5,49.04
自贡,202103.csv,SO2,8.15
舟山,202103.csv,AQI,42.34
舟山,202103.csv,CO,0.61
舟山,202103.csv,NO2,21.6
舟山,202103.csv,O3,74.41
舟山,202103.csv,PM10,43.34
舟山,202103.csv,PM2.5,18.76
舟山,202103.csv,SO2,5.35
芜湖,202103.csv,AQI,64.64
芜湖,202103.csv,CO,0.79
芜湖,202103.csv,NO2,34.77
芜湖,202103.csv,O3,51.59
芜湖,202103.csv,PM10,67.97
芜湖,202103.csv,PM2.5,39.21
芜湖,202103.csv,SO2,7.59
苏州,202103.csv,AQI,67.4
苏州,202103.csv,CO,0.74
苏州,202103.csv,NO2,41.27
苏州,202103.csv,O3,56.01
苏州,202103.csv,PM10,72.3
苏州,202103.csv,PM2.5,40.22
苏州,202103.csv,SO2,5.0
茂名,202103.csv,AQI,43.59
茂名,202103.csv,CO,0.62
茂名,202103.csv,NO2,12.41
茂名,202103.csv,O3,60.03
茂名,202103.csv,PM10,47.06
茂名,202103.csv,PM2.5,22.22
茂名,202103.csv,SO2,8.84
荆州,202103.csv,AQI,73.22
荆州,202103.csv,CO,0.85
荆州,202103.csv,NO2,23.91
荆州,202103.csv,O3,44.96
荆州,202103.csv,PM10,92.8
荆州,202103.csv,PM2.5,35.52
荆州,202103.csv,SO2,7.55
荆门,202103.csv,AQI,86.19
荆门,202103.csv,CO,0.58
荆门,202103.csv,NO2,26.92
荆门,202103.csv,O3,55.31
荆门,202103.csv,PM10,90.78
荆门,202103.csv,PM2.5,50.91
荆门,202103.csv,SO2,5.23
荣成,202103.csv,AQI,62.06
荣成,202103.csv,CO,0.63
荣成,202103.csv,NO2,23.79
荣成,202103.csv,O3,77.76
荣成,202103.csv,PM10,77.41
荣成,202103.csv,PM2.5,27.7
荣成,202103.csv,SO2,6.91
莆田,202103.csv,AQI,56.0
莆田,202103.csv,CO,0.59
莆田,202103.csv,NO2,23.18
莆田,202103.csv,O3,70.79
莆田,202103.csv,PM10,54.32
莆田,202103.csv,PM2.5,35.25
莆田,202103.csv,SO2,5.21
莱州,202103.csv,AQI,99.31
莱州,202103.csv,CO,0.81
莱州,202103.csv,NO2,29.41
莱州,202103.csv,O3,67.45
莱州,202103.csv,PM10,135.52
莱州,202103.csv,PM2.5,54.72
莱州,202103.csv,SO2,14.69
莱西,202103.csv,AQI,102.87
莱西,202103.csv,CO,0.74
莱西,202103.csv,NO2,21.51
莱西,202103.csv,O3,68.92
莱西,202103.csv,PM10,132.59
莱西,202103.csv,PM2.5,56.41
莱西,202103.csv,SO2,12.63
菏泽,202103.csv,AQI,126.63
菏泽,202103.csv,CO,0.63
菏泽,202103.csv,NO2,28.62
菏泽,202103.csv,O3,63.77
菏泽,202103.csv,PM10,206.53
菏泽,202103.csv,PM2.5,61.47
菏泽,202103.csv,SO2,10.84
萍乡,202103.csv,AQI,55.45
萍乡,202103.csv,CO,1.37
萍乡,202103.csv,NO2,27.65
萍乡,202103.csv,O3,29.83
萍乡,202103.csv,PM10,59.45
萍乡,202103.csv,PM2.5,36.81
萍乡,202103.csv,SO2,18.8
营口,202103.csv,AQI,91.13
营口,202103.csv,CO,0.96
营口,202103.csv,NO2,37.09
营口,202103.csv,O3,66.82
营口,202103.csv,PM10,105.6
营口,202103.csv,PM2.5,58.45
营口,202103.csv,SO2,13.01
葫芦岛,202103.csv,AQI,101.74
葫芦岛,202103.csv,CO,0.94
葫芦岛,202103.csv,NO2,36.8
葫芦岛,202103.csv,O3,59.44
葫芦岛,202103.csv,PM10,113.75
葫芦岛,202103.csv,PM2.5,63.46
葫芦岛,202103.csv,SO2,23.42
蚌埠,202103.csv,AQI,93.12
蚌埠,202103.csv,CO,0.54
蚌埠,202103.csv,NO2,31.19
蚌埠,202103.csv,O3,64.15
蚌埠,202103.csv,PM10,113.58
蚌埠,202103.csv,PM2.5,48.21
蚌埠,202103.csv,SO2,10.77
衡水,202103.csv,AQI,111.68
衡水,202103.csv,CO,0.6
衡水,202103.csv,NO2,31.39
衡水,202103.csv,O3,60.16
衡水,202103.csv,PM10,149.63
衡水,202103.csv,PM2.5,60.02
衡水,202103.csv,SO2,13.11
衡阳,202103.csv,AQI,51.37
衡阳,202103.csv,CO,0.87
衡阳,202103.csv,NO2,23.64
衡阳,202103.csv,O3,34.91
衡阳,202103.csv,PM10,57.73
衡阳,202103.csv,PM2.5,32.54
衡阳,202103.csv,SO2,11.21
衢州,202103.csv,AQI,40.46
衢州,202103.csv,CO,0.74
衢州,202103.csv,NO2,32.3
衢州,202103.csv,O3,42.67
衢州,202103.csv,PM10,42.97
衢州,202103.csv,PM2.5,21.57
