city,type,value
七台河,AQI,33.92
七台河,CO,0.53
七台河,NO2,21.46
七台河,O3,32.71
七台河,PM10,34.21
七台河,PM2.5,12.54
七台河,SO2,9.42
三亚,AQI,16.58
三亚,CO,0.37
三亚,NO2,4.92
三亚,O3,31.08
三亚,PM10,16.58
三亚,PM2.5,7.42
三亚,SO2,3.88
三明,AQI,30.79
三明,CO,0.5
三明,NO2,15.54
三明,O3,70.62
三明,PM10,29.0
三明,PM2.5,14.96
三明,SO2,3.92
三门峡,AQI,21.04
三门峡,CO,0.83
三门峡,NO2,15.33
三门峡,O3,67.17
三门峡,PM10,9.92
三门峡,PM2.5,4.46
三门峡,SO2,3.79
上海,AQI,30.12
上海,CO,0.48
上海,NO2,20.5
上海,O3,92.71
上海,PM10,25.92
上海,PM2.5,10.29
上海,SO2,5.08
上饶,AQI,42.92
上饶,CO,0.45
上饶,NO2,14.92
上饶,O3,89.71
上饶,PM10,41.75
上饶,PM2.5,22.21
上饶,SO2,11.46
东莞,AQI,37.29
东莞,CO,0.51
东莞,NO2,22.08
东莞,O3,75.0
东莞,PM10,32.75
东莞,PM2.5,15.25
东莞,SO2,6.71
东营,AQI,26.71
东营,CO,0.41
东营,NO2,10.29
东营,O3,83.21
东营,PM10,19.04
东营,PM2.5,9.25
东营,SO2,7.96
中卫,AQI,28.62
中卫,CO,0.45
中卫,NO2,18.17
中卫,O3,63.33
中卫,PM10,26.75
中卫,PM2.5,8.25
中卫,SO2,8.58
中山,AQI,34.08
中山,CO,0.5
中山,NO2,15.83
中山,O3,80.29
中山,PM10,30.38
中山,PM2.5,12.67
中山,SO2,4.0
临夏回族自治州,AQI,53.5
临夏回族自治州,CO,0.24
临夏回族自治州,NO2,22.96
临夏回族自治州,O3,55.0
临夏回族自治州,PM10,60.08
临夏回族自治州,PM2.5,31.21
临夏回族自治州,SO2,5.5
临安,AQI,55.29
临安,CO,0.6
临安,NO2,32.21
临安,O3,88.67
临安,PM10,60.12
临安,PM2.5,26.83
临安,SO2,6.46
临汾,AQI,35.75
临汾,CO,0.92
临汾,NO2,21.12
临汾,O3,44.79
临汾,PM10,22.96
临汾,PM2.5,24.75
临汾,SO2,2.21
临沂,AQI,26.79
临沂,CO,0.33
临沂,NO2,14.46
临沂,O3,85.79
临沂,PM10,18.04
临沂,PM2.5,8.12
临沂,SO2,4.38
临沧,AQI,24.29
临沧,CO,0.54
临沧,NO2,9.79
临沧,O3,27.25
临沧,PM10,18.54
临沧,PM2.5,15.67
临沧,SO2,7.04
丹东,AQI,24.42
丹东,CO,0.63
丹东,NO2,15.21
丹东,O3,30.96
丹东,PM10,24.17
丹东,PM2.5,14.08
丹东,SO2,7.21
丽水,AQI,36.79
丽水,CO,0.31
丽水,NO2,11.71
丽水,O3,89.0
丽水,PM10,35.38
丽水,PM2.5,17.46
丽水,SO2,6.12
丽江,AQI,20.54
丽江,CO,0.68
丽江,NO2,7.42
丽江,O3,49.96
丽江,PM10,19.5
丽江,PM2.5,11.96
丽江,SO2,6.46
义乌,AQI,44.96
义乌,CO,0.45
义乌,NO2,22.29
义乌,O3,90.54
义乌,PM10,45.25
义乌,PM2.5,14.21
义乌,SO2,6.88
乌兰察布,AQI,33.88
乌兰察布,CO,0.52
乌兰察布,NO2,18.29
乌兰察布,O3,80.71
乌兰察布,PM10,26.75
乌兰察布,PM2.5,15.88
乌兰察布,SO2,17.0
乌海,AQI,50.42
乌海,CO,0.86
乌海,NO2,21.67
乌海,O3,79.29
乌海,PM10,54.17
乌海,PM2.5,20.71
乌海,SO2,20.62
乌鲁木齐,AQI,41.83
乌鲁木齐,CO,0.49
乌鲁木齐,NO2,25.71
乌鲁木齐,O3,52.62
乌鲁木齐,PM10,42.75
乌鲁木齐,PM2.5,14.21
乌鲁木齐,SO2,8.42
乐山,AQI,40.92
乐山,CO,0.76
乐山,NO2,15.96
乐山,O3,66.12
乐山,PM10,37.42
乐山,PM2.5,27.12
乐山,SO2,5.46
九江,AQI,40.83
九江,CO,0.53
九江,NO2,21.33
九江,O3,78.96
九江,PM10,38.0
九江,PM2.5,21.79
九江,SO2,8.96
乳山,AQI,26.62
乳山,CO,0.64
乳山,NO2,14.83
乳山,O3,78.17
乳山,PM10,20.75
乳山,PM2.5,10.12
乳山,SO2,3.46
云浮,AQI,53.04
云浮,CO,0.78
云浮,NO2,25.62
云浮,O3,71.96
云浮,PM10,48.58
云浮,PM2.5,22.25
云浮,SO2,17.12
五家渠,AQI,33.17
五家渠,CO,0.23
五家渠,NO2,14.38
五家渠,O3,51.96
五家渠,PM10,33.17
五家渠,PM2.5,11.54
五家渠,SO2,7.33
亳州,AQI,39.88
亳州,CO,0.66
亳州,NO2,8.38
亳州,O3,75.0
亳州,PM10,40.29
亳州,PM2.5,19.46
亳州,SO2,2.33
伊春,AQI,29.46
伊春,CO,0.92
伊春,NO2,14.25
伊春,O3,18.83
伊春,PM10,29.5
伊春,PM2.5,12.0
伊春,SO2,8.62
伊犁哈萨克州,AQI,55.04
伊犁哈萨克州,CO,0.68
伊犁哈萨克州,NO2,33.38
伊犁哈萨克州,O3,45.67
