city,type,value
七台河,AQI,39.11
七台河,CO,0.47
七台河,NO2,19.0
七台河,O3,78.22
七台河,PM10,39.05
七台河,PM2.5,16.95
七台河,SO2,9.83
三亚,AQI,18.01
三亚,CO,0.35
三亚,NO2,6.19
三亚,O3,38.23
三亚,PM10,17.0
三亚,PM2.5,8.58
三亚,SO2,3.07
三明,AQI,40.58
三明,CO,0.86
三明,NO2,22.85
三明,O3,42.08
三明,PM10,38.7
三明,PM2.5,23.49
三明,SO2,8.95
三门峡,AQI,78.46
三门峡,CO,0.6
三门峡,NO2,23.93
三门峡,O3,90.38
三门峡,PM10,104.64
三门峡,PM2.5,35.6
三门峡,SO2,7.02
上海,AQI,53.09
上海,CO,0.64
上海,NO2,31.34
上海,O3,91.6
上海,PM10,48.92
上海,PM2.5,29.69
上海,SO2,5.23
上饶,AQI,37.49
上饶,CO,0.64
上饶,NO2,15.84
上饶,O3,66.03
上饶,PM10,36.73
上饶,PM2.5,18.6
上饶,SO2,19.78
东莞,AQI,29.12
东莞,CO,0.57
东莞,NO2,17.46
东莞,O3,57.27
东莞,PM10,26.34
东莞,PM2.5,12.93
东莞,SO2,6.89
东营,AQI,71.24
东营,CO,0.52
东营,NO2,20.08
东营,O3,95.04
东营,PM10,86.41
东营,PM2.5,30.48
东营,SO2,12.34
中卫,AQI,100.04
中卫,CO,0.31
中卫,NO2,22.98
中卫,O3,83.37
中卫,PM10,148.71
中卫,PM2.5,48.47
中卫,SO2,12.95
中山,AQI,24.85
中山,CO,0.55
中山,NO2,10.36
中山,O3,55.28
中山,PM10,23.59
中山,PM2.5,10.73
中山,SO2,4.25
临夏回族自治州,AQI,58.23
临夏回族自治州,CO,0.43
临夏回族自治州,NO2,28.99
临夏回族自治州,O3,74.04
临夏回族自治州,PM10,68.72
临夏回族自治州,PM2.5,26.67
临夏回族自治州,SO2,4.98
临安,AQI,46.81
临安,CO,0.84
临安,NO2,31.16
临安,O3,65.62
临安,PM10,50.3
临安,PM2.5,21.04
临安,SO2,7.1
临汾,AQI,82.68
临汾,CO,0.99
临汾,NO2,30.5
临汾,O3,97.13
临汾,PM10,97.15
临汾,PM2.5,43.89
临汾,SO2,10.25
临沂,AQI,82.43
临沂,CO,0.69
临沂,NO2,24.99
临沂,O3,92.88
临沂,PM10,109.89
临沂,PM2.5,35.72
临沂,SO2,10.53
临沧,AQI,40.78
临沧,CO,0.7
临沧,NO2,14.98
临沧,O3,63.12
临沧,PM10,36.86
临沧,PM2.5,25.84
临沧,SO2,8.56
丹东,AQI,47.68
丹东,CO,0.62
丹东,NO2,14.77
丹东,O3,84.09
丹东,PM10,50.76
丹东,PM2.5,21.42
丹东,SO2,9.62
丽水,AQI,35.01
丽水,CO,0.47
丽水,NO2,16.77
丽水,O3,54.52
丽水,PM10,34.56
丽水,PM2.5,14.69
丽水,SO2,5.91
丽江,AQI,29.83
丽江,CO,0.54
丽江,NO2,11.62
丽江,O3,90.83
丽江,PM10,22.01
丽江,PM2.5,9.2
丽江,SO2,6.78
义乌,AQI,42.52
义乌,CO,0.55
义乌,NO2,27.52
义乌,O3,65.19
义乌,PM10,44.01
义乌,PM2.5,20.62
义乌,SO2,5.74
乌兰察布,AQI,58.8
乌兰察布,CO,0.31
乌兰察布,NO2,12.77
乌兰察布,O3,88.42
乌兰察布,PM10,79.15
乌兰察布,PM2.5,23.02
乌兰察布,SO2,16.49
乌海,AQI,101.7
乌海,CO,0.69
乌海,NO2,19.88
乌海,O3,86.38
乌海,PM10,150.89
乌海,PM2.5,36.94
乌海,SO2,24.15
乌鲁木齐,AQI,64.75
