city,type,value
七台河,AQI,27.61
七台河,CO,0.53
七台河,NO2,16.15
七台河,O3,55.19
七台河,PM10,25.52
七台河,PM2.5,9.7
七台河,SO2,6.22
三亚,AQI,20.09
三亚,CO,0.33
三亚,NO2,6.88
三亚,O3,38.94
三亚,PM10,19.53
三亚,PM2.5,8.57
三亚,SO2,3.19
三明,AQI,33.59
三明,CO,0.78
三明,NO2,16.26
三明,O3,45.27
三明,PM10,31.58
三明,PM2.5,17.44
三明,SO2,7.31
三门峡,AQI,47.9
三门峡,CO,0.73
三门峡,NO2,17.05
三门峡,O3,91.97
三门峡,PM10,46.97
三门峡,PM2.5,24.76
三门峡,SO2,5.02
上海,AQI,31.47
上海,CO,0.54
上海,NO2,22.3
上海,O3,66.63
上海,PM10,28.14
上海,PM2.5,16.73
上海,SO2,4.81
上饶,AQI,34.69
上饶,CO,0.46
上饶,NO2,10.65
上饶,O3,60.63
上饶,PM10,33.51
上饶,PM2.5,18.95
上饶,SO2,14.76
东莞,AQI,30.32
东莞,CO,0.59
东莞,NO2,24.78
东莞,O3,50.84
东莞,PM10,26.5
东莞,PM2.5,13.77
东莞,SO2,7.86
东营,AQI,44.22
东营,CO,0.58
东营,NO2,13.62
东营,O3,104.8
东营,PM10,37.94
东营,PM2.5,21.34
东营,SO2,9.71
中卫,AQI,50.08
中卫,CO,0.45
中卫,NO2,22.0
中卫,O3,88.76
中卫,PM10,52.69
中卫,PM2.5,20.18
中卫,SO2,11.33
中山,AQI,23.62
中山,CO,0.53
中山,NO2,13.84
中山,O3,45.8
中山,PM10,22.55
中山,PM2.5,10.44
中山,SO2,4.14
临夏回族自治州,AQI,47.96
临夏回族自治州,CO,0.31
临夏回族自治州,NO2,15.15
临夏回族自治州,O3,82.55
临夏回族自治州,PM10,46.45
临夏回族自治州,PM2.5,21.73
临夏回族自治州,SO2,5.65
临安,AQI,38.29
临安,CO,0.58
临安,NO2,24.88
临安,O3,53.59
临安,PM10,35.82
临安,PM2.5,20.07
临安,SO2,3.17
临汾,AQI,62.72
