city,type,value
七台河,AQI,68.61
七台河,CO,0.73
七台河,NO2,23.93
七台河,O3,67.73
七台河,PM10,64.67
七台河,PM2.5,48.65
七台河,SO2,17.13
三亚,AQI,29.11
三亚,CO,0.47
三亚,NO2,7.44
三亚,O3,72.24
三亚,PM10,26.76
三亚,PM2.5,15.32
三亚,SO2,3.77
三明,AQI,43.74
三明,CO,0.68
三明,NO2,18.9
三明,O3,50.84
三明,PM10,40.31
三明,PM2.5,28.94
三明,SO2,8.49
三门峡,AQI,92.2
三门峡,CO,0.95
三门峡,NO2,32.19
三门峡,O3,52.71
三门峡,PM10,94.18
三门峡,PM2.5,61.17
三门峡,SO2,10.62
上海,AQI,46.85
上海,CO,0.58
上海,NO2,32.1
上海,O3,63.38
上海,PM10,41.71
上海,PM2.5,28.91
上海,SO2,5.59
上饶,AQI,53.26
上饶,CO,0.65
上饶,NO2,19.65
上饶,O3,50.23
上饶,PM10,54.31
上饶,PM2.5,36.37
上饶,SO2,15.95
东莞,AQI,44.88
东莞,CO,0.65
东莞,NO2,25.77
东莞,O3,78.64
东莞,PM10,40.71
东莞,PM2.5,25.1
东莞,SO2,10.04
东营,AQI,78.46
东营,CO,0.84
东营,NO2,27.48
东营,O3,58.7
东营,PM10,87.97
东营,PM2.5,52.51
东营,SO2,19.3
中卫,AQI,83.96
中卫,CO,0.46
中卫,NO2,23.86
中卫,O3,65.57
中卫,PM10,111.86
中卫,PM2.5,41.36
中卫,SO2,13.87
中山,AQI,38.86
中山,CO,0.59
中山,NO2,18.97
中山,O3,74.72
中山,PM10,35.59
中山,PM2.5,21.8
中山,SO2,3.85
临夏回族自治州,AQI,48.0
临夏回族自治州,CO,1.12
临夏回族自治州,NO2,26.62
临夏回族自治州,O3,47.51
临夏回族自治州,PM10,52.4
临夏回族自治州,PM2.5,18.73
临夏回族自治州,SO2,12.07
临安,AQI,55.11
临安,CO,0.97
临安,NO2,20.16
临安,O3,55.51
临安,PM10,59.57
临安,PM2.5,34.59
临安,SO2,3.75
临汾,AQI,111.91
临汾,CO,1.48
临汾,NO2,37.38
临汾,O3,46.76
临汾,PM10,106.54
临汾,PM2.5,82.32
临汾,SO2,21.77
临沂,AQI,83.86
临沂,CO,0.81
临沂,NO2,29.13
临沂,O3,58.43
临沂,PM10,94.33
临沂,PM2.5,55.91
临沂,SO2,12.63
临沧,AQI,54.12
临沧,CO,0.7
临沧,NO2,14.71
临沧,O3,62.48
临沧,PM10,46.09
临沧,PM2.5,37.93
临沧,SO2,8.65
丹东,AQI,71.29
丹东,CO,1.04
丹东,NO2,23.41
丹东,O3,55.12
丹东,PM10,71.44
丹东,PM2.5,47.88
丹东,SO2,19.39
丽水,AQI,42.4
丽水,CO,0.45
丽水,NO2,12.65
丽水,O3,56.67
丽水,PM10,41.21
丽水,PM2.5,25.95
丽水,SO2,6.0
丽江,AQI,30.46
丽江,CO,0.51
丽江,NO2,7.86
丽江,O3,87.78
丽江,PM10,25.35
丽江,PM2.5,13.25
丽江,SO2,6.7
义乌,AQI,47.52
义乌,CO,0.54
义乌,NO2,24.42
义乌,O3,50.5
义乌,PM10,48.29
义乌,PM2.5,31.27
义乌,SO2,4.59
乌兰察布,AQI,55.0
乌兰察布,CO,0.6
乌兰察布,NO2,18.88
乌兰察布,O3,64.64
乌兰察布,PM10,63.25
乌兰察布,PM2.5,31.2
乌兰察布,SO2,21.05
乌海,AQI,83.78
乌海,CO,0.99
乌海,NO2,24.25
乌海,O3,57.99
乌海,PM10,110.7
乌海,PM2.5,36.06
乌海,SO2,28.22
乌鲁木齐,AQI,126.56
乌鲁木齐,CO,1.45
乌鲁木齐,NO2,48.04
乌鲁木齐,O3,51.21
乌鲁木齐,PM10,90.95
乌鲁木齐,PM2.5,96.37
乌鲁木齐,SO2,6.58
乐山,AQI,84.1
乐山,CO,0.83
乐山,NO2,27.39
乐山,O3,47.29
乐山,PM10,83.56
乐山,PM2.5,61.8
乐山,SO2,6.69
九江,AQI,62.98
九江,CO,0.63
九江,NO2,24.25
九江,O3,50.12
九江,PM10,61.9
九江,PM2.5,43.87
九江,SO2,6.38
乳山,AQI,52.5
乳山,CO,0.79
乳山,NO2,21.86
乳山,O3,66.26
乳山,PM10,50.03
乳山,PM2.5,33.56
乳山,SO2,7.54
云浮,AQI,45.44
云浮,CO,0.73
云浮,NO2,23.06
云浮,O3,55.29
云浮,PM10,45.18
云浮,PM2.5,29.6
云浮,SO2,11.35
五家渠,AQI,177.58
五家渠,CO,1.73
五家渠,NO2,33.95
五家渠,O3,65.17
五家渠,PM10,203.03
五家渠,PM2.5,141.49
五家渠,SO2,10.89
亳州,AQI,76.87
亳州,CO,0.58
亳州,NO2,16.16
亳州,O3,67.15
亳州,PM10,92.35
亳州,PM2.5,49.89
亳州,SO2,6.06
伊春,AQI,50.42
