city,type,value
七台河,AQI,30.58
七台河,CO,0.54
七台河,NO2,17.94
七台河,O3,56.22
七台河,PM10,29.57
七台河,PM2.5,10.9
七台河,SO2,8.31
三亚,AQI,19.54
三亚,CO,0.32
三亚,NO2,7.54
三亚,O3,42.9
三亚,PM10,18.46
三亚,PM2.5,8.4
三亚,SO2,3.27
三明,AQI,37.52
三明,CO,0.73
三明,NO2,16.92
三明,O3,45.93
三明,PM10,36.49
三明,PM2.5,20.01
三明,SO2,8.83
三门峡,AQI,40.54
三门峡,CO,0.62
三门峡,NO2,14.13
三门峡,O3,94.03
三门峡,PM10,36.57
三门峡,PM2.5,17.68
三门峡,SO2,4.66
上海,AQI,31.79
上海,CO,0.49
上海,NO2,18.74
上海,O3,64.67
上海,PM10,27.57
上海,PM2.5,16.71
上海,SO2,6.14
上饶,AQI,33.79
上饶,CO,0.54
上饶,NO2,12.35
上饶,O3,52.86
上饶,PM10,33.22
上饶,PM2.5,17.64
上饶,SO2,18.47
东莞,AQI,32.36
东莞,CO,0.58
东莞,NO2,19.82
东莞,O3,62.24
东莞,PM10,27.85
东莞,PM2.5,14.28
东莞,SO2,7.58
东营,AQI,40.08
东营,CO,0.54
东营,NO2,12.43
东营,O3,94.79
东营,PM10,34.13
东营,PM2.5,19.53
东营,SO2,8.45
中卫,AQI,53.15
中卫,CO,0.36
中卫,NO2,21.66
中卫,O3,98.45
中卫,PM10,56.74
中卫,PM2.5,20.33
中卫,SO2,10.38
中山,AQI,26.97
中山,CO,0.55
中山,NO2,11.93
中山,O3,59.03
中山,PM10,24.52
中山,PM2.5,11.8
中山,SO2,3.95
临夏回族自治州,AQI,44.33
临夏回族自治州,CO,0.24
临夏回族自治州,NO2,19.3
临夏回族自治州,O3,89.96
临夏回族自治州,PM10,38.13
临夏回族自治州,PM2.5,16.5
临夏回族自治州,SO2,4.52
临安,AQI,34.73
临安,CO,0.57
临安,NO2,20.54
临安,O3,47.58
临安,PM10,34.2
临安,PM2.5,15.24
临安,SO2,3.86
临汾,AQI,52.66
临汾,CO,0.78
临汾,NO2,22.52
临汾,O3,101.48
临汾,PM10,39.88
临汾,PM2.5,28.54
临汾,SO2,4.94
临沂,AQI,34.63
临沂,CO,0.64
临沂,NO2,13.37
临沂,O3,78.31
临沂,PM10,30.41
临沂,PM2.5,16.88
临沂,SO2,6.52
临沧,AQI,22.57
临沧,CO,0.64
临沧,NO2,11.2
临沧,O3,36.84
临沧,PM10,17.9
临沧,PM2.5,14.33
临沧,SO2,5.93
丹东,AQI,29.39
丹东,CO,0.52
丹东,NO2,8.93
丹东,O3,62.7
丹东,PM10,27.02
丹东,PM2.5,15.49
丹东,SO2,4.57
丽水,AQI,27.11
丽水,CO,0.41
丽水,NO2,11.38
丽水,O3,45.98
丽水,PM10,26.1
丽水,PM2.5,12.16
丽水,SO2,5.62
丽江,AQI,22.53
丽江,CO,0.58
丽江,NO2,7.87
丽江,O3,61.67
丽江,PM10,18.92
丽江,PM2.5,7.43
丽江,SO2,7.95
义乌,AQI,29.21
义乌,CO,0.46
义乌,NO2,16.9
义乌,O3,51.79
义乌,PM10,28.11
义乌,PM2.5,14.29
义乌,SO2,5.38
乌兰察布,AQI,36.55
乌兰察布,CO,0.32
乌兰察布,NO2,15.72
乌兰察布,O3,88.64
乌兰察布,PM10,30.68
乌兰察布,PM2.5,16.82
乌兰察布,SO2,14.05
乌海,AQI,62.2
乌海,CO,0.75
乌海,NO2,18.85
乌海,O3,104.79
乌海,PM10,68.91
乌海,PM2.5,21.79
乌海,SO2,20.56
乌鲁木齐,AQI,46.1
乌鲁木齐,CO,0.46
乌鲁木齐,NO2,25.1
乌鲁木齐,O3,89.96
乌鲁木齐,PM10,46.55
乌鲁木齐,PM2.5,14.08
乌鲁木齐,SO2,6.86
乐山,AQI,36.39
乐山,CO,0.65
乐山,NO2,16.02
乐山,O3,77.66
乐山,PM10,30.39
乐山,PM2.5,19.85
乐山,SO2,5.28
九江,AQI,33.5
九江,CO,0.5
九江,NO2,14.74
九江,O3,64.51
九江,PM10,31.79
九江,PM2.5,16.88
九江,SO2,6.79
乳山,AQI,29.39
乳山,CO,0.5
乳山,NO2,10.2
乳山,O3,84.67
乳山,PM10,21.0
乳山,PM2.5,12.18
乳山,SO2,4.77
云浮,AQI,28.99
云浮,CO,0.6
云浮,NO2,16.48
云浮,O3,52.47
云浮,PM10,27.64
云浮,PM2.5,12.96
云浮,SO2,10.97
五家渠,AQI,52.08
五家渠,CO,0.35
五家渠,NO2,19.55
五家渠,O3,81.76
五家渠,PM10,56.71
五家渠,PM2.5,17.97
五家渠,SO2,10.83
亳州,AQI,28.31
亳州,CO,0.59
亳州,NO2,6.41
亳州,O3,78.39
亳州,PM10,21.04
亳州,PM2.5,10.23
亳州,SO2,4.25
伊春,AQI,23.0
伊春,CO,0.64
伊春,NO2,9.08
伊春,O3,51.12
伊春,PM10,18.8
伊春,PM2.5,10.71
伊春,SO2,8.8
伊犁哈萨克州,AQI,46.13
伊犁哈萨克州,CO,0.71
伊犁哈萨克州,NO2,21.26
伊犁哈萨克州,O3,80.06
伊犁哈萨克州,PM10,47.38
伊犁哈萨克州,PM2.5,16.2
伊犁哈萨克州,SO2,8.78
佛山,AQI,32.22
佛山,CO,0.45
佛山,NO2,19.8
佛山,O3,60.65
佛山,PM10,29.17
佛山,PM2.5,14.01
佛山,SO2,7.39
佳木斯,AQI,35.76
佳木斯,CO,0.54
佳木斯,NO2,18.14
佳木斯,O3,56.34
佳木斯,PM10,35.37
佳木斯,PM2.5,17.05
佳木斯,SO2,6.72
保定,AQI,47.03
保定,CO,0.29
保定,NO2,17.23
保定,O3,99.81
保定,PM10,41.93
保定,PM2.5,22.19
保定,SO2,5.61
保山,AQI,22.42
保山,CO,0.41
保山,NO2,7.54
保山,O3,49.13
保山,PM10,15.29
保山,PM2.5,12.19
保山,SO2,5.05
信阳,AQI,29.14
信阳,CO,0.42
信阳,NO2,7.85
信阳,O3,71.51
信阳,PM10,25.84
信阳,PM2.5,15.24
信阳,SO2,7.18
儋州,AQI,20.22
儋州,CO,0.45
儋州,NO2,9.09
儋州,O3,37.48
儋州,PM10,19.08
儋州,PM2.5,8.91
儋州,SO2,8.18
克孜勒苏柯尔克孜自治州,AQI,50.08
克孜勒苏柯尔克孜自治州,CO,0.25
克孜勒苏柯尔克孜自治州,NO2,7.8
克孜勒苏柯尔克孜自治州,O3,111.56
克孜勒苏柯尔克孜自治州,PM10,51.86
克孜勒苏柯尔克孜自治州,PM2.5,14.52
克孜勒苏柯尔克孜自治州,SO2,5.48
克拉玛依,AQI,33.64
克拉玛依,CO,0.49
克拉玛依,NO2,14.34
克拉玛依,O3,93.3
克拉玛依,PM10,27.49
克拉玛依,PM2.5,9.36
克拉玛依,SO2,6.6
六安,AQI,28.78
六安,CO,0.51
六安,NO2,14.74
六安,O3,72.14
六安,PM10,24.14
六安,PM2.5,11.07
六安,SO2,6.1
六盘水,AQI,25.93
六盘水,CO,0.56
六盘水,NO2,11.7
六盘水,O3,59.57
六盘水,PM10,23.22
六盘水,PM2.5,15.09
六盘水,SO2,5.85
兰州,AQI,50.82
兰州,CO,0.52
兰州,NO2,35.19
兰州,O3,90.28
兰州,PM10,48.35
兰州,PM2.5,18.36
兰州,SO2,11.0
兰州新区,AQI,46.18
兰州新区,CO,0.48
兰州新区,NO2,19.02
兰州新区,O3,99.2
兰州新区,PM10,41.78
兰州新区,PM2.5,15.84
兰州新区,SO2,13.79
兴安盟,AQI,26.1
兴安盟,CO,0.41
兴安盟,NO2,9.9
兴安盟,O3,65.2
兴安盟,PM10,18.01
兴安盟,PM2.5,14.55
兴安盟,SO2,3.64
内江,AQI,34.35
内江,CO,0.47
内江,NO2,17.7
内江,O3,71.11
内江,PM10,28.6
内江,PM2.5,15.29
内江,SO2,10.95
凉山彝族自治州,AQI,28.18
凉山彝族自治州,CO,0.67
凉山彝族自治州,NO2,12.4
凉山彝族自治州,O3,61.99
凉山彝族自治州,PM10,25.49
凉山彝族自治州,PM2.5,12.91
凉山彝族自治州,SO2,10.96
包头,AQI,42.43
包头,CO,0.71
包头,NO2,21.89
包头,O3,92.31
包头,PM10,36.15
包头,PM2.5,16.53
包头,SO2,7.91
北京,AQI,35.92
北京,CO,0.58
北京,NO2,14.05
北京,O3,80.92
北京,PM10,31.62
北京,PM2.5,15.98
北京,SO2,2.54
北海,AQI,26.19
北海,CO,0.53
北海,NO2,7.25
北海,O3,60.89
北海,PM10,24.45
北海,PM2.5,9.31
北海,SO2,5.64
十堰,AQI,31.77
十堰,CO,0.65
十堰,NO2,12.22
十堰,O3,63.29
十堰,PM10,27.42
十堰,PM2.5,16.37
十堰,SO2,4.9
南京,AQI,32.7
南京,CO,0.54
南京,NO2,17.19
南京,O3,64.59
南京,PM10,29.94
南京,PM2.5,15.61
南京,SO2,5.1
南充,AQI,32.67
南充,CO,0.45
南充,NO2,14.66
南充,O3,60.0
南充,PM10,31.16
南充,PM2.5,19.11
南充,SO2,5.48
南宁,AQI,35.49
南宁,CO,0.58
南宁,NO2,17.57
南宁,O3,61.85
南宁,PM10,34.51
南宁,PM2.5,19.51
南宁,SO2,6.73
南平,AQI,25.35
南平,CO,0.52
南平,NO2,9.03
南平,O3,52.68
南平,PM10,22.97
南平,PM2.5,12.93
南平,SO2,5.46
南昌,AQI,36.34
南昌,CO,0.6
南昌,NO2,15.02
南昌,O3,63.34
南昌,PM10,35.91
南昌,PM2.5,13.58
南昌,SO2,7.86
南通,AQI,35.01
南通,CO,0.61
南通,NO2,16.62
南通,O3,65.87
南通,PM10,30.43
南通,PM2.5,18.93
南通,SO2,6.16
南阳,AQI,35.52
南阳,CO,0.75
南阳,NO2,10.04
南阳,O3,84.74
南阳,PM10,32.24
