date,hour,type,city,value
20210512,0,AQI,北京,37.0
20210512,0,PM2.5,北京,8.0
20210512,0,PM2.5_24h,北京,23.0
20210512,0,PM10,北京,37.0
20210512,0,PM10_24h,北京,48.0
20210512,0,SO2,北京,2.0
20210512,0,SO2_24h,北京,3.0
20210512,0,NO2,北京,31.0
20210512,0,NO2_24h,北京,24.0
20210512,0,O3,北京,67.0
20210512,0,O3_24h,北京,180.0
20210512,0,O3_8h,北京,122.0
20210512,0,O3_8h_24h,北京,154.0
20210512,0,CO,北京,0.47
20210512,0,CO_24h,北京,0.58
20210512,1,AQI,北京,40.0
20210512,1,PM2.5,北京,8.0
20210512,1,PM2.5_24h,北京,23.0
20210512,1,PM10,北京,40.0
20210512,1,PM10_24h,北京,48.0
20210512,1,SO2,北京,2.0
20210512,1,SO2_24h,北京,3.0
20210512,1,NO2,北京,37.0
20210512,1,NO2_24h,北京,25.0
20210512,1,O3,北京,54.0
20210512,1,O3_24h,北京,180.0
20210512,1,O3_8h,北京,54.0
20210512,1,O3_8h_24h,北京,54.0
20210512,1,CO,北京,0.46
20210512,1,CO_24h,北京,0.57
20210512,2,AQI,北京,41.0
20210512,2,PM2.5,北京,9.0
20210512,2,PM2.5_24h,北京,23.0
20210512,2,PM10,北京,41.0
20210512,2,PM10_24h,北京,48.0
20210512,2,SO2,北京,2.0
20210512,2,SO2_24h,北京,3.0
20210512,2,NO2,北京,42.0
20210512,2,NO2_24h,北京,25.0
20210512,2,O3,北京,44.0
20210512,2,O3_24h,北京,180.0
20210512,2,O3_8h,北京,49.0
20210512,2,O3_8h_24h,北京,55.0
20210512,2,CO,北京,0.45
20210512,2,CO_24h,北京,0.57
20210512,3,AQI,北京,48.0
20210512,3,PM2.5,北京,11.0
20210512,3,PM2.5_24h,北京,22.0
20210512,3,PM10,北京,48.0
20210512,3,PM10_24h,北京,48.0
20210512,3,SO2,北京,3.0
20210512,3,SO2_24h,北京,3.0
20210512,3,NO2,北京,45.0
20210512,3,NO2_24h,北京,25.0
20210512,3,O3,北京,40.0
20210512,3,O3_24h,北京,180.0
20210512,3,O3_8h,北京,45.0
20210512,3,O3_8h_24h,北京,55.0
20210512,3,CO,北京,0.4
20210512,3,CO_24h,北京,0.56
