date,hour,type,city,value
20210627,0,AQI,北京,52.0
20210627,0,PM2.5,北京,28.0
20210627,0,PM2.5_24h,北京,22.0
20210627,0,PM10,北京,53.0
20210627,0,PM10_24h,北京,40.0
20210627,0,SO2,北京,3.0
20210627,0,SO2_24h,北京,3.0
20210627,0,NO2,北京,18.0
20210627,0,NO2_24h,北京,14.0
20210627,0,O3,北京,68.0
20210627,0,O3_24h,北京,165.0
20210627,0,O3_8h,北京,109.0
20210627,0,O3_8h_24h,北京,144.0
20210627,0,CO,北京,0.89
20210627,0,CO_24h,北京,0.69
20210627,1,AQI,北京,51.0
20210627,1,PM2.5,北京,29.0
20210627,1,PM2.5_24h,北京,23.0
20210627,1,PM10,北京,51.0
20210627,1,PM10_24h,北京,41.0
20210627,1,SO2,北京,3.0
20210627,1,SO2_24h,北京,3.0
20210627,1,NO2,北京,18.0
20210627,1,NO2_24h,北京,14.0
20210627,1,O3,北京,56.0
20210627,1,O3_24h,北京,165.0
20210627,1,O3_8h,北京,56.0
20210627,1,O3_8h_24h,北京,56.0
20210627,1,CO,北京,0.89
20210627,1,CO_24h,北京,0.7
20210627,2,AQI,北京,52.0
20210627,2,PM2.5,北京,29.0
20210627,2,PM2.5_24h,北京,24.0
20210627,2,PM10,北京,53.0
20210627,2,PM10_24h,北京,43.0
20210627,2,SO2,北京,3.0
20210627,2,SO2_24h,北京,3.0
20210627,2,NO2,北京,21.0
20210627,2,NO2_24h,北京,14.0
20210627,2,O3,北京,45.0
20210627,2,O3_24h,北京,165.0
20210627,2,O3_8h,北京,50.0
20210627,2,O3_8h_24h,北京,56.0
20210627,2,CO,北京,0.86
20210627,2,CO_24h,北京,0.7
20210627,3,AQI,北京,51.0
20210627,3,PM2.5,北京,30.0
20210627,3,PM2.5_24h,北京,24.0
20210627,3,PM10,北京,52.0
20210627,3,PM10_24h,北京,45.0
20210627,3,SO2,北京,3.0
20210627,3,SO2_24h,北京,3.0
20210627,3,NO2,北京,23.0
20210627,3,NO2_24h,北京,15.0
20210627,3,O3,北京,39.0
20210627,3,O3_24h,北京,165.0
20210627,3,O3_8h,北京,46.0
20210627,3,O3_8h_24h,北京,57.0
20210627,3,CO,北京,0.87
20210627,3,CO_24h,北京,0.71
20210627,4,AQI,北京,48.0
20210627,4,PM2.5,北京,30.0
20210627,4,PM2.5_24h,北京,25.0
20210627,4,PM10,北京,48.0
20210627,4,PM10_24h,北京,46.0
20210627,4,SO2,北京,3.0
20210627,4,SO2_24h,北京,3.0
20210627,4,NO2,北京,23.0
20210627,4,NO2_24h,北京,15.0
20210627,4,O3,北京,35.0
20210627,4,O3_24h,北京,165.0
20210627,4,O3_8h,北京,44.0
20210627,4,O3_8h_24h,北京,57.0
20210627,4,CO,北京,0.86
20210627,4,CO_24h,北京,0.73
20210627,5,AQI,北京,48.0
20210627,5,PM2.5,北京,29.0
20210627,5,PM2.5_24h,北京,26.0
20210627,5,PM10,北京,48.0
20210627,5,PM10_24h,北京,47.0
20210627,5,SO2,北京,3.0
20210627,5,SO2_24h,北京,3.0
20210627,5,NO2,北京,22.0
20210627,5,NO2_24h,北京,16.0
20210627,5,O3,北京,33.0
20210627,5,O3_24h,北京,165.0
20210627,5,O3_8h,北京,41.0
20210627,5,O3_8h_24h,北京,57.0
20210627,5,CO,北京,0.85
20210627,5,CO_24h,北京,0.77
20210627,6,AQI,北京,51.0
20210627,6,PM2.5,北京,28.0
20210627,6,PM2.5_24h,北京,26.0
20210627,6,PM10,北京,52.0
20210627,6,PM10_24h,北京,49.0
20210627,6,SO2,北京,3.0
20210627,6,SO2_24h,北京,3.0
20210627,6,NO2,北京,26.0
20210627,6,NO2_24h,北京,16.0
20210627,6,O3,北京,27.0
20210627,6,O3_24h,北京,165.0
20210627,6,O3_8h,北京,39.0
20210627,6,O3_8h_24h,北京,57.0
20210627,6,CO,北京,0.87
20210627,6,CO_24h,北京,0.79
20210627,7,AQI,北京,55.0
20210627,7,PM2.5,北京,29.0
20210627,7,PM2.5_24h,北京,27.0
20210627,7,PM10,北京,59.0
