city,type,value
三亚,AQI,25.19
三亚,CO,0.52
三亚,NO2,15.56
三亚,O3,34.86
三亚,PM10,24.75
三亚,PM2.5,10.03
三亚,SO2,2.25
三门峡,AQI,91.16
三门峡,CO,1.08
三门峡,NO2,25.02
三门峡,O3,105.1
三门峡,PM10,106.26
三门峡,PM2.5,61.44
三门峡,SO2,33.42
上海,AQI,75.5
上海,CO,0.79
上海,NO2,34.42
上海,O3,70.0
上海,PM10,71.54
上海,PM2.5,52.86
上海,SO2,12.63
东莞,AQI,51.5
东莞,CO,0.71
东莞,NO2,33.33
东莞,O3,69.06
东莞,PM10,45.65
东莞,PM2.5,29.81
东莞,SO2,18.19
东营,AQI,101.16
东营,CO,1.22
东营,NO2,34.64
东营,O3,118.05
东营,PM10,132.33
东营,PM2.5,66.28
东营,SO2,58.95
中山,AQI,35.22
中山,CO,0.85
中山,NO2,19.48
中山,O3,52.34
中山,PM10,33.15
中山,PM2.5,21.01
中山,SO2,13.62
临安,AQI,67.6
临安,CO,0.71
临安,NO2,21.22
临安,O3,76.09
临安,PM10,75.47
临安,PM2.5,41.83
临安,SO2,8.35
临汾,AQI,77.31
临汾,CO,1.48
临汾,NO2,33.06
临汾,O3,67.07
临汾,PM10,75.52
临汾,PM2.5,55.32
临汾,SO2,51.63
临沂,AQI,89.19
临沂,CO,1.44
临沂,NO2,42.42
临沂,O3,86.51
临沂,PM10,120.63
临沂,PM2.5,53.66
临沂,SO2,37.19
丹东,AQI,54.42
丹东,CO,1.57
丹东,NO2,21.29
丹东,O3,76.14
丹东,PM10,54.81
丹东,PM2.5,33.79
丹东,SO2,17.2
丽水,AQI,43.03
丽水,CO,0.61
丽水,NO2,24.44
丽水,O3,60.37
丽水,PM10,44.29
丽水,PM2.5,24.57
丽水,SO2,11.1
义乌,AQI,63.39
义乌,CO,1.03
义乌,NO2,34.04
义乌,O3,69.49
义乌,PM10,66.4
义乌,PM2.5,42.43
义乌,SO2,24.84
乌鲁木齐,AQI,80.47
乌鲁木齐,CO,0.58
乌鲁木齐,NO2,45.79
乌鲁木齐,O3,58.69
乌鲁木齐,PM10,111.67
乌鲁木齐,PM2.5,27.3
乌鲁木齐,SO2,13.18
九江,AQI,58.51
九江,CO,0.7
九江,NO2,19.4
九江,O3,52.86
九江,PM10,66.3
九江,PM2.5,37.45
九江,SO2,26.52
乳山,AQI,62.72
乳山,CO,0.85
乳山,NO2,7.15
乳山,O3,83.06
乳山,PM10,58.32
乳山,PM2.5,41.46
乳山,SO2,16.56
云浮,AQI,36.67
云浮,CO,1.01
云浮,NO2,17.4
云浮,O3,45.09
云浮,PM10,37.1
云浮,PM2.5,19.89
云浮,SO2,14.31
