city,month,type,value
汕头,201406.csv,NO2,13.98
汕头,201406.csv,O3,55.15
汕头,201406.csv,PM10,39.91
汕头,201406.csv,PM2.5,21.46
汕头,201406.csv,SO2,10.33
汕尾,201406.csv,AQI,33.36
汕尾,201406.csv,CO,0.76
汕尾,201406.csv,NO2,9.4
汕尾,201406.csv,O3,69.61
汕尾,201406.csv,PM10,32.31
汕尾,201406.csv,PM2.5,17.21
汕尾,201406.csv,SO2,6.67
江门,201406.csv,AQI,47.89
江门,201406.csv,CO,0.78
江门,201406.csv,NO2,19.58
江门,201406.csv,O3,45.29
江门,201406.csv,PM10,50.24
江门,201406.csv,PM2.5,28.93
江门,201406.csv,SO2,18.92
江阴,201406.csv,AQI,104.01
江阴,201406.csv,CO,1.15
江阴,201406.csv,NO2,39.23
江阴,201406.csv,O3,83.21
江阴,201406.csv,PM10,104.52
江阴,201406.csv,PM2.5,76.49
江阴,201406.csv,SO2,51.39
沈阳,201406.csv,AQI,69.31
沈阳,201406.csv,CO,0.83
沈阳,201406.csv,NO2,41.63
沈阳,201406.csv,O3,81.13
沈阳,201406.csv,PM10,75.6
沈阳,201406.csv,PM2.5,45.5
沈阳,201406.csv,SO2,20.47
沧州,201406.csv,AQI,93.44
沧州,201406.csv,CO,0.7
沧州,201406.csv,NO2,24.65
沧州,201406.csv,O3,104.1
沧州,201406.csv,PM10,94.38
沧州,201406.csv,PM2.5,63.31
沧州,201406.csv,SO2,26.71
河源,201406.csv,AQI,48.79
河源,201406.csv,CO,0.86
河源,201406.csv,NO2,23.81
河源,201406.csv,O3,57.37
河源,201406.csv,PM10,48.29
河源,201406.csv,PM2.5,32.28
河源,201406.csv,SO2,14.45
泉州,201406.csv,AQI,53.43
泉州,201406.csv,CO,0.64
泉州,201406.csv,NO2,14.81
泉州,201406.csv,O3,33.92
泉州,201406.csv,PM10,61.62
泉州,201406.csv,PM2.5,26.11
泉州,201406.csv,SO2,6.08
泰安,201406.csv,AQI,88.64
泰安,201406.csv,CO,1.44
泰安,201406.csv,NO2,31.81
泰安,201406.csv,O3,75.11
泰安,201406.csv,PM10,102.15
泰安,201406.csv,PM2.5,64.34
泰安,201406.csv,SO2,32.75
泰州,201406.csv,AQI,106.47
泰州,201406.csv,CO,1.19
泰州,201406.csv,NO2,21.9
泰州,201406.csv,O3,62.16
泰州,201406.csv,PM10,115.34
泰州,201406.csv,PM2.5,79.48
泰州,201406.csv,SO2,29.28
泸州,201406.csv,AQI,62.77
泸州,201406.csv,CO,0.8
泸州,201406.csv,NO2,30.07
泸州,201406.csv,O3,48.58
泸州,201406.csv,PM10,63.72
泸州,201406.csv,PM2.5,44.12
泸州,201406.csv,SO2,15.83
洛阳,201406.csv,AQI,87.22
洛阳,201406.csv,CO,1.97
洛阳,201406.csv,NO2,42.77
洛阳,201406.csv,O3,67.78
洛阳,201406.csv,PM10,110.29
洛阳,201406.csv,PM2.5,58.25
洛阳,201406.csv,SO2,29.11
济南,201406.csv,AQI,105.43
济南,201406.csv,CO,1.19
济南,201406.csv,NO2,41.5
济南,201406.csv,O3,113.67
济南,201406.csv,PM10,131.21
济南,201406.csv,PM2.5,73.94
济南,201406.csv,SO2,49.01
济宁,201406.csv,AQI,115.37
济宁,201406.csv,CO,1.13
济宁,201406.csv,NO2,31.02
济宁,201406.csv,O3,112.05
济宁,201406.csv,PM10,122.23
济宁,201406.csv,PM2.5,86.89
济宁,201406.csv,SO2,57.89
海口,201406.csv,AQI,32.95
海口,201406.csv,CO,0.68
海口,201406.csv,NO2,17.67
海口,201406.csv,O3,37.34
海口,201406.csv,PM10,32.57
海口,201406.csv,PM2.5,14.85
海口,201406.csv,SO2,6.03
海门,201406.csv,AQI,74.81
海门,201406.csv,CO,0.39
海门,201406.csv,NO2,18.23
海门,201406.csv,O3,94.52
海门,201406.csv,PM10,68.24
海门,201406.csv,PM2.5,53.72
海门,201406.csv,SO2,15.28
淄博,201406.csv,AQI,105.75
淄博,201406.csv,CO,1.76
淄博,201406.csv,NO2,57.04
淄博,201406.csv,O3,91.92
淄博,201406.csv,PM10,132.21
淄博,201406.csv,PM2.5,74.1
淄博,201406.csv,SO2,81.96
淮安,201406.csv,AQI,96.35
淮安,201406.csv,CO,0.87
淮安,201406.csv,NO2,17.67
淮安,201406.csv,O3,104.52
淮安,201406.csv,PM10,99.15
淮安,201406.csv,PM2.5,69.11
淮安,201406.csv,SO2,23.66
深圳,201406.csv,AQI,40.46
深圳,201406.csv,CO,0.95
深圳,201406.csv,NO2,26.57
深圳,201406.csv,O3,43.43
深圳,201406.csv,PM10,42.48
深圳,201406.csv,PM2.5,20.23
深圳,201406.csv,SO2,6.9
清远,201406.csv,AQI,53.64
清远,201406.csv,CO,1.28
清远,201406.csv,NO2,24.9
清远,201406.csv,O3,37.18
清远,201406.csv,PM10,56.41
清远,201406.csv,PM2.5,28.43
清远,201406.csv,SO2,23.03
温州,201406.csv,AQI,55.87
温州,201406.csv,CO,0.93
温州,201406.csv,NO2,37.88
温州,201406.csv,O3,63.74
温州,201406.csv,PM10,60.15
温州,201406.csv,PM2.5,37.6
温州,201406.csv,SO2,12.87
渭南,201406.csv,AQI,80.83
渭南,201406.csv,CO,0.72
渭南,201406.csv,NO2,33.87
渭南,201406.csv,O3,77.28
渭南,201406.csv,PM10,99.61
渭南,201406.csv,PM2.5,48.69
渭南,201406.csv,SO2,14.5
湖州,201406.csv,AQI,71.04
湖州,201406.csv,CO,0.81
湖州,201406.csv,NO2,45.5
湖州,201406.csv,O3,79.46
湖州,201406.csv,PM10,79.27
湖州,201406.csv,PM2.5,48.93
湖州,201406.csv,SO2,16.82
湘潭,201406.csv,AQI,94.78
湘潭,201406.csv,CO,0.89
湘潭,201406.csv,NO2,33.29
湘潭,201406.csv,O3,64.21
湘潭,201406.csv,PM10,101.24
湘潭,201406.csv,PM2.5,69.62
湘潭,201406.csv,SO2,24.0
湛江,201406.csv,AQI,33.37
湛江,201406.csv,CO,1.22
湛江,201406.csv,NO2,13.22
湛江,201406.csv,O3,44.95
湛江,201406.csv,PM10,34.01
湛江,201406.csv,PM2.5,16.26
湛江,201406.csv,SO2,14.64
溧阳,201406.csv,AQI,96.14
溧阳,201406.csv,CO,0.92
溧阳,201406.csv,NO2,38.6
溧阳,201406.csv,O3,85.18
溧阳,201406.csv,PM10,102.05
溧阳,201406.csv,PM2.5,69.41
溧阳,201406.csv,SO2,16.52
滨州,201406.csv,AQI,90.09
滨州,201406.csv,CO,1.44
滨州,201406.csv,NO2,29.06
滨州,201406.csv,O3,74.24
滨州,201406.csv,PM10,93.09
滨州,201406.csv,PM2.5,64.3
滨州,201406.csv,SO2,51.06
潍坊,201406.csv,AQI,86.56
潍坊,201406.csv,CO,0.86
潍坊,201406.csv,NO2,27.37
潍坊,201406.csv,O3,116.08
潍坊,201406.csv,PM10,107.0
潍坊,201406.csv,PM2.5,55.59
潍坊,201406.csv,SO2,30.25
潮州,201406.csv,AQI,52.98
潮州,201406.csv,CO,1.01
潮州,201406.csv,NO2,10.27
潮州,201406.csv,O3,50.24
潮州,201406.csv,PM10,43.6
潮州,201406.csv,PM2.5,35.14
潮州,201406.csv,SO2,11.82
烟台,201406.csv,AQI,65.82
烟台,201406.csv,CO,0.58
烟台,201406.csv,NO2,35.89
烟台,201406.csv,O3,89.49
烟台,201406.csv,PM10,69.09
烟台,201406.csv,PM2.5,42.55
烟台,201406.csv,SO2,19.56
焦作,201406.csv,AQI,112.58
焦作,201406.csv,CO,1.14
焦作,201406.csv,NO2,36.63
焦作,201406.csv,O3,102.76
焦作,201406.csv,PM10,123.08
焦作,201406.csv,PM2.5,81.18
焦作,201406.csv,SO2,40.34
牡丹江,201406.csv,AQI,59.26
牡丹江,201406.csv,CO,0.46
牡丹江,201406.csv,NO2,25.9
牡丹江,201406.csv,O3,60.51
牡丹江,201406.csv,PM10,68.25
牡丹江,201406.csv,PM2.5,35.03
牡丹江,201406.csv,SO2,11.87
玉溪,201406.csv,AQI,31.67
玉溪,201406.csv,CO,1.45
玉溪,201406.csv,NO2,12.16
玉溪,201406.csv,O3,55.28
玉溪,201406.csv,PM10,30.16
玉溪,201406.csv,PM2.5,16.22
玉溪,201406.csv,SO2,8.54
珠海,201406.csv,AQI,34.61
珠海,201406.csv,CO,0.85
珠海,201406.csv,NO2,23.61
珠海,201406.csv,O3,57.88
珠海,201406.csv,PM10,36.4
珠海,201406.csv,PM2.5,17.27
珠海,201406.csv,SO2,9.27
瓦房店,201406.csv,AQI,75.23
瓦房店,201406.csv,CO,0.38
瓦房店,201406.csv,NO2,15.36
瓦房店,201406.csv,O3,86.99
瓦房店,201406.csv,PM10,75.09
瓦房店,201406.csv,PM2.5,49.31
瓦房店,201406.csv,SO2,7.3
盐城,201406.csv,AQI,74.83
盐城,201406.csv,CO,0.63
盐城,201406.csv,NO2,17.74
盐城,201406.csv,O3,93.5
盐城,201406.csv,PM10,79.36
盐城,201406.csv,PM2.5,51.63
盐城,201406.csv,SO2,12.8
盘锦,201406.csv,AQI,69.05
盘锦,201406.csv,CO,1.01
盘锦,201406.csv,NO2,18.79
盘锦,201406.csv,O3,95.91
盘锦,201406.csv,PM10,66.19
盘锦,201406.csv,PM2.5,47.78
盘锦,201406.csv,SO2,13.93
石嘴山,201406.csv,AQI,66.77
石嘴山,201406.csv,CO,0.67
石嘴山,201406.csv,NO2,25.52
石嘴山,201406.csv,O3,106.13
石嘴山,201406.csv,PM10,73.32
石嘴山,201406.csv,PM2.5,33.63
石嘴山,201406.csv,SO2,53.3
石家庄,201406.csv,AQI,120.66
石家庄,201406.csv,CO,0.87
石家庄,201406.csv,NO2,40.96
石家庄,201406.csv,O3,83.18
石家庄,201406.csv,PM10,151.5
石家庄,201406.csv,PM2.5,84.86
石家庄,201406.csv,SO2,33.49
福州,201406.csv,AQI,52.44
福州,201406.csv,CO,0.98
福州,201406.csv,NO2,29.18
福州,201406.csv,O3,61.63
福州,201406.csv,PM10,59.24
福州,201406.csv,PM2.5,27.77
福州,201406.csv,SO2,7.25
秦皇岛,201406.csv,AQI,65.34
秦皇岛,201406.csv,CO,0.82
秦皇岛,201406.csv,NO2,40.49
秦皇岛,201406.csv,O3,54.93
秦皇岛,201406.csv,PM10,72.51
秦皇岛,201406.csv,PM2.5,38.04
秦皇岛,201406.csv,SO2,25.92
章丘,201406.csv,AQI,90.66
章丘,201406.csv,CO,1.82
章丘,201406.csv,NO2,27.65
章丘,201406.csv,O3,94.25
章丘,201406.csv,PM10,80.5
章丘,201406.csv,PM2.5,72.54
章丘,201406.csv,SO2,50.22
绍兴,201406.csv,AQI,72.39
绍兴,201406.csv,CO,0.64
绍兴,201406.csv,NO2,32.68
绍兴,201406.csv,O3,84.83
绍兴,201406.csv,PM10,70.67
绍兴,201406.csv,PM2.5,51.19
绍兴,201406.csv,SO2,24.25
绵阳,201406.csv,AQI,64.7
绵阳,201406.csv,CO,0.75
绵阳,201406.csv,NO2,34.3
绵阳,201406.csv,O3,60.7
绵阳,201406.csv,PM10,67.04
绵阳,201406.csv,PM2.5,46.03
绵阳,201406.csv,SO2,11.76
聊城,201406.csv,AQI,112.79
聊城,201406.csv,CO,2.01
聊城,201406.csv,NO2,38.69
聊城,201406.csv,O3,79.51
聊城,201406.csv,PM10,147.91
聊城,201406.csv,PM2.5,78.66
聊城,201406.csv,SO2,18.42
肇庆,201406.csv,AQI,57.12
肇庆,201406.csv,CO,1.14
肇庆,201406.csv,NO2,25.81
肇庆,201406.csv,O3,59.02
肇庆,201406.csv,PM10,61.8
肇庆,201406.csv,PM2.5,35.78
肇庆,201406.csv,SO2,22.63
胶南,201406.csv,AQI,62.1
胶南,201406.csv,CO,0.49
胶南,201406.csv,NO2,15.8
胶南,201406.csv,O3,104.84
胶南,201406.csv,PM10,54.48
胶南,201406.csv,PM2.5,40.94
胶南,201406.csv,SO2,11.99
胶州,201406.csv,AQI,74.01
胶州,201406.csv,CO,0.48
胶州,201406.csv,NO2,23.15
胶州,201406.csv,O3,96.91
胶州,201406.csv,PM10,72.41
胶州,201406.csv,PM2.5,50.81
胶州,201406.csv,SO2,12.49
自贡,201406.csv,AQI,67.36
自贡,201406.csv,CO,0.8
自贡,201406.csv,NO2,28.29
自贡,201406.csv,O3,46.8
自贡,201406.csv,PM10,78.97
自贡,201406.csv,PM2.5,44.43
自贡,201406.csv,SO2,16.62
舟山,201406.csv,AQI,41.59
舟山,201406.csv,CO,0.62
舟山,201406.csv,NO2,15.06
舟山,201406.csv,O3,78.84
舟山,201406.csv,PM10,33.1
舟山,201406.csv,PM2.5,25.36
舟山,201406.csv,SO2,6.96
芜湖,201406.csv,AQI,113.9
芜湖,201406.csv,CO,1.02
芜湖,201406.csv,NO2,21.2
芜湖,201406.csv,O3,61.3
芜湖,201406.csv,PM10,126.27
芜湖,201406.csv,PM2.5,85.44
芜湖,201406.csv,SO2,52.54
苏州,201406.csv,AQI,84.22
苏州,201406.csv,CO,0.85
苏州,201406.csv,NO2,40.2
苏州,201406.csv,O3,81.62
苏州,201406.csv,PM10,85.59
苏州,201406.csv,PM2.5,61.02
苏州,201406.csv,SO2,22.33
茂名,201406.csv,AQI,37.56
茂名,201406.csv,CO,1.06
茂名,201406.csv,NO2,14.58
茂名,201406.csv,O3,54.43
茂名,201406.csv,PM10,37.98
茂名,201406.csv,PM2.5,21.31
茂名,201406.csv,SO2,10.23
荆州,201406.csv,AQI,106.48
荆州,201406.csv,CO,1.3
荆州,201406.csv,NO2,34.94
荆州,201406.csv,O3,71.52
荆州,201406.csv,PM10,136.38
荆州,201406.csv,PM2.5,78.23
荆州,201406.csv,SO2,22.08
荣成,201406.csv,AQI,57.69
荣成,201406.csv,CO,0.29
荣成,201406.csv,NO2,9.69
荣成,201406.csv,O3,107.92
荣成,201406.csv,PM10,54.85
荣成,201406.csv,PM2.5,37.09
荣成,201406.csv,SO2,16.81
莱州,201406.csv,AQI,74.36
莱州,201406.csv,CO,0.64
莱州,201406.csv,NO2,24.48
莱州,201406.csv,O3,89.44
莱州,201406.csv,PM10,90.71
莱州,201406.csv,PM2.5,47.74
莱州,201406.csv,SO2,26.84
莱西,201406.csv,AQI,66.58
莱西,201406.csv,CO,0.29
莱西,201406.csv,NO2,22.9
莱西,201406.csv,O3,107.48
莱西,201406.csv,PM10,58.91
莱西,201406.csv,PM2.5,44.03
莱西,201406.csv,SO2,12.44
菏泽,201406.csv,AQI,108.13
菏泽,201406.csv,CO,1.24
菏泽,201406.csv,NO2,26.55
菏泽,201406.csv,O3,102.66
菏泽,201406.csv,PM10,125.29
菏泽,201406.csv,PM2.5,78.62
菏泽,201406.csv,SO2,40.69
营口,201406.csv,AQI,51.98
营口,201406.csv,CO,0.89
营口,201406.csv,NO2,20.44
营口,201406.csv,O3,94.29
营口,201406.csv,PM10,53.13
营口,201406.csv,PM2.5,29.78
营口,201406.csv,SO2,13.42
葫芦岛,201406.csv,AQI,69.17
葫芦岛,201406.csv,CO,0.75
葫芦岛,201406.csv,NO2,34.16
葫芦岛,201406.csv,O3,69.56
葫芦岛,201406.csv,PM10,77.14
葫芦岛,201406.csv,PM2.5,44.96
葫芦岛,201406.csv,SO2,18.85
蓬莱,201406.csv,AQI,58.8
蓬莱,201406.csv,CO,1.47
蓬莱,201406.csv,NO2,34.51
蓬莱,201406.csv,O3,93.82
蓬莱,201406.csv,PM10,62.22
蓬莱,201406.csv,PM2.5,35.74
蓬莱,201406.csv,SO2,11.6
衡水,201406.csv,AQI,108.98
衡水,201406.csv,CO,0.79
衡水,201406.csv,NO2,34.32
衡水,201406.csv,O3,119.04
衡水,201406.csv,PM10,134.25
衡水,201406.csv,PM2.5,67.6
衡水,201406.csv,SO2,22.49
衢州,201406.csv,AQI,69.9
衢州,201406.csv,CO,0.55
衢州,201406.csv,NO2,27.93
衢州,201406.csv,O3,79.72
衢州,201406.csv,PM10,70.89
衢州,201406.csv,PM2.5,47.8
衢州,201406.csv,SO2,20.06
西宁,201406.csv,AQI,68.68
西宁,201406.csv,CO,0.8
西宁,201406.csv,NO2,31.51
西宁,201406.csv,O3,55.72
西宁,201406.csv,PM10,78.14
西宁,201406.csv,PM2.5,45.65
西宁,201406.csv,SO2,28.63
西安,201406.csv,AQI,75.04
西安,201406.csv,CO,1.43
西安,201406.csv,NO2,34.23
西安,201406.csv,O3,58.86
西安,201406.csv,PM10,94.61
西安,201406.csv,PM2.5,46.03
西安,201406.csv,SO2,13.86
诸暨,201406.csv,AQI,75.34
诸暨,201406.csv,CO,1.37
诸暨,201406.csv,NO2,25.32
诸暨,201406.csv,O3,84.65
诸暨,201406.csv,PM10,87.76
诸暨,201406.csv,PM2.5,51.0
诸暨,201406.csv,SO2,12.85
贵阳,201406.csv,AQI,58.69
贵阳,201406.csv,CO,0.73
贵阳,201406.csv,NO2,27.21
贵阳,201406.csv,O3,48.78
贵阳,201406.csv,PM10,63.46
贵阳,201406.csv,PM2.5,39.56
贵阳,201406.csv,SO2,12.87
赤峰,201406.csv,AQI,57.4
赤峰,201406.csv,CO,0.74
赤峰,201406.csv,NO2,18.4
赤峰,201406.csv,O3,52.33
赤峰,201406.csv,PM10,69.3
赤峰,201406.csv,PM2.5,24.32
赤峰,201406.csv,SO2,15.1
连云港,201406.csv,AQI,90.36
连云港,201406.csv,CO,0.94
连云港,201406.csv,NO2,24.66
连云港,201406.csv,O3,99.31
连云港,201406.csv,PM10,103.78
连云港,201406.csv,PM2.5,61.43
连云港,201406.csv,SO2,16.83
遵义,201406.csv,AQI,69.96
遵义,201406.csv,CO,0.69
遵义,201406.csv,NO2,30.71
遵义,201406.csv,O3,40.3
遵义,201406.csv,PM10,76.09
遵义,201406.csv,PM2.5,49.61
遵义,201406.csv,SO2,11.55
邢台,201406.csv,AQI,121.11
邢台,201406.csv,CO,1.1
邢台,201406.csv,NO2,47.04
邢台,201406.csv,O3,90.07
邢台,201406.csv,PM10,145.18
邢台,201406.csv,PM2.5,84.42
邢台,201406.csv,SO2,40.29
邯郸,201406.csv,AQI,111.58
邯郸,201406.csv,CO,1.14
邯郸,201406.csv,NO2,36.76
邯郸,201406.csv,O3,85.22
邯郸,201406.csv,PM10,140.72
邯郸,201406.csv,PM2.5,77.94
邯郸,201406.csv,SO2,34.05
郑州,201406.csv,AQI,107.39
郑州,201406.csv,CO,1.5
郑州,201406.csv,NO2,38.34
郑州,201406.csv,O3,71.53
郑州,201406.csv,PM10,134.07
郑州,201406.csv,PM2.5,76.4
郑州,201406.csv,SO2,20.63
鄂尔多斯,201406.csv,AQI,49.63
鄂尔多斯,201406.csv,CO,0.65
鄂尔多斯,201406.csv,NO2,19.79
鄂尔多斯,201406.csv,O3,111.03
鄂尔多斯,201406.csv,PM10,51.63
鄂尔多斯,201406.csv,PM2.5,21.23
鄂尔多斯,201406.csv,SO2,17.12
重庆,201406.csv,AQI,54.9
重庆,201406.csv,CO,1.06
重庆,201406.csv,NO2,34.55
重庆,201406.csv,O3,40.97
重庆,201406.csv,PM10,59.36
重庆,201406.csv,PM2.5,36.26
重庆,201406.csv,SO2,12.47
金华,201406.csv,AQI,77.1
金华,201406.csv,CO,0.83
金华,201406.csv,NO2,26.08
金华,201406.csv,O3,89.71
金华,201406.csv,PM10,70.77
金华,201406.csv,PM2.5,54.37
金华,201406.csv,SO2,22.71
金坛,201406.csv,AQI,77.19
金坛,201406.csv,CO,1.1
金坛,201406.csv,NO2,34.82
金坛,201406.csv,O3,92.99
金坛,201406.csv,PM10,81.88
金坛,201406.csv,PM2.5,52.32
金坛,201406.csv,SO2,21.61
金昌,201406.csv,AQI,61.7
金昌,201406.csv,CO,1.28
金昌,201406.csv,NO2,13.64
金昌,201406.csv,O3,96.56
金昌,201406.csv,PM10,74.99
金昌,201406.csv,PM2.5,24.16
金昌,201406.csv,SO2,32.12
铜川,201406.csv,AQI,73.03
铜川,201406.csv,CO,1.16
铜川,201406.csv,NO2,30.67
铜川,201406.csv,O3,94.37
铜川,201406.csv,PM10,84.7
铜川,201406.csv,PM2.5,40.89
铜川,201406.csv,SO2,10.94
银川,201406.csv,AQI,58.49
银川,201406.csv,CO,1.49
银川,201406.csv,NO2,25.4
银川,201406.csv,O3,62.09
银川,201406.csv,PM10,64.53
银川,201406.csv,PM2.5,31.56
银川,201406.csv,SO2,18.82
锦州,201406.csv,AQI,67.82
锦州,201406.csv,CO,0.78
锦州,201406.csv,NO2,34.13
锦州,201406.csv,O3,90.58
锦州,201406.csv,PM10,65.42
锦州,201406.csv,PM2.5,44.1
锦州,201406.csv,SO2,27.94
镇江,201406.csv,AQI,112.46
镇江,201406.csv,CO,1.09
镇江,201406.csv,NO2,40.2
镇江,201406.csv,O3,65.37
镇江,201406.csv,PM10,128.67
镇江,201406.csv,PM2.5,80.18
镇江,201406.csv,SO2,21.62
长春,201406.csv,AQI,69.85
长春,201406.csv,CO,0.72
长春,201406.csv,NO2,49.1
长春,201406.csv,O3,62.83
长春,201406.csv,PM10,88.27
长春,201406.csv,PM2.5,40.5
长春,201406.csv,SO2,10.77
长沙,201406.csv,AQI,98.03
长沙,201406.csv,CO,0.99
长沙,201406.csv,NO2,31.54
长沙,201406.csv,O3,57.54
长沙,201406.csv,PM10,95.56
长沙,201406.csv,PM2.5,72.84
长沙,201406.csv,SO2,16.78
长治,201406.csv,AQI,75.66
长治,201406.csv,CO,2.12
长治,201406.csv,NO2,30.76
长治,201406.csv,O3,60.01
长治,201406.csv,PM10,97.56
长治,201406.csv,PM2.5,45.8
长治,201406.csv,SO2,26.78
阳江,201406.csv,AQI,36.68
阳江,201406.csv,CO,0.98
阳江,201406.csv,NO2,8.37
阳江,201406.csv,O3,55.06
阳江,201406.csv,PM10,36.97
阳江,201406.csv,PM2.5,20.08
阳江,201406.csv,SO2,5.09
阳泉,201406.csv,AQI,92.17
阳泉,201406.csv,CO,0.95
阳泉,201406.csv,NO2,26.03
阳泉,201406.csv,O3,61.18
阳泉,201406.csv,PM10,124.52
阳泉,201406.csv,PM2.5,57.45
阳泉,201406.csv,SO2,31.67
青岛,201406.csv,AQI,66.73
青岛,201406.csv,CO,0.54
青岛,201406.csv,NO2,24.01
青岛,201406.csv,O3,97.21
青岛,201406.csv,PM10,80.82
青岛,201406.csv,PM2.5,38.99
青岛,201406.csv,SO2,17.1
鞍山,201406.csv,AQI,88.76
鞍山,201406.csv,CO,2.17
鞍山,201406.csv,NO2,30.81
鞍山,201406.csv,O3,75.0
鞍山,201406.csv,PM10,104.74
鞍山,201406.csv,PM2.5,62.91
鞍山,201406.csv,SO2,18.6
韶关,201406.csv,AQI,53.37
韶关,201406.csv,CO,1.38
韶关,201406.csv,NO2,21.92
韶关,201406.csv,O3,53.09
韶关,201406.csv,PM10,54.66
韶关,201406.csv,PM2.5,36.13
韶关,201406.csv,SO2,22.12
马鞍山,201406.csv,AQI,105.27
马鞍山,201406.csv,CO,1.58
马鞍山,201406.csv,NO2,22.67
马鞍山,201406.csv,O3,62.83
马鞍山,201406.csv,PM10,116.43
马鞍山,201406.csv,PM2.5,76.81
马鞍山,201406.csv,SO2,27.93
齐齐哈尔,201406.csv,AQI,42.41
齐齐哈尔,201406.csv,CO,0.41
齐齐哈尔,201406.csv,NO2,15.3
齐齐哈尔,201406.csv,O3,45.43
齐齐哈尔,201406.csv,PM10,45.2
齐齐哈尔,201406.csv,PM2.5,15.12
齐齐哈尔,201406.csv,SO2,7.17
三亚,201407.csv,AQI,25.19
三亚,201407.csv,CO,0.52
三亚,201407.csv,NO2,15.56
三亚,201407.csv,O3,34.86
三亚,201407.csv,PM10,24.75
三亚,201407.csv,PM2.5,10.03
三亚,201407.csv,SO2,2.25
三门峡,201407.csv,AQI,91.16
三门峡,201407.csv,CO,1.08
三门峡,201407.csv,NO2,25.02
三门峡,201407.csv,O3,105.1
三门峡,201407.csv,PM10,106.26
三门峡,201407.csv,PM2.5,61.44
三门峡,201407.csv,SO2,33.42
上海,201407.csv,AQI,75.5
上海,201407.csv,CO,0.79
上海,201407.csv,NO2,34.42
上海,201407.csv,O3,70.0
上海,201407.csv,PM10,71.54
上海,201407.csv,PM2.5,52.86
上海,201407.csv,SO2,12.63
东莞,201407.csv,AQI,51.5
东莞,201407.csv,CO,0.71
东莞,201407.csv,NO2,33.33
东莞,201407.csv,O3,69.06
东莞,201407.csv,PM10,45.65
东莞,201407.csv,PM2.5,29.81
东莞,201407.csv,SO2,18.19
东营,201407.csv,AQI,101.16
东营,201407.csv,CO,1.22
东营,201407.csv,NO2,34.64
东营,201407.csv,O3,118.05
东营,201407.csv,PM10,132.33
东营,201407.csv,PM2.5,66.28
东营,201407.csv,SO2,58.95
中山,201407.csv,AQI,35.22
中山,201407.csv,CO,0.85
中山,201407.csv,NO2,19.48
中山,201407.csv,O3,52.34
中山,201407.csv,PM10,33.15
中山,201407.csv,PM2.5,21.01
中山,201407.csv,SO2,13.62
临安,201407.csv,AQI,67.6
临安,201407.csv,CO,0.71
临安,201407.csv,NO2,21.22
临安,201407.csv,O3,76.09
临安,201407.csv,PM10,75.47
临安,201407.csv,PM2.5,41.83
临安,201407.csv,SO2,8.35
临汾,201407.csv,AQI,77.31
临汾,201407.csv,CO,1.48
临汾,201407.csv,NO2,33.06
临汾,201407.csv,O3,67.07
临汾,201407.csv,PM10,75.52
临汾,201407.csv,PM2.5,55.32
临汾,201407.csv,SO2,51.63
临沂,201407.csv,AQI,89.19
临沂,201407.csv,CO,1.44
临沂,201407.csv,NO2,42.42
临沂,201407.csv,O3,86.51
临沂,201407.csv,PM10,120.63
临沂,201407.csv,PM2.5,53.66
临沂,201407.csv,SO2,37.19
丹东,201407.csv,AQI,54.42
丹东,201407.csv,CO,1.57
丹东,201407.csv,NO2,21.29
丹东,201407.csv,O3,76.14
丹东,201407.csv,PM10,54.81
丹东,201407.csv,PM2.5,33.79
丹东,201407.csv,SO2,17.2
丽水,201407.csv,AQI,43.03
丽水,201407.csv,CO,0.61
丽水,201407.csv,NO2,24.44
丽水,201407.csv,O3,60.37
丽水,201407.csv,PM10,44.29
丽水,201407.csv,PM2.5,24.57
丽水,201407.csv,SO2,11.1
义乌,201407.csv,AQI,63.39
义乌,201407.csv,CO,1.03
义乌,201407.csv,NO2,34.04
义乌,201407.csv,O3,69.49
义乌,201407.csv,PM10,66.4
义乌,201407.csv,PM2.5,42.43
义乌,201407.csv,SO2,24.84
乌鲁木齐,201407.csv,AQI,80.47
乌鲁木齐,201407.csv,CO,0.58
乌鲁木齐,201407.csv,NO2,45.79
乌鲁木齐,201407.csv,O3,58.69
乌鲁木齐,201407.csv,PM10,111.67
乌鲁木齐,201407.csv,PM2.5,27.3
乌鲁木齐,201407.csv,SO2,13.18
九江,201407.csv,AQI,58.51
九江,201407.csv,CO,0.7
九江,201407.csv,NO2,19.4
九江,201407.csv,O3,52.86
九江,201407.csv,PM10,66.3
九江,201407.csv,PM2.5,37.45
九江,201407.csv,SO2,26.52
乳山,201407.csv,AQI,62.72
乳山,201407.csv,CO,0.85
乳山,201407.csv,NO2,7.15
乳山,201407.csv,O3,83.06
乳山,201407.csv,PM10,58.32
乳山,201407.csv,PM2.5,41.46
乳山,201407.csv,SO2,16.56
云浮,201407.csv,AQI,36.67
云浮,201407.csv,CO,1.01
云浮,201407.csv,NO2,17.4
云浮,201407.csv,O3,45.09
云浮,201407.csv,PM10,37.1
云浮,201407.csv,PM2.5,19.89
云浮,201407.csv,SO2,14.31
佛山,201407.csv,AQI,48.95
佛山,201407.csv,CO,0.83
佛山,201407.csv,NO2,29.36
佛山,201407.csv,O3,60.04
佛山,201407.csv,PM10,47.8
佛山,201407.csv,PM2.5,30.15
佛山,201407.csv,SO2,20.59
保定,201407.csv,AQI,140.92
保定,201407.csv,CO,1.32
保定,201407.csv,NO2,33.98
