city,type,value
三亚,AQI,15.05
三亚,CO,0.48
三亚,NO2,10.68
三亚,O3,33.45
三亚,PM10,14.36
三亚,PM2.5,6.09
三亚,SO2,2.86
三门峡,AQI,95.55
三门峡,CO,0.82
三门峡,NO2,25.91
三门峡,O3,87.95
三门峡,PM10,122.82
三门峡,PM2.5,61.95
三门峡,SO2,32.77
上海,AQI,58.5
上海,CO,0.89
上海,NO2,51.0
上海,O3,51.27
上海,PM10,54.77
上海,PM2.5,41.73
上海,SO2,13.64
东莞,AQI,53.17
东莞,CO,0.74
东莞,NO2,24.65
东莞,O3,68.3
东莞,PM10,39.3
东莞,PM2.5,20.74
东莞,SO2,37.83
东营,AQI,111.23
东营,CO,1.48
东营,NO2,53.18
东营,O3,118.45
东营,PM10,159.18
东营,PM2.5,81.64
东营,SO2,82.77
中山,AQI,34.78
中山,CO,1.37
中山,NO2,21.35
中山,O3,41.26
中山,PM10,23.96
中山,PM2.5,12.43
中山,SO2,34.48
临安,AQI,63.43
临安,CO,0.91
临安,NO2,20.22
临安,O3,65.48
临安,PM10,68.04
临安,PM2.5,43.78
临安,SO2,10.87
临汾,AQI,55.74
临汾,CO,2.12
临汾,NO2,23.52
临汾,O3,55.65
临汾,PM10,58.22
临汾,PM2.5,36.91
临汾,SO2,34.78
临沂,AQI,111.57
临沂,CO,1.67
临沂,NO2,45.22
临沂,O3,61.78
临沂,PM10,172.65
临沂,PM2.5,56.96
临沂,SO2,48.52
丹东,AQI,47.95
丹东,CO,1.29
丹东,NO2,24.09
丹东,O3,56.73
丹东,PM10,50.5
丹东,PM2.5,28.27
丹东,SO2,19.77
丽水,AQI,34.39
丽水,CO,0.53
丽水,NO2,27.7
丽水,O3,39.57
丽水,PM10,33.7
丽水,PM2.5,18.78
丽水,SO2,24.91
义乌,AQI,49.91
义乌,CO,0.8
义乌,NO2,38.61
义乌,O3,53.26
义乌,PM10,51.09
义乌,PM2.5,32.17
义乌,SO2,26.13
乌鲁木齐,AQI,90.04
乌鲁木齐,CO,0.79
