city,type,value
三亚,AQI,23.76
三亚,CO,0.49
三亚,NO2,9.92
三亚,O3,46.87
三亚,PM10,22.96
三亚,PM2.5,12.62
三亚,SO2,2.13
三门峡,AQI,99.05
三门峡,CO,1.24
三门峡,NO2,29.3
三门峡,O3,62.14
三门峡,PM10,137.56
三门峡,PM2.5,60.79
三门峡,SO2,37.22
上海,AQI,97.13
上海,CO,0.75
上海,NO2,43.61
上海,O3,102.2
上海,PM10,110.07
上海,PM2.5,68.92
上海,SO2,17.24
东莞,AQI,42.22
东莞,CO,0.7
东莞,NO2,37.48
东莞,O3,42.14
东莞,PM10,40.78
东莞,PM2.5,26.46
东莞,SO2,16.8
东营,AQI,128.47
东营,CO,1.1
东营,NO2,45.75
东营,O3,111.33
东营,PM10,194.6
东营,PM2.5,74.86
东营,SO2,82.73
中山,AQI,25.71
中山,CO,0.87
中山,NO2,12.34
中山,O3,30.55
中山,PM10,25.07
中山,PM2.5,14.91
中山,SO2,8.92
临安,AQI,97.74
临安,CO,0.81
临安,NO2,30.72
临安,O3,81.71
临安,PM10,123.69
临安,PM2.5,64.76
临安,SO2,12.49
临汾,AQI,110.37
临汾,CO,2.29
临汾,NO2,38.56
临汾,O3,54.84
临汾,PM10,144.12
临汾,PM2.5,77.25
临汾,SO2,63.14
临沂,AQI,145.79
临沂,CO,1.66
临沂,NO2,69.33
临沂,O3,58.81
临沂,PM10,212.43
临沂,PM2.5,101.76
临沂,SO2,75.66
丹东,AQI,73.05
丹东,CO,1.06
丹东,NO2,27.45
丹东,O3,93.08
丹东,PM10,92.82
丹东,PM2.5,47.3
丹东,SO2,17.55
丽水,AQI,61.05
丽水,CO,0.78
丽水,NO2,32.02
丽水,O3,67.25
丽水,PM10,60.2
丽水,PM2.5,42.56
丽水,SO2,13.72
义乌,AQI,76.0
义乌,CO,1.03
义乌,NO2,41.47
义乌,O3,67.42
义乌,PM10,88.37
义乌,PM2.5,53.77
义乌,SO2,21.35
乌鲁木齐,AQI,88.84
乌鲁木齐,CO,0.61
乌鲁木齐,NO2,45.33
乌鲁木齐,O3,45.87
乌鲁木齐,PM10,125.71
乌鲁木齐,PM2.5,31.53
乌鲁木齐,SO2,12.3
九江,AQI,85.92
九江,CO,0.8
九江,NO2,27.69
九江,O3,30.86
九江,PM10,108.2
九江,PM2.5,54.38
九江,SO2,28.44
乳山,AQI,72.39
乳山,CO,0.83
乳山,NO2,12.75
乳山,O3,124.89
乳山,PM10,75.62
乳山,PM2.5,44.83
乳山,SO2,17.57
云浮,AQI,46.23
云浮,CO,1.41
云浮,NO2,16.49
云浮,O3,41.69
云浮,PM10,42.23
云浮,PM2.5,17.73
云浮,SO2,11.95
佛山,AQI,46.91
佛山,CO,0.88
佛山,NO2,42.62
佛山,O3,34.91
佛山,PM10,48.95
佛山,PM2.5,29.26
佛山,SO2,21.53
保定,AQI,145.08
保定,CO,1.21
保定,NO2,33.03
保定,O3,79.96
保定,PM10,222.56
保定,PM2.5,78.24
保定,SO2,42.8
克拉玛依,AQI,55.29
克拉玛依,CO,0.72
克拉玛依,NO2,13.71
克拉玛依,O3,87.78
克拉玛依,PM10,62.43
克拉玛依,PM2.5,25.52
克拉玛依,SO2,5.43
兰州,AQI,99.25
兰州,CO,1.37
兰州,NO2,52.62
兰州,O3,60.29
兰州,PM10,142.92
兰州,PM2.5,58.71
兰州,SO2,32.44
包头,AQI,150.47
包头,CO,0.8
包头,NO2,36.23
包头,O3,88.91
包头,PM10,231.1
包头,PM2.5,54.3
包头,SO2,38.21
北京,AQI,111.36
北京,CO,0.93
北京,NO2,55.34
北京,O3,97.89
北京,PM10,143.99
北京,PM2.5,69.59
北京,SO2,16.87
北海,AQI,45.0
北海,CO,1.49
北海,NO2,13.04
北海,O3,72.5
北海,PM10,47.2
北海,PM2.5,11.8
北海,SO2,15.02
南京,AQI,140.26
南京,CO,0.93
南京,NO2,56.85
南京,O3,103.04
南京,PM10,189.77
南京,PM2.5,100.0
南京,SO2,25.52
南充,AQI,105.62
南充,CO,0.74
南充,NO2,23.6
南充,O3,31.28
南充,PM10,122.05
南充,PM2.5,79.1
南充,SO2,15.57
南宁,AQI,56.01
南宁,CO,1.08
南宁,NO2,26.75
南宁,O3,56.9
南宁,PM10,61.14
南宁,PM2.5,28.17
南宁,SO2,12.06
南昌,AQI,89.84
南昌,CO,1.31
南昌,NO2,35.53
南昌,O3,57.94
南昌,PM10,107.08
南昌,PM2.5,61.91
南昌,SO2,27.92
南通,AQI,114.23
南通,CO,0.85
南通,NO2,52.24
南通,O3,88.82
南通,PM10,142.09
南通,PM2.5,80.64
南通,SO2,34.29
即墨,AQI,80.1
即墨,CO,0.61
即墨,NO2,39.14
即墨,O3,103.4
即墨,PM10,106.57
即墨,PM2.5,46.78
即墨,SO2,31.8
厦门,AQI,64.1
厦门,CO,0.82
厦门,NO2,36.09
厦门,O3,71.34
厦门,PM10,64.72
厦门,PM2.5,44.91
厦门,SO2,17.41
句容,AQI,134.03
句容,CO,0.84
句容,NO2,38.05
句容,O3,79.98
句容,PM10,153.22
句容,PM2.5,94.4
句容,SO2,34.22
台州,AQI,80.71
台州,CO,0.95
台州,NO2,31.95
台州,O3,77.45
台州,PM10,88.17
台州,PM2.5,58.6
台州,SO2,8.21
合肥,AQI,126.49
合肥,CO,0.88
合肥,NO2,28.72
合肥,O3,39.4
合肥,PM10,164.23
合肥,PM2.5,86.2
合肥,SO2,20.52
吉林,AQI,55.61
吉林,CO,1.02
吉林,NO2,34.96
吉林,O3,71.75
吉林,PM10,62.43
吉林,PM2.5,29.9
吉林,SO2,9.63
吴江,AQI,110.27
吴江,CO,0.81
吴江,NO2,39.21
吴江,O3,77.71
吴江,PM10,142.28
吴江,PM2.5,76.68
吴江,SO2,21.8
呼和浩特,AQI,107.65
呼和浩特,CO,1.5
呼和浩特,NO2,39.49
呼和浩特,O3,52.58
呼和浩特,PM10,152.93
呼和浩特,PM2.5,43.01
呼和浩特,SO2,29.57
咸阳,AQI,103.93
咸阳,CO,1.07
咸阳,NO2,52.39
咸阳,O3,61.01
咸阳,PM10,153.29
咸阳,PM2.5,50.46
咸阳,SO2,42.82
哈尔滨,AQI,51.9
哈尔滨,CO,0.64
哈尔滨,NO2,41.19
哈尔滨,O3,54.46
哈尔滨,PM10,56.28
哈尔滨,PM2.5,28.53
哈尔滨,SO2,15.69
唐山,AQI,127.72
唐山,CO,2.45
唐山,NO2,60.81
唐山,O3,99.5
唐山,PM10,167.05
唐山,PM2.5,86.31
唐山,SO2,67.63
嘉兴,AQI,101.09
嘉兴,CO,0.89
嘉兴,NO2,44.42
嘉兴,O3,103.43
嘉兴,PM10,120.11
嘉兴,PM2.5,73.04
嘉兴,SO2,25.89
嘉峪关,AQI,95.11
嘉峪关,CO,0.75
嘉峪关,NO2,24.51
嘉峪关,O3,128.25
嘉峪关,PM10,148.11
嘉峪关,PM2.5,39.93
嘉峪关,SO2,24.67
大同,AQI,115.94
大同,CO,1.1
大同,NO2,29.65
大同,O3,74.13
大同,PM10,163.25
大同,PM2.5,51.38
大同,SO2,28.92
大庆,AQI,37.06
大庆,CO,0.37
大庆,NO2,18.0
大庆,O3,68.55
大庆,PM10,36.78
大庆,PM2.5,20.91
大庆,SO2,8.66
大连,AQI,69.8
大连,CO,0.59
大连,NO2,43.48
大连,O3,62.34
大连,PM10,88.22
大连,PM2.5,40.08
大连,SO2,8.7
天津,AQI,123.08
天津,CO,1.43
天津,NO2,57.05
天津,O3,64.38
天津,PM10,151.83
天津,PM2.5,87.34
天津,SO2,31.12
太仓,AQI,102.92
太仓,CO,1.05
太仓,NO2,31.77
太仓,O3,94.73
太仓,PM10,120.6
太仓,PM2.5,73.37
太仓,SO2,39.34
太原,AQI,92.83
太原,CO,0.96
太原,NO2,52.58
太原,O3,61.34
太原,PM10,134.69
太原,PM2.5,52.19
太原,SO2,50.65
威海,AQI,80.37
威海,CO,0.6
威海,NO2,31.83
威海,O3,108.93
威海,PM10,107.18
威海,PM2.5,45.03
威海,SO2,20.43
宁波,AQI,76.23
宁波,CO,0.95
宁波,NO2,36.89
宁波,O3,98.89
宁波,PM10,88.45
宁波,PM2.5,52.53
宁波,SO2,18.77
安阳,AQI,113.9
安阳,CO,1.31
安阳,NO2,62.76
安阳,O3,86.05
安阳,PM10,145.63
安阳,PM2.5,79.82
安阳,SO2,58.58
宜兴,AQI,104.72
宜兴,CO,1.76
宜兴,NO2,40.98
宜兴,O3,99.75
宜兴,PM10,119.95
宜兴,PM2.5,72.71
宜兴,SO2,32.96
宜宾,AQI,110.49
宜宾,CO,0.88
宜宾,NO2,31.65
宜宾,O3,65.08
宜宾,PM10,137.42
宜宾,PM2.5,81.03
宜宾,SO2,32.47
宜昌,AQI,101.71
宜昌,CO,0.83
宜昌,NO2,38.88
宜昌,O3,41.37
宜昌,PM10,120.98
宜昌,PM2.5,70.99
宜昌,SO2,37.85
宝鸡,AQI,95.13
宝鸡,CO,1.56
宝鸡,NO2,30.73
宝鸡,O3,52.23
宝鸡,PM10,134.77
宝鸡,PM2.5,54.11
宝鸡,SO2,13.45
宿迁,AQI,112.82
宿迁,CO,0.86
宿迁,NO2,32.04
宿迁,O3,83.43
宿迁,PM10,161.45
宿迁,PM2.5,71.15
宿迁,SO2,24.91
富阳,AQI,93.37
富阳,CO,0.96
富阳,NO2,34.71
富阳,O3,43.44
富阳,PM10,100.41
富阳,PM2.5,66.84
富阳,SO2,20.2
寿光,AQI,124.64
寿光,CO,1.02
寿光,NO2,43.4
寿光,O3,108.1
寿光,PM10,177.84
寿光,PM2.5,76.18
寿光,SO2,63.16
岳阳,AQI,110.35
岳阳,CO,1.62
岳阳,NO2,27.5
岳阳,O3,24.93
岳阳,PM10,164.53
岳阳,PM2.5,64.43
岳阳,SO2,41.59
常州,AQI,122.54
常州,CO,1.04
常州,NO2,58.67
常州,O3,106.75
常州,PM10,152.34
常州,PM2.5,87.17
常州,SO2,42.75
常德,AQI,93.14
常德,CO,2.12
常德,NO2,19.24
常德,O3,38.81
常德,PM10,106.88
常德,PM2.5,67.39
常德,SO2,60.34
常熟,AQI,100.63
常熟,CO,0.74
常熟,NO2,45.13
常熟,O3,95.41
常熟,PM10,111.86
常熟,PM2.5,71.57
常熟,SO2,14.42
平度,AQI,126.48
平度,CO,0.67
平度,NO2,39.31
平度,O3,107.85
平度,PM10,160.92
平度,PM2.5,70.42
平度,SO2,20.02
平顶山,AQI,113.92
平顶山,CO,0.89
平顶山,NO2,39.72
平顶山,O3,84.25
平顶山,PM10,148.41
平顶山,PM2.5,70.75
平顶山,SO2,51.09
广州,AQI,50.24
广州,CO,0.93
广州,NO2,44.2
广州,O3,33.05
广州,PM10,51.5
广州,PM2.5,33.23
广州,SO2,18.37
库尔勒,AQI,166.53
库尔勒,CO,0.71
库尔勒,NO2,24.66
库尔勒,O3,80.63
库尔勒,PM10,239.94
库尔勒,PM2.5,61.21
库尔勒,SO2,22.93
廊坊,AQI,118.51
廊坊,CO,0.95
廊坊,NO2,40.79
廊坊,O3,95.09
廊坊,PM10,167.67
廊坊,PM2.5,73.88
廊坊,SO2,25.31
延安,AQI,111.05
延安,CO,1.72
延安,NO2,54.8
延安,O3,57.19
延安,PM10,159.84
延安,PM2.5,56.83
延安,SO2,12.12
开封,AQI,112.99
开封,CO,1.32
开封,NO2,26.64
开封,O3,82.42
开封,PM10,136.72
开封,PM2.5,79.47
开封,SO2,19.93
张家口,AQI,65.46
张家口,CO,0.85
张家口,NO2,17.95
张家口,O3,94.4
张家口,PM10,79.68
张家口,PM2.5,18.23
张家口,SO2,37.2
张家港,AQI,106.72
张家港,CO,0.84
张家港,NO2,39.14
张家港,O3,97.8
张家港,PM10,127.66
张家港,PM2.5,75.75
张家港,SO2,31.27
张家界,AQI,90.85
张家界,CO,1.8
张家界,NO2,17.65
张家界,O3,48.79
张家界,PM10,90.14
张家界,PM2.5,64.5
张家界,SO2,19.08
徐州,AQI,111.42
徐州,CO,1.17
徐州,NO2,30.75
徐州,O3,109.14
徐州,PM10,159.63
徐州,PM2.5,72.64
徐州,SO2,35.65
德州,AQI,122.04
德州,CO,1.55
德州,NO2,34.06
德州,O3,67.09
德州,PM10,149.71
德州,PM2.5,88.15
德州,SO2,43.46
德阳,AQI,106.6
德阳,CO,0.81
德阳,NO2,31.83
德阳,O3,85.83
德阳,PM10,129.64
德阳,PM2.5,76.8
德阳,SO2,24.92
惠州,AQI,43.39
惠州,CO,0.58
惠州,NO2,29.64
惠州,O3,41.87
惠州,PM10,42.78
惠州,PM2.5,22.21
惠州,SO2,15.13
成都,AQI,111.47
成都,CO,0.87
成都,NO2,55.4
成都,O3,79.25
成都,PM10,138.16
成都,PM2.5,80.87
成都,SO2,13.96
扬州,AQI,140.17
扬州,CO,0.97
扬州,NO2,40.83
扬州,O3,103.23
扬州,PM10,176.87
扬州,PM2.5,99.07
扬州,SO2,45.55
承德,AQI,80.62
承德,CO,0.79
承德,NO2,34.59
承德,O3,89.18
承德,PM10,104.87
承德,PM2.5,34.47
承德,SO2,27.93
抚顺,AQI,73.44
抚顺,CO,0.95
抚顺,NO2,38.49
抚顺,O3,84.22
抚顺,PM10,88.35
抚顺,PM2.5,43.38
抚顺,SO2,24.8
拉萨,AQI,55.83
拉萨,CO,1.14
拉萨,NO2,14.48
拉萨,O3,113.43
拉萨,PM10,61.94
拉萨,PM2.5,25.0
拉萨,SO2,13.75
招远,AQI,103.79
招远,CO,0.59
招远,NO2,32.71
招远,O3,102.27
招远,PM10,141.81
