city,type,value
七台河,AQI,25.09
七台河,CO,0.66
七台河,NO2,22.18
七台河,O3,41.61
七台河,PM10,22.94
七台河,PM2.5,12.33
七台河,SO2,8.82
三亚,AQI,20.88
三亚,CO,0.46
三亚,NO2,9.65
三亚,O3,34.99
三亚,PM10,20.02
三亚,PM2.5,8.0
三亚,SO2,3.29
三明,AQI,35.67
三明,CO,0.79
三明,NO2,15.97
三明,O3,45.83
三明,PM10,35.65
三明,PM2.5,19.95
三明,SO2,6.14
三门峡,AQI,50.65
三门峡,CO,0.72
三门峡,NO2,20.87
三门峡,O3,83.21
三门峡,PM10,53.37
三门峡,PM2.5,25.4
三门峡,SO2,5.08
上海,AQI,42.18
上海,CO,0.61
上海,NO2,27.75
上海,O3,76.65
上海,PM10,34.05
上海,PM2.5,24.65
上海,SO2,5.53
上饶,AQI,42.81
上饶,CO,0.57
上饶,NO2,14.32
上饶,O3,66.59
上饶,PM10,43.46
上饶,PM2.5,25.42
上饶,SO2,10.51
东莞,AQI,46.07
东莞,CO,0.7
东莞,NO2,31.86
东莞,O3,77.71
东莞,PM10,37.86
东莞,PM2.5,24.53
东莞,SO2,7.05
东营,AQI,44.15
东营,CO,0.55
东营,NO2,20.91
东营,O3,84.35
东营,PM10,41.13
东营,PM2.5,20.3
东营,SO2,10.48
中卫,AQI,45.43
中卫,CO,0.71
中卫,NO2,22.95
中卫,O3,88.59
中卫,PM10,44.66
中卫,PM2.5,17.22
中卫,SO2,13.55
中山,AQI,32.58
中山,CO,0.56
中山,NO2,19.11
中山,O3,64.64
中山,PM10,27.6
中山,PM2.5,16.45
中山,SO2,5.04
临夏州,AQI,38.7
临夏州,CO,0.52
临夏州,NO2,13.3
临夏州,O3,67.67
临夏州,PM10,35.4
临夏州,PM2.5,16.76
临夏州,SO2,6.83
临安,AQI,41.57
临安,CO,0.63
临安,NO2,17.93
临安,O3,41.04
临安,PM10,44.33
临安,PM2.5,23.32
临安,SO2,2.31
临汾,AQI,61.42
临汾,CO,1.14
临汾,NO2,29.43
临汾,O3,92.16
临汾,PM10,60.89
临汾,PM2.5,29.88
临汾,SO2,11.5
临沂,AQI,47.66
临沂,CO,0.64
临沂,NO2,20.34
临沂,O3,78.49
临沂,PM10,49.87
临沂,PM2.5,20.91
临沂,SO2,7.83
临沧,AQI,35.13
临沧,CO,0.72
临沧,NO2,10.91
临沧,O3,47.42
临沧,PM10,22.36
临沧,PM2.5,24.28
临沧,SO2,7.48
丹东,AQI,29.15
丹东,CO,0.66
丹东,NO2,11.69
丹东,O3,59.68
丹东,PM10,27.07
丹东,PM2.5,14.9
丹东,SO2,6.67
丽水,AQI,34.36
丽水,CO,0.51
丽水,NO2,13.92
丽水,O3,57.35
丽水,PM10,34.23
丽水,PM2.5,17.4
丽水,SO2,5.24
丽江,AQI,27.15
丽江,CO,0.66
丽江,NO2,13.08
丽江,O3,68.21
丽江,PM10,22.65
丽江,PM2.5,13.45
丽江,SO2,8.46
义乌,AQI,42.12
义乌,CO,0.57
义乌,NO2,23.14
义乌,O3,60.68
义乌,PM10,43.95
义乌,PM2.5,23.2
义乌,SO2,7.61
乌兰察布,AQI,33.85
乌兰察布,CO,0.37
乌兰察布,NO2,17.92
乌兰察布,O3,84.39
乌兰察布,PM10,21.12
乌兰察布,PM2.5,15.84
乌兰察布,SO2,16.84
乌海,AQI,53.08
乌海,CO,0.8
乌海,NO2,22.35
乌海,O3,98.61
乌海,PM10,56.24
乌海,PM2.5,19.46
乌海,SO2,29.48
乌鲁木齐,AQI,55.43
乌鲁木齐,CO,0.59
乌鲁木齐,NO2,33.28
乌鲁木齐,O3,78.04
乌鲁木齐,PM10,62.77
乌鲁木齐,PM2.5,18.76
乌鲁木齐,SO2,7.82
乐山,AQI,41.9
乐山,CO,0.66
乐山,NO2,21.24
乐山,O3,72.26
乐山,PM10,37.3
乐山,PM2.5,24.37
乐山,SO2,6.73
九江,AQI,49.12
九江,CO,0.69
九江,NO2,18.14
九江,O3,93.7
九江,PM10,49.05
九江,PM2.5,24.91
九江,SO2,10.1
乳山,AQI,32.38
乳山,CO,0.74
乳山,NO2,15.14
乳山,O3,75.89
乳山,PM10,28.91
乳山,PM2.5,12.83
乳山,SO2,6.91
云浮,AQI,41.77
云浮,CO,0.72
云浮,NO2,21.83
云浮,O3,53.18
云浮,PM10,41.26
云浮,PM2.5,23.38
云浮,SO2,16.75
五家渠,AQI,53.2
五家渠,CO,0.51
五家渠,NO2,23.04
五家渠,O3,69.9
五家渠,PM10,59.31
五家渠,PM2.5,19.14
五家渠,SO2,9.3
亳州,AQI,40.16
亳州,CO,0.71
亳州,NO2,11.84
亳州,O3,84.28
亳州,PM10,36.25
