city,type,value
七台河,AQI,26.17
七台河,CO,0.52
七台河,NO2,24.62
七台河,O3,59.35
七台河,PM10,22.35
七台河,PM2.5,13.46
七台河,SO2,7.65
三亚,AQI,22.22
三亚,CO,0.45
三亚,NO2,8.7
三亚,O3,45.13
三亚,PM10,21.03
三亚,PM2.5,9.22
三亚,SO2,3.11
三明,AQI,34.3
三明,CO,0.99
三明,NO2,18.99
三明,O3,41.45
三明,PM10,33.43
三明,PM2.5,18.0
三明,SO2,7.02
三门峡,AQI,60.42
三门峡,CO,0.68
三门峡,NO2,26.84
三门峡,O3,101.6
三门峡,PM10,65.78
三门峡,PM2.5,28.87
三门峡,SO2,6.04
上海,AQI,45.34
上海,CO,0.53
上海,NO2,27.63
上海,O3,93.59
上海,PM10,33.58
上海,PM2.5,28.97
上海,SO2,5.54
上饶,AQI,45.72
上饶,CO,0.55
上饶,NO2,16.58
上饶,O3,63.9
上饶,PM10,46.57
上饶,PM2.5,27.78
上饶,SO2,15.18
东莞,AQI,30.28
东莞,CO,0.71
东莞,NO2,26.34
东莞,O3,55.88
东莞,PM10,27.33
东莞,PM2.5,14.8
东莞,SO2,7.64
东营,AQI,69.16
东营,CO,0.57
东营,NO2,20.59
东营,O3,129.77
东营,PM10,72.31
东营,PM2.5,34.53
东营,SO2,11.44
中卫,AQI,50.63
中卫,CO,0.61
中卫,NO2,20.78
中卫,O3,95.0
中卫,PM10,50.71
中卫,PM2.5,22.06
中卫,SO2,9.58
中山,AQI,23.38
中山,CO,0.59
中山,NO2,14.03
中山,O3,51.91
中山,PM10,20.12
中山,PM2.5,10.72
中山,SO2,2.8
临夏州,AQI,37.75
临夏州,CO,0.49
临夏州,NO2,12.93
临夏州,O3,76.18
临夏州,PM10,34.55
临夏州,PM2.5,14.1
临夏州,SO2,9.81
临安,AQI,40.98
临安,CO,0.65
临安,NO2,14.86
临安,O3,49.08
临安,PM10,35.39
临安,PM2.5,27.2
临安,SO2,2.75
临汾,AQI,75.8
临汾,CO,1.04
临汾,NO2,27.52
临汾,O3,135.11
临汾,PM10,71.43
临汾,PM2.5,31.27
临汾,SO2,13.99
临沂,AQI,73.52
临沂,CO,0.7
临沂,NO2,26.89
临沂,O3,122.16
临沂,PM10,84.76
临沂,PM2.5,32.99
临沂,SO2,11.74
临沧,AQI,38.53
临沧,CO,0.67
临沧,NO2,14.84
临沧,O3,47.68
临沧,PM10,31.42
临沧,PM2.5,26.05
