city,type,value
七台河,AQI,25.52
七台河,CO,0.55
七台河,NO2,24.9
七台河,O3,52.92
七台河,PM10,20.94
七台河,PM2.5,11.06
七台河,SO2,11.15
三亚,AQI,23.23
三亚,CO,0.43
三亚,NO2,9.57
三亚,O3,44.84
三亚,PM10,22.23
三亚,PM2.5,10.68
三亚,SO2,3.73
三明,AQI,33.92
三明,CO,0.89
三明,NO2,17.27
三明,O3,35.69
三明,PM10,33.68
三明,PM2.5,16.72
三明,SO2,6.71
三门峡,AQI,54.08
三门峡,CO,0.65
三门峡,NO2,22.43
三门峡,O3,92.02
三门峡,PM10,55.6
三门峡,PM2.5,25.42
三门峡,SO2,4.18
上海,AQI,40.52
上海,CO,0.51
上海,NO2,29.35
上海,O3,78.22
上海,PM10,31.74
上海,PM2.5,25.58
上海,SO2,5.1
上饶,AQI,36.31
上饶,CO,0.43
上饶,NO2,12.55
上饶,O3,51.62
上饶,PM10,35.71
上饶,PM2.5,20.02
上饶,SO2,12.68
东莞,AQI,36.14
东莞,CO,0.67
东莞,NO2,27.98
东莞,O3,57.32
东莞,PM10,33.75
东莞,PM2.5,18.22
东莞,SO2,7.3
东营,AQI,63.84
东营,CO,0.69
东营,NO2,22.01
东营,O3,121.94
东营,PM10,60.02
东营,PM2.5,33.58
东营,SO2,10.68
中卫,AQI,55.81
中卫,CO,0.61
中卫,NO2,21.75
中卫,O3,95.87
中卫,PM10,59.54
中卫,PM2.5,21.54
中卫,SO2,10.25
中山,AQI,26.98
中山,CO,0.6
中山,NO2,13.19
中山,O3,49.87
中山,PM10,25.68
中山,PM2.5,13.38
中山,SO2,3.93
临夏州,AQI,41.04
临夏州,CO,0.39
临夏州,NO2,14.29
临夏州,O3,72.86
临夏州,PM10,39.04
临夏州,PM2.5,15.46
临夏州,SO2,7.37
临安,AQI,28.53
临安,CO,0.55
临安,NO2,10.4
临安,O3,39.18
临安,PM10,24.62
临安,PM2.5,17.62
临安,SO2,2.11
临汾,AQI,64.94
临汾,CO,1.08
临汾,NO2,23.66
临汾,O3,123.8
临汾,PM10,57.92
临汾,PM2.5,27.77
临汾,SO2,10.65
临沂,AQI,61.97
临沂,CO,0.71
临沂,NO2,24.02
临沂,O3,101.87
临沂,PM10,68.87
临沂,PM2.5,30.35
临沂,SO2,10.46
临沧,AQI,32.28
临沧,CO,0.64
临沧,NO2,11.57
临沧,O3,35.83
临沧,PM10,20.02
临沧,PM2.5,22.26
临沧,SO2,7.63
丹东,AQI,32.84
丹东,CO,0.57
丹东,NO2,11.01
丹东,O3,71.59
丹东,PM10,30.45
丹东,PM2.5,17.59
丹东,SO2,7.32
丽水,AQI,26.46
丽水,CO,0.43
丽水,NO2,15.6
丽水,O3,41.72
丽水,PM10,25.62
丽水,PM2.5,11.51
丽水,SO2,5.15
丽江,AQI,21.91
丽江,CO,0.61
丽江,NO2,15.36
丽江,O3,51.76
丽江,PM10,19.25
丽江,PM2.5,9.59
丽江,SO2,8.51
义乌,AQI,33.83
义乌,CO,0.55
义乌,NO2,24.02
义乌,O3,50.59
义乌,PM10,32.07
义乌,PM2.5,17.74
义乌,SO2,6.83
乌兰察布,AQI,42.38
乌兰察布,CO,0.39
乌兰察布,NO2,17.75
乌兰察布,O3,107.61
乌兰察布,PM10,26.94
乌兰察布,PM2.5,20.91
乌兰察布,SO2,15.13
乌海,AQI,65.89
乌海,CO,0.95
乌海,NO2,26.95
乌海,O3,108.42
乌海,PM10,73.78
乌海,PM2.5,23.25
乌海,SO2,34.29
乌鲁木齐,AQI,53.37
乌鲁木齐,CO,0.56
乌鲁木齐,NO2,26.84
乌鲁木齐,O3,91.18
乌鲁木齐,PM10,59.23
乌鲁木齐,PM2.5,17.5
乌鲁木齐,SO2,7.68
乐山,AQI,35.39
乐山,CO,0.58
乐山,NO2,19.91
乐山,O3,59.35
乐山,PM10,31.31
乐山,PM2.5,21.72
乐山,SO2,6.24
九江,AQI,44.24
九江,CO,0.57
九江,NO2,18.25
九江,O3,74.04
九江,PM10,44.06
九江,PM2.5,22.51
九江,SO2,8.81
乳山,AQI,36.56
乳山,CO,0.7
乳山,NO2,10.03
乳山,O3,91.21
乳山,PM10,32.91
乳山,PM2.5,17.58
乳山,SO2,5.26
云浮,AQI,34.46
云浮,CO,0.57
云浮,NO2,16.38
云浮,O3,39.66
云浮,PM10,33.89
云浮,PM2.5,17.07
云浮,SO2,10.49
五家渠,AQI,49.99
五家渠,CO,0.46
五家渠,NO2,19.99
五家渠,O3,79.99
五家渠,PM10,51.41
五家渠,PM2.5,17.44
五家渠,SO2,8.7
亳州,AQI,45.09
亳州,CO,0.75
亳州,NO2,14.0
亳州,O3,103.33
亳州,PM10,37.87
亳州,PM2.5,23.41
亳州,SO2,5.67
伊春,AQI,26.11
伊春,CO,0.64
伊春,NO2,10.07
伊春,O3,42.5
伊春,PM10,23.99
伊春,PM2.5,12.61
伊春,SO2,6.74
伊犁哈萨克州,AQI,45.15
伊犁哈萨克州,CO,0.66
伊犁哈萨克州,NO2,20.0
伊犁哈萨克州,O3,87.44
伊犁哈萨克州,PM10,45.04
伊犁哈萨克州,PM2.5,19.69
伊犁哈萨克州,SO2,9.57
佛山,AQI,34.15
佛山,CO,0.74
佛山,NO2,27.84
佛山,O3,46.75
佛山,PM10,33.78
佛山,PM2.5,17.33
佛山,SO2,6.9
佳木斯,AQI,29.61
佳木斯,CO,0.47
佳木斯,NO2,14.22
佳木斯,O3,53.58
佳木斯,PM10,26.96
佳木斯,PM2.5,16.5
佳木斯,SO2,6.83
保定,AQI,66.22
保定,CO,0.55
保定,NO2,21.71
保定,O3,120.34
保定,PM10,59.9
保定,PM2.5,35.89
保定,SO2,11.16
保山,AQI,20.86
保山,CO,0.41
保山,NO2,10.64
保山,O3,38.33
保山,PM10,18.74
保山,PM2.5,12.2
保山,SO2,4.01
信阳,AQI,42.23
信阳,CO,0.36
信阳,NO2,12.37
信阳,O3,95.15
信阳,PM10,36.75
信阳,PM2.5,20.93
信阳,SO2,6.08
克州,AQI,108.29
克州,CO,0.74
