city,type,value
七台河,AQI,131.71
七台河,CO,1.11
七台河,NO2,49.5
七台河,O3,30.54
七台河,PM10,118.83
七台河,PM2.5,99.0
七台河,SO2,18.83
三亚,AQI,26.54
三亚,CO,0.84
三亚,NO2,18.5
三亚,O3,55.62
三亚,PM10,25.33
三亚,PM2.5,12.83
三亚,SO2,4.92
三明,AQI,66.67
三明,CO,0.91
三明,NO2,36.58
三明,O3,31.29
三明,PM10,68.12
三明,PM2.5,44.21
三明,SO2,9.92
三门峡,AQI,106.42
三门峡,CO,1.28
三门峡,NO2,51.58
三门峡,O3,22.17
三门峡,PM10,104.38
三门峡,PM2.5,79.88
三门峡,SO2,18.33
上海,AQI,56.29
上海,CO,0.63
上海,NO2,63.75
上海,O3,24.54
上海,PM10,44.33
上海,PM2.5,40.46
上海,SO2,8.08
上饶,AQI,75.25
上饶,CO,1.23
上饶,NO2,50.67
上饶,O3,34.5
上饶,PM10,92.46
上饶,PM2.5,53.71
上饶,SO2,25.96
东莞,AQI,104.75
东莞,CO,1.12
东莞,NO2,83.17
东莞,O3,45.96
东莞,PM10,116.62
东莞,PM2.5,78.75
东莞,SO2,21.38
东营,AQI,94.25
东营,CO,0.96
东营,NO2,58.17
东营,O3,36.0
东营,PM10,105.04
东营,PM2.5,69.67
东营,SO2,16.62
中卫,AQI,36.71
中卫,CO,0.57
中卫,NO2,24.29
中卫,O3,63.08
中卫,PM10,36.38
中卫,PM2.5,16.17
中卫,SO2,13.71
中山,AQI,119.71
中山,CO,1.14
中山,NO2,114.88
中山,O3,37.0
中山,PM10,113.79
中山,PM2.5,90.67
中山,SO2,10.42
临夏州,AQI,95.75
临夏州,CO,1.76
临夏州,NO2,38.92
临夏州,O3,27.33
临夏州,PM10,116.92
临夏州,PM2.5,69.29
临夏州,SO2,27.17
临安,AQI,91.83
临安,CO,1.32
临安,NO2,61.29
临安,O3,12.17
临安,PM10,83.08
临安,PM2.5,68.42
临安,SO2,4.21
临汾,AQI,88.58
临汾,CO,1.43
临汾,NO2,52.42
临汾,O3,24.08
临汾,PM10,96.92
临汾,PM2.5,65.08
临汾,SO2,37.88
临沂,AQI,171.71
临沂,CO,1.39
临沂,NO2,63.38
临沂,O3,31.88
临沂,PM10,167.33
临沂,PM2.5,130.42
临沂,SO2,20.71
临沧,AQI,45.62
临沧,CO,0.9
临沧,NO2,15.21
临沧,O3,47.29
临沧,PM10,32.29
临沧,PM2.5,31.42
临沧,SO2,10.92
丹东,AQI,59.83
丹东,CO,1.11
丹东,NO2,27.88
丹东,O3,46.83
