city,type,value
七台河,AQI,83.96
七台河,CO,0.97
七台河,NO2,36.62
七台河,O3,22.91
七台河,PM10,73.3
七台河,PM2.5,59.71
七台河,SO2,14.92
三亚,AQI,23.71
三亚,CO,0.37
三亚,NO2,6.96
三亚,O3,37.62
三亚,PM10,23.71
三亚,PM2.5,8.79
三亚,SO2,4.0
三明,AQI,62.17
三明,CO,0.93
三明,NO2,39.79
三明,O3,19.92
三明,PM10,69.88
三明,PM2.5,37.92
三明,SO2,11.5
三门峡,AQI,84.46
三门峡,CO,0.95
三门峡,NO2,48.96
三门峡,O3,19.17
三门峡,PM10,89.17
三门峡,PM2.5,59.46
三门峡,SO2,12.12
上海,AQI,100.25
上海,CO,1.21
上海,NO2,61.46
上海,O3,10.0
上海,PM10,62.38
上海,PM2.5,74.83
上海,SO2,7.83
上饶,AQI,86.0
上饶,CO,1.07
上饶,NO2,52.96
上饶,O3,28.46
上饶,PM10,113.71
上饶,PM2.5,60.62
上饶,SO2,86.04
东莞,AQI,77.92
东莞,CO,0.72
东莞,NO2,73.96
东莞,O3,48.67
东莞,PM10,85.67
东莞,PM2.5,53.21
东莞,SO2,11.33
东营,AQI,63.25
东营,CO,0.78
东营,NO2,38.96
东营,O3,29.33
东营,PM10,57.17
东营,PM2.5,42.25
东营,SO2,7.83
中卫,AQI,34.96
中卫,CO,0.46
中卫,NO2,22.12
中卫,O3,61.21
中卫,PM10,33.67
中卫,PM2.5,19.88
中卫,SO2,14.71
中山,AQI,52.62
中山,CO,0.88
中山,NO2,65.29
中山,O3,20.21
中山,PM10,58.21
中山,PM2.5,30.54
中山,SO2,6.25
临夏州,AQI,57.92
临夏州,CO,0.6
临夏州,NO2,24.71
临夏州,O3,49.75
临夏州,PM10,60.17
临夏州,PM2.5,36.83
临夏州,SO2,15.92
临安,AQI,89.83
临安,CO,1.07
临安,NO2,43.29
临安,O3,22.04
临安,PM10,94.75
临安,PM2.5,66.58
临安,SO2,2.17
临汾,AQI,65.0
临汾,CO,1.18
临汾,NO2,40.12
临汾,O3,25.08
临汾,PM10,61.71
临汾,PM2.5,46.54
临汾,SO2,18.25
临沂,AQI,94.71
临沂,CO,1.1
临沂,NO2,35.5
临沂,O3,25.04
临沂,PM10,82.88
临沂,PM2.5,67.21
临沂,SO2,7.38
临沧,AQI,45.08
临沧,CO,0.73
临沧,NO2,20.08
临沧,O3,47.92
临沧,PM10,41.08
临沧,PM2.5,29.42
临沧,SO2,10.83
丹东,AQI,34.96
丹东,CO,0.72
丹东,NO2,13.33
丹东,O3,47.79
丹东,PM10,32.21
丹东,PM2.5,21.75
丹东,SO2,12.0
丽水,AQI,75.12
丽水,CO,1.04
丽水,NO2,37.88
丽水,O3,34.75
丽水,PM10,78.25
丽水,PM2.5,45.62
丽水,SO2,5.88
丽江,AQI,27.79
丽江,CO,0.68
丽江,NO2,11.42
丽江,O3,81.29
丽江,PM10,22.21
丽江,PM2.5,12.83
丽江,SO2,8.67
义乌,AQI,132.5
义乌,CO,1.32
义乌,NO2,70.58
义乌,O3,18.92
义乌,PM10,181.54
义乌,PM2.5,100.21
义乌,SO2,13.88
乌兰察布,AQI,22.29
乌兰察布,CO,0.37
乌兰察布,NO2,16.21
乌兰察布,O3,53.21
乌兰察布,PM10,18.46
乌兰察布,PM2.5,11.46
乌兰察布,SO2,21.04
乌海,AQI,36.08
乌海,CO,0.73
乌海,NO2,24.17
乌海,O3,51.38
乌海,PM10,35.42
乌海,PM2.5,22.21
乌海,SO2,7.08
乌鲁木齐,AQI,44.75
乌鲁木齐,CO,1.23
乌鲁木齐,NO2,37.92
乌鲁木齐,O3,21.33
乌鲁木齐,PM10,27.46
乌鲁木齐,PM2.5,31.5
乌鲁木齐,SO2,6.0
乐山,AQI,53.79
乐山,CO,0.82
乐山,NO2,34.25
乐山,O3,25.0
乐山,PM10,58.83
乐山,PM2.5,36.33
乐山,SO2,8.5
九江,AQI,91.46
九江,CO,0.73
九江,NO2,43.54
九江,O3,4.96
九江,PM10,71.54
九江,PM2.5,68.12
九江,SO2,15.58
乳山,AQI,29.75
乳山,CO,0.73
乳山,NO2,15.92
乳山,O3,47.17
乳山,PM10,28.0
乳山,PM2.5,15.92
乳山,SO2,6.12
云浮,AQI,58.21
云浮,CO,1.14
云浮,NO2,30.0
云浮,O3,17.04
云浮,PM10,67.12
云浮,PM2.5,31.67
云浮,SO2,14.54
五家渠,AQI,58.5
五家渠,CO,1.17
五家渠,NO2,19.38
五家渠,O3,22.17
五家渠,PM10,50.67
五家渠,PM2.5,41.62
五家渠,SO2,9.61
亳州,AQI,107.46
亳州,CO,1.19
亳州,NO2,30.12
亳州,O3,22.37
亳州,PM10,108.21
亳州,PM2.5,80.75
亳州,SO2,4.13
伊春,AQI,38.75
伊春,CO,0.77
伊春,NO2,18.38
伊春,O3,34.88
伊春,PM10,32.67
伊春,PM2.5,26.92
伊春,SO2,8.75
伊犁哈萨克州,AQI,124.96
伊犁哈萨克州,CO,2.55
伊犁哈萨克州,NO2,54.92
伊犁哈萨克州,O3,16.71
伊犁哈萨克州,PM10,113.67
伊犁哈萨克州,PM2.5,94.71
伊犁哈萨克州,SO2,22.17
佛山,AQI,65.42
佛山,CO,0.92
佛山,NO2,72.25
佛山,O3,32.79
佛山,PM10,80.29
佛山,PM2.5,38.21
佛山,SO2,11.04
佳木斯,AQI,65.0
佳木斯,CO,0.7
佳木斯,NO2,23.21
佳木斯,O3,32.25
佳木斯,PM10,50.46
佳木斯,PM2.5,48.08
佳木斯,SO2,12.21
保定,AQI,81.71
保定,CO,1.06
保定,NO2,43.67
保定,O3,18.96
保定,PM10,72.5
保定,PM2.5,59.83
保定,SO2,8.5
保山,AQI,43.5
保山,CO,0.55
保山,NO2,19.17
保山,O3,58.83
保山,PM10,34.12
保山,PM2.5,29.58
保山,SO2,6.0
信阳,AQI,68.08
信阳,CO,1.13
信阳,NO2,37.0
信阳,O3,12.42
信阳,PM10,63.33
信阳,PM2.5,49.58
信阳,SO2,6.29
克州,AQI,68.33
克州,CO,0.91
克州,NO2,30.83
克州,O3,53.12
克州,PM10,74.42
克州,PM2.5,39.96
克州,SO2,6.54
克拉玛依,AQI,54.46
克拉玛依,CO,0.96
克拉玛依,NO2,33.96
克拉玛依,O3,27.75
克拉玛依,PM10,55.79
克拉玛依,PM2.5,37.21
克拉玛依,SO2,4.58
六安,AQI,67.29
六安,CO,1.32
六安,NO2,40.5
六安,O3,15.58
六安,PM10,61.46
六安,PM2.5,49.0
六安,SO2,5.12
六盘水,AQI,74.88
六盘水,CO,0.98
六盘水,NO2,26.42
六盘水,O3,55.0
六盘水,PM10,81.46
六盘水,PM2.5,52.21
六盘水,SO2,20.88
兰州,AQI,46.04
兰州,CO,0.66
兰州,NO2,29.79
兰州,O3,63.25
兰州,PM10,46.42
兰州,PM2.5,26.71
兰州,SO2,23.25
兴安盟,AQI,27.46
兴安盟,CO,0.24
兴安盟,NO2,6.83
兴安盟,O3,58.71
兴安盟,PM10,26.5
兴安盟,PM2.5,15.5
兴安盟,SO2,5.54
内江,AQI,48.96
内江,CO,0.93
内江,NO2,24.46
内江,O3,24.67
内江,PM10,46.21
内江,PM2.5,33.46
内江,SO2,4.46
凉山州,AQI,33.96
凉山州,CO,0.56
凉山州,NO2,18.25
凉山州,O3,68.25
凉山州,PM10,33.92
凉山州,PM2.5,16.67
凉山州,SO2,16.67
包头,AQI,44.21
包头,CO,1.18
包头,NO2,32.79
包头,O3,40.25
包头,PM10,42.54
包头,PM2.5,28.29
包头,SO2,16.17
北京,AQI,22.96
北京,CO,0.33
北京,NO2,15.08
北京,O3,47.42
北京,PM10,19.21
北京,PM2.5,11.46
北京,SO2,2.5
北海,AQI,47.5
北海,CO,0.62
北海,NO2,13.38
北海,O3,57.79
北海,PM10,49.38
北海,PM2.5,23.54
北海,SO2,6.5
十堰,AQI,83.0
十堰,CO,1.24
十堰,NO2,35.08
十堰,O3,10.75
十堰,PM10,96.29
十堰,PM2.5,61.04
十堰,SO2,6.75
南京,AQI,76.38
南京,CO,1.32
南京,NO2,45.21
南京,O3,5.75
南京,PM10,67.04
南京,PM2.5,56.62
南京,SO2,7.25
南充,AQI,67.62
南充,CO,0.93
南充,NO2,23.04
南充,O3,24.58
南充,PM10,64.04
南充,PM2.5,49.0
南充,SO2,6.46
南宁,AQI,47.92
南宁,CO,0.68
南宁,NO2,28.75
南宁,O3,33.21
南宁,PM10,48.62
南宁,PM2.5,28.54
南宁,SO2,7.42
南平,AQI,50.08
南平,CO,0.72
南平,NO2,35.71
南平,O3,29.17
南平,PM10,51.5
南平,PM2.5,32.42
南平,SO2,10.17
南昌,AQI,120.17
南昌,CO,1.26
南昌,NO2,57.88
南昌,O3,15.29
南昌,PM10,140.25
南昌,PM2.5,91.04
南昌,SO2,10.5
南通,AQI,103.04
南通,CO,0.94
南通,NO2,43.58
南通,O3,11.96
南通,PM10,64.75
南通,PM2.5,77.21
南通,SO2,8.08
南阳,AQI,94.08
南阳,CO,1.4
南阳,NO2,35.25
南阳,O3,8.5
南阳,PM10,90.46
南阳,PM2.5,70.21
南阳,SO2,8.88
博州,AQI,41.25
博州,CO,0.71
博州,NO2,28.55
博州,O3,33.83
博州,PM10,44.21
博州,PM2.5,24.58
博州,SO2,9.41
即墨,AQI,48.92
即墨,CO,0.77
即墨,NO2,28.04
即墨,O3,28.46
即墨,PM10,44.67
即墨,PM2.5,33.38
即墨,SO2,5.62
厦门,AQI,74.33
厦门,CO,0.82
厦门,NO2,69.67
厦门,O3,37.96
厦门,PM10,69.88
厦门,PM2.5,53.92
厦门,SO2,13.92
双鸭山,AQI,60.29
双鸭山,CO,0.73
双鸭山,NO2,20.38
双鸭山,O3,35.71
双鸭山,PM10,58.38
双鸭山,PM2.5,40.33
双鸭山,SO2,13.0
句容,AQI,72.62
句容,CO,1.08
句容,NO2,36.04
句容,O3,3.79
句容,PM10,92.92
句容,PM2.5,44.62
句容,SO2,6.12
台州,AQI,106.33
台州,CO,0.83
台州,NO2,49.0
台州,O3,41.08
台州,PM10,121.42
台州,PM2.5,73.88
台州,SO2,5.79
合肥,AQI,69.96
合肥,CO,1.34
合肥,NO2,42.83
合肥,O3,3.79
合肥,PM10,45.33
合肥,PM2.5,51.17
合肥,SO2,4.17
吉安,AQI,73.04
吉安,CO,0.86
吉安,NO2,33.04
吉安,O3,52.12
吉安,PM10,88.29
吉安,PM2.5,45.62
吉安,SO2,24.12
吉林,AQI,55.58
吉林,CO,0.71
吉林,NO2,22.62
吉林,O3,47.58
吉林,PM10,45.33
吉林,PM2.5,38.46
吉林,SO2,12.75
吐鲁番地区,AQI,144.67
吐鲁番地区,CO,3.14
吐鲁番地区,NO2,68.62
吐鲁番地区,O3,21.25
吐鲁番地区,PM10,193.17
吐鲁番地区,PM2.5,111.25
吐鲁番地区,SO2,15.5
吕梁,AQI,60.71
吕梁,CO,0.74
吕梁,NO2,34.12
吕梁,O3,33.75
吕梁,PM10,71.71
吕梁,PM2.5,32.38
吕梁,SO2,18.96
吴忠,AQI,38.92
吴忠,CO,0.64
吴忠,NO2,25.46
吴忠,O3,43.08
吴忠,PM10,39.21
吴忠,PM2.5,22.08
吴忠,SO2,13.75
吴江,AQI,87.46
吴江,CO,1.7
吴江,NO2,54.79
吴江,O3,3.83
吴江,PM10,113.38
吴江,PM2.5,59.12
吴江,SO2,7.88
周口,AQI,91.75
周口,CO,1.09
周口,NO2,31.46
周口,O3,16.71
周口,PM10,67.58
周口,PM2.5,68.29
周口,SO2,6.29
呼伦贝尔,AQI,23.17
呼伦贝尔,CO,0.32
呼伦贝尔,NO2,10.21
呼伦贝尔,O3,53.42
呼伦贝尔,PM10,21.58
呼伦贝尔,PM2.5,15.12
呼伦贝尔,SO2,3.83
呼和浩特,AQI,50.17
呼和浩特,CO,0.92
呼和浩特,NO2,28.33
呼和浩特,O3,40.75
呼和浩特,PM10,40.88
呼和浩特,PM2.5,33.92
呼和浩特,SO2,10.62
和田地区,AQI,137.21
和田地区,CO,1.83
和田地区,NO2,41.42
和田地区,O3,46.38
和田地区,PM10,198.92
和田地区,PM2.5,96.25
和田地区,SO2,34.46
咸宁,AQI,67.5
咸宁,CO,0.98
咸宁,NO2,39.71
咸宁,O3,8.12
咸宁,PM10,57.79
咸宁,PM2.5,48.38
咸宁,SO2,12.08
咸阳,AQI,88.29
咸阳,CO,0.92
咸阳,NO2,52.5
咸阳,O3,17.58
咸阳,PM10,105.33
咸阳,PM2.5,64.17
咸阳,SO2,10.21
哈密地区,AQI,61.5
哈密地区,CO,0.98
哈密地区,NO2,29.12
哈密地区,O3,42.33
哈密地区,PM10,71.62
哈密地区,PM2.5,38.08
哈密地区,SO2,12.75
哈尔滨,AQI,61.79
哈尔滨,CO,0.76
哈尔滨,NO2,34.67
哈尔滨,O3,29.83
哈尔滨,PM10,47.54
哈尔滨,PM2.5,43.67
哈尔滨,SO2,19.83
唐山,AQI,52.92
唐山,CO,0.88
唐山,NO2,34.12
唐山,O3,35.75
唐山,PM10,45.12
唐山,PM2.5,37.54
唐山,SO2,10.88
商丘,AQI,115.04
商丘,CO,1.17
商丘,NO2,33.29
商丘,O3,17.46
商丘,PM10,89.12
商丘,PM2.5,86.83
商丘,SO2,4.21
商洛,AQI,55.08
商洛,CO,0.86
商洛,NO2,31.0
商洛,O3,44.5
商洛,PM10,57.71
商洛,PM2.5,36.04
商洛,SO2,6.04
喀什地区,AQI,135.12
喀什地区,CO,2.44
喀什地区,NO2,59.75
喀什地区,O3,35.25
喀什地区,PM10,151.29
喀什地区,PM2.5,102.46
喀什地区,SO2,12.42
嘉兴,AQI,88.79
嘉兴,CO,1.25
嘉兴,NO2,55.54
嘉兴,O3,6.17
嘉兴,PM10,89.75
嘉兴,PM2.5,66.21
嘉兴,SO2,8.75
嘉峪关,AQI,35.67
嘉峪关,CO,0.65
嘉峪关,NO2,24.96
嘉峪关,O3,56.71
嘉峪关,PM10,36.0
嘉峪关,PM2.5,20.38
嘉峪关,SO2,10.5
四平,AQI,51.79
四平,CO,1.01
四平,NO2,21.88
四平,O3,36.88
四平,PM10,51.12
四平,PM2.5,36.38
四平,SO2,9.75
固原,AQI,32.83
固原,CO,0.65
固原,NO2,21.71
固原,O3,55.92
固原,PM10,32.29
固原,PM2.5,17.33
固原,SO2,9.25
塔城地区,AQI,38.75
塔城地区,CO,0.8
塔城地区,NO2,17.38
塔城地区,O3,37.92
塔城地区,PM10,40.04
塔城地区,PM2.5,19.46
塔城地区,SO2,3.79
大兴安岭地区,AQI,39.46
大兴安岭地区,CO,0.35
大兴安岭地区,NO2,13.55
大兴安岭地区,O3,41.74
大兴安岭地区,PM10,24.08
大兴安岭地区,PM2.5,26.79
大兴安岭地区,SO2,32.74
大同,AQI,31.46
大同,CO,0.89
大同,NO2,22.58
大同,O3,42.12
大同,PM10,31.62
大同,PM2.5,15.92
大同,SO2,18.58
大庆,AQI,60.0
大庆,CO,0.63
大庆,NO2,26.88
大庆,O3,35.42
大庆,PM10,54.17
大庆,PM2.5,43.83
大庆,SO2,10.25
大理州,AQI,28.67
大理州,CO,0.7
大理州,NO2,11.88
大理州,O3,76.67
大理州,PM10,26.46
大理州,PM2.5,15.83
大理州,SO2,6.58
大连,AQI,25.21
大连,CO,0.48
大连,NO2,16.79
大连,O3,46.33
大连,PM10,22.92
大连,PM2.5,15.21
大连,SO2,8.96
天水,AQI,54.42
天水,CO,0.77
天水,NO2,42.88
天水,O3,41.75
天水,PM10,59.58
天水,PM2.5,32.83
天水,SO2,16.62
天津,AQI,43.5
天津,CO,0.61
天津,NO2,33.17
天津,O3,39.12
天津,PM10,25.79
天津,PM2.5,29.62
天津,SO2,6.38
太仓,AQI,69.54
太仓,CO,1.23
太仓,NO2,54.46
太仓,O3,18.67
太仓,PM10,71.38
太仓,PM2.5,50.17
太仓,SO2,21.5
太原,AQI,54.08
太原,CO,0.8
太原,NO2,40.96
太原,O3,27.54
太原,PM10,49.42
太原,PM2.5,37.96
太原,SO2,16.79
威海,AQI,35.42
威海,CO,0.7
威海,NO2,14.96
威海,O3,46.58
威海,PM10,31.67
威海,PM2.5,23.0
威海,SO2,4.75
娄底,AQI,77.88
娄底,CO,1.31
娄底,NO2,24.83
娄底,O3,38.5
娄底,PM10,83.92
娄底,PM2.5,57.17
娄底,SO2,4.21
孝感,AQI,62.42
孝感,CO,1.12
孝感,NO2,25.5
孝感,O3,16.67
孝感,PM10,63.25
孝感,PM2.5,44.25
孝感,SO2,6.21
宁德,AQI,53.46
宁德,CO,1.25
宁德,NO2,34.38
