city,type,value
七台河,AQI,47.79
七台河,CO,0.41
七台河,NO2,19.92
七台河,O3,40.46
七台河,PM10,50.0
七台河,PM2.5,21.38
七台河,SO2,8.21
三亚,AQI,27.96
三亚,CO,0.44
三亚,NO2,6.42
三亚,O3,59.83
三亚,PM10,27.96
三亚,PM2.5,9.71
三亚,SO2,4.0
三明,AQI,36.75
三明,CO,0.68
三明,NO2,20.38
三明,O3,40.12
三明,PM10,35.5
三明,PM2.5,22.42
三明,SO2,10.75
三门峡,AQI,77.92
三门峡,CO,0.82
三门峡,NO2,42.62
三门峡,O3,15.79
三门峡,PM10,84.0
三门峡,PM2.5,55.83
三门峡,SO2,15.83
上海,AQI,25.46
上海,CO,0.48
上海,NO2,39.0
上海,O3,41.88
上海,PM10,20.04
上海,PM2.5,17.08
上海,SO2,5.42
上饶,AQI,53.04
上饶,CO,0.41
上饶,NO2,35.33
上饶,O3,4.85
上饶,PM10,59.46
上饶,PM2.5,31.29
上饶,SO2,17.79
东莞,AQI,67.88
东莞,CO,0.88
东莞,NO2,42.46
东莞,O3,78.21
东莞,PM10,77.75
东莞,PM2.5,48.38
东莞,SO2,18.0
东营,AQI,45.58
东营,CO,0.35
东营,NO2,28.38
东营,O3,45.88
东营,PM10,50.08
东营,PM2.5,22.29
东营,SO2,9.17
中卫,AQI,66.38
中卫,CO,0.82
中卫,NO2,46.67
中卫,O3,25.58
中卫,PM10,81.33
中卫,PM2.5,38.29
中卫,SO2,28.58
中山,AQI,66.71
中山,CO,0.71
中山,NO2,45.79
中山,O3,97.04
中山,PM10,72.71
中山,PM2.5,40.67
中山,SO2,7.67
临夏州,AQI,48.33
临夏州,CO,0.87
临夏州,NO2,26.46
临夏州,O3,56.88
临夏州,PM10,52.0
临夏州,PM2.5,28.54
临夏州,SO2,16.96
临安,AQI,34.21
临安,CO,0.74
临安,NO2,41.46
临安,O3,15.92
临安,PM10,33.62
临安,PM2.5,20.92
临安,SO2,3.0
临汾,AQI,110.38
