city,type,value
七台河,AQI,30.84
七台河,CO,0.5
七台河,NO2,28.84
七台河,O3,94.11
七台河,PM10,24.64
七台河,PM2.5,15.68
七台河,SO2,6.53
三亚,AQI,15.62
三亚,CO,0.36
三亚,NO2,4.85
三亚,O3,34.65
三亚,PM10,14.75
三亚,PM2.5,6.05
三亚,SO2,3.05
三明,AQI,43.2
三明,CO,1.38
三明,NO2,18.65
三明,O3,19.85
三明,PM10,44.4
三明,PM2.5,21.75
三明,SO2,16.45
三门峡,AQI,45.71
三门峡,CO,0.72
三门峡,NO2,22.52
三门峡,O3,72.86
三门峡,PM10,44.05
三门峡,PM2.5,25.95
三门峡,SO2,4.24
上海,AQI,38.05
上海,CO,0.56
上海,NO2,22.55
上海,O3,73.27
上海,PM10,35.18
上海,PM2.5,22.09
上海,SO2,4.91
上饶,AQI,37.85
上饶,CO,0.55
上饶,NO2,19.35
上饶,O3,18.2
上饶,PM10,38.65
上饶,PM2.5,16.15
上饶,SO2,6.45
东莞,AQI,24.64
东莞,CO,0.58
东莞,NO2,19.5
东莞,O3,40.23
东莞,PM10,24.64
东莞,PM2.5,10.45
东莞,SO2,6.73
东营,AQI,39.95
东营,CO,0.3
东营,NO2,11.1
东营,O3,94.24
东营,PM10,35.67
东营,PM2.5,19.67
东营,SO2,6.52
中卫,AQI,61.0
中卫,CO,0.59
中卫,NO2,24.4
中卫,O3,94.5
中卫,PM10,63.9
中卫,PM2.5,32.29
中卫,SO2,11.0
中山,AQI,19.0
中山,CO,0.45
中山,NO2,7.5
中山,O3,48.27
中山,PM10,17.95
中山,PM2.5,8.91
中山,SO2,2.45
临夏州,AQI,30.75
临夏州,CO,0.38
临夏州,NO2,11.35
临夏州,O3,84.3
临夏州,PM10,24.55
临夏州,PM2.5,9.1
临夏州,SO2,6.4
临安,AQI,29.18
临安,CO,0.69
临安,NO2,9.23
临安,O3,42.36
临安,PM10,30.23
临安,PM2.5,19.64
临安,SO2,2.45
临汾,AQI,80.05
临汾,CO,0.98
临汾,NO2,18.45
临汾,O3,140.0
临汾,PM10,67.95
临汾,PM2.5,43.59
临汾,SO2,9.73
临沂,AQI,36.29
临沂,CO,0.49
临沂,NO2,14.9
临沂,O3,95.24
临沂,PM10,33.37
临沂,PM2.5,18.38
临沂,SO2,5.24
临沧,AQI,41.4
临沧,CO,0.74
临沧,NO2,18.65
临沧,O3,70.15
临沧,PM10,35.36
临沧,PM2.5,28.35
临沧,SO2,9.9
丹东,AQI,41.05
丹东,CO,0.72
丹东,NO2,19.86
丹东,O3,69.38
丹东,PM10,41.1
丹东,PM2.5,26.62
丹东,SO2,10.0
丽水,AQI,41.67
丽水,CO,0.52
丽水,NO2,18.95
丽水,O3,41.0
丽水,PM10,40.52
丽水,PM2.5,20.33
丽水,SO2,4.95
丽江,AQI,29.18
丽江,CO,0.68
丽江,NO2,12.23
丽江,O3,88.68
丽江,PM10,23.71
丽江,PM2.5,9.23
丽江,SO2,11.5
义乌,AQI,32.64
义乌,CO,0.5
义乌,NO2,16.73
义乌,O3,45.73
义乌,PM10,32.64
义乌,PM2.5,14.91
义乌,SO2,6.05
乌兰察布,AQI,52.8
乌兰察布,CO,0.48
乌兰察布,NO2,19.35
乌兰察布,O3,126.95
乌兰察布,PM10,44.0
乌兰察布,PM2.5,24.7
乌兰察布,SO2,17.0
乌海,AQI,61.48
乌海,CO,0.77
乌海,NO2,28.05
乌海,O3,105.14
乌海,PM10,73.29
乌海,PM2.5,19.71
乌海,SO2,34.05
乌鲁木齐,AQI,39.59
乌鲁木齐,CO,0.51
乌鲁木齐,NO2,21.64
乌鲁木齐,O3,96.23
乌鲁木齐,PM10,33.59
乌鲁木齐,PM2.5,12.91
乌鲁木齐,SO2,6.82
乐山,AQI,33.6
乐山,CO,0.6
乐山,NO2,23.95
乐山,O3,74.7
乐山,PM10,30.2
乐山,PM2.5,15.5
乐山,SO2,7.9
九江,AQI,32.95
九江,CO,0.62
九江,NO2,13.86
九江,O3,86.29
九江,PM10,27.24
九江,PM2.5,11.43
九江,SO2,7.86
乳山,AQI,28.5
乳山,CO,0.45
乳山,NO2,7.17
乳山,O3,83.88
乳山,PM10,20.83
乳山,PM2.5,13.0
乳山,SO2,4.75
云浮,AQI,26.86
云浮,CO,0.54
云浮,NO2,11.29
云浮,O3,30.05
云浮,PM10,26.62
云浮,PM2.5,11.48
云浮,SO2,8.62
五家渠,AQI,35.53
五家渠,CO,0.35
五家渠,NO2,12.89
五家渠,O3,111.3
五家渠,PM10,27.77
五家渠,PM2.5,14.42
五家渠,SO2,9.12
亳州,AQI,46.05
亳州,CO,0.95
亳州,NO2,7.72
亳州,O3,116.85
亳州,PM10,41.5
亳州,PM2.5,29.28
亳州,SO2,10.39
伊春,AQI,24.64
伊春,CO,0.37
伊春,NO2,7.23
伊春,O3,51.77
伊春,PM10,21.05
伊春,PM2.5,12.45
伊春,SO2,5.64
伊犁哈萨克州,AQI,30.95
伊犁哈萨克州,CO,0.63
伊犁哈萨克州,NO2,15.41
伊犁哈萨克州,O3,80.73
伊犁哈萨克州,PM10,23.68
伊犁哈萨克州,PM2.5,11.62
伊犁哈萨克州,SO2,7.05
佛山,AQI,28.05
佛山,CO,0.68
佛山,NO2,22.64
佛山,O3,35.5
佛山,PM10,28.05
佛山,PM2.5,12.77
佛山,SO2,5.77
佳木斯,AQI,34.3
佳木斯,CO,0.43
佳木斯,NO2,15.2
佳木斯,O3,81.7
佳木斯,PM10,26.1
佳木斯,PM2.5,13.45
佳木斯,SO2,4.55
保定,AQI,54.18
保定,CO,0.59
保定,NO2,31.18
保定,O3,71.18
保定,PM10,56.41
保定,PM2.5,33.05
保定,SO2,21.91
保山,AQI,31.53
保山,CO,0.47
保山,NO2,8.95
保山,O3,88.89
保山,PM10,26.26
保山,PM2.5,14.37
保山,SO2,5.11
信阳,AQI,39.65
信阳,CO,0.64
信阳,NO2,7.7
信阳,O3,113.7
信阳,PM10,33.5
信阳,PM2.5,20.65
信阳,SO2,4.2
克州,AQI,48.0
克州,CO,0.41
克州,NO2,8.6
克州,O3,98.35
克州,PM10,50.65
克州,PM2.5,9.95
克州,SO2,9.25
