city,month,type,value
五家渠,201901.csv,NO2,48.89
五家渠,201901.csv,O3,31.71
五家渠,201901.csv,PM10,254.77
五家渠,201901.csv,PM2.5,179.08
五家渠,201901.csv,SO2,10.76
亳州,201901.csv,AQI,144.02
亳州,201901.csv,CO,1.2
亳州,201901.csv,NO2,43.14
亳州,201901.csv,O3,33.64
亳州,201901.csv,PM10,138.91
亳州,201901.csv,PM2.5,108.22
亳州,201901.csv,SO2,9.89
伊春,201901.csv,AQI,48.24
伊春,201901.csv,CO,0.73
伊春,201901.csv,NO2,20.59
伊春,201901.csv,O3,40.06
伊春,201901.csv,PM10,48.95
伊春,201901.csv,PM2.5,31.49
伊春,201901.csv,SO2,8.13
伊犁哈萨克州,201901.csv,AQI,111.62
伊犁哈萨克州,201901.csv,CO,2.46
伊犁哈萨克州,201901.csv,NO2,48.68
伊犁哈萨克州,201901.csv,O3,35.18
伊犁哈萨克州,201901.csv,PM10,105.59
伊犁哈萨克州,201901.csv,PM2.5,82.08
伊犁哈萨克州,201901.csv,SO2,31.8
佛山,201901.csv,AQI,65.33
佛山,201901.csv,CO,1.12
佛山,201901.csv,NO2,51.2
佛山,201901.csv,O3,31.75
佛山,201901.csv,PM10,78.36
佛山,201901.csv,PM2.5,44.37
佛山,201901.csv,SO2,10.15
佳木斯,201901.csv,AQI,59.87
佳木斯,201901.csv,CO,0.81
佳木斯,201901.csv,NO2,22.87
佳木斯,201901.csv,O3,42.92
佳木斯,201901.csv,PM10,60.79
佳木斯,201901.csv,PM2.5,39.08
佳木斯,201901.csv,SO2,10.51
保定,201901.csv,AQI,174.95
保定,201901.csv,CO,2.25
保定,201901.csv,NO2,75.11
保定,201901.csv,O3,18.21
保定,201901.csv,PM10,202.76
保定,201901.csv,PM2.5,136.89
保定,201901.csv,SO2,35.96
保山,201901.csv,AQI,35.4
保山,201901.csv,CO,0.45
保山,201901.csv,NO2,17.36
保山,201901.csv,O3,56.15
保山,201901.csv,PM10,35.83
保山,201901.csv,PM2.5,19.51
保山,201901.csv,SO2,5.85
信阳,201901.csv,AQI,139.62
信阳,201901.csv,CO,1.09
信阳,201901.csv,NO2,39.51
信阳,201901.csv,O3,37.24
信阳,201901.csv,PM10,145.63
信阳,201901.csv,PM2.5,106.34
信阳,201901.csv,SO2,7.43
克州,201901.csv,AQI,110.85
克州,201901.csv,CO,0.98
克州,201901.csv,NO2,9.43
克州,201901.csv,O3,36.87
克州,201901.csv,PM10,160.76
克州,201901.csv,PM2.5,58.55
克州,201901.csv,SO2,6.02
克拉玛依,201901.csv,AQI,85.37
克拉玛依,201901.csv,CO,1.21
克拉玛依,201901.csv,NO2,46.98
克拉玛依,201901.csv,O3,37.22
克拉玛依,201901.csv,PM10,99.82
克拉玛依,201901.csv,PM2.5,61.42
克拉玛依,201901.csv,SO2,6.41
六安,201901.csv,AQI,121.99
六安,201901.csv,CO,0.91
六安,201901.csv,NO2,44.5
六安,201901.csv,O3,43.31
六安,201901.csv,PM10,125.42
六安,201901.csv,PM2.5,90.66
六安,201901.csv,SO2,7.25
六盘水,201901.csv,AQI,47.37
六盘水,201901.csv,CO,0.99
六盘水,201901.csv,NO2,21.52
六盘水,201901.csv,O3,37.55
六盘水,201901.csv,PM10,48.88
六盘水,201901.csv,PM2.5,31.21
六盘水,201901.csv,SO2,18.31
兰州,201901.csv,AQI,82.42
兰州,201901.csv,CO,1.63
兰州,201901.csv,NO2,65.42
兰州,201901.csv,O3,28.46
兰州,201901.csv,PM10,100.27
兰州,201901.csv,PM2.5,55.88
兰州,201901.csv,SO2,32.84
兴安盟,201901.csv,AQI,52.83
兴安盟,201901.csv,CO,0.61
兴安盟,201901.csv,NO2,17.36
兴安盟,201901.csv,O3,46.02
兴安盟,201901.csv,PM10,54.68
兴安盟,201901.csv,PM2.5,34.21
兴安盟,201901.csv,SO2,10.24
内江,201901.csv,AQI,96.11
内江,201901.csv,CO,1.11
内江,201901.csv,NO2,37.49
内江,201901.csv,O3,30.04
内江,201901.csv,PM10,93.17
内江,201901.csv,PM2.5,71.52
内江,201901.csv,SO2,9.92
凉山州,201901.csv,AQI,40.91
凉山州,201901.csv,CO,0.89
凉山州,201901.csv,NO2,20.27
凉山州,201901.csv,O3,67.59
凉山州,201901.csv,PM10,41.23
凉山州,201901.csv,PM2.5,25.48
凉山州,201901.csv,SO2,16.8
包头,201901.csv,AQI,83.2
包头,201901.csv,CO,1.8
包头,201901.csv,NO2,47.96
包头,201901.csv,O3,32.07
包头,201901.csv,PM10,97.87
包头,201901.csv,PM2.5,55.11
包头,201901.csv,SO2,36.91
北京,201901.csv,AQI,79.04
北京,201901.csv,CO,0.96
北京,201901.csv,NO2,50.06
北京,201901.csv,O3,28.27
北京,201901.csv,PM10,79.32
北京,201901.csv,PM2.5,52.23
北京,201901.csv,SO2,9.17
北海,201901.csv,AQI,63.35
北海,201901.csv,CO,1.07
北海,201901.csv,NO2,18.17
北海,201901.csv,O3,64.2
北海,201901.csv,PM10,56.84
北海,201901.csv,PM2.5,44.89
北海,201901.csv,SO2,9.01
十堰,201901.csv,AQI,128.6
十堰,201901.csv,CO,1.3
十堰,201901.csv,NO2,46.7
十堰,201901.csv,O3,27.01
十堰,201901.csv,PM10,141.68
十堰,201901.csv,PM2.5,96.7
十堰,201901.csv,SO2,18.67
南京,201901.csv,AQI,100.0
南京,201901.csv,CO,0.98
南京,201901.csv,NO2,55.39
南京,201901.csv,O3,27.04
南京,201901.csv,PM10,107.11
南京,201901.csv,PM2.5,73.35
南京,201901.csv,SO2,10.92
南充,201901.csv,AQI,113.38
南充,201901.csv,CO,1.08
南充,201901.csv,NO2,35.61
南充,201901.csv,O3,33.85
南充,201901.csv,PM10,110.23
南充,201901.csv,PM2.5,85.31
南充,201901.csv,SO2,5.14
南宁,201901.csv,AQI,53.23
南宁,201901.csv,CO,1.14
南宁,201901.csv,NO2,36.34
南宁,201901.csv,O3,26.64
南宁,201901.csv,PM10,55.9
南宁,201901.csv,PM2.5,36.33
南宁,201901.csv,SO2,8.82
南平,201901.csv,AQI,38.09
南平,201901.csv,CO,0.94
南平,201901.csv,NO2,23.34
南平,201901.csv,O3,29.35
南平,201901.csv,PM10,35.57
南平,201901.csv,PM2.5,25.9
南平,201901.csv,SO2,8.15
南昌,201901.csv,AQI,79.86
南昌,201901.csv,CO,1.25
南昌,201901.csv,NO2,42.12
南昌,201901.csv,O3,29.01
南昌,201901.csv,PM10,96.1
南昌,201901.csv,PM2.5,56.24
南昌,201901.csv,SO2,8.48
南通,201901.csv,AQI,78.83
南通,201901.csv,CO,0.79
南通,201901.csv,NO2,35.39
南通,201901.csv,O3,46.36
南通,201901.csv,PM10,75.55
南通,201901.csv,PM2.5,55.86
南通,201901.csv,SO2,10.64
南阳,201901.csv,AQI,187.55
南阳,201901.csv,CO,1.5
南阳,201901.csv,NO2,46.77
南阳,201901.csv,O3,27.29
南阳,201901.csv,PM10,192.75
南阳,201901.csv,PM2.5,146.27
南阳,201901.csv,SO2,9.46
博州,201901.csv,AQI,71.16
博州,201901.csv,CO,1.19
博州,201901.csv,NO2,31.49
博州,201901.csv,O3,44.86
博州,201901.csv,PM10,91.38
博州,201901.csv,PM2.5,46.57
博州,201901.csv,SO2,15.58
即墨,201901.csv,AQI,121.0
即墨,201901.csv,CO,1.59
即墨,201901.csv,NO2,60.26
即墨,201901.csv,O3,34.74
即墨,201901.csv,PM10,150.84
即墨,201901.csv,PM2.5,86.27
即墨,201901.csv,SO2,29.08
厦门,201901.csv,AQI,48.8
厦门,201901.csv,CO,0.74
厦门,201901.csv,NO2,30.99
厦门,201901.csv,O3,51.64
厦门,201901.csv,PM10,51.23
厦门,201901.csv,PM2.5,30.22
厦门,201901.csv,SO2,6.48
双鸭山,201901.csv,AQI,64.1
双鸭山,201901.csv,CO,0.78
双鸭山,201901.csv,NO2,21.13
双鸭山,201901.csv,O3,45.0
双鸭山,201901.csv,PM10,68.81
双鸭山,201901.csv,PM2.5,41.78
双鸭山,201901.csv,SO2,9.7
句容,201901.csv,AQI,112.95
句容,201901.csv,CO,1.42
句容,201901.csv,NO2,43.42
句容,201901.csv,O3,36.35
句容,201901.csv,PM10,122.86
句容,201901.csv,PM2.5,82.57
句容,201901.csv,SO2,7.44
台州,201901.csv,AQI,61.32
台州,201901.csv,CO,0.74
台州,201901.csv,NO2,33.09
台州,201901.csv,O3,40.68
台州,201901.csv,PM10,70.32
台州,201901.csv,PM2.5,41.86
台州,201901.csv,SO2,6.02
合肥,201901.csv,AQI,117.06
合肥,201901.csv,CO,1.04
合肥,201901.csv,NO2,53.26
合肥,201901.csv,O3,26.15
合肥,201901.csv,PM10,98.3
合肥,201901.csv,PM2.5,87.09
合肥,201901.csv,SO2,7.71
吉安,201901.csv,AQI,71.69
吉安,201901.csv,CO,1.14
吉安,201901.csv,NO2,33.07
吉安,201901.csv,O3,35.48
吉安,201901.csv,PM10,84.01
吉安,201901.csv,PM2.5,49.76
吉安,201901.csv,SO2,14.95
吉林,201901.csv,AQI,90.19
吉林,201901.csv,CO,1.11
吉林,201901.csv,NO2,34.38
吉林,201901.csv,O3,44.47
吉林,201901.csv,PM10,95.45
吉林,201901.csv,PM2.5,62.23
吉林,201901.csv,SO2,17.69
吐鲁番地区,201901.csv,AQI,226.17
吐鲁番地区,201901.csv,CO,3.09
吐鲁番地区,201901.csv,NO2,50.36
吐鲁番地区,201901.csv,O3,24.93
吐鲁番地区,201901.csv,PM10,317.34
吐鲁番地区,201901.csv,PM2.5,119.85
吐鲁番地区,201901.csv,SO2,21.14
吕梁,201901.csv,AQI,123.95
吕梁,201901.csv,CO,1.56
吕梁,201901.csv,NO2,54.95
吕梁,201901.csv,O3,19.78
吕梁,201901.csv,PM10,152.78
吕梁,201901.csv,PM2.5,88.1
吕梁,201901.csv,SO2,91.71
吴忠,201901.csv,AQI,78.04
吴忠,201901.csv,CO,0.86
吴忠,201901.csv,NO2,37.97
吴忠,201901.csv,O3,31.96
吴忠,201901.csv,PM10,94.54
吴忠,201901.csv,PM2.5,48.8
吴忠,201901.csv,SO2,28.35
吴江,201901.csv,AQI,92.4
吴江,201901.csv,CO,1.06
吴江,201901.csv,NO2,60.77
吴江,201901.csv,O3,30.61
吴江,201901.csv,PM10,95.76
吴江,201901.csv,PM2.5,66.09
吴江,201901.csv,SO2,12.51
周口,201901.csv,AQI,152.83
周口,201901.csv,CO,1.15
周口,201901.csv,NO2,42.33
周口,201901.csv,O3,33.81
周口,201901.csv,PM10,162.19
周口,201901.csv,PM2.5,114.37
周口,201901.csv,SO2,14.31
呼伦贝尔,201901.csv,AQI,34.36
呼伦贝尔,201901.csv,CO,0.48
呼伦贝尔,201901.csv,NO2,15.2
呼伦贝尔,201901.csv,O3,47.84
呼伦贝尔,201901.csv,PM10,32.58
呼伦贝尔,201901.csv,PM2.5,21.82
呼伦贝尔,201901.csv,SO2,4.32
呼和浩特,201901.csv,AQI,78.84
呼和浩特,201901.csv,CO,1.51
呼和浩特,201901.csv,NO2,49.26
呼和浩特,201901.csv,O3,29.58
呼和浩特,201901.csv,PM10,92.42
呼和浩特,201901.csv,PM2.5,50.39
呼和浩特,201901.csv,SO2,27.5
和田地区,201901.csv,AQI,112.34
和田地区,201901.csv,CO,1.2
和田地区,201901.csv,NO2,36.8
和田地区,201901.csv,O3,36.1
和田地区,201901.csv,PM10,169.27
和田地区,201901.csv,PM2.5,61.52
和田地区,201901.csv,SO2,21.44
咸宁,201901.csv,AQI,102.56
咸宁,201901.csv,CO,1.11
咸宁,201901.csv,NO2,36.48
咸宁,201901.csv,O3,23.69
咸宁,201901.csv,PM10,90.62
咸宁,201901.csv,PM2.5,76.14
咸宁,201901.csv,SO2,7.66
咸阳,201901.csv,AQI,199.37
咸阳,201901.csv,CO,1.56
咸阳,201901.csv,NO2,62.99
咸阳,201901.csv,O3,24.82
咸阳,201901.csv,PM10,194.74
咸阳,201901.csv,PM2.5,157.96
咸阳,201901.csv,SO2,14.75
哈密地区,201901.csv,AQI,85.59
哈密地区,201901.csv,CO,1.85
哈密地区,201901.csv,NO2,36.75
哈密地区,201901.csv,O3,28.07
哈密地区,201901.csv,PM10,109.77
哈密地区,201901.csv,PM2.5,51.37
哈密地区,201901.csv,SO2,14.2
哈尔滨,201901.csv,AQI,105.04
哈尔滨,201901.csv,CO,1.19
哈尔滨,201901.csv,NO2,44.16
哈尔滨,201901.csv,O3,32.33
哈尔滨,201901.csv,PM10,106.84
哈尔滨,201901.csv,PM2.5,75.29
哈尔滨,201901.csv,SO2,35.12
唐山,201901.csv,AQI,119.11
唐山,201901.csv,CO,1.76
唐山,201901.csv,NO2,62.35
唐山,201901.csv,O3,23.95
唐山,201901.csv,PM10,141.27
唐山,201901.csv,PM2.5,87.03
唐山,201901.csv,SO2,29.85
商丘,201901.csv,AQI,146.51
商丘,201901.csv,CO,1.07
商丘,201901.csv,NO2,45.4
商丘,201901.csv,O3,31.74
商丘,201901.csv,PM10,144.61
商丘,201901.csv,PM2.5,108.9
商丘,201901.csv,SO2,12.44
商洛,201901.csv,AQI,101.37
商洛,201901.csv,CO,1.08
商洛,201901.csv,NO2,38.32
商洛,201901.csv,O3,39.38
商洛,201901.csv,PM10,97.62
商洛,201901.csv,PM2.5,74.03
商洛,201901.csv,SO2,15.29
喀什地区,201901.csv,AQI,169.89
喀什地区,201901.csv,CO,2.55
喀什地区,201901.csv,NO2,46.76
喀什地区,201901.csv,O3,36.19
喀什地区,201901.csv,PM10,237.06
喀什地区,201901.csv,PM2.5,114.52
喀什地区,201901.csv,SO2,11.46
嘉兴,201901.csv,AQI,78.95
嘉兴,201901.csv,CO,0.93
嘉兴,201901.csv,NO2,50.86
嘉兴,201901.csv,O3,27.91
嘉兴,201901.csv,PM10,89.48
嘉兴,201901.csv,PM2.5,56.16
嘉兴,201901.csv,SO2,7.52
嘉峪关,201901.csv,AQI,60.37
嘉峪关,201901.csv,CO,0.85
嘉峪关,201901.csv,NO2,33.3
嘉峪关,201901.csv,O3,56.31
嘉峪关,201901.csv,PM10,69.65
嘉峪关,201901.csv,PM2.5,35.79
嘉峪关,201901.csv,SO2,13.45
四平,201901.csv,AQI,92.24
四平,201901.csv,CO,1.17
四平,201901.csv,NO2,34.21
四平,201901.csv,O3,31.74
四平,201901.csv,PM10,108.48
四平,201901.csv,PM2.5,60.05
四平,201901.csv,SO2,17.29
固原,201901.csv,AQI,68.88
固原,201901.csv,CO,1.23
固原,201901.csv,NO2,34.82
固原,201901.csv,O3,49.74
固原,201901.csv,PM10,81.21
固原,201901.csv,PM2.5,40.06
固原,201901.csv,SO2,15.98
塔城地区,201901.csv,AQI,74.3
塔城地区,201901.csv,CO,1.09
塔城地区,201901.csv,NO2,11.64
塔城地区,201901.csv,O3,73.36
塔城地区,201901.csv,PM10,121.14
塔城地区,201901.csv,PM2.5,17.55
塔城地区,201901.csv,SO2,3.83
大兴安岭地区,201901.csv,AQI,38.55
大兴安岭地区,201901.csv,CO,0.38
大兴安岭地区,201901.csv,NO2,12.84
大兴安岭地区,201901.csv,O3,45.44
大兴安岭地区,201901.csv,PM10,38.7
大兴安岭地区,201901.csv,PM2.5,27.59
大兴安岭地区,201901.csv,SO2,15.93
大同,201901.csv,AQI,80.4
大同,201901.csv,CO,2.1
大同,201901.csv,NO2,38.6
大同,201901.csv,O3,28.05
大同,201901.csv,PM10,100.55
大同,201901.csv,PM2.5,52.04
大同,201901.csv,SO2,61.62
大庆,201901.csv,AQI,65.53
大庆,201901.csv,CO,0.61
大庆,201901.csv,NO2,31.9
大庆,201901.csv,O3,38.49
大庆,201901.csv,PM10,68.49
大庆,201901.csv,PM2.5,41.74
大庆,201901.csv,SO2,16.57
大理州,201901.csv,AQI,30.6
大理州,201901.csv,CO,0.61
大理州,201901.csv,NO2,14.36
大理州,201901.csv,O3,70.05
大理州,201901.csv,PM10,28.47
大理州,201901.csv,PM2.5,12.69
大理州,201901.csv,SO2,5.54
大连,201901.csv,AQI,81.01
大连,201901.csv,CO,0.99
大连,201901.csv,NO2,37.41
大连,201901.csv,O3,40.17
大连,201901.csv,PM10,85.8
大连,201901.csv,PM2.5,53.84
大连,201901.csv,SO2,19.94
天水,201901.csv,AQI,89.93
天水,201901.csv,CO,1.3
天水,201901.csv,NO2,45.27
天水,201901.csv,O3,32.58
天水,201901.csv,PM10,99.57
天水,201901.csv,PM2.5,64.74
天水,201901.csv,SO2,21.27
天津,201901.csv,AQI,111.25
天津,201901.csv,CO,1.39
天津,201901.csv,NO2,62.09
天津,201901.csv,O3,24.01
天津,201901.csv,PM10,111.02
天津,201901.csv,PM2.5,81.11
天津,201901.csv,SO2,18.78
太仓,201901.csv,AQI,81.12
太仓,201901.csv,CO,0.95
太仓,201901.csv,NO2,48.45
太仓,201901.csv,O3,42.88
太仓,201901.csv,PM10,83.5
太仓,201901.csv,PM2.5,58.56
太仓,201901.csv,SO2,14.88
太原,201901.csv,AQI,150.62
太原,201901.csv,CO,1.91
太原,201901.csv,NO2,75.42
太原,201901.csv,O3,19.19
太原,201901.csv,PM10,192.12
太原,201901.csv,PM2.5,111.17
太原,201901.csv,SO2,58.01
威海,201901.csv,AQI,78.51
威海,201901.csv,CO,0.85
威海,201901.csv,NO2,31.7
威海,201901.csv,O3,53.89
威海,201901.csv,PM10,85.02
威海,201901.csv,PM2.5,51.15
威海,201901.csv,SO2,11.47
娄底,201901.csv,AQI,88.92
娄底,201901.csv,CO,1.59
娄底,201901.csv,NO2,31.53
娄底,201901.csv,O3,39.65
娄底,201901.csv,PM10,102.26
娄底,201901.csv,PM2.5,63.95
娄底,201901.csv,SO2,6.34
孝感,201901.csv,AQI,109.37
孝感,201901.csv,CO,1.27
孝感,201901.csv,NO2,29.91
孝感,201901.csv,O3,30.87
孝感,201901.csv,PM10,117.9
孝感,201901.csv,PM2.5,81.26
孝感,201901.csv,SO2,10.34
宁德,201901.csv,AQI,50.49
宁德,201901.csv,CO,0.86
宁德,201901.csv,NO2,30.68
宁德,201901.csv,O3,36.47
宁德,201901.csv,PM10,48.43
宁德,201901.csv,PM2.5,33.84
宁德,201901.csv,SO2,8.81
宁波,201901.csv,AQI,73.66
宁波,201901.csv,CO,0.95
宁波,201901.csv,NO2,51.14
宁波,201901.csv,O3,34.3
宁波,201901.csv,PM10,75.39
宁波,201901.csv,PM2.5,53.06
宁波,201901.csv,SO2,9.18
安庆,201901.csv,AQI,121.92
安庆,201901.csv,CO,1.0
安庆,201901.csv,NO2,37.74
安庆,201901.csv,O3,40.24
安庆,201901.csv,PM10,106.98
安庆,201901.csv,PM2.5,91.93
安庆,201901.csv,SO2,9.26
安康,201901.csv,AQI,137.3
安康,201901.csv,CO,1.34
安康,201901.csv,NO2,44.38
安康,201901.csv,O3,23.2
安康,201901.csv,PM10,132.68
安康,201901.csv,PM2.5,103.63
安康,201901.csv,SO2,21.12
安阳,201901.csv,AQI,172.69
安阳,201901.csv,CO,2.21
安阳,201901.csv,NO2,61.68
安阳,201901.csv,O3,20.68
安阳,201901.csv,PM10,191.71
安阳,201901.csv,PM2.5,132.6
安阳,201901.csv,SO2,28.25
安顺,201901.csv,AQI,39.67
安顺,201901.csv,CO,0.88
安顺,201901.csv,NO2,17.38
安顺,201901.csv,O3,34.68
安顺,201901.csv,PM10,33.44
安顺,201901.csv,PM2.5,27.58
安顺,201901.csv,SO2,26.17
定西,201901.csv,AQI,71.81
定西,201901.csv,CO,1.04
定西,201901.csv,NO2,37.93
定西,201901.csv,O3,44.33
定西,201901.csv,PM10,80.63
定西,201901.csv,PM2.5,48.65
定西,201901.csv,SO2,30.09
宜兴,201901.csv,AQI,88.22
宜兴,201901.csv,CO,1.52
宜兴,201901.csv,NO2,48.5
宜兴,201901.csv,O3,24.64
宜兴,201901.csv,PM10,82.23
宜兴,201901.csv,PM2.5,65.16
宜兴,201901.csv,SO2,15.91
宜宾,201901.csv,AQI,127.51
宜宾,201901.csv,CO,1.09
宜宾,201901.csv,NO2,42.3
宜宾,201901.csv,O3,29.05
宜宾,201901.csv,PM10,116.39
宜宾,201901.csv,PM2.5,96.69
宜宾,201901.csv,SO2,15.94
宜昌,201901.csv,AQI,190.47
宜昌,201901.csv,CO,1.47
宜昌,201901.csv,NO2,42.45
宜昌,201901.csv,O3,18.94
宜昌,201901.csv,PM10,179.91
宜昌,201901.csv,PM2.5,148.98
宜昌,201901.csv,SO2,10.25
宜春,201901.csv,AQI,72.97
宜春,201901.csv,CO,1.54
宜春,201901.csv,NO2,37.57
宜春,201901.csv,O3,29.58
宜春,201901.csv,PM10,73.87
宜春,201901.csv,PM2.5,53.29
宜春,201901.csv,SO2,16.63
宝鸡,201901.csv,AQI,149.32
宝鸡,201901.csv,CO,1.5
宝鸡,201901.csv,NO2,51.72
宝鸡,201901.csv,O3,28.43
宝鸡,201901.csv,PM10,149.21
宝鸡,201901.csv,PM2.5,114.87
宝鸡,201901.csv,SO2,12.49
宣城,201901.csv,AQI,100.27
宣城,201901.csv,CO,0.93
宣城,201901.csv,NO2,50.12
宣城,201901.csv,O3,46.65
宣城,201901.csv,PM10,76.22
