date,hour,type,city,value
20191206,0,AQI,北京,41.0
20191206,0,PM2.5,北京,24.0
20191206,0,PM2.5_24h,北京,21.0
20191206,0,PM10,北京,41.0
20191206,0,PM10_24h,北京,38.0
20191206,0,SO2,北京,4.0
20191206,0,SO2_24h,北京,4.0
20191206,0,NO2,北京,53.0
20191206,0,NO2_24h,北京,38.0
20191206,0,O3,北京,12.0
20191206,0,O3_24h,北京,62.0
20191206,0,O3_8h,北京,21.0
20191206,0,O3_8h_24h,北京,56.0
20191206,0,CO,北京,0.6
20191206,0,CO_24h,北京,0.66
20191206,1,AQI,北京,47.0
20191206,1,PM2.5,北京,33.0
20191206,1,PM2.5_24h,北京,20.0
20191206,1,PM10,北京,45.0
20191206,1,PM10_24h,北京,36.0
20191206,1,SO2,北京,5.0
20191206,1,SO2_24h,北京,4.0
20191206,1,NO2,北京,54.0
20191206,1,NO2_24h,北京,38.0
20191206,1,O3,北京,10.0
20191206,1,O3_24h,北京,62.0
20191206,1,O3_8h,北京,10.0
20191206,1,O3_8h_24h,北京,10.0
20191206,1,CO,北京,0.65
20191206,1,CO_24h,北京,0.65
20191206,2,AQI,北京,51.0
20191206,2,PM2.5,北京,31.0
20191206,2,PM2.5_24h,北京,20.0
20191206,2,PM10,北京,51.0
20191206,2,PM10_24h,北京,35.0
20191206,2,SO2,北京,4.0
20191206,2,SO2_24h,北京,4.0
20191206,2,NO2,北京,57.0
20191206,2,NO2_24h,北京,38.0
20191206,2,O3,北京,10.0
20191206,2,O3_24h,北京,62.0
20191206,2,O3_8h,北京,10.0
20191206,2,O3_8h_24h,北京,10.0
20191206,2,CO,北京,0.67
20191206,2,CO_24h,北京,0.62
20191206,3,AQI,北京,51.0
20191206,3,PM2.5,北京,29.0
20191206,3,PM2.5_24h,北京,19.0
20191206,3,PM10,北京,51.0
20191206,3,PM10_24h,北京,34.0
20191206,3,SO2,北京,5.0
20191206,3,SO2_24h,北京,4.0
20191206,3,NO2,北京,57.0
20191206,3,NO2_24h,北京,38.0
20191206,3,O3,北京,10.0
20191206,3,O3_24h,北京,62.0
20191206,3,O3_8h,北京,9.0
