city,type,value
七台河,AQI,74.89
七台河,CO,0.83
七台河,NO2,36.19
七台河,O3,70.73
七台河,PM10,87.06
七台河,PM2.5,51.69
七台河,SO2,10.8
三亚,AQI,29.52
三亚,CO,0.55
三亚,NO2,7.64
三亚,O3,54.21
三亚,PM10,29.12
三亚,PM2.5,15.67
三亚,SO2,2.68
三明,AQI,42.18
三明,CO,0.96
三明,NO2,24.06
三明,O3,37.77
三明,PM10,40.8
三明,PM2.5,26.53
三明,SO2,8.23
三门峡,AQI,84.04
三门峡,CO,0.79
三门峡,NO2,39.94
三门峡,O3,61.48
三门峡,PM10,102.5
三门峡,PM2.5,46.08
三门峡,SO2,10.86
上海,AQI,74.47
上海,CO,0.75
上海,NO2,51.62
上海,O3,72.63
上海,PM10,65.85
上海,PM2.5,50.68
上海,SO2,7.32
上饶,AQI,53.5
上饶,CO,0.78
上饶,NO2,25.31
上饶,O3,55.06
上饶,PM10,58.84
上饶,PM2.5,33.97
上饶,SO2,15.19
东莞,AQI,47.45
东莞,CO,0.83
东莞,NO2,41.41
东莞,O3,42.52
东莞,PM10,45.33
东莞,PM2.5,31.38
东莞,SO2,9.01
东营,AQI,91.38
东营,CO,0.72
东营,NO2,44.03
东营,O3,71.06
东营,PM10,110.54
东营,PM2.5,59.07
东营,SO2,19.23
中卫,AQI,79.31
中卫,CO,0.68
中卫,NO2,29.17
中卫,O3,66.86
中卫,PM10,96.89
中卫,PM2.5,38.39
中卫,SO2,15.75
中山,AQI,39.97
中山,CO,0.75
中山,NO2,34.13
中山,O3,37.72
中山,PM10,38.19
中山,PM2.5,25.37
中山,SO2,5.88
临夏州,AQI,62.69
临夏州,CO,0.89
临夏州,NO2,24.79
临夏州,O3,69.09
临夏州,PM10,77.47
临夏州,PM2.5,33.38
临夏州,SO2,14.71
临安,AQI,68.13
临安,CO,0.81
临安,NO2,33.15
临安,O3,52.95
临安,PM10,86.5
临安,PM2.5,39.84
临安,SO2,5.34
临汾,AQI,75.6
临汾,CO,1.0
临汾,NO2,36.14
临汾,O3,66.11
临汾,PM10,91.73
临汾,PM2.5,41.16
临汾,SO2,20.94
临沂,AQI,102.31
临沂,CO,0.73
临沂,NO2,44.98
临沂,O3,65.94
临沂,PM10,131.4
临沂,PM2.5,66.2
临沂,SO2,19.43
临沧,AQI,65.66
临沧,CO,0.87
临沧,NO2,14.66
临沧,O3,76.66
临沧,PM10,64.95
临沧,PM2.5,45.0
临沧,SO2,12.2
丹东,AQI,82.66
丹东,CO,1.1
丹东,NO2,26.66
丹东,O3,63.21
丹东,PM10,84.17
丹东,PM2.5,57.57
丹东,SO2,22.24
丽水,AQI,47.18
丽水,CO,0.68
丽水,NO2,23.74
丽水,O3,60.3
丽水,PM10,44.87
丽水,PM2.5,31.03
丽水,SO2,7.11
丽江,AQI,36.66
丽江,CO,0.6
丽江,NO2,8.24
丽江,O3,85.71
丽江,PM10,35.7
丽江,PM2.5,8.96
丽江,SO2,7.32
义乌,AQI,59.18
义乌,CO,0.71
义乌,NO2,43.58
义乌,O3,56.05
义乌,PM10,64.33
义乌,PM2.5,38.97
义乌,SO2,7.33
乌兰察布,AQI,44.28
乌兰察布,CO,0.47
乌兰察布,NO2,23.49
乌兰察布,O3,77.19
乌兰察布,PM10,42.17
乌兰察布,PM2.5,26.29
乌兰察布,SO2,20.18
乌海,AQI,83.55
乌海,CO,0.91
乌海,NO2,33.77
乌海,O3,67.06
乌海,PM10,112.61
乌海,PM2.5,39.46
乌海,SO2,40.17
乌鲁木齐,AQI,103.64
乌鲁木齐,CO,1.51
乌鲁木齐,NO2,51.19
乌鲁木齐,O3,50.28
乌鲁木齐,PM10,101.47
乌鲁木齐,PM2.5,72.25
乌鲁木齐,SO2,9.06
乐山,AQI,65.44
乐山,CO,0.77
乐山,NO2,35.49
乐山,O3,45.04
乐山,PM10,62.83
乐山,PM2.5,46.15
乐山,SO2,8.1
九江,AQI,71.55
九江,CO,0.59
九江,NO2,35.57
九江,O3,52.07
九江,PM10,73.27
九江,PM2.5,48.7
九江,SO2,10.59
乳山,AQI,61.47
乳山,CO,0.97
乳山,NO2,24.83
乳山,O3,80.96
乳山,PM10,73.81
乳山,PM2.5,33.85
乳山,SO2,7.18
云浮,AQI,47.65
云浮,CO,0.82
云浮,NO2,30.35
云浮,O3,31.64
云浮,PM10,49.5
云浮,PM2.5,30.22
云浮,SO2,12.25
五家渠,AQI,125.15
五家渠,CO,1.7
五家渠,NO2,29.07
五家渠,O3,52.16
五家渠,PM10,135.8
五家渠,PM2.5,93.99
五家渠,SO2,8.92
亳州,AQI,85.13
亳州,CO,0.48
亳州,NO2,28.45
亳州,O3,75.33
亳州,PM10,95.07
亳州,PM2.5,56.15
亳州,SO2,7.18
伊春,AQI,42.65
伊春,CO,0.5
伊春,NO2,15.91
伊春,O3,62.51
伊春,PM10,42.48
伊春,PM2.5,24.34
伊春,SO2,6.99
伊犁哈萨克州,AQI,82.93
伊犁哈萨克州,CO,1.54
伊犁哈萨克州,NO2,36.69
伊犁哈萨克州,O3,49.95
伊犁哈萨克州,PM10,98.99
伊犁哈萨克州,PM2.5,54.17
伊犁哈萨克州,SO2,19.02
佛山,AQI,49.73
佛山,CO,0.9
佛山,NO2,48.83
佛山,O3,32.61
佛山,PM10,55.78
佛山,PM2.5,30.07
佛山,SO2,9.24
佳木斯,AQI,66.84
佳木斯,CO,0.61
佳木斯,NO2,23.03
佳木斯,O3,61.82
佳木斯,PM10,61.71
佳木斯,PM2.5,45.89
佳木斯,SO2,9.65
保定,AQI,89.03
保定,CO,0.71
保定,NO2,35.26
保定,O3,67.83
保定,PM10,103.32
保定,PM2.5,58.7
保定,SO2,13.92
保山,AQI,49.63
保山,CO,0.57
保山,NO2,14.63
保山,O3,87.68
保山,PM10,51.29
保山,PM2.5,31.55
保山,SO2,5.64
信阳,AQI,75.89
信阳,CO,0.61
信阳,NO2,25.3
信阳,O3,77.12
信阳,PM10,88.7
信阳,PM2.5,50.54
信阳,SO2,6.92
克州,AQI,169.03
克州,CO,0.67
克州,NO2,14.71
克州,O3,70.31
克州,PM10,366.21
克州,PM2.5,107.25
克州,SO2,6.32
克拉玛依,AQI,63.32
克拉玛依,CO,0.77
克拉玛依,NO2,23.34
克拉玛依,O3,73.39
克拉玛依,PM10,69.91
克拉玛依,PM2.5,36.44
克拉玛依,SO2,5.18
六安,AQI,79.37
六安,CO,0.68
六安,NO2,42.08
六安,O3,49.35
六安,PM10,92.98
六安,PM2.5,51.79
六安,SO2,9.28
六盘水,AQI,48.89
六盘水,CO,0.73
六盘水,NO2,23.0
六盘水,O3,71.18
六盘水,PM10,51.26
六盘水,PM2.5,30.72
六盘水,SO2,13.87
兰州,AQI,79.72
兰州,CO,0.94
兰州,NO2,55.07
兰州,O3,60.62
兰州,PM10,107.2
兰州,PM2.5,40.81
兰州,SO2,18.23
兴安盟,AQI,57.86
兴安盟,CO,0.49
兴安盟,NO2,15.55
兴安盟,O3,63.63
兴安盟,PM10,61.37
兴安盟,PM2.5,36.35
兴安盟,SO2,6.68
内江,AQI,58.97
内江,CO,0.78
内江,NO2,31.09
内江,O3,55.13
内江,PM10,58.92
内江,PM2.5,40.88
内江,SO2,9.94
凉山州,AQI,36.53
凉山州,CO,0.67
凉山州,NO2,14.47
凉山州,O3,88.99
凉山州,PM10,34.81
凉山州,PM2.5,19.51
凉山州,SO2,14.16
包头,AQI,76.84
包头,CO,1.03
包头,NO2,40.82
包头,O3,54.77
包头,PM10,91.27
包头,PM2.5,44.71
包头,SO2,23.02
北京,AQI,83.09
北京,CO,0.63
北京,NO2,38.81
北京,O3,57.37
北京,PM10,81.04
北京,PM2.5,52.21
北京,SO2,5.29
北海,AQI,45.82
北海,CO,0.88
北海,NO2,15.55
北海,O3,52.05
北海,PM10,44.75
北海,PM2.5,29.17
北海,SO2,6.93
十堰,AQI,63.33
十堰,CO,0.83
十堰,NO2,30.36
十堰,O3,53.79
十堰,PM10,75.04
十堰,PM2.5,36.41
十堰,SO2,11.59
南京,AQI,81.69
南京,CO,0.94
南京,NO2,50.31
南京,O3,60.22
南京,PM10,96.93
南京,PM2.5,53.49
南京,SO2,13.45
南充,AQI,64.88
南充,CO,0.7
南充,NO2,29.87
南充,O3,47.49
南充,PM10,69.33
南充,PM2.5,45.09
南充,SO2,4.99
南宁,AQI,49.21
南宁,CO,0.92
南宁,NO2,33.72
南宁,O3,27.48
南宁,PM10,51.96
南宁,PM2.5,31.59
南宁,SO2,8.12
南平,AQI,36.89
南平,CO,0.8
南平,NO2,17.09
南平,O3,51.75
南平,PM10,34.67
南平,PM2.5,23.41
南平,SO2,7.72
南昌,AQI,60.75
南昌,CO,0.87
南昌,NO2,39.66
南昌,O3,50.55
南昌,PM10,73.08
南昌,PM2.5,34.81
南昌,SO2,8.42
南通,AQI,79.33
南通,CO,0.69
南通,NO2,44.66
南通,O3,68.05
南通,PM10,77.06
