city,type,value
七台河,AQI,73.81
七台河,CO,0.8
七台河,NO2,48.25
七台河,O3,41.34
七台河,PM10,99.52
七台河,PM2.5,41.41
七台河,SO2,15.12
三亚,AQI,28.61
三亚,CO,0.65
三亚,NO2,8.2
三亚,O3,74.98
三亚,PM10,25.77
三亚,PM2.5,15.14
三亚,SO2,4.58
三明,AQI,41.93
三明,CO,1.09
三明,NO2,25.35
三明,O3,23.6
三明,PM10,41.78
三明,PM2.5,27.45
三明,SO2,8.62
三门峡,AQI,169.94
三门峡,CO,1.61
三门峡,NO2,56.08
三门峡,O3,21.35
三门峡,PM10,172.89
三门峡,PM2.5,130.31
三门峡,SO2,20.11
上海,AQI,69.76
上海,CO,0.78
上海,NO2,56.91
上海,O3,41.3
上海,PM10,61.51
上海,PM2.5,48.86
上海,SO2,8.81
上饶,AQI,63.01
上饶,CO,1.15
上饶,NO2,36.36
上饶,O3,24.86
上饶,PM10,76.27
上饶,PM2.5,43.16
上饶,SO2,15.06
东莞,AQI,69.07
东莞,CO,1.12
东莞,NO2,46.49
东莞,O3,39.5
东莞,PM10,64.61
东莞,PM2.5,50.43
东莞,SO2,10.17
东营,AQI,123.64
东营,CO,1.11
东营,NO2,53.41
东营,O3,28.1
东营,PM10,140.41
东营,PM2.5,89.32
东营,SO2,26.05
中卫,AQI,73.3
中卫,CO,0.94
中卫,NO2,30.67
中卫,O3,46.83
中卫,PM10,81.07
中卫,PM2.5,45.81
中卫,SO2,18.7
中山,AQI,76.29
中山,CO,1.12
中山,NO2,58.35
中山,O3,33.53
中山,PM10,72.49
中山,PM2.5,55.47
中山,SO2,8.5
临夏州,AQI,77.78
临夏州,CO,1.6
临夏州,NO2,31.29
临夏州,O3,43.18
临夏州,PM10,91.79
临夏州,PM2.5,52.8
临夏州,SO2,34.76
临安,AQI,83.88
临安,CO,1.3
临安,NO2,21.41
临安,O3,9.04
临安,PM10,94.7
临安,PM2.5,60.16
临安,SO2,2.73
临汾,AQI,207.65
临汾,CO,3.12
临汾,NO2,69.54
临汾,O3,18.73
临汾,PM10,231.2
临汾,PM2.5,166.99
临汾,SO2,110.8
临沂,AQI,156.95
临沂,CO,1.54
临沂,NO2,62.07
临沂,O3,27.21
临沂,PM10,195.43
临沂,PM2.5,115.22
临沂,SO2,39.81
临沧,AQI,54.49
临沧,CO,0.9
临沧,NO2,16.41
临沧,O3,40.77
临沧,PM10,52.72
临沧,PM2.5,36.61
临沧,SO2,12.12
丹东,AQI,82.6
丹东,CO,1.37
丹东,NO2,32.6
丹东,O3,35.17
丹东,PM10,88.29
丹东,PM2.5,56.16
丹东,SO2,34.53
丽水,AQI,56.41
丽水,CO,0.91
丽水,NO2,30.29
丽水,O3,30.07
丽水,PM10,55.88
丽水,PM2.5,38.84
丽水,SO2,6.88
丽江,AQI,31.21
丽江,CO,0.63
丽江,NO2,11.4
丽江,O3,63.23
丽江,PM10,29.84
丽江,PM2.5,12.79
丽江,SO2,6.03
义乌,AQI,49.34
义乌,CO,0.99
义乌,NO2,51.85
义乌,O3,27.98
义乌,PM10,297.83
义乌,PM2.5,127.8
义乌,SO2,8.01
乌兰察布,AQI,54.45
乌兰察布,CO,0.76
乌兰察布,NO2,36.45
乌兰察布,O3,36.4
乌兰察布,PM10,54.87
乌兰察布,PM2.5,35.7
乌兰察布,SO2,29.31
乌海,AQI,74.04
乌海,CO,1.07
乌海,NO2,37.02
乌海,O3,38.13
乌海,PM10,96.98
乌海,PM2.5,40.92
乌海,SO2,35.5
乌鲁木齐,AQI,165.1
乌鲁木齐,CO,2.1
乌鲁木齐,NO2,64.3
乌鲁木齐,O3,25.39
乌鲁木齐,PM10,151.49
乌鲁木齐,PM2.5,126.95
乌鲁木齐,SO2,9.95
乐山,AQI,131.27
乐山,CO,1.24
乐山,NO2,41.43
乐山,O3,19.7
乐山,PM10,123.92
乐山,PM2.5,99.28
乐山,SO2,8.03
九江,AQI,112.14
九江,CO,0.81
九江,NO2,35.71
九江,O3,28.13
九江,PM10,97.78
九江,PM2.5,83.98
九江,SO2,11.28
乳山,AQI,74.8
乳山,CO,1.54
乳山,NO2,38.27
乳山,O3,47.66
乳山,PM10,94.55
乳山,PM2.5,45.06
乳山,SO2,12.62
云浮,AQI,59.74
云浮,CO,1.02
云浮,NO2,39.36
云浮,O3,26.8
云浮,PM10,62.68
云浮,PM2.5,41.4
云浮,SO2,17.86
五家渠,AQI,222.91
五家渠,CO,2.32
五家渠,NO2,48.89
五家渠,O3,31.71
五家渠,PM10,254.77
五家渠,PM2.5,179.08
五家渠,SO2,10.76
亳州,AQI,144.02
亳州,CO,1.2
亳州,NO2,43.14
亳州,O3,33.64
亳州,PM10,138.91
亳州,PM2.5,108.22
亳州,SO2,9.89
伊春,AQI,48.24
伊春,CO,0.73
伊春,NO2,20.59
伊春,O3,40.06
伊春,PM10,48.95
伊春,PM2.5,31.49
伊春,SO2,8.13
伊犁哈萨克州,AQI,111.62
伊犁哈萨克州,CO,2.46
伊犁哈萨克州,NO2,48.68
伊犁哈萨克州,O3,35.18
伊犁哈萨克州,PM10,105.59
伊犁哈萨克州,PM2.5,82.08
伊犁哈萨克州,SO2,31.8
佛山,AQI,65.33
佛山,CO,1.12
佛山,NO2,51.2
佛山,O3,31.75
佛山,PM10,78.36
佛山,PM2.5,44.37
佛山,SO2,10.15
佳木斯,AQI,59.87
佳木斯,CO,0.81
佳木斯,NO2,22.87
佳木斯,O3,42.92
佳木斯,PM10,60.79
佳木斯,PM2.5,39.08
佳木斯,SO2,10.51
保定,AQI,174.95
保定,CO,2.25
保定,NO2,75.11
保定,O3,18.21
保定,PM10,202.76
保定,PM2.5,136.89
保定,SO2,35.96
保山,AQI,35.4
保山,CO,0.45
保山,NO2,17.36
保山,O3,56.15
保山,PM10,35.83
保山,PM2.5,19.51
保山,SO2,5.85
信阳,AQI,139.62
信阳,CO,1.09
信阳,NO2,39.51
信阳,O3,37.24
信阳,PM10,145.63
信阳,PM2.5,106.34
信阳,SO2,7.43
克州,AQI,110.85
克州,CO,0.98
克州,NO2,9.43
克州,O3,36.87
克州,PM10,160.76
克州,PM2.5,58.55
克州,SO2,6.02
克拉玛依,AQI,85.37
克拉玛依,CO,1.21
克拉玛依,NO2,46.98
克拉玛依,O3,37.22
克拉玛依,PM10,99.82
克拉玛依,PM2.5,61.42
克拉玛依,SO2,6.41
六安,AQI,121.99
六安,CO,0.91
六安,NO2,44.5
六安,O3,43.31
六安,PM10,125.42
六安,PM2.5,90.66
六安,SO2,7.25
六盘水,AQI,47.37
六盘水,CO,0.99
六盘水,NO2,21.52
六盘水,O3,37.55
六盘水,PM10,48.88
六盘水,PM2.5,31.21
六盘水,SO2,18.31
兰州,AQI,82.42
兰州,CO,1.63
兰州,NO2,65.42
兰州,O3,28.46
兰州,PM10,100.27
兰州,PM2.5,55.88
兰州,SO2,32.84
兴安盟,AQI,52.83
兴安盟,CO,0.61
兴安盟,NO2,17.36
兴安盟,O3,46.02
兴安盟,PM10,54.68
兴安盟,PM2.5,34.21
兴安盟,SO2,10.24
内江,AQI,96.11
内江,CO,1.11
内江,NO2,37.49
内江,O3,30.04
内江,PM10,93.17
内江,PM2.5,71.52
内江,SO2,9.92
凉山州,AQI,40.91
凉山州,CO,0.89
凉山州,NO2,20.27
凉山州,O3,67.59
凉山州,PM10,41.23
凉山州,PM2.5,25.48
凉山州,SO2,16.8
包头,AQI,83.2
包头,CO,1.8
包头,NO2,47.96
包头,O3,32.07
包头,PM10,97.87
包头,PM2.5,55.11
包头,SO2,36.91
北京,AQI,79.04
北京,CO,0.96
北京,NO2,50.06
北京,O3,28.27
北京,PM10,79.32
北京,PM2.5,52.23
北京,SO2,9.17
北海,AQI,63.35
北海,CO,1.07
北海,NO2,18.17
北海,O3,64.2
北海,PM10,56.84
北海,PM2.5,44.89
北海,SO2,9.01
十堰,AQI,128.6
十堰,CO,1.3
十堰,NO2,46.7
十堰,O3,27.01
十堰,PM10,141.68
十堰,PM2.5,96.7
十堰,SO2,18.67
南京,AQI,100.0
南京,CO,0.98
南京,NO2,55.39
南京,O3,27.04
南京,PM10,107.11
南京,PM2.5,73.35
南京,SO2,10.92
南充,AQI,113.38
南充,CO,1.08
南充,NO2,35.61
南充,O3,33.85
南充,PM10,110.23
南充,PM2.5,85.31
南充,SO2,5.14
南宁,AQI,53.23
南宁,CO,1.14
南宁,NO2,36.34
南宁,O3,26.64
南宁,PM10,55.9
南宁,PM2.5,36.33
南宁,SO2,8.82
南平,AQI,38.09
南平,CO,0.94
南平,NO2,23.34
南平,O3,29.35
南平,PM10,35.57
南平,PM2.5,25.9
南平,SO2,8.15
南昌,AQI,79.86
南昌,CO,1.25
南昌,NO2,42.12
南昌,O3,29.01
南昌,PM10,96.1
南昌,PM2.5,56.24
南昌,SO2,8.48
南通,AQI,78.83
南通,CO,0.79
南通,NO2,35.39
南通,O3,46.36
南通,PM10,75.55
南通,PM2.5,55.86
南通,SO2,10.64
南阳,AQI,187.55
南阳,CO,1.5
南阳,NO2,46.77
南阳,O3,27.29
南阳,PM10,192.75
南阳,PM2.5,146.27
南阳,SO2,9.46
博州,AQI,71.16
博州,CO,1.19
博州,NO2,31.49
博州,O3,44.86
博州,PM10,91.38
博州,PM2.5,46.57
博州,SO2,15.58
即墨,AQI,121.0
即墨,CO,1.59
即墨,NO2,60.26
即墨,O3,34.74
即墨,PM10,150.84
即墨,PM2.5,86.27
即墨,SO2,29.08
厦门,AQI,48.8
厦门,CO,0.74
厦门,NO2,30.99
厦门,O3,51.64
厦门,PM10,51.23
厦门,PM2.5,30.22
厦门,SO2,6.48
双鸭山,AQI,64.1
双鸭山,CO,0.78
双鸭山,NO2,21.13
双鸭山,O3,45.0
双鸭山,PM10,68.81
双鸭山,PM2.5,41.78
双鸭山,SO2,9.7
句容,AQI,112.95
句容,CO,1.42
句容,NO2,43.42
句容,O3,36.35
句容,PM10,122.86
句容,PM2.5,82.57
句容,SO2,7.44
台州,AQI,61.32
台州,CO,0.74
台州,NO2,33.09
台州,O3,40.68
台州,PM10,70.32
台州,PM2.5,41.86
台州,SO2,6.02
合肥,AQI,117.06
合肥,CO,1.04
合肥,NO2,53.26
合肥,O3,26.15
合肥,PM10,98.3
合肥,PM2.5,87.09
合肥,SO2,7.71
吉安,AQI,71.69
吉安,CO,1.14
吉安,NO2,33.07
吉安,O3,35.48
吉安,PM10,84.01
吉安,PM2.5,49.76
吉安,SO2,14.95
吉林,AQI,90.19
吉林,CO,1.11
吉林,NO2,34.38
吉林,O3,44.47
吉林,PM10,95.45
吉林,PM2.5,62.23
吉林,SO2,17.69
吐鲁番地区,AQI,226.17
吐鲁番地区,CO,3.09
吐鲁番地区,NO2,50.36
吐鲁番地区,O3,24.93
吐鲁番地区,PM10,317.34
吐鲁番地区,PM2.5,119.85
吐鲁番地区,SO2,21.14
吕梁,AQI,123.95
吕梁,CO,1.56
吕梁,NO2,54.95
吕梁,O3,19.78
吕梁,PM10,152.78
吕梁,PM2.5,88.1
吕梁,SO2,91.71
吴忠,AQI,78.04
吴忠,CO,0.86
吴忠,NO2,37.97
吴忠,O3,31.96
吴忠,PM10,94.54
吴忠,PM2.5,48.8
吴忠,SO2,28.35
吴江,AQI,92.4
吴江,CO,1.06
吴江,NO2,60.77
吴江,O3,30.61
吴江,PM10,95.76
吴江,PM2.5,66.09
吴江,SO2,12.51
周口,AQI,152.83
周口,CO,1.15
周口,NO2,42.33
周口,O3,33.81
周口,PM10,162.19
周口,PM2.5,114.37
周口,SO2,14.31
呼伦贝尔,AQI,34.36
呼伦贝尔,CO,0.48
呼伦贝尔,NO2,15.2
呼伦贝尔,O3,47.84
呼伦贝尔,PM10,32.58
呼伦贝尔,PM2.5,21.82
呼伦贝尔,SO2,4.32
呼和浩特,AQI,78.84
呼和浩特,CO,1.51
呼和浩特,NO2,49.26
呼和浩特,O3,29.58
呼和浩特,PM10,92.42
呼和浩特,PM2.5,50.39
呼和浩特,SO2,27.5
和田地区,AQI,112.34
和田地区,CO,1.2
和田地区,NO2,36.8
和田地区,O3,36.1
和田地区,PM10,169.27
和田地区,PM2.5,61.52
和田地区,SO2,21.44
咸宁,AQI,102.56
咸宁,CO,1.11
咸宁,NO2,36.48
咸宁,O3,23.69
咸宁,PM10,90.62
咸宁,PM2.5,76.14
咸宁,SO2,7.66
咸阳,AQI,199.37
咸阳,CO,1.56
咸阳,NO2,62.99
咸阳,O3,24.82
咸阳,PM10,194.74
咸阳,PM2.5,157.96
咸阳,SO2,14.75
哈密地区,AQI,85.59
哈密地区,CO,1.85
哈密地区,NO2,36.75
哈密地区,O3,28.07
哈密地区,PM10,109.77
哈密地区,PM2.5,51.37
哈密地区,SO2,14.2
哈尔滨,AQI,105.04
哈尔滨,CO,1.19
哈尔滨,NO2,44.16
哈尔滨,O3,32.33
哈尔滨,PM10,106.84
哈尔滨,PM2.5,75.29
哈尔滨,SO2,35.12
唐山,AQI,119.11
唐山,CO,1.76
唐山,NO2,62.35
唐山,O3,23.95
唐山,PM10,141.27
唐山,PM2.5,87.03
唐山,SO2,29.85
商丘,AQI,146.51
商丘,CO,1.07
商丘,NO2,45.4
商丘,O3,31.74
商丘,PM10,144.61
商丘,PM2.5,108.9
商丘,SO2,12.44
商洛,AQI,101.37
商洛,CO,1.08
商洛,NO2,38.32
商洛,O3,39.38
商洛,PM10,97.62
商洛,PM2.5,74.03
商洛,SO2,15.29
喀什地区,AQI,169.89
喀什地区,CO,2.55
喀什地区,NO2,46.76
喀什地区,O3,36.19
喀什地区,PM10,237.06
喀什地区,PM2.5,114.52
喀什地区,SO2,11.46
嘉兴,AQI,78.95
嘉兴,CO,0.93
嘉兴,NO2,50.86
嘉兴,O3,27.91
嘉兴,PM10,89.48
嘉兴,PM2.5,56.16
嘉兴,SO2,7.52
嘉峪关,AQI,60.37
嘉峪关,CO,0.85
嘉峪关,NO2,33.3
嘉峪关,O3,56.31
嘉峪关,PM10,69.65
嘉峪关,PM2.5,35.79
嘉峪关,SO2,13.45
四平,AQI,92.24
四平,CO,1.17
四平,NO2,34.21
四平,O3,31.74
四平,PM10,108.48
四平,PM2.5,60.05
四平,SO2,17.29
固原,AQI,68.88
固原,CO,1.23
固原,NO2,34.82
固原,O3,49.74
固原,PM10,81.21
固原,PM2.5,40.06
固原,SO2,15.98
塔城地区,AQI,74.3
塔城地区,CO,1.09
塔城地区,NO2,11.64
塔城地区,O3,73.36
塔城地区,PM10,121.14
塔城地区,PM2.5,17.55
塔城地区,SO2,3.83
大兴安岭地区,AQI,38.55
大兴安岭地区,CO,0.38
大兴安岭地区,NO2,12.84
大兴安岭地区,O3,45.44
大兴安岭地区,PM10,38.7
大兴安岭地区,PM2.5,27.59
大兴安岭地区,SO2,15.93
大同,AQI,80.4
大同,CO,2.1
大同,NO2,38.6
大同,O3,28.05
大同,PM10,100.55
大同,PM2.5,52.04
大同,SO2,61.62
大庆,AQI,65.53
大庆,CO,0.61
大庆,NO2,31.9
大庆,O3,38.49
大庆,PM10,68.49
大庆,PM2.5,41.74
大庆,SO2,16.57
大理州,AQI,30.6
大理州,CO,0.61
大理州,NO2,14.36
大理州,O3,70.05
大理州,PM10,28.47
大理州,PM2.5,12.69
大理州,SO2,5.54
大连,AQI,81.01
大连,CO,0.99
大连,NO2,37.41
大连,O3,40.17
大连,PM10,85.8
大连,PM2.5,53.84
大连,SO2,19.94
天水,AQI,89.93
天水,CO,1.3
天水,NO2,45.27
天水,O3,32.58
天水,PM10,99.57
天水,PM2.5,64.74
天水,SO2,21.27
天津,AQI,111.25
天津,CO,1.39
天津,NO2,62.09
天津,O3,24.01
天津,PM10,111.02
天津,PM2.5,81.11
天津,SO2,18.78
太仓,AQI,81.12
太仓,CO,0.95
太仓,NO2,48.45
太仓,O3,42.88
太仓,PM10,83.5
太仓,PM2.5,58.56
太仓,SO2,14.88
太原,AQI,150.62
太原,CO,1.91
太原,NO2,75.42
太原,O3,19.19
太原,PM10,192.12
太原,PM2.5,111.17
太原,SO2,58.01
威海,AQI,78.51
威海,CO,0.85
威海,NO2,31.7
威海,O3,53.89
威海,PM10,85.02
威海,PM2.5,51.15
威海,SO2,11.47
娄底,AQI,88.92
娄底,CO,1.59
娄底,NO2,31.53
娄底,O3,39.65
娄底,PM10,102.26
娄底,PM2.5,63.95
娄底,SO2,6.34
孝感,AQI,109.37
孝感,CO,1.27
孝感,NO2,29.91
孝感,O3,30.87
孝感,PM10,117.9
孝感,PM2.5,81.26
孝感,SO2,10.34
宁德,AQI,50.49
宁德,CO,0.86
宁德,NO2,30.68
宁德,O3,36.47
宁德,PM10,48.43
宁德,PM2.5,33.84
宁德,SO2,8.81
宁波,AQI,73.66
宁波,CO,0.95
宁波,NO2,51.14
宁波,O3,34.3
宁波,PM10,75.39
宁波,PM2.5,53.06
宁波,SO2,9.18
安庆,AQI,121.92
安庆,CO,1.0
安庆,NO2,37.74
安庆,O3,40.24
安庆,PM10,106.98
安庆,PM2.5,91.93
安庆,SO2,9.26
安康,AQI,137.3
安康,CO,1.34
安康,NO2,44.38
安康,O3,23.2
安康,PM10,132.68
安康,PM2.5,103.63
安康,SO2,21.12
安阳,AQI,172.69
安阳,CO,2.21
安阳,NO2,61.68
安阳,O3,20.68
安阳,PM10,191.71
安阳,PM2.5,132.6
安阳,SO2,28.25
安顺,AQI,39.67
安顺,CO,0.88
安顺,NO2,17.38
安顺,O3,34.68
安顺,PM10,33.44
安顺,PM2.5,27.58
安顺,SO2,26.17
定西,AQI,71.81
定西,CO,1.04
定西,NO2,37.93
定西,O3,44.33
定西,PM10,80.63
定西,PM2.5,48.65
定西,SO2,30.09
宜兴,AQI,88.22
宜兴,CO,1.52
宜兴,NO2,48.5
宜兴,O3,24.64
宜兴,PM10,82.23
