city,type,value
七台河,AQI,63.08
七台河,CO,0.57
七台河,NO2,40.83
七台河,O3,36.58
七台河,PM10,73.33
七台河,PM2.5,42.88
七台河,SO2,20.5
三亚,AQI,25.54
三亚,CO,0.4
三亚,NO2,4.08
三亚,O3,54.33
三亚,PM10,24.71
三亚,PM2.5,16.83
三亚,SO2,4.96
三明,AQI,12.25
三明,CO,0.32
三明,NO2,5.5
三明,O3,28.33
三明,PM10,11.43
三明,PM2.5,5.88
三明,SO2,4.42
三门峡,AQI,87.04
三门峡,CO,0.98
三门峡,NO2,20.04
三门峡,O3,55.29
三门峡,PM10,84.46
三门峡,PM2.5,62.71
三门峡,SO2,10.75
上海,AQI,26.33
上海,CO,0.46
上海,NO2,17.46
上海,O3,64.29
上海,PM10,26.0
上海,PM2.5,15.54
上海,SO2,5.5
上饶,AQI,17.04
上饶,CO,0.6
上饶,NO2,7.75
上饶,O3,48.0
上饶,PM10,13.25
上饶,PM2.5,7.29
上饶,SO2,2.96
东莞,AQI,34.25
东莞,CO,0.6
东莞,NO2,16.38
东莞,O3,28.38
东莞,PM10,30.17
东莞,PM2.5,23.21
东莞,SO2,6.71
东营,AQI,27.5
东营,CO,0.3
东营,NO2,12.12
东营,O3,63.12
东营,PM10,23.17
东营,PM2.5,14.29
东营,SO2,10.54
中卫,AQI,61.21
中卫,CO,0.73
中卫,NO2,20.21
中卫,O3,57.08
中卫,PM10,71.38
中卫,PM2.5,30.5
中卫,SO2,12.88
中山,AQI,35.58
中山,CO,0.77
中山,NO2,15.21
中山,O3,19.79
中山,PM10,36.25
中山,PM2.5,16.88
中山,SO2,4.38
临夏州,AQI,39.88
临夏州,CO,0.84
临夏州,NO2,17.17
临夏州,O3,57.67
临夏州,PM10,40.67
临夏州,PM2.5,25.04
临夏州,SO2,20.83
临汾,AQI,118.58
临汾,CO,2.12
临汾,NO2,21.62
临汾,O3,54.71
临汾,PM10,118.21
临汾,PM2.5,89.71
临汾,SO2,31.92
临沂,AQI,59.83
