city,type,value
七台河,AQI,47.25
七台河,CO,0.7
七台河,NO2,28.25
七台河,O3,74.55
七台河,PM10,47.45
七台河,PM2.5,22.55
七台河,SO2,8.1
三亚,AQI,53.7
三亚,CO,0.62
三亚,NO2,13.95
三亚,O3,118.75
三亚,PM10,53.05
三亚,PM2.5,33.8
三亚,SO2,6.35
三明,AQI,60.8
三明,CO,0.81
三明,NO2,33.95
三明,O3,70.95
三明,PM10,66.55
三明,PM2.5,41.2
三明,SO2,11.35
三门峡,AQI,52.25
三门峡,CO,0.66
三门峡,NO2,30.75
三门峡,O3,82.55
三门峡,PM10,54.25
三门峡,PM2.5,29.35
三门峡,SO2,6.45
上海,AQI,51.85
上海,CO,0.57
上海,NO2,38.4
上海,O3,65.8
上海,PM10,42.65
上海,PM2.5,36.2
上海,SO2,6.8
上饶,AQI,85.35
上饶,CO,0.76
上饶,NO2,29.15
上饶,O3,143.05
上饶,PM10,84.55
上饶,PM2.5,52.4
上饶,SO2,9.85
东莞,AQI,105.2
东莞,CO,0.97
东莞,NO2,60.75
东莞,O3,108.05
东莞,PM10,103.5
东莞,PM2.5,67.85
东莞,SO2,16.65
东营,AQI,109.2
东营,CO,0.98
东营,NO2,58.9
东营,O3,101.75
东营,PM10,141.85
东营,PM2.5,70.15
东营,SO2,14.9
中卫,AQI,59.9
中卫,CO,0.76
中卫,NO2,41.25
中卫,O3,47.15
中卫,PM10,70.95
中卫,PM2.5,31.65
中卫,SO2,21.9
中山,AQI,115.9
中山,CO,0.97
中山,NO2,43.05
中山,O3,190.7
中山,PM10,98.8
中山,PM2.5,71.1
中山,SO2,10.7
临夏州,AQI,37.05
临夏州,CO,0.51
临夏州,NO2,18.7
临夏州,O3,50.95
临夏州,PM10,33.95
临夏州,PM2.5,15.3
临夏州,SO2,6.75
临汾,AQI,57.65
临汾,CO,0.82
临汾,NO2,37.1
临汾,O3,79.45
临汾,PM10,59.45
临汾,PM2.5,25.9
临汾,SO2,6.2
临沂,AQI,88.15
临沂,CO,0.78
临沂,NO2,40.4
临沂,O3,110.85
临沂,PM10,106.85
临沂,PM2.5,50.05
临沂,SO2,9.75
临沧,AQI,45.75
临沧,CO,0.85
临沧,NO2,12.2
临沧,O3,47.55
临沧,PM10,36.55
临沧,PM2.5,31.85
临沧,SO2,8.6
丹东,AQI,56.85
丹东,CO,0.82
丹东,NO2,14.65
丹东,O3,69.45
丹东,PM10,65.05
丹东,PM2.5,36.15
丹东,SO2,10.2
丽水,AQI,70.2
丽水,CO,0.68
丽水,NO2,24.95
丽水,O3,112.75
丽水,PM10,67.15
丽水,PM2.5,42.8
丽水,SO2,7.3
丽江,AQI,22.05
丽江,CO,0.53
丽江,NO2,7.65
丽江,O3,63.75
丽江,PM10,16.95
丽江,PM2.5,8.05
丽江,SO2,7.55
乌兰察布,AQI,49.2
乌兰察布,CO,0.7
乌兰察布,NO2,55.1
乌兰察布,O3,66.6
乌兰察布,PM10,44.95
乌兰察布,PM2.5,31.15
乌兰察布,SO2,24.5
乌海,AQI,62.45
乌海,CO,1.22
乌海,NO2,36.2
乌海,O3,88.4
乌海,PM10,72.7
乌海,PM2.5,29.2
乌海,SO2,65.4
乌鲁木齐,AQI,72.45
乌鲁木齐,CO,0.89
乌鲁木齐,NO2,43.3
乌鲁木齐,O3,54.55
乌鲁木齐,PM10,94.4
乌鲁木齐,PM2.5,26.6
乌鲁木齐,SO2,9.75
乐山,AQI,74.9
乐山,CO,0.9
乐山,NO2,35.15
乐山,O3,56.6
乐山,PM10,75.05
乐山,PM2.5,54.7
乐山,SO2,9.8
九江,AQI,91.7
九江,CO,0.59
九江,NO2,32.7
九江,O3,129.95
九江,PM10,73.75
九江,PM2.5,60.45
九江,SO2,11.65
云浮,AQI,98.95
云浮,CO,0.87
云浮,NO2,58.1
云浮,O3,62.7
云浮,PM10,110.75
云浮,PM2.5,65.55
云浮,SO2,38.4
五家渠,AQI,63.95
五家渠,CO,0.6
五家渠,NO2,35.3
五家渠,O3,42.9
五家渠,PM10,78.05
五家渠,PM2.5,21.7
五家渠,SO2,13.25
亳州,AQI,67.6
亳州,CO,0.71
亳州,NO2,26.26
亳州,O3,108.6
亳州,PM10,69.85
亳州,PM2.5,34.9
亳州,SO2,10.84
伊春,AQI,35.95
伊春,CO,0.66
伊春,NO2,11.9
伊春,O3,84.05
伊春,PM10,32.55
伊春,PM2.5,18.35
伊春,SO2,10.8
伊犁哈萨克州,AQI,74.65
