city,type,value
七台河,AQI,42.81
七台河,CO,0.7
七台河,NO2,36.07
七台河,O3,54.09
七台河,PM10,46.47
七台河,PM2.5,22.51
七台河,SO2,10.07
三亚,AQI,32.57
三亚,CO,0.55
三亚,NO2,7.6
三亚,O3,70.2
三亚,PM10,30.73
三亚,PM2.5,16.19
三亚,SO2,5.07
三明,AQI,49.47
三明,CO,0.85
三明,NO2,25.52
三明,O3,58.23
三明,PM10,49.99
三明,PM2.5,31.16
三明,SO2,7.58
三门峡,AQI,67.56
三门峡,CO,0.83
三门峡,NO2,32.12
三门峡,O3,40.57
三门峡,PM10,76.52
三门峡,PM2.5,39.73
三门峡,SO2,5.52
上海,AQI,53.93
上海,CO,0.61
上海,NO2,42.03
上海,O3,69.45
上海,PM10,55.73
上海,PM2.5,31.13
上海,SO2,7.81
上饶,AQI,61.66
上饶,CO,0.71
上饶,NO2,27.33
上饶,O3,78.32
上饶,PM10,70.8
上饶,PM2.5,38.03
上饶,SO2,26.42
东莞,AQI,66.3
东莞,CO,0.78
东莞,NO2,34.03
东莞,O3,101.72
东莞,PM10,61.88
东莞,PM2.5,41.74
东莞,SO2,12.15
东营,AQI,77.22
东营,CO,0.67
东营,NO2,41.65
东营,O3,67.74
东营,PM10,95.72
东营,PM2.5,46.1
东营,SO2,12.28
中卫,AQI,61.08
中卫,CO,0.69
中卫,NO2,29.92
中卫,O3,46.46
中卫,PM10,74.28
中卫,PM2.5,28.01
中卫,SO2,13.07
中山,AQI,59.27
中山,CO,0.73
中山,NO2,32.86
中山,O3,99.98
中山,PM10,56.82
中山,PM2.5,34.43
中山,SO2,7.23
临夏州,AQI,47.27
临夏州,CO,0.8
临夏州,NO2,22.53
临夏州,O3,40.18
临夏州,PM10,50.98
临夏州,PM2.5,25.01
临夏州,SO2,8.05
临安,AQI,60.38
临安,CO,0.87
临安,NO2,28.98
临安,O3,34.31
临安,PM10,72.86
临安,PM2.5,33.92
临安,SO2,2.52
临汾,AQI,72.07
临汾,CO,1.33
临汾,NO2,39.29
临汾,O3,38.97
临汾,PM10,88.09
临汾,PM2.5,44.08
临汾,SO2,9.94
临沂,AQI,94.72
临沂,CO,0.83
临沂,NO2,43.16
临沂,O3,64.1
临沂,PM10,124.54
临沂,PM2.5,57.56
临沂,SO2,10.44
临沧,AQI,30.32
临沧,CO,0.81
临沧,NO2,13.66
临沧,O3,37.92
临沧,PM10,23.66
临沧,PM2.5,19.5
临沧,SO2,8.43
丹东,AQI,54.72
丹东,CO,0.9
丹东,NO2,25.11
丹东,O3,51.71
丹东,PM10,60.92
丹东,PM2.5,30.77
丹东,SO2,12.05
丽水,AQI,52.12
丽水,CO,0.66
丽水,NO2,22.05
丽水,O3,68.21
丽水,PM10,56.42
丽水,PM2.5,30.18
丽水,SO2,6.0
丽江,AQI,23.12
丽江,CO,0.67
丽江,NO2,8.8
丽江,O3,57.69
丽江,PM10,20.27
丽江,PM2.5,11.77
丽江,SO2,6.93
义乌,AQI,60.21
义乌,CO,0.75
义乌,NO2,40.62
义乌,O3,47.28
义乌,PM10,70.17
义乌,PM2.5,36.31
义乌,SO2,12.15
乌兰察布,AQI,43.65
乌兰察布,CO,0.62
乌兰察布,NO2,30.28
乌兰察布,O3,57.19
乌兰察布,PM10,44.75
乌兰察布,PM2.5,22.31
乌兰察布,SO2,22.24
乌海,AQI,67.28
乌海,CO,0.97
乌海,NO2,30.93
乌海,O3,53.68
乌海,PM10,88.91
乌海,PM2.5,31.09
乌海,SO2,32.79
乌鲁木齐,AQI,61.7
乌鲁木齐,CO,0.81
乌鲁木齐,NO2,45.06
乌鲁木齐,O3,37.33
乌鲁木齐,PM10,77.75
乌鲁木齐,PM2.5,28.13
乌鲁木齐,SO2,9.71
乐山,AQI,41.63
乐山,CO,0.7
乐山,NO2,28.33
乐山,O3,37.58
乐山,PM10,40.1
乐山,PM2.5,27.31
乐山,SO2,8.36
九江,AQI,72.32
九江,CO,0.62
九江,NO2,32.4
九江,O3,66.52
九江,PM10,70.43
九江,PM2.5,48.71
九江,SO2,12.26
乳山,AQI,56.07
乳山,CO,0.78
乳山,NO2,25.04
乳山,O3,71.72
乳山,PM10,66.15
乳山,PM2.5,26.58
乳山,SO2,7.38
云浮,AQI,56.5
云浮,CO,0.83
云浮,NO2,31.69
云浮,O3,56.47
云浮,PM10,59.83
云浮,PM2.5,36.12
云浮,SO2,20.34
五家渠,AQI,63.3
五家渠,CO,0.78
五家渠,NO2,36.53
五家渠,O3,34.61
五家渠,PM10,81.68
五家渠,PM2.5,29.42
五家渠,SO2,12.14
亳州,AQI,85.93
亳州,CO,0.79
亳州,NO2,32.53
亳州,O3,62.85
亳州,PM10,100.69
亳州,PM2.5,51.85
亳州,SO2,7.04
伊春,AQI,37.22
伊春,CO,0.54
伊春,NO2,14.86
伊春,O3,50.18
伊春,PM10,37.09
伊春,PM2.5,17.84
伊春,SO2,8.41
伊犁哈萨克州,AQI,53.89
伊犁哈萨克州,CO,1.05
伊犁哈萨克州,NO2,33.14
伊犁哈萨克州,O3,38.85
伊犁哈萨克州,PM10,64.35
伊犁哈萨克州,PM2.5,30.55
伊犁哈萨克州,SO2,14.46
佛山,AQI,62.63
佛山,CO,0.84
佛山,NO2,37.09
佛山,O3,88.68
佛山,PM10,65.73
佛山,PM2.5,37.1
佛山,SO2,11.35
佳木斯,AQI,39.58
佳木斯,CO,0.5
佳木斯,NO2,21.05
佳木斯,O3,43.19
佳木斯,PM10,42.38
佳木斯,PM2.5,20.9
佳木斯,SO2,6.31
保定,AQI,77.25
保定,CO,0.69
保定,NO2,46.12
保定,O3,39.0
保定,PM10,93.48
保定,PM2.5,48.33
保定,SO2,9.04
保山,AQI,25.91
保山,CO,0.57
保山,NO2,9.24
保山,O3,47.8
保山,PM10,19.51
保山,PM2.5,16.6
保山,SO2,5.36
信阳,AQI,54.06
信阳,CO,0.36
信阳,NO2,26.17
信阳,O3,64.65
信阳,PM10,57.86
信阳,PM2.5,32.18
信阳,SO2,5.43
克州,AQI,116.42
克州,CO,0.51
克州,NO2,26.6
克州,O3,60.95
克州,PM10,173.29
克州,PM2.5,48.25
克州,SO2,4.18
克拉玛依,AQI,51.12
克拉玛依,CO,0.65
克拉玛依,NO2,29.06
克拉玛依,O3,51.78
克拉玛依,PM10,57.71
克拉玛依,PM2.5,15.78
克拉玛依,SO2,6.49
六安,AQI,68.21
六安,CO,0.72
六安,NO2,34.4
六安,O3,68.76
六安,PM10,83.87
六安,PM2.5,38.65
六安,SO2,5.96
六盘水,AQI,31.92
六盘水,CO,0.54
六盘水,NO2,10.2
六盘水,O3,56.31
六盘水,PM10,28.9
六盘水,PM2.5,20.62
六盘水,SO2,9.21
兰州,AQI,62.41
兰州,CO,0.99
兰州,NO2,48.01
兰州,O3,35.33
兰州,PM10,77.01
兰州,PM2.5,34.18
兰州,SO2,15.66
兴安盟,AQI,35.28
兴安盟,CO,0.41
兴安盟,NO2,17.93
兴安盟,O3,46.14
兴安盟,PM10,36.43
兴安盟,PM2.5,18.98
兴安盟,SO2,6.14
内江,AQI,32.55
内江,CO,0.56
内江,NO2,19.23
内江,O3,46.03
内江,PM10,30.42
内江,PM2.5,20.22
内江,SO2,5.21
凉山州,AQI,32.75
凉山州,CO,0.73
凉山州,NO2,18.19
凉山州,O3,46.73
凉山州,PM10,31.99
凉山州,PM2.5,20.82
凉山州,SO2,16.83
包头,AQI,72.76
包头,CO,0.96
包头,NO2,40.36
包头,O3,40.09
包头,PM10,92.76
包头,PM2.5,38.21
包头,SO2,21.18
北京,AQI,66.28
北京,CO,0.68
北京,NO2,41.18
北京,O3,34.62
北京,PM10,65.35
北京,PM2.5,40.13
北京,SO2,3.17
北海,AQI,47.0
北海,CO,0.86
北海,NO2,13.53
北海,O3,80.08
北海,PM10,48.14
北海,PM2.5,28.64
北海,SO2,8.64
十堰,AQI,43.23
十堰,CO,0.86
十堰,NO2,21.95
十堰,O3,40.52
十堰,PM10,45.26
十堰,PM2.5,25.24
十堰,SO2,6.02
南京,AQI,68.4
南京,CO,0.8
南京,NO2,46.23
南京,O3,63.21
南京,PM10,82.2
南京,PM2.5,37.28
南京,SO2,9.07
南充,AQI,37.38
南充,CO,0.58
南充,NO2,22.64
南充,O3,52.54
南充,PM10,37.71
南充,PM2.5,22.99
南充,SO2,4.93
南宁,AQI,51.05
南宁,CO,0.83
南宁,NO2,29.25
南宁,O3,55.66
南宁,PM10,55.88
南宁,PM2.5,31.04
南宁,SO2,9.74
南平,AQI,43.06
南平,CO,0.66
南平,NO2,17.7
南平,O3,66.79
南平,PM10,41.34
南平,PM2.5,27.07
南平,SO2,8.18
