city,type,value
七台河,AQI,33.09
七台河,CO,0.51
七台河,NO2,26.02
七台河,O3,52.59
七台河,PM10,33.07
七台河,PM2.5,15.49
七台河,SO2,11.51
三亚,AQI,30.92
三亚,CO,0.51
三亚,NO2,10.04
三亚,O3,67.41
三亚,PM10,29.81
三亚,PM2.5,16.71
三亚,SO2,4.39
三明,AQI,41.94
三明,CO,0.78
三明,NO2,22.09
三明,O3,58.15
三明,PM10,41.7
三明,PM2.5,23.44
三明,SO2,6.06
三门峡,AQI,51.15
三门峡,CO,0.74
三门峡,NO2,26.58
三门峡,O3,78.31
三门峡,PM10,54.7
三门峡,PM2.5,26.9
三门峡,SO2,6.41
上海,AQI,38.33
上海,CO,0.62
上海,NO2,33.77
上海,O3,75.97
上海,PM10,33.04
上海,PM2.5,21.76
上海,SO2,6.33
上饶,AQI,55.18
上饶,CO,0.62
上饶,NO2,22.13
上饶,O3,104.29
上饶,PM10,55.09
上饶,PM2.5,31.91
上饶,SO2,10.52
东莞,AQI,57.04
东莞,CO,0.76
东莞,NO2,36.58
东莞,O3,92.5
东莞,PM10,50.13
东莞,PM2.5,32.37
东莞,SO2,9.25
东营,AQI,65.05
东营,CO,0.66
东营,NO2,31.4
东营,O3,99.4
东营,PM10,71.32
东营,PM2.5,33.16
东营,SO2,11.52
中卫,AQI,48.98
中卫,CO,0.68
中卫,NO2,24.98
中卫,O3,72.4
中卫,PM10,53.24
中卫,PM2.5,21.42
中卫,SO2,11.05
中山,AQI,55.25
中山,CO,0.66
中山,NO2,27.98
中山,O3,106.12
中山,PM10,45.5
中山,PM2.5,27.75
中山,SO2,6.1
临夏州,AQI,36.53
临夏州,CO,0.52
临夏州,NO2,16.15
临夏州,O3,55.78
临夏州,PM10,34.38
临夏州,PM2.5,15.2
临夏州,SO2,6.57
临安,AQI,46.91
临安,CO,0.78
临安,NO2,19.65
临安,O3,58.56
临安,PM10,49.55
临安,PM2.5,26.54
临安,SO2,2.57
临汾,AQI,64.22
临汾,CO,1.12
临汾,NO2,32.23
临汾,O3,89.02
临汾,PM10,65.51
临汾,PM2.5,33.23
临汾,SO2,11.25
临沂,AQI,66.55
临沂,CO,0.71
临沂,NO2,29.69
临沂,O3,96.67
临沂,PM10,77.21
临沂,PM2.5,31.74
临沂,SO2,9.25
临沧,AQI,32.06
临沧,CO,0.79
临沧,NO2,11.88
临沧,O3,41.39
临沧,PM10,24.16
临沧,PM2.5,21.38
临沧,SO2,8.63
丹东,AQI,35.86
丹东,CO,0.72
丹东,NO2,16.25
丹东,O3,60.39
丹东,PM10,35.23
丹东,PM2.5,18.5
丹东,SO2,9.65
丽水,AQI,45.33
丽水,CO,0.55
丽水,NO2,18.5
丽水,O3,83.13
丽水,PM10,44.97
丽水,PM2.5,23.19
丽水,SO2,6.09
丽江,AQI,23.71
丽江,CO,0.67
丽江,NO2,7.52
丽江,O3,52.75
丽江,PM10,19.74
丽江,PM2.5,12.9
丽江,SO2,7.54
义乌,AQI,55.27
义乌,CO,0.65
义乌,NO2,30.09
义乌,O3,82.63
义乌,PM10,58.45
义乌,PM2.5,31.76
义乌,SO2,10.18
乌兰察布,AQI,35.32
乌兰察布,CO,0.42
乌兰察布,NO2,30.1
乌兰察布,O3,74.15
乌兰察布,PM10,25.38
乌兰察布,PM2.5,18.96
乌兰察布,SO2,18.73
乌海,AQI,54.13
乌海,CO,0.88
乌海,NO2,27.65
乌海,O3,87.06
乌海,PM10,60.93
乌海,PM2.5,20.94
乌海,SO2,34.33
乌鲁木齐,AQI,59.8
乌鲁木齐,CO,0.64
乌鲁木齐,NO2,34.88
乌鲁木齐,O3,62.32
乌鲁木齐,PM10,73.63
乌鲁木齐,PM2.5,20.57
乌鲁木齐,SO2,8.45
乐山,AQI,41.42
乐山,CO,0.69
乐山,NO2,24.84
乐山,O3,46.49
乐山,PM10,39.05
乐山,PM2.5,27.33
乐山,SO2,7.51
九江,AQI,62.02
九江,CO,0.61
九江,NO2,22.64
九江,O3,111.46
九江,PM10,59.18
九江,PM2.5,37.02
九江,SO2,11.15
乳山,AQI,42.47
乳山,CO,0.74
乳山,NO2,21.64
乳山,O3,84.71
乳山,PM10,41.72
乳山,PM2.5,17.31
乳山,SO2,7.01
云浮,AQI,54.98
云浮,CO,0.77
云浮,NO2,31.34
云浮,O3,62.87
云浮,PM10,59.84
云浮,PM2.5,32.33
云浮,SO2,20.13
五家渠,AQI,54.84
五家渠,CO,0.52
五家渠,NO2,28.93
五家渠,O3,54.36
五家渠,PM10,64.07
五家渠,PM2.5,19.62
五家渠,SO2,10.82
亳州,AQI,58.04
亳州,CO,0.79
亳州,NO2,18.88
亳州,O3,102.71
亳州,PM10,59.75
亳州,PM2.5,29.96
亳州,SO2,10.66
伊春,AQI,21.61
伊春,CO,0.49
伊春,NO2,9.73
伊春,O3,42.42
伊春,PM10,18.68
伊春,PM2.5,11.31
伊春,SO2,7.13
伊犁哈萨克州,AQI,50.04
伊犁哈萨克州,CO,0.71
伊犁哈萨克州,NO2,28.73
伊犁哈萨克州,O3,53.48
伊犁哈萨克州,PM10,57.65
伊犁哈萨克州,PM2.5,22.15
伊犁哈萨克州,SO2,11.29
佛山,AQI,58.94
佛山,CO,0.76
佛山,NO2,36.25
佛山,O3,94.05
佛山,PM10,56.78
佛山,PM2.5,30.71
佛山,SO2,10.16
佳木斯,AQI,33.06
佳木斯,CO,0.5
佳木斯,NO2,16.09
佳木斯,O3,43.18
佳木斯,PM10,33.78
佳木斯,PM2.5,13.89
佳木斯,SO2,3.67
保定,AQI,70.06
保定,CO,0.61
保定,NO2,36.65
保定,O3,93.69
保定,PM10,74.91
保定,PM2.5,37.74
保定,SO2,9.47
保山,AQI,26.21
保山,CO,0.63
保山,NO2,10.89
保山,O3,47.98
保山,PM10,22.41
保山,PM2.5,16.07
保山,SO2,5.28
信阳,AQI,54.76
信阳,CO,0.34
信阳,NO2,21.23
信阳,O3,102.75
信阳,PM10,51.46
信阳,PM2.5,27.46
信阳,SO2,6.44
克州,AQI,64.47
克州,CO,0.54
克州,NO2,21.93
克州,O3,73.67
克州,PM10,81.98
克州,PM2.5,19.41
克州,SO2,3.62
克拉玛依,AQI,44.17
克拉玛依,CO,0.56
克拉玛依,NO2,22.36
克拉玛依,O3,75.19
克拉玛依,PM10,47.48
克拉玛依,PM2.5,12.01
克拉玛依,SO2,5.6
六安,AQI,60.2
六安,CO,0.72
六安,NO2,28.4
六安,O3,92.85
六安,PM10,64.7
六安,PM2.5,30.7
六安,SO2,5.21
六盘水,AQI,35.27
六盘水,CO,0.44
六盘水,NO2,13.35
六盘水,O3,64.1
六盘水,PM10,34.49
六盘水,PM2.5,20.0
六盘水,SO2,8.19
兰州,AQI,51.37
兰州,CO,0.78
兰州,NO2,41.42
兰州,O3,57.2
兰州,PM10,57.37
兰州,PM2.5,23.68
兰州,SO2,11.87
兴安盟,AQI,29.26
兴安盟,CO,0.3
兴安盟,NO2,13.44
兴安盟,O3,53.02
兴安盟,PM10,27.55
兴安盟,PM2.5,14.15
兴安盟,SO2,4.57
内江,AQI,40.0
内江,CO,0.58
内江,NO2,21.07
内江,O3,57.21
内江,PM10,37.67
内江,PM2.5,24.41
内江,SO2,6.62
凉山州,AQI,30.33
凉山州,CO,0.73
凉山州,NO2,16.7
凉山州,O3,46.94
凉山州,PM10,29.32
凉山州,PM2.5,18.68
凉山州,SO2,17.06
包头,AQI,49.05
包头,CO,0.85
包头,NO2,41.29
包头,O3,60.82
包头,PM10,51.62
包头,PM2.5,23.34
包头,SO2,16.61
北京,AQI,62.43
北京,CO,0.66
北京,NO2,32.51
北京,O3,93.01
北京,PM10,57.07
北京,PM2.5,34.71
北京,SO2,2.85
北海,AQI,47.79
北海,CO,0.85
北海,NO2,15.01
北海,O3,88.25
北海,PM10,49.24
北海,PM2.5,29.64
北海,SO2,8.4
十堰,AQI,45.2
十堰,CO,0.85
十堰,NO2,20.23
十堰,O3,70.36
十堰,PM10,46.01
十堰,PM2.5,25.82
十堰,SO2,5.69
南京,AQI,48.4
南京,CO,0.71
南京,NO2,36.71
南京,O3,83.51
南京,PM10,47.26
南京,PM2.5,23.74
南京,SO2,8.22
南充,AQI,47.91
南充,CO,0.62
南充,NO2,23.35
南充,O3,51.96
南充,PM10,49.33
南充,PM2.5,31.69
