city,month,type,value
绥化,202501.csv,SO2,8.47
绵阳,202501.csv,AQI,89.55
绵阳,202501.csv,CO,0.89
绵阳,202501.csv,NO2,30.86
绵阳,202501.csv,O3,34.88
绵阳,202501.csv,PM10,91.94
绵阳,202501.csv,PM2.5,64.63
绵阳,202501.csv,SO2,5.0
聊城,202501.csv,AQI,100.16
聊城,202501.csv,CO,0.96
聊城,202501.csv,NO2,39.11
聊城,202501.csv,O3,45.93
聊城,202501.csv,PM10,113.35
聊城,202501.csv,PM2.5,69.06
聊城,202501.csv,SO2,15.93
肇庆,202501.csv,AQI,57.3
肇庆,202501.csv,CO,0.57
肇庆,202501.csv,NO2,34.13
肇庆,202501.csv,O3,76.41
肇庆,202501.csv,PM10,61.84
肇庆,202501.csv,PM2.5,37.82
肇庆,202501.csv,SO2,6.87
自贡,202501.csv,AQI,99.32
自贡,202501.csv,CO,0.68
自贡,202501.csv,NO2,31.58
自贡,202501.csv,O3,38.07
自贡,202501.csv,PM10,108.28
自贡,202501.csv,PM2.5,72.29
自贡,202501.csv,SO2,4.9
舟山,202501.csv,AQI,49.61
舟山,202501.csv,CO,0.59
舟山,202501.csv,NO2,26.18
舟山,202501.csv,O3,66.83
舟山,202501.csv,PM10,49.9
舟山,202501.csv,PM2.5,31.51
舟山,202501.csv,SO2,7.74
芜湖,202501.csv,AQI,95.02
芜湖,202501.csv,CO,0.77
芜湖,202501.csv,NO2,45.82
芜湖,202501.csv,O3,46.73
芜湖,202501.csv,PM10,105.95
芜湖,202501.csv,PM2.5,66.44
芜湖,202501.csv,SO2,11.1
苏州,202501.csv,AQI,73.2
苏州,202501.csv,CO,0.81
苏州,202501.csv,NO2,41.51
苏州,202501.csv,O3,52.97
苏州,202501.csv,PM10,79.64
苏州,202501.csv,PM2.5,49.22
苏州,202501.csv,SO2,8.71
茂名,202501.csv,AQI,64.84
茂名,202501.csv,CO,0.73
茂名,202501.csv,NO2,20.57
茂名,202501.csv,O3,98.43
茂名,202501.csv,PM10,74.46
茂名,202501.csv,PM2.5,39.84
茂名,202501.csv,SO2,14.34
荆州,202501.csv,AQI,130.03
荆州,202501.csv,CO,0.88
荆州,202501.csv,NO2,37.72
荆州,202501.csv,O3,60.98
荆州,202501.csv,PM10,116.56
荆州,202501.csv,PM2.5,97.47
荆州,202501.csv,SO2,8.77
荆门,202501.csv,AQI,115.13
荆门,202501.csv,CO,0.76
荆门,202501.csv,NO2,27.65
荆门,202501.csv,O3,69.53
荆门,202501.csv,PM10,125.4
荆门,202501.csv,PM2.5,82.75
荆门,202501.csv,SO2,11.14
莆田,202501.csv,AQI,46.14
莆田,202501.csv,CO,0.51
莆田,202501.csv,NO2,14.71
莆田,202501.csv,O3,88.48
莆田,202501.csv,PM10,45.68
莆田,202501.csv,PM2.5,26.3
莆田,202501.csv,SO2,3.05
菏泽,202501.csv,AQI,112.57
菏泽,202501.csv,CO,0.75
菏泽,202501.csv,NO2,37.97
菏泽,202501.csv,O3,49.76
菏泽,202501.csv,PM10,128.22
菏泽,202501.csv,PM2.5,77.89
菏泽,202501.csv,SO2,10.9
萍乡,202501.csv,AQI,91.47
萍乡,202501.csv,CO,1.19
萍乡,202501.csv,NO2,28.98
萍乡,202501.csv,O3,57.45
萍乡,202501.csv,PM10,98.08
萍乡,202501.csv,PM2.5,67.14
萍乡,202501.csv,SO2,13.38
营口,202501.csv,AQI,96.4
营口,202501.csv,CO,1.04
营口,202501.csv,NO2,38.75
营口,202501.csv,O3,40.67
营口,202501.csv,PM10,101.52
营口,202501.csv,PM2.5,66.33
营口,202501.csv,SO2,16.58
葫芦岛,202501.csv,AQI,77.27
葫芦岛,202501.csv,CO,0.96
葫芦岛,202501.csv,NO2,39.49
葫芦岛,202501.csv,O3,38.59
葫芦岛,202501.csv,PM10,80.39
葫芦岛,202501.csv,PM2.5,51.72
葫芦岛,202501.csv,SO2,29.98
蚌埠,202501.csv,AQI,96.83
蚌埠,202501.csv,CO,0.71
蚌埠,202501.csv,NO2,37.63
蚌埠,202501.csv,O3,52.63
蚌埠,202501.csv,PM10,106.08
蚌埠,202501.csv,PM2.5,69.13
蚌埠,202501.csv,SO2,9.64
衡水,202501.csv,AQI,79.79
衡水,202501.csv,CO,0.68
衡水,202501.csv,NO2,35.2
衡水,202501.csv,O3,40.05
衡水,202501.csv,PM10,86.36
衡水,202501.csv,PM2.5,53.94
衡水,202501.csv,SO2,12.47
衡阳,202501.csv,AQI,110.05
衡阳,202501.csv,CO,0.99
衡阳,202501.csv,NO2,31.7
衡阳,202501.csv,O3,59.44
衡阳,202501.csv,PM10,109.54
衡阳,202501.csv,PM2.5,82.38
衡阳,202501.csv,SO2,10.59
衢州,202501.csv,AQI,74.42
衢州,202501.csv,CO,0.6
衢州,202501.csv,NO2,40.22
衢州,202501.csv,O3,51.45
衢州,202501.csv,PM10,81.63
衢州,202501.csv,PM2.5,52.75
衢州,202501.csv,SO2,5.74
襄阳,202501.csv,AQI,118.66
襄阳,202501.csv,CO,0.88
襄阳,202501.csv,NO2,34.21
襄阳,202501.csv,O3,52.59
襄阳,202501.csv,PM10,137.21
襄阳,202501.csv,PM2.5,84.15
襄阳,202501.csv,SO2,11.8
西双版纳州,202501.csv,AQI,48.7
西双版纳州,202501.csv,CO,0.6
西双版纳州,202501.csv,NO2,17.77
西双版纳州,202501.csv,O3,45.13
西双版纳州,202501.csv,PM10,46.79
西双版纳州,202501.csv,PM2.5,32.42
西双版纳州,202501.csv,SO2,6.06
西咸新区,202501.csv,AQI,118.69
西咸新区,202501.csv,CO,0.88
西咸新区,202501.csv,NO2,43.39
西咸新区,202501.csv,O3,38.63
西咸新区,202501.csv,PM10,122.08
西咸新区,202501.csv,PM2.5,85.81
西咸新区,202501.csv,SO2,6.72
西宁,202501.csv,AQI,69.31
西宁,202501.csv,CO,1.24
西宁,202501.csv,NO2,42.5
西宁,202501.csv,O3,42.35
西宁,202501.csv,PM10,72.74
西宁,202501.csv,PM2.5,47.03
西宁,202501.csv,SO2,23.65
西安,202501.csv,AQI,120.08
西安,202501.csv,CO,0.91
西安,202501.csv,NO2,49.28
西安,202501.csv,O3,36.4
西安,202501.csv,PM10,127.59
西安,202501.csv,PM2.5,87.66
西安,202501.csv,SO2,8.81
许昌,202501.csv,AQI,116.48
许昌,202501.csv,CO,0.78
许昌,202501.csv,NO2,33.26
许昌,202501.csv,O3,49.2
许昌,202501.csv,PM10,123.59
许昌,202501.csv,PM2.5,84.08
许昌,202501.csv,SO2,9.79
贵港,202501.csv,AQI,88.56
贵港,202501.csv,CO,0.88
贵港,202501.csv,NO2,29.91
贵港,202501.csv,O3,80.19
贵港,202501.csv,PM10,98.25
贵港,202501.csv,PM2.5,63.97
贵港,202501.csv,SO2,11.41
贵阳,202501.csv,AQI,56.86
贵阳,202501.csv,CO,0.71
贵阳,202501.csv,NO2,24.0
贵阳,202501.csv,O3,58.52
贵阳,202501.csv,PM10,57.26
贵阳,202501.csv,PM2.5,39.1
贵阳,202501.csv,SO2,15.27
贺州,202501.csv,AQI,83.54
贺州,202501.csv,CO,0.83
贺州,202501.csv,NO2,24.79
贺州,202501.csv,O3,68.26
贺州,202501.csv,PM10,87.12
贺州,202501.csv,PM2.5,60.86
贺州,202501.csv,SO2,8.36
资阳,202501.csv,AQI,101.32
资阳,202501.csv,CO,0.9
资阳,202501.csv,NO2,26.17
资阳,202501.csv,O3,39.63
资阳,202501.csv,PM10,98.3
资阳,202501.csv,PM2.5,75.14
资阳,202501.csv,SO2,3.97
赣州,202501.csv,AQI,60.47
赣州,202501.csv,CO,0.73
赣州,202501.csv,NO2,29.76
赣州,202501.csv,O3,63.25
赣州,202501.csv,PM10,67.58
赣州,202501.csv,PM2.5,37.63
赣州,202501.csv,SO2,7.05
赣江新区,202501.csv,AQI,82.18
赣江新区,202501.csv,CO,0.62
赣江新区,202501.csv,NO2,39.79
赣江新区,202501.csv,O3,50.7
赣江新区,202501.csv,PM10,95.14
赣江新区,202501.csv,PM2.5,55.43
赣江新区,202501.csv,SO2,12.89
赤峰,202501.csv,AQI,49.05
赤峰,202501.csv,CO,0.88
赤峰,202501.csv,NO2,28.44
赤峰,202501.csv,O3,40.77
赤峰,202501.csv,PM10,50.72
赤峰,202501.csv,PM2.5,31.22
赤峰,202501.csv,SO2,16.39
辽源,202501.csv,AQI,69.28
辽源,202501.csv,CO,1.17
辽源,202501.csv,NO2,31.44
辽源,202501.csv,O3,37.84
辽源,202501.csv,PM10,69.3
辽源,202501.csv,PM2.5,48.49
辽源,202501.csv,SO2,12.0
辽阳,202501.csv,AQI,93.07
辽阳,202501.csv,CO,1.17
辽阳,202501.csv,NO2,36.17
辽阳,202501.csv,O3,36.29
辽阳,202501.csv,PM10,91.76
辽阳,202501.csv,PM2.5,66.14
辽阳,202501.csv,SO2,15.79
达州,202501.csv,AQI,106.97
达州,202501.csv,CO,1.15
达州,202501.csv,NO2,45.55
达州,202501.csv,O3,16.47
达州,202501.csv,PM10,111.81
达州,202501.csv,PM2.5,78.69
达州,202501.csv,SO2,8.79
运城,202501.csv,AQI,108.17
运城,202501.csv,CO,1.37
运城,202501.csv,NO2,35.68
运城,202501.csv,O3,49.26
运城,202501.csv,PM10,116.65
运城,202501.csv,PM2.5,76.37
运城,202501.csv,SO2,14.19
连云港,202501.csv,AQI,76.02
连云港,202501.csv,CO,0.8
连云港,202501.csv,NO2,34.58
连云港,202501.csv,O3,52.06
连云港,202501.csv,PM10,83.17
连云港,202501.csv,PM2.5,51.84
连云港,202501.csv,SO2,11.14
迪庆州,202501.csv,AQI,30.4
迪庆州,202501.csv,CO,0.56
迪庆州,202501.csv,NO2,12.11
迪庆州,202501.csv,O3,69.35
迪庆州,202501.csv,PM10,26.14
迪庆州,202501.csv,PM2.5,16.86
迪庆州,202501.csv,SO2,8.34
通化,202501.csv,AQI,56.34
通化,202501.csv,CO,0.88
通化,202501.csv,NO2,36.57
通化,202501.csv,O3,33.93
通化,202501.csv,PM10,59.07
通化,202501.csv,PM2.5,37.37
通化,202501.csv,SO2,16.15
通辽,202501.csv,AQI,64.96
通辽,202501.csv,CO,0.6
通辽,202501.csv,NO2,22.62
通辽,202501.csv,O3,47.14
通辽,202501.csv,PM10,72.01
通辽,202501.csv,PM2.5,41.13
通辽,202501.csv,SO2,12.48
遂宁,202501.csv,AQI,91.86
遂宁,202501.csv,CO,0.59
遂宁,202501.csv,NO2,27.27
遂宁,202501.csv,O3,30.14
遂宁,202501.csv,PM10,93.48
遂宁,202501.csv,PM2.5,66.6
遂宁,202501.csv,SO2,7.37
遵义,202501.csv,AQI,67.14
遵义,202501.csv,CO,0.75
遵义,202501.csv,NO2,22.22
遵义,202501.csv,O3,56.38
遵义,202501.csv,PM10,65.64
遵义,202501.csv,PM2.5,48.34
遵义,202501.csv,SO2,18.16
邢台,202501.csv,AQI,77.64
邢台,202501.csv,CO,0.85
邢台,202501.csv,NO2,36.46
邢台,202501.csv,O3,39.3
邢台,202501.csv,PM10,87.79
邢台,202501.csv,PM2.5,48.01
邢台,202501.csv,SO2,8.84
那曲地区,202501.csv,AQI,42.17
那曲地区,202501.csv,CO,1.03
那曲地区,202501.csv,NO2,12.5
那曲地区,202501.csv,O3,64.71
那曲地区,202501.csv,PM10,39.56
那曲地区,202501.csv,PM2.5,23.18
那曲地区,202501.csv,SO2,6.32
邯郸,202501.csv,AQI,80.19
邯郸,202501.csv,CO,0.85
邯郸,202501.csv,NO2,33.54
邯郸,202501.csv,O3,41.44
邯郸,202501.csv,PM10,90.92
邯郸,202501.csv,PM2.5,52.13
邯郸,202501.csv,SO2,9.6
邵阳,202501.csv,AQI,110.0
邵阳,202501.csv,CO,0.83
邵阳,202501.csv,NO2,24.45
邵阳,202501.csv,O3,62.96
邵阳,202501.csv,PM10,107.22
邵阳,202501.csv,PM2.5,82.5
邵阳,202501.csv,SO2,12.4
郑州,202501.csv,AQI,96.27
郑州,202501.csv,CO,0.7
郑州,202501.csv,NO2,33.28
郑州,202501.csv,O3,49.14
郑州,202501.csv,PM10,102.95
郑州,202501.csv,PM2.5,65.76
郑州,202501.csv,SO2,8.45
郴州,202501.csv,AQI,94.28
郴州,202501.csv,CO,0.89
郴州,202501.csv,NO2,31.68
郴州,202501.csv,O3,50.08
郴州,202501.csv,PM10,94.32
郴州,202501.csv,PM2.5,69.59
郴州,202501.csv,SO2,10.35
鄂尔多斯,202501.csv,AQI,56.3
鄂尔多斯,202501.csv,CO,0.57
鄂尔多斯,202501.csv,NO2,23.5
鄂尔多斯,202501.csv,O3,54.98
鄂尔多斯,202501.csv,PM10,66.56
鄂尔多斯,202501.csv,PM2.5,23.88
鄂尔多斯,202501.csv,SO2,10.27
鄂州,202501.csv,AQI,105.21
鄂州,202501.csv,CO,0.95
鄂州,202501.csv,NO2,36.77
鄂州,202501.csv,O3,58.01
鄂州,202501.csv,PM10,106.25
鄂州,202501.csv,PM2.5,76.74
鄂州,202501.csv,SO2,12.08
酒泉,202501.csv,AQI,72.56
酒泉,202501.csv,CO,0.59
酒泉,202501.csv,NO2,17.51
酒泉,202501.csv,O3,58.34
酒泉,202501.csv,PM10,97.12
酒泉,202501.csv,PM2.5,30.74
酒泉,202501.csv,SO2,21.4
重庆,202501.csv,AQI,101.47
重庆,202501.csv,CO,0.9
重庆,202501.csv,NO2,33.94
重庆,202501.csv,O3,28.39
重庆,202501.csv,PM10,94.96
重庆,202501.csv,PM2.5,75.63
重庆,202501.csv,SO2,7.56
金华,202501.csv,AQI,75.16
金华,202501.csv,CO,0.67
金华,202501.csv,NO2,46.66
金华,202501.csv,O3,47.77
金华,202501.csv,PM10,88.8
金华,202501.csv,PM2.5,52.13
金华,202501.csv,SO2,5.38
金昌,202501.csv,AQI,82.06
金昌,202501.csv,CO,0.92
金昌,202501.csv,NO2,19.8
金昌,202501.csv,O3,63.23
金昌,202501.csv,PM10,107.58
金昌,202501.csv,PM2.5,41.63
金昌,202501.csv,SO2,28.38
钦州,202501.csv,AQI,84.88
钦州,202501.csv,CO,0.93
钦州,202501.csv,NO2,36.82
钦州,202501.csv,O3,75.3
钦州,202501.csv,PM10,103.89
钦州,202501.csv,PM2.5,58.22
钦州,202501.csv,SO2,10.82
铁岭,202501.csv,AQI,81.07
铁岭,202501.csv,CO,0.92
铁岭,202501.csv,NO2,31.88
铁岭,202501.csv,O3,38.48
铁岭,202501.csv,PM10,80.67
铁岭,202501.csv,PM2.5,56.33
铁岭,202501.csv,SO2,12.1
铜仁地区,202501.csv,AQI,84.38
铜仁地区,202501.csv,CO,0.84
铜仁地区,202501.csv,NO2,26.19
铜仁地区,202501.csv,O3,42.92
铜仁地区,202501.csv,PM10,83.16
铜仁地区,202501.csv,PM2.5,61.79
铜仁地区,202501.csv,SO2,2.81
铜川,202501.csv,AQI,87.49
铜川,202501.csv,CO,0.79
铜川,202501.csv,NO2,31.37
铜川,202501.csv,O3,50.44
铜川,202501.csv,PM10,92.71
铜川,202501.csv,PM2.5,59.36
铜川,202501.csv,SO2,11.41
铜陵,202501.csv,AQI,89.18
铜陵,202501.csv,CO,0.8
铜陵,202501.csv,NO2,45.0
铜陵,202501.csv,O3,46.15
铜陵,202501.csv,PM10,103.09
铜陵,202501.csv,PM2.5,62.59
铜陵,202501.csv,SO2,10.62
银川,202501.csv,AQI,92.7
银川,202501.csv,CO,1.03
银川,202501.csv,NO2,43.44
银川,202501.csv,O3,43.14
银川,202501.csv,PM10,107.57
银川,202501.csv,PM2.5,61.54
银川,202501.csv,SO2,20.13
锡林郭勒盟,202501.csv,AQI,26.55
锡林郭勒盟,202501.csv,CO,0.3
锡林郭勒盟,202501.csv,NO2,9.64
锡林郭勒盟,202501.csv,O3,58.99
锡林郭勒盟,202501.csv,PM10,22.71
锡林郭勒盟,202501.csv,PM2.5,11.1
锡林郭勒盟,202501.csv,SO2,8.65
锦州,202501.csv,AQI,77.31
锦州,202501.csv,CO,1.0
锦州,202501.csv,NO2,35.35
锦州,202501.csv,O3,41.93
锦州,202501.csv,PM10,75.42
锦州,202501.csv,PM2.5,52.22
锦州,202501.csv,SO2,19.74
镇江,202501.csv,AQI,79.14
镇江,202501.csv,CO,0.7
镇江,202501.csv,NO2,45.29
镇江,202501.csv,O3,47.98
镇江,202501.csv,PM10,87.89
镇江,202501.csv,PM2.5,54.94
镇江,202501.csv,SO2,7.58
长春,202501.csv,AQI,77.88
长春,202501.csv,CO,0.76
长春,202501.csv,NO2,34.82
长春,202501.csv,O3,38.67
长春,202501.csv,PM10,71.52
长春,202501.csv,PM2.5,55.93
长春,202501.csv,SO2,12.99
长沙,202501.csv,AQI,108.59
长沙,202501.csv,CO,0.86
长沙,202501.csv,NO2,38.4
长沙,202501.csv,O3,52.78
长沙,202501.csv,PM10,123.64
长沙,202501.csv,PM2.5,81.64
长沙,202501.csv,SO2,6.51
长治,202501.csv,AQI,70.15
长治,202501.csv,CO,0.99
长治,202501.csv,NO2,29.77
长治,202501.csv,O3,49.89
长治,202501.csv,PM10,72.4
长治,202501.csv,PM2.5,44.36
长治,202501.csv,SO2,18.14
阜新,202501.csv,AQI,65.46
阜新,202501.csv,CO,0.91
阜新,202501.csv,NO2,23.92
阜新,202501.csv,O3,44.82
阜新,202501.csv,PM10,72.28
阜新,202501.csv,PM2.5,40.31
阜新,202501.csv,SO2,16.6
阜阳,202501.csv,AQI,110.92
阜阳,202501.csv,CO,0.72
阜阳,202501.csv,NO2,30.52
阜阳,202501.csv,O3,54.19
阜阳,202501.csv,PM10,118.81
阜阳,202501.csv,PM2.5,80.46
阜阳,202501.csv,SO2,8.87
防城港,202501.csv,AQI,75.86
防城港,202501.csv,CO,0.84
防城港,202501.csv,NO2,25.33
防城港,202501.csv,O3,80.42
防城港,202501.csv,PM10,83.22
防城港,202501.csv,PM2.5,52.5
防城港,202501.csv,SO2,9.71
阳江,202501.csv,AQI,59.81
阳江,202501.csv,CO,0.58
阳江,202501.csv,NO2,24.65
阳江,202501.csv,O3,93.69
阳江,202501.csv,PM10,66.85
阳江,202501.csv,PM2.5,38.05
阳江,202501.csv,SO2,8.35
阳泉,202501.csv,AQI,68.33
阳泉,202501.csv,CO,0.82
阳泉,202501.csv,NO2,34.66
阳泉,202501.csv,O3,47.83
阳泉,202501.csv,PM10,78.95
阳泉,202501.csv,PM2.5,40.77
阳泉,202501.csv,SO2,15.54
阿克苏地区,202501.csv,AQI,114.51
阿克苏地区,202501.csv,CO,1.29
阿克苏地区,202501.csv,NO2,38.78
阿克苏地区,202501.csv,O3,41.45
阿克苏地区,202501.csv,PM10,144.18
阿克苏地区,202501.csv,PM2.5,73.21
阿克苏地区,202501.csv,SO2,5.48
阿勒泰地区,202501.csv,AQI,29.29
阿勒泰地区,202501.csv,CO,0.44
阿勒泰地区,202501.csv,NO2,33.76
阿勒泰地区,202501.csv,O3,39.77
阿勒泰地区,202501.csv,PM10,22.71
阿勒泰地区,202501.csv,PM2.5,16.1
阿勒泰地区,202501.csv,SO2,9.67
阿坝藏族羌族自治州,202501.csv,AQI,24.8
阿坝藏族羌族自治州,202501.csv,CO,0.45
阿坝藏族羌族自治州,202501.csv,NO2,16.41
阿坝藏族羌族自治州,202501.csv,O3,48.99
阿坝藏族羌族自治州,202501.csv,PM10,19.46
阿坝藏族羌族自治州,202501.csv,PM2.5,13.92
阿坝藏族羌族自治州,202501.csv,SO2,5.32
阿拉善盟,202501.csv,AQI,46.75
阿拉善盟,202501.csv,CO,0.59
阿拉善盟,202501.csv,NO2,11.0
阿拉善盟,202501.csv,O3,79.46
阿拉善盟,202501.csv,PM10,50.72
阿拉善盟,202501.csv,PM2.5,15.32
阿拉善盟,202501.csv,SO2,7.1
阿里地区,202501.csv,AQI,25.81
阿里地区,202501.csv,CO,0.55
阿里地区,202501.csv,NO2,5.8
阿里地区,202501.csv,O3,80.29
阿里地区,202501.csv,PM10,12.35
阿里地区,202501.csv,PM2.5,5.21
阿里地区,202501.csv,SO2,9.21
陇南,202501.csv,AQI,64.94
陇南,202501.csv,CO,1.04
陇南,202501.csv,NO2,28.34
陇南,202501.csv,O3,46.46
陇南,202501.csv,PM10,72.87
陇南,202501.csv,PM2.5,40.65
陇南,202501.csv,SO2,35.26
随州,202501.csv,AQI,96.95
随州,202501.csv,CO,0.97
随州,202501.csv,NO2,33.18
随州,202501.csv,O3,51.56
随州,202501.csv,PM10,96.98
随州,202501.csv,PM2.5,69.89
随州,202501.csv,SO2,11.13
雄安新区,202501.csv,AQI,82.92
雄安新区,202501.csv,CO,0.7
雄安新区,202501.csv,NO2,39.65
雄安新区,202501.csv,O3,37.08
雄安新区,202501.csv,PM10,95.16
雄安新区,202501.csv,PM2.5,53.96
雄安新区,202501.csv,SO2,10.65
雅安,202501.csv,AQI,76.77
雅安,202501.csv,CO,0.67
雅安,202501.csv,NO2,22.03
雅安,202501.csv,O3,39.94
雅安,202501.csv,PM10,69.15
雅安,202501.csv,PM2.5,55.78
雅安,202501.csv,SO2,5.28
青岛,202501.csv,AQI,68.88
青岛,202501.csv,CO,0.98
青岛,202501.csv,NO2,39.19
青岛,202501.csv,O3,49.84
青岛,202501.csv,PM10,77.6
青岛,202501.csv,PM2.5,45.12
青岛,202501.csv,SO2,12.66
鞍山,202501.csv,AQI,88.96
鞍山,202501.csv,CO,1.32
鞍山,202501.csv,NO2,35.25
鞍山,202501.csv,O3,40.06
鞍山,202501.csv,PM10,99.66
鞍山,202501.csv,PM2.5,62.06
鞍山,202501.csv,SO2,15.14
韶关,202501.csv,AQI,68.72
韶关,202501.csv,CO,0.71
韶关,202501.csv,NO2,26.58
韶关,202501.csv,O3,61.21
韶关,202501.csv,PM10,71.21
韶关,202501.csv,PM2.5,48.06
韶关,202501.csv,SO2,11.47
马鞍山,202501.csv,AQI,83.46
马鞍山,202501.csv,CO,0.92
马鞍山,202501.csv,NO2,41.12
马鞍山,202501.csv,O3,51.62
马鞍山,202501.csv,PM10,94.62
马鞍山,202501.csv,PM2.5,56.79
马鞍山,202501.csv,SO2,8.49
驻马店,202501.csv,AQI,104.57
驻马店,202501.csv,CO,0.6
驻马店,202501.csv,NO2,25.22
驻马店,202501.csv,O3,60.39
驻马店,202501.csv,PM10,121.0
驻马店,202501.csv,PM2.5,71.24
驻马店,202501.csv,SO2,8.6
鸡西,202501.csv,AQI,76.36
鸡西,202501.csv,CO,0.74
鸡西,202501.csv,NO2,25.69
鸡西,202501.csv,O3,43.64
鸡西,202501.csv,PM10,74.12
鸡西,202501.csv,PM2.5,55.49
鸡西,202501.csv,SO2,12.94
鹤壁,202501.csv,AQI,88.94
鹤壁,202501.csv,CO,0.79
鹤壁,202501.csv,NO2,32.14
鹤壁,202501.csv,O3,43.35
鹤壁,202501.csv,PM10,102.22
鹤壁,202501.csv,PM2.5,58.68
鹤壁,202501.csv,SO2,7.92
鹤岗,202501.csv,AQI,61.53
鹤岗,202501.csv,CO,0.86
鹤岗,202501.csv,NO2,23.3
鹤岗,202501.csv,O3,42.94
鹤岗,202501.csv,PM10,55.34
鹤岗,202501.csv,PM2.5,42.76
鹤岗,202501.csv,SO2,16.75
鹰潭,202501.csv,AQI,64.57
鹰潭,202501.csv,CO,0.51
鹰潭,202501.csv,NO2,31.51
鹰潭,202501.csv,O3,56.44
鹰潭,202501.csv,PM10,69.22
鹰潭,202501.csv,PM2.5,43.67
鹰潭,202501.csv,SO2,18.74
黄冈,202501.csv,AQI,99.42
黄冈,202501.csv,CO,0.86
黄冈,202501.csv,NO2,30.58
黄冈,202501.csv,O3,60.73
黄冈,202501.csv,PM10,103.21
黄冈,202501.csv,PM2.5,73.91
黄冈,202501.csv,SO2,10.39
黄南藏族自治州,202501.csv,AQI,51.78
黄南藏族自治州,202501.csv,CO,0.58
黄南藏族自治州,202501.csv,NO2,5.49
黄南藏族自治州,202501.csv,O3,71.19
黄南藏族自治州,202501.csv,PM10,55.13
黄南藏族自治州,202501.csv,PM2.5,27.2
黄南藏族自治州,202501.csv,SO2,10.37
黄山,202501.csv,AQI,61.7
黄山,202501.csv,CO,0.52
黄山,202501.csv,NO2,16.36
黄山,202501.csv,O3,52.1
黄山,202501.csv,PM10,66.39
黄山,202501.csv,PM2.5,41.56
黄山,202501.csv,SO2,6.92
黄石,202501.csv,AQI,95.8
黄石,202501.csv,CO,0.91
黄石,202501.csv,NO2,33.24
黄石,202501.csv,O3,62.46
黄石,202501.csv,PM10,97.74
黄石,202501.csv,PM2.5,68.72
黄石,202501.csv,SO2,12.9
黑河,202501.csv,AQI,44.82
黑河,202501.csv,CO,0.67
黑河,202501.csv,NO2,20.11
黑河,202501.csv,O3,40.28
黑河,202501.csv,PM10,42.21
黑河,202501.csv,PM2.5,31.25
黑河,202501.csv,SO2,8.0
黔东南苗族侗族自治州,202501.csv,AQI,65.56
黔东南苗族侗族自治州,202501.csv,CO,0.73
黔东南苗族侗族自治州,202501.csv,NO2,17.49
黔东南苗族侗族自治州,202501.csv,O3,59.02
黔东南苗族侗族自治州,202501.csv,PM10,63.59
黔东南苗族侗族自治州,202501.csv,PM2.5,46.82
黔东南苗族侗族自治州,202501.csv,SO2,5.92
黔南布依族苗族自治州,202501.csv,AQI,56.6
黔南布依族苗族自治州,202501.csv,CO,0.71
黔南布依族苗族自治州,202501.csv,NO2,16.99
黔南布依族苗族自治州,202501.csv,O3,54.45
黔南布依族苗族自治州,202501.csv,PM10,52.76
黔南布依族苗族自治州,202501.csv,PM2.5,39.25
黔南布依族苗族自治州,202501.csv,SO2,8.53
黔西南布依族苗族自治州,202501.csv,AQI,70.83
黔西南布依族苗族自治州,202501.csv,CO,0.59
黔西南布依族苗族自治州,202501.csv,NO2,17.74
黔西南布依族苗族自治州,202501.csv,O3,57.36
黔西南布依族苗族自治州,202501.csv,PM10,63.37
黔西南布依族苗族自治州,202501.csv,PM2.5,51.29
黔西南布依族苗族自治州,202501.csv,SO2,8.27
齐齐哈尔,202501.csv,AQI,102.4
齐齐哈尔,202501.csv,CO,0.86
齐齐哈尔,202501.csv,NO2,32.66
齐齐哈尔,202501.csv,O3,42.73
齐齐哈尔,202501.csv,PM10,98.91
齐齐哈尔,202501.csv,PM2.5,76.32
齐齐哈尔,202501.csv,SO2,8.32
龙岩,202501.csv,AQI,46.29
龙岩,202501.csv,CO,0.53
龙岩,202501.csv,NO2,22.55
龙岩,202501.csv,O3,66.99
龙岩,202501.csv,PM10,45.0
龙岩,202501.csv,PM2.5,28.57
龙岩,202501.csv,SO2,7.02
七台河,202502.csv,AQI,51.16
七台河,202502.csv,CO,0.42
七台河,202502.csv,NO2,21.71
七台河,202502.csv,O3,66.83
七台河,202502.csv,PM10,50.44
七台河,202502.csv,PM2.5,34.0
七台河,202502.csv,SO2,9.91
三亚,202502.csv,AQI,28.3
三亚,202502.csv,CO,0.4
三亚,202502.csv,NO2,5.64
三亚,202502.csv,O3,76.63
三亚,202502.csv,PM10,24.94
三亚,202502.csv,PM2.5,11.54
三亚,202502.csv,SO2,3.19
三明,202502.csv,AQI,37.71
三明,202502.csv,CO,0.74
三明,202502.csv,NO2,14.86
三明,202502.csv,O3,44.96
三明,202502.csv,PM10,31.7
三明,202502.csv,PM2.5,24.67
三明,202502.csv,SO2,4.71
三门峡,202502.csv,AQI,80.1
三门峡,202502.csv,CO,0.77
三门峡,202502.csv,NO2,24.2
三门峡,202502.csv,O3,56.52
三门峡,202502.csv,PM10,82.32
三门峡,202502.csv,PM2.5,53.23
三门峡,202502.csv,SO2,8.69
上海,202502.csv,AQI,57.42
上海,202502.csv,CO,0.74
上海,202502.csv,NO2,31.64
上海,202502.csv,O3,66.08
上海,202502.csv,PM10,54.44
上海,202502.csv,PM2.5,38.67
上海,202502.csv,SO2,7.21
上饶,202502.csv,AQI,43.4
上饶,202502.csv,CO,0.66
