city,type,value
七台河,AQI,51.16
七台河,CO,0.42
七台河,NO2,21.71
七台河,O3,66.83
七台河,PM10,50.44
七台河,PM2.5,34.0
七台河,SO2,9.91
三亚,AQI,28.3
三亚,CO,0.4
三亚,NO2,5.64
三亚,O3,76.63
三亚,PM10,24.94
三亚,PM2.5,11.54
三亚,SO2,3.19
三明,AQI,37.71
三明,CO,0.74
三明,NO2,14.86
三明,O3,44.96
三明,PM10,31.7
三明,PM2.5,24.67
三明,SO2,4.71
三门峡,AQI,80.1
三门峡,CO,0.77
三门峡,NO2,24.2
三门峡,O3,56.52
三门峡,PM10,82.32
三门峡,PM2.5,53.23
三门峡,SO2,8.69
上海,AQI,57.42
上海,CO,0.74
上海,NO2,31.64
上海,O3,66.08
上海,PM10,54.44
上海,PM2.5,38.67
上海,SO2,7.21
上饶,AQI,43.4
上饶,CO,0.66
上饶,NO2,17.58
上饶,O3,52.3
上饶,PM10,43.71
上饶,PM2.5,26.6
上饶,SO2,9.65
东莞,AQI,39.86
东莞,CO,0.55
东莞,NO2,21.13
东莞,O3,60.55
东莞,PM10,39.09
东莞,PM2.5,23.71
东莞,SO2,6.43
东营,AQI,59.67
东营,CO,0.69
东营,NO2,27.62
东营,O3,62.21
东营,PM10,66.97
东营,PM2.5,35.0
东营,SO2,11.15
中卫,AQI,72.25
中卫,CO,0.5
中卫,NO2,22.52
中卫,O3,61.17
中卫,PM10,92.89
中卫,PM2.5,35.19
中卫,SO2,11.57
中山,AQI,40.15
中山,CO,0.48
中山,NO2,24.82
中山,O3,61.08
中山,PM10,38.89
中山,PM2.5,24.67
中山,SO2,4.53
临夏回族自治州,AQI,71.97
临夏回族自治州,CO,0.93
临夏回族自治州,NO2,16.66
临夏回族自治州,O3,58.22
临夏回族自治州,PM10,92.95
临夏回族自治州,PM2.5,23.37
临夏回族自治州,SO2,13.09
临汾,AQI,74.49
临汾,CO,0.83
临汾,NO2,24.1
临汾,O3,51.6
临汾,PM10,86.22
临汾,PM2.5,44.44
临汾,SO2,8.59
临沂,AQI,78.52
临沂,CO,0.74
临沂,NO2,30.57
临沂,O3,60.28
临沂,PM10,81.62
临沂,PM2.5,54.28
临沂,SO2,13.73
临沧,AQI,53.64
临沧,CO,0.51
临沧,NO2,13.41
临沧,O3,73.21
临沧,PM10,49.24
临沧,PM2.5,37.02
临沧,SO2,10.2
丹东,AQI,54.07
丹东,CO,0.88
丹东,NO2,18.27
丹东,O3,63.91
丹东,PM10,56.45
丹东,PM2.5,33.26
丹东,SO2,10.53
丽水,AQI,44.77
丽水,CO,0.52
丽水,NO2,15.13
丽水,O3,50.59
丽水,PM10,40.47
丽水,PM2.5,29.5
丽水,SO2,4.53
丽江,AQI,29.18
丽江,CO,0.6
丽江,NO2,10.5
丽江,O3,83.69
丽江,PM10,22.9
丽江,PM2.5,16.0
丽江,SO2,8.46
乌兰察布,AQI,40.19
乌兰察布,CO,0.49
乌兰察布,NO2,15.63
乌兰察布,O3,66.54
乌兰察布,PM10,42.75
乌兰察布,PM2.5,20.51
乌兰察布,SO2,11.79
乌海,AQI,62.89
乌海,CO,0.75
乌海,NO2,25.54
乌海,O3,59.7
乌海,PM10,78.95
乌海,PM2.5,26.56
乌海,SO2,21.17
乌鲁木齐,AQI,117.23
乌鲁木齐,CO,1.05
乌鲁木齐,NO2,50.9
乌鲁木齐,O3,50.1
乌鲁木齐,PM10,114.93
乌鲁木齐,PM2.5,88.04
乌鲁木齐,SO2,3.96
乐山,AQI,49.87
乐山,CO,0.58
乐山,NO2,19.96
乐山,O3,39.33
乐山,PM10,46.47
乐山,PM2.5,34.67
乐山,SO2,4.99
九江,AQI,61.77
九江,CO,0.78
九江,NO2,28.21
九江,O3,54.73
九江,PM10,59.59
九江,PM2.5,42.96
九江,SO2,9.34
云浮,AQI,49.93
云浮,CO,0.6
云浮,NO2,22.54
云浮,O3,54.67
云浮,PM10,50.85
云浮,PM2.5,32.03
云浮,SO2,9.03
五家渠,AQI,177.07
五家渠,CO,1.31
五家渠,NO2,33.04
五家渠,O3,66.36
五家渠,PM10,170.48
五家渠,PM2.5,138.79
五家渠,SO2,3.82
亳州,AQI,79.45
亳州,CO,0.52
亳州,NO2,19.47
亳州,O3,64.38
亳州,PM10,90.5
亳州,PM2.5,50.69
亳州,SO2,7.11
伊春,AQI,43.75
伊春,CO,0.65
伊春,NO2,13.46
伊春,O3,66.14
伊春,PM10,37.37
伊春,PM2.5,29.83
伊春,SO2,5.45
伊犁哈萨克州,AQI,79.94
伊犁哈萨克州,CO,1.94
伊犁哈萨克州,NO2,47.42
伊犁哈萨克州,O3,54.79
