city,type,value
七台河,AQI,43.36
七台河,CO,0.57
七台河,NO2,17.19
七台河,O3,71.77
七台河,PM10,44.1
七台河,PM2.5,25.62
七台河,SO2,8.11
三亚,AQI,25.88
三亚,CO,0.38
三亚,NO2,6.85
三亚,O3,65.76
三亚,PM10,23.86
三亚,PM2.5,11.87
三亚,SO2,3.55
三明,AQI,37.88
三明,CO,0.88
三明,NO2,21.53
三明,O3,53.73
三明,PM10,34.37
三明,PM2.5,23.92
三明,SO2,6.17
三门峡,AQI,86.85
三门峡,CO,0.52
三门峡,NO2,26.81
三门峡,O3,75.4
三门峡,PM10,107.29
三门峡,PM2.5,49.55
三门峡,SO2,8.39
上海,AQI,47.79
上海,CO,0.63
上海,NO2,36.76
上海,O3,78.58
上海,PM10,48.81
上海,PM2.5,29.01
上海,SO2,7.15
上饶,AQI,43.75
上饶,CO,0.72
上饶,NO2,24.71
上饶,O3,63.97
上饶,PM10,45.1
上饶,PM2.5,25.55
上饶,SO2,13.41
东莞,AQI,40.33
东莞,CO,0.64
东莞,NO2,27.39
东莞,O3,64.48
东莞,PM10,38.79
东莞,PM2.5,20.78
东莞,SO2,6.36
东营,AQI,66.97
东营,CO,0.67
东营,NO2,27.17
东营,O3,75.95
东营,PM10,80.03
东营,PM2.5,32.49
东营,SO2,7.19
中卫,AQI,124.94
中卫,CO,0.4
中卫,NO2,19.41
中卫,O3,70.2
中卫,PM10,202.64
中卫,PM2.5,57.58
中卫,SO2,9.61
中山,AQI,36.13
中山,CO,0.5
中山,NO2,25.1
中山,O3,63.53
中山,PM10,34.44
中山,PM2.5,19.4
中山,SO2,5.34
临汾,AQI,105.39
临汾,CO,0.61
临汾,NO2,20.47
临汾,O3,66.39
临汾,PM10,138.88
临汾,PM2.5,43.68
临汾,SO2,7.2
临沂,AQI,79.67
临沂,CO,0.65
临沂,NO2,29.52
临沂,O3,77.85
临沂,PM10,94.56
临沂,PM2.5,46.36
临沂,SO2,10.53
临沧,AQI,64.59
临沧,CO,0.63
临沧,NO2,16.06
临沧,O3,84.72
临沧,PM10,62.2
临沧,PM2.5,45.86
临沧,SO2,10.5
丹东,AQI,62.78
丹东,CO,0.82
丹东,NO2,18.53
丹东,O3,79.23
丹东,PM10,66.48
丹东,PM2.5,39.84
丹东,SO2,9.79
丽水,AQI,41.04
丽水,CO,0.46
丽水,NO2,22.66
丽水,O3,58.73
丽水,PM10,40.75
丽水,PM2.5,24.9
丽水,SO2,3.87
丽江,AQI,34.93
丽江,CO,0.67
丽江,NO2,12.94
丽江,O3,87.68
丽江,PM10,29.55
丽江,PM2.5,20.77
丽江,SO2,7.9
乌兰察布,AQI,58.38
乌兰察布,CO,0.41
乌兰察布,NO2,14.06
乌兰察布,O3,78.08
乌兰察布,PM10,71.95
乌兰察布,PM2.5,25.34
乌兰察布,SO2,11.6
乌海,AQI,131.66
乌海,CO,0.59
乌海,NO2,21.04
乌海,O3,73.35
乌海,PM10,232.72
乌海,PM2.5,52.33
乌海,SO2,17.3
乌鲁木齐,AQI,54.3
乌鲁木齐,CO,0.49
乌鲁木齐,NO2,24.7
乌鲁木齐,O3,69.2
乌鲁木齐,PM10,62.46
乌鲁木齐,PM2.5,29.16
乌鲁木齐,SO2,5.32
乐山,AQI,56.17
乐山,CO,0.62
乐山,NO2,25.71
乐山,O3,48.06
乐山,PM10,59.27
乐山,PM2.5,36.41
乐山,SO2,6.31
九江,AQI,54.35
九江,CO,0.65
九江,NO2,30.77
九江,O3,71.14
九江,PM10,54.3
九江,PM2.5,34.87
九江,SO2,7.8
云浮,AQI,41.59
云浮,CO,0.51
云浮,NO2,23.39
云浮,O3,57.46
云浮,PM10,42.64
云浮,PM2.5,22.46
云浮,SO2,8.87
五家渠,AQI,54.64
五家渠,CO,0.57
五家渠,NO2,12.37
五家渠,O3,67.25
五家渠,PM10,59.52
五家渠,PM2.5,30.42
五家渠,SO2,7.9
亳州,AQI,76.29
亳州,CO,0.4
亳州,NO2,16.55
亳州,O3,84.35
亳州,PM10,93.21
亳州,PM2.5,41.87
亳州,SO2,5.17
伊春,AQI,32.72
伊春,CO,0.65
伊春,NO2,10.12
伊春,O3,75.56
伊春,PM10,29.32
伊春,PM2.5,19.12
伊春,SO2,4.55
伊犁哈萨克州,AQI,48.84
伊犁哈萨克州,CO,0.67
伊犁哈萨克州,NO2,16.88
伊犁哈萨克州,O3,64.82
伊犁哈萨克州,PM10,51.83
伊犁哈萨克州,PM2.5,23.17
伊犁哈萨克州,SO2,7.25
佛山,AQI,44.0
佛山,CO,0.61
佛山,NO2,34.46
佛山,O3,59.36
佛山,PM10,45.99
佛山,PM2.5,24.43
佛山,SO2,6.15
佳木斯,AQI,38.0
佳木斯,CO,0.43
佳木斯,NO2,17.48
佳木斯,O3,67.15
佳木斯,PM10,35.63
佳木斯,PM2.5,21.21
佳木斯,SO2,4.93
保定,AQI,82.62
保定,CO,0.45
保定,NO2,26.21
保定,O3,74.18
保定,PM10,95.27
保定,PM2.5,47.46
保定,SO2,7.27
保山,AQI,58.84
保山,CO,0.58
保山,NO2,10.08
保山,O3,103.53
保山,PM10,60.17
保山,PM2.5,39.88
保山,SO2,5.47
信阳,AQI,64.87
信阳,CO,0.49
信阳,NO2,16.57
信阳,O3,88.62
信阳,PM10,64.93
信阳,PM2.5,42.39
信阳,SO2,4.91
儋州,AQI,34.66
儋州,CO,0.68
儋州,NO2,8.68
儋州,O3,66.94
儋州,PM10,33.32
儋州,PM2.5,18.97
儋州,SO2,5.02
克孜勒苏柯尔克孜自治州,AQI,197.3
克孜勒苏柯尔克孜自治州,CO,0.42
克孜勒苏柯尔克孜自治州,NO2,9.48
克孜勒苏柯尔克孜自治州,O3,84.13
克孜勒苏柯尔克孜自治州,PM10,455.98
克孜勒苏柯尔克孜自治州,PM2.5,119.04
克孜勒苏柯尔克孜自治州,SO2,4.93
克拉玛依,AQI,36.91
克拉玛依,CO,0.39
克拉玛依,NO2,11.75
克拉玛依,O3,77.1
克拉玛依,PM10,36.0
克拉玛依,PM2.5,17.17
克拉玛依,SO2,5.77
六安,AQI,68.31
六安,CO,0.6
六安,NO2,21.61
六安,O3,84.91
六安,PM10,74.22
六安,PM2.5,41.79
六安,SO2,4.59
六盘水,AQI,48.97
六盘水,CO,0.64
六盘水,NO2,16.73
六盘水,O3,73.29
六盘水,PM10,52.27
六盘水,PM2.5,30.1
六盘水,SO2,11.42
兰州,AQI,88.42
兰州,CO,0.72
兰州,NO2,33.46
兰州,O3,63.43
兰州,PM10,130.32
兰州,PM2.5,46.35
兰州,SO2,11.53
兰州新区,AQI,101.76
兰州新区,CO,0.45
兰州新区,NO2,14.65
兰州新区,O3,79.02
兰州新区,PM10,148.22
兰州新区,PM2.5,51.43
兰州新区,SO2,13.84
兴安盟,AQI,66.89
兴安盟,CO,0.56
兴安盟,NO2,12.24
兴安盟,O3,71.46
兴安盟,PM10,70.29
兴安盟,PM2.5,44.85
