city,type,value
七台河,AQI,46.5
七台河,CO,0.47
七台河,NO2,30.75
七台河,O3,56.67
七台河,PM10,50.46
七台河,PM2.5,16.5
七台河,SO2,9.79
三亚,AQI,22.83
三亚,CO,0.48
三亚,NO2,6.25
三亚,O3,38.5
三亚,PM10,22.83
三亚,PM2.5,9.04
三亚,SO2,4.96
三明,AQI,31.08
三明,CO,0.88
三明,NO2,12.58
三明,O3,32.79
三明,PM10,31.0
三明,PM2.5,16.71
三明,SO2,8.71
三门峡,AQI,26.83
三门峡,CO,1.04
三门峡,NO2,12.29
三门峡,O3,71.12
三门峡,PM10,23.29
三门峡,PM2.5,14.38
三门峡,SO2,4.54
上海,AQI,27.46
上海,CO,0.58
上海,NO2,36.96
上海,O3,30.58
上海,PM10,27.08
上海,PM2.5,14.96
上海,SO2,8.29
上饶,AQI,28.12
上饶,CO,0.56
上饶,NO2,6.42
上饶,O3,36.25
上饶,PM10,27.71
上饶,PM2.5,14.88
上饶,SO2,10.75
东莞,AQI,25.79
东莞,CO,0.47
东莞,NO2,25.62
东莞,O3,37.79
东莞,PM10,24.58
东莞,PM2.5,15.04
东莞,SO2,6.5
东营,AQI,90.04
东营,CO,0.88
东营,NO2,45.71
东营,O3,101.0
东营,PM10,99.67
东营,PM2.5,65.12
东营,SO2,15.5
中卫,AQI,29.17
中卫,CO,0.81
中卫,NO2,17.75
中卫,O3,62.88
中卫,PM10,24.0
中卫,PM2.5,19.21
中卫,SO2,9.0
中山,AQI,17.58
中山,CO,0.51
中山,NO2,10.92
中山,O3,28.62
中山,PM10,17.58
中山,PM2.5,8.33
中山,SO2,5.12
临夏州,AQI,33.12
临夏州,CO,0.79
临夏州,NO2,9.38
临夏州,O3,59.29
临夏州,PM10,32.04
临夏州,PM2.5,20.92
临夏州,SO2,12.88
临安,AQI,22.92
临安,CO,0.42
临安,NO2,15.21
临安,O3,41.96
临安,PM10,22.33
临安,PM2.5,7.54
临安,SO2,5.79
临汾,AQI,41.92
临汾,CO,1.52
临汾,NO2,36.46
临汾,O3,37.29
临汾,PM10,37.21
临汾,PM2.5,28.5
临汾,SO2,5.83
临沂,AQI,51.83
临沂,CO,0.47
临沂,NO2,35.38
临沂,O3,69.08
临沂,PM10,60.08
临沂,PM2.5,18.79
临沂,SO2,13.88
临沧,AQI,29.25
临沧,CO,0.92
临沧,NO2,13.29
临沧,O3,38.04
临沧,PM10,28.96
临沧,PM2.5,16.62
临沧,SO2,8.12
丹东,AQI,42.54
丹东,CO,0.75
丹东,NO2,22.79
丹东,O3,56.62
丹东,PM10,44.04
丹东,PM2.5,21.25
丹东,SO2,13.12
丽水,AQI,26.5
丽水,CO,0.45
丽水,NO2,16.71
丽水,O3,34.54
丽水,PM10,26.04
丽水,PM2.5,10.38
丽水,SO2,5.92
丽江,AQI,30.38
丽江,CO,0.97
丽江,NO2,11.79
丽江,O3,29.67
丽江,PM10,29.54
丽江,PM2.5,17.79
丽江,SO2,8.92
义乌,AQI,33.67
义乌,CO,0.6
义乌,NO2,23.33
义乌,O3,51.67
义乌,PM10,29.0
义乌,PM2.5,17.25
义乌,SO2,5.12
乌兰察布,AQI,46.92
乌兰察布,CO,0.5
乌兰察布,NO2,43.12
乌兰察布,O3,57.88
乌兰察布,PM10,46.54
乌兰察布,PM2.5,23.54
乌兰察布,SO2,21.42
乌海,AQI,70.04
乌海,CO,1.17
乌海,NO2,32.25
乌海,O3,72.67
乌海,PM10,85.17
乌海,PM2.5,49.25
乌海,SO2,41.08
乌鲁木齐,AQI,69.42
乌鲁木齐,CO,0.82
乌鲁木齐,NO2,39.92
乌鲁木齐,O3,49.21
乌鲁木齐,PM10,90.33
乌鲁木齐,PM2.5,24.04
乌鲁木齐,SO2,11.54
乐山,AQI,54.54
乐山,CO,0.88
乐山,NO2,20.62
乐山,O3,44.54
乐山,PM10,52.96
乐山,PM2.5,38.92
乐山,SO2,5.88
九江,AQI,25.21
九江,CO,0.52
九江,NO2,16.04
九江,O3,35.08
九江,PM10,25.09
九江,PM2.5,10.0
九江,SO2,11.08
乳山,AQI,44.54
乳山,CO,0.79
乳山,NO2,31.39
乳山,O3,91.74
乳山,PM10,39.96
乳山,PM2.5,22.17
乳山,SO2,12.04
云浮,AQI,20.04
云浮,CO,0.51
云浮,NO2,15.46
云浮,O3,25.12
云浮,PM10,19.74
