city,type,value
七台河,AQI,113.04
七台河,CO,1.5
七台河,NO2,45.17
七台河,O3,23.71
七台河,PM10,121.65
七台河,PM2.5,84.08
七台河,SO2,14.5
三亚,AQI,26.54
三亚,CO,0.6
三亚,NO2,16.71
三亚,O3,21.86
三亚,PM10,26.21
三亚,PM2.5,13.21
三亚,SO2,1.83
三明,AQI,18.33
三明,CO,1.4
三明,NO2,24.21
三明,O3,19.67
三明,PM10,16.05
三明,PM2.5,9.54
三明,SO2,10.25
三门峡,AQI,62.33
三门峡,CO,0.65
三门峡,NO2,15.79
三门峡,O3,77.08
三门峡,PM10,71.75
三门峡,PM2.5,19.88
三门峡,SO2,12.12
上海,AQI,124.33
上海,CO,1.47
上海,NO2,52.33
上海,O3,39.29
上海,PM10,95.82
上海,PM2.5,93.79
上海,SO2,13.08
上饶,AQI,51.5
上饶,CO,1.28
上饶,NO2,27.96
上饶,O3,23.38
上饶,PM10,52.0
上饶,PM2.5,36.17
上饶,SO2,19.75
东莞,AQI,33.38
东莞,CO,1.23
东莞,NO2,33.38
东莞,O3,9.58
东莞,PM10,35.33
东莞,PM2.5,23.5
东莞,SO2,7.83
东营,AQI,101.96
东营,CO,0.86
东营,NO2,27.42
东营,O3,42.92
东营,PM10,134.54
东营,PM2.5,50.58
东营,SO2,21.04
中卫,AQI,73.38
中卫,CO,0.71
中卫,NO2,16.0
中卫,O3,78.54
中卫,PM10,96.42
中卫,PM2.5,26.25
中卫,SO2,18.5
中山,AQI,30.08
中山,CO,1.32
中山,NO2,39.67
中山,O3,4.46
中山,PM10,30.41
中山,PM2.5,19.0
中山,SO2,5.29
临夏州,AQI,53.25
临夏州,CO,1.6
临夏州,NO2,27.92
临夏州,O3,53.21
临夏州,PM10,61.0
临夏州,PM2.5,29.96
临夏州,SO2,31.0
临安,AQI,67.08
临安,CO,0.87
临安,NO2,14.29
临安,O3,68.5
临安,PM10,71.22
临安,PM2.5,46.29
临安,SO2,10.46
临汾,AQI,43.67
临汾,CO,0.94
临汾,NO2,14.17
临汾,O3,61.25
临汾,PM10,44.25
临汾,PM2.5,15.71
临汾,SO2,40.58
临沂,AQI,115.88
临沂,CO,1.18
临沂,NO2,37.12
临沂,O3,39.29
临沂,PM10,127.12
临沂,PM2.5,73.92
临沂,SO2,20.62
临沧,AQI,42.54
临沧,CO,1.23
临沧,NO2,26.46
临沧,O3,54.38
临沧,PM10,43.08
临沧,PM2.5,22.79
临沧,SO2,7.92
丹东,AQI,85.0
丹东,CO,1.52
丹东,NO2,39.83
丹东,O3,31.42
丹东,PM10,87.79
丹东,PM2.5,62.12
丹东,SO2,38.21
丽水,AQI,25.25
丽水,CO,1.56
丽水,NO2,29.88
丽水,O3,14.29
丽水,PM10,21.38
丽水,PM2.5,11.92
丽水,SO2,4.79
丽江,AQI,42.79
丽江,CO,0.62
丽江,NO2,25.92
丽江,O3,65.83
丽江,PM10,45.55
丽江,PM2.5,18.58
丽江,SO2,11.5
义乌,AQI,47.67
义乌,CO,1.05
义乌,NO2,39.5
义乌,O3,28.06
义乌,PM10,39.58
义乌,PM2.5,32.79
义乌,SO2,6.21
乌兰察布,AQI,44.54
乌兰察布,CO,0.34
乌兰察布,NO2,9.62
乌兰察布,O3,76.42
乌兰察布,PM10,50.5
乌兰察布,PM2.5,12.29
乌兰察布,SO2,26.29
乌海,AQI,56.5
乌海,CO,0.48
乌海,NO2,8.92
乌海,O3,80.92
乌海,PM10,62.71
乌海,PM2.5,21.54
乌海,SO2,5.33
乌鲁木齐,AQI,215.75
乌鲁木齐,CO,3.56
乌鲁木齐,NO2,88.46
乌鲁木齐,O3,22.75
乌鲁木齐,PM10,283.83
乌鲁木齐,PM2.5,156.58
乌鲁木齐,SO2,14.67
乐山,AQI,58.88
乐山,CO,0.7
乐山,NO2,32.29
乐山,O3,45.67
乐山,PM10,60.0
乐山,PM2.5,38.54
乐山,SO2,5.58
九江,AQI,105.79
九江,CO,1.24
九江,NO2,28.75
九江,O3,49.25
九江,PM10,81.75
九江,PM2.5,79.42
九江,SO2,19.17
乳山,AQI,62.0
乳山,CO,1.23
乳山,NO2,21.46
乳山,O3,60.79
乳山,PM10,63.09
乳山,PM2.5,40.21
乳山,SO2,11.42
云浮,AQI,26.71
云浮,CO,1.0
云浮,NO2,27.58
云浮,O3,16.21
云浮,PM10,22.84
云浮,PM2.5,18.29
云浮,SO2,8.33
五家渠,AQI,426.54
五家渠,CO,5.17
五家渠,NO2,113.29
五家渠,O3,13.94
五家渠,PM10,544.58
五家渠,PM2.5,357.21
五家渠,SO2,21.21
亳州,AQI,122.67
亳州,CO,0.68
亳州,NO2,27.83
亳州,O3,70.75
亳州,PM10,116.25
亳州,PM2.5,81.38
亳州,SO2,15.33
伊春,AQI,63.17
伊春,CO,0.63
伊春,NO2,29.96
伊春,O3,36.58
伊春,PM10,62.33
伊春,PM2.5,45.88
伊春,SO2,12.62
伊犁哈萨克州,AQI,213.29
伊犁哈萨克州,CO,8.26
伊犁哈萨克州,NO2,94.04
伊犁哈萨克州,O3,19.5
伊犁哈萨克州,PM10,211.25
伊犁哈萨克州,PM2.5,170.92
伊犁哈萨克州,SO2,67.79
佛山,AQI,30.29
佛山,CO,1.2
佛山,NO2,34.38
佛山,O3,12.5
佛山,PM10,29.58
佛山,PM2.5,18.42
佛山,SO2,7.42
佳木斯,AQI,78.46
佳木斯,CO,0.75
佳木斯,NO2,32.96
佳木斯,O3,43.96
佳木斯,PM10,76.54
佳木斯,PM2.5,57.46
佳木斯,SO2,16.62
保定,AQI,92.75
保定,CO,0.82
保定,NO2,29.33
保定,O3,57.5
保定,PM10,101.42
保定,PM2.5,52.12
保定,SO2,13.42
保山,AQI,30.21
保山,CO,0.64
保山,NO2,12.38
保山,O3,65.62
保山,PM10,28.08
保山,PM2.5,15.67
保山,SO2,10.25
信阳,AQI,85.04
信阳,CO,1.07
信阳,NO2,35.33
信阳,O3,76.04
信阳,PM10,89.38
信阳,PM2.5,59.88
信阳,SO2,10.0
克州,AQI,109.92
克州,CO,1.18
克州,NO2,16.92
克州,O3,56.79
克州,PM10,169.33
克州,PM2.5,37.42
克州,SO2,3.04
克拉玛依,AQI,135.79
克拉玛依,CO,1.15
克拉玛依,NO2,40.83
克拉玛依,O3,26.71
克拉玛依,PM10,139.08
克拉玛依,PM2.5,103.29
克拉玛依,SO2,14.96
六安,AQI,86.67
六安,CO,0.64
六安,NO2,19.08
六安,O3,95.08
六安,PM10,82.46
六安,PM2.5,58.42
六安,SO2,9.96
六盘水,AQI,45.83
六盘水,CO,1.05
六盘水,NO2,20.46
六盘水,O3,50.92
六盘水,PM10,48.0
六盘水,PM2.5,27.38
六盘水,SO2,26.29
兰州,AQI,86.04
兰州,CO,1.76
兰州,NO2,68.46
兰州,O3,36.08
兰州,PM10,119.5
兰州,PM2.5,54.83
兰州,SO2,29.67
兴安盟,AQI,24.25
兴安盟,CO,0.34
兴安盟,NO2,5.21
兴安盟,O3,63.38
兴安盟,PM10,19.17
兴安盟,PM2.5,8.0
兴安盟,SO2,9.54
内江,AQI,50.38
内江,CO,0.54
内江,NO2,26.33
内江,O3,63.67
内江,PM10,53.04
内江,PM2.5,28.38
内江,SO2,11.79
凉山州,AQI,29.33
凉山州,CO,0.88
凉山州,NO2,16.54
凉山州,O3,70.92
凉山州,PM10,27.46
凉山州,PM2.5,13.54
凉山州,SO2,18.88
包头,AQI,82.17
包头,CO,1.22
包头,NO2,24.17
包头,O3,47.5
包头,PM10,113.62
包头,PM2.5,21.58
包头,SO2,26.5
北京,AQI,51.04
北京,CO,0.34
北京,NO2,11.83
北京,O3,60.29
北京,PM10,58.08
北京,PM2.5,12.75
北京,SO2,4.29
北海,AQI,22.62
北海,CO,1.23
北海,NO2,14.92
北海,O3,32.62
北海,PM10,18.38
北海,PM2.5,13.62
北海,SO2,7.12
十堰,AQI,55.04
十堰,CO,0.99
十堰,NO2,28.96
十堰,O3,64.96
十堰,PM10,48.67
十堰,PM2.5,36.21
十堰,SO2,14.12
南京,AQI,149.33
南京,CO,1.0
南京,NO2,33.67
南京,O3,66.83
南京,PM10,134.33
