city,type,value
七台河,AQI,54.22
七台河,CO,0.5
七台河,NO2,30.62
七台河,O3,42.89
七台河,PM10,66.13
七台河,PM2.5,18.58
七台河,SO2,12.49
三亚,AQI,40.25
三亚,CO,0.6
三亚,NO2,11.32
三亚,O3,84.22
三亚,PM10,40.21
三亚,PM2.5,22.19
三亚,SO2,3.9
三明,AQI,46.52
三明,CO,0.92
三明,NO2,25.02
三明,O3,55.28
三明,PM10,44.25
三明,PM2.5,29.25
三明,SO2,11.07
三门峡,AQI,79.47
三门峡,CO,0.72
三门峡,NO2,46.41
三门峡,O3,48.85
三门峡,PM10,92.54
三门峡,PM2.5,46.84
三门峡,SO2,12.2
上海,AQI,47.57
上海,CO,0.55
上海,NO2,40.75
上海,O3,78.41
上海,PM10,47.19
上海,PM2.5,25.36
上海,SO2,8.24
上饶,AQI,59.35
上饶,CO,0.89
上饶,NO2,22.45
上饶,O3,70.56
上饶,PM10,66.48
上饶,PM2.5,36.79
上饶,SO2,22.66
东莞,AQI,55.66
东莞,CO,0.77
东莞,NO2,37.91
东莞,O3,67.89
东莞,PM10,53.92
东莞,PM2.5,37.55
东莞,SO2,10.3
东营,AQI,71.96
东营,CO,0.64
东营,NO2,47.82
东营,O3,64.16
东营,PM10,90.29
东营,PM2.5,40.92
东营,SO2,16.94
中卫,AQI,64.88
中卫,CO,0.8
中卫,NO2,28.3
中卫,O3,56.37
中卫,PM10,73.61
中卫,PM2.5,36.5
中卫,SO2,17.15
中山,AQI,56.61
中山,CO,0.69
中山,NO2,35.45
中山,O3,73.12
中山,PM10,53.04
中山,PM2.5,34.55
中山,SO2,9.69
临夏州,AQI,70.37
临夏州,CO,1.02
临夏州,NO2,19.32
临夏州,O3,52.83
临夏州,PM10,83.33
临夏州,PM2.5,45.13
临夏州,SO2,20.86
临安,AQI,62.85
临安,CO,0.71
临安,NO2,35.46
临安,O3,58.9
临安,PM10,76.16
临安,PM2.5,34.73
临安,SO2,7.08
临汾,AQI,71.11
临汾,CO,1.11
临汾,NO2,45.54
临汾,O3,55.01
临汾,PM10,85.63
临汾,PM2.5,39.45
临汾,SO2,17.76
临沂,AQI,85.78
临沂,CO,0.68
临沂,NO2,47.66
临沂,O3,63.2
临沂,PM10,115.31
临沂,PM2.5,47.75
临沂,SO2,16.79
临沧,AQI,28.89
临沧,CO,0.73
临沧,NO2,12.16
临沧,O3,32.94
临沧,PM10,27.75
临沧,PM2.5,16.56
临沧,SO2,10.08
丹东,AQI,42.01
丹东,CO,0.8
丹东,NO2,25.4
丹东,O3,41.15
丹东,PM10,43.49
丹东,PM2.5,23.87
丹东,SO2,13.73
丽水,AQI,46.72
丽水,CO,0.58
丽水,NO2,24.37
丽水,O3,63.7
丽水,PM10,46.65
丽水,PM2.5,29.1
丽水,SO2,7.89
丽江,AQI,28.25
丽江,CO,0.74
丽江,NO2,11.36
丽江,O3,50.79
丽江,PM10,27.74
丽江,PM2.5,13.91
丽江,SO2,6.6
义乌,AQI,53.41
义乌,CO,0.76
义乌,NO2,43.83
义乌,O3,59.78
义乌,PM10,56.39
义乌,PM2.5,33.98
义乌,SO2,9.4
乌兰察布,AQI,38.8
乌兰察布,CO,0.49
乌兰察布,NO2,29.96
乌兰察布,O3,59.29
乌兰察布,PM10,37.27
乌兰察布,PM2.5,21.74
乌兰察布,SO2,21.1
乌海,AQI,63.16
乌海,CO,0.93
乌海,NO2,32.4
乌海,O3,50.84
乌海,PM10,77.19
乌海,PM2.5,34.45
乌海,SO2,27.28
乌鲁木齐,AQI,65.14
乌鲁木齐,CO,0.92
乌鲁木齐,NO2,43.16
乌鲁木齐,O3,33.09
乌鲁木齐,PM10,82.74
乌鲁木齐,PM2.5,29.07
乌鲁木齐,SO2,9.67
乐山,AQI,53.38
乐山,CO,0.83
乐山,NO2,30.69
乐山,O3,22.92
乐山,PM10,58.38
乐山,PM2.5,36.22
乐山,SO2,7.51
九江,AQI,76.57
九江,CO,0.7
九江,NO2,34.2
九江,O3,73.44
九江,PM10,79.52
九江,PM2.5,46.56
九江,SO2,15.38
乳山,AQI,44.39
乳山,CO,0.78
乳山,NO2,29.31
乳山,O3,75.49
乳山,PM10,42.18
乳山,PM2.5,21.43
乳山,SO2,8.08
云浮,AQI,56.38
云浮,CO,0.79
云浮,NO2,37.54
云浮,O3,49.42
云浮,PM10,61.18
云浮,PM2.5,35.49
云浮,SO2,21.66
五家渠,AQI,62.74
五家渠,CO,1.01
五家渠,NO2,32.8
五家渠,O3,33.95
五家渠,PM10,78.35
五家渠,PM2.5,32.06
五家渠,SO2,11.55
亳州,AQI,77.6
亳州,CO,0.69
亳州,NO2,39.28
亳州,O3,71.21
亳州,PM10,92.28
亳州,PM2.5,45.17
亳州,SO2,12.14
伊春,AQI,37.15
伊春,CO,0.38
伊春,NO2,18.26
伊春,O3,35.81
伊春,PM10,40.1
伊春,PM2.5,15.45
伊春,SO2,5.85
伊犁哈萨克州,AQI,62.86
伊犁哈萨克州,CO,1.0
伊犁哈萨克州,NO2,30.97
伊犁哈萨克州,O3,33.6
伊犁哈萨克州,PM10,77.46
伊犁哈萨克州,PM2.5,34.01
伊犁哈萨克州,SO2,10.12
佛山,AQI,59.82
佛山,CO,0.77
佛山,NO2,43.11
佛山,O3,66.4
佛山,PM10,65.04
佛山,PM2.5,36.28
佛山,SO2,12.65
佳木斯,AQI,42.81
佳木斯,CO,0.48
佳木斯,NO2,22.87
佳木斯,O3,35.91
佳木斯,PM10,48.63
佳木斯,PM2.5,18.89
佳木斯,SO2,7.1
保定,AQI,92.81
保定,CO,0.8
保定,NO2,57.46
保定,O3,39.76
保定,PM10,115.4
保定,PM2.5,61.98
保定,SO2,17.15
保山,AQI,27.43
保山,CO,0.56
保山,NO2,10.69
保山,O3,44.91
保山,PM10,27.2
保山,PM2.5,12.84
保山,SO2,6.16
信阳,AQI,66.89
信阳,CO,0.58
信阳,NO2,30.89
信阳,O3,79.34
信阳,PM10,72.24
信阳,PM2.5,40.31
信阳,SO2,7.97
克州,AQI,81.96
克州,CO,0.69
克州,NO2,12.57
克州,O3,67.09
克州,PM10,113.82
克州,PM2.5,32.56
克州,SO2,2.99
克拉玛依,AQI,49.93
克拉玛依,CO,0.74
克拉玛依,NO2,22.82
克拉玛依,O3,45.31
克拉玛依,PM10,55.88
克拉玛依,PM2.5,14.34
克拉玛依,SO2,7.25
六安,AQI,69.49
六安,CO,0.6
六安,NO2,36.47
六安,O3,70.87
六安,PM10,83.76
六安,PM2.5,41.03
六安,SO2,5.68
六盘水,AQI,37.02
六盘水,CO,0.75
六盘水,NO2,23.91
六盘水,O3,47.25
六盘水,PM10,37.77
六盘水,PM2.5,21.92
六盘水,SO2,15.36
兰州,AQI,70.42
兰州,CO,0.87
兰州,NO2,53.83
兰州,O3,40.59
兰州,PM10,90.93
兰州,PM2.5,38.28
兰州,SO2,16.19
兴安盟,AQI,40.31
兴安盟,CO,0.48
兴安盟,NO2,17.64
兴安盟,O3,38.71
兴安盟,PM10,43.64
兴安盟,PM2.5,21.54
兴安盟,SO2,5.05
内江,AQI,42.82
内江,CO,0.86
内江,NO2,26.39
内江,O3,33.56
内江,PM10,44.08
内江,PM2.5,27.75
内江,SO2,5.06
凉山州,AQI,30.97
凉山州,CO,0.78
凉山州,NO2,18.86
凉山州,O3,43.08
凉山州,PM10,29.82
凉山州,PM2.5,19.34
凉山州,SO2,17.07
包头,AQI,64.9
包头,CO,0.94
包头,NO2,42.27
包头,O3,40.57
包头,PM10,75.83
包头,PM2.5,37.73
包头,SO2,20.47
北京,AQI,67.44
北京,CO,0.67
北京,NO2,44.71
北京,O3,40.05
北京,PM10,61.98
北京,PM2.5,41.72
北京,SO2,4.33
北海,AQI,48.17
北海,CO,0.99
北海,NO2,13.94
北海,O3,86.58
北海,PM10,50.57
北海,PM2.5,28.94
北海,SO2,10.54
十堰,AQI,50.94
十堰,CO,0.79
十堰,NO2,27.64
十堰,O3,51.55
十堰,PM10,54.41
十堰,PM2.5,29.5
十堰,SO2,14.39
南京,AQI,62.62
南京,CO,0.56
南京,NO2,44.28
南京,O3,67.26
南京,PM10,71.64
南京,PM2.5,34.28
南京,SO2,8.01
南充,AQI,59.15
南充,CO,0.66
南充,NO2,30.79
南充,O3,44.24
南充,PM10,60.73
南充,PM2.5,41.41
南充,SO2,7.23
南宁,AQI,54.91
南宁,CO,0.96
南宁,NO2,39.96
南宁,O3,47.47
南宁,PM10,63.12
南宁,PM2.5,34.38
南宁,SO2,11.51
南平,AQI,40.72
南平,CO,0.75
南平,NO2,20.2
南平,O3,55.96
南平,PM10,38.63
南平,PM2.5,26.32
南平,SO2,9.64
南昌,AQI,59.61
南昌,CO,0.82
南昌,NO2,36.24
南昌,O3,75.29
南昌,PM10,68.73
南昌,PM2.5,29.3
南昌,SO2,10.74
南通,AQI,60.51
南通,CO,0.5
南通,NO2,32.09
南通,O3,75.62
南通,PM10,59.67
南通,PM2.5,38.7
南通,SO2,15.78
南阳,AQI,71.72
南阳,CO,0.84
南阳,NO2,43.53
南阳,O3,71.44
南阳,PM10,89.36
南阳,PM2.5,42.38
南阳,SO2,9.16
博州,AQI,52.79
博州,CO,0.56
博州,NO2,20.35
博州,O3,31.99
博州,PM10,61.24
博州,PM2.5,21.06
博州,SO2,8.69
即墨,AQI,56.01
即墨,CO,0.58
即墨,NO2,38.02
即墨,O3,65.44
即墨,PM10,65.15
即墨,PM2.5,25.81
即墨,SO2,8.28
厦门,AQI,46.08
厦门,CO,0.57
厦门,NO2,24.99
厦门,O3,91.58
厦门,PM10,48.61
厦门,PM2.5,24.08
厦门,SO2,6.83
双鸭山,AQI,39.14
双鸭山,CO,0.83
双鸭山,NO2,19.65
双鸭山,O3,45.59
双鸭山,PM10,41.59
双鸭山,PM2.5,17.4
双鸭山,SO2,7.19
句容,AQI,73.95
句容,CO,0.62
句容,NO2,38.57
句容,O3,64.16
句容,PM10,89.42
句容,PM2.5,41.42
句容,SO2,10.61
台州,AQI,48.05
台州,CO,0.52
台州,NO2,25.78
台州,O3,75.96
台州,PM10,51.89
台州,PM2.5,25.76
台州,SO2,6.73
合肥,AQI,67.76
合肥,CO,0.71
合肥,NO2,52.06
合肥,O3,62.77
合肥,PM10,76.23
合肥,PM2.5,39.67
合肥,SO2,8.13
吉安,AQI,61.53
吉安,CO,0.69
吉安,NO2,24.31
吉安,O3,72.52
吉安,PM10,69.98
吉安,PM2.5,38.3
吉安,SO2,23.41
吉林,AQI,41.82
吉林,CO,0.68
吉林,NO2,28.09
吉林,O3,37.53
吉林,PM10,45.33
吉林,PM2.5,21.7
吉林,SO2,11.03
吐鲁番地区,AQI,89.28
吐鲁番地区,CO,0.94
吐鲁番地区,NO2,35.23
吐鲁番地区,O3,39.06
吐鲁番地区,PM10,133.46
吐鲁番地区,PM2.5,41.0
吐鲁番地区,SO2,7.09
吕梁,AQI,67.3
吕梁,CO,0.93
吕梁,NO2,43.12
吕梁,O3,34.65
吕梁,PM10,78.19
吕梁,PM2.5,34.62
吕梁,SO2,21.5
吴忠,AQI,59.67
吴忠,CO,0.41
吴忠,NO2,27.57
吴忠,O3,47.32
吴忠,PM10,70.07
吴忠,PM2.5,30.14
吴忠,SO2,11.41
吴江,AQI,65.42
吴江,CO,0.75
吴江,NO2,41.26
吴江,O3,77.93
吴江,PM10,67.72
吴江,PM2.5,37.73
吴江,SO2,9.77
周口,AQI,92.47
周口,CO,0.92
周口,NO2,44.22
周口,O3,71.29
周口,PM10,115.93
周口,PM2.5,56.75
周口,SO2,16.38
呼伦贝尔,AQI,28.0
呼伦贝尔,CO,0.31
呼伦贝尔,NO2,12.97
呼伦贝尔,O3,46.46
呼伦贝尔,PM10,27.65
呼伦贝尔,PM2.5,15.03
呼伦贝尔,SO2,2.9
呼和浩特,AQI,60.53
呼和浩特,CO,0.96
呼和浩特,NO2,42.45
呼和浩特,O3,37.22
呼和浩特,PM10,70.92
呼和浩特,PM2.5,32.13
呼和浩特,SO2,13.69
和田地区,AQI,107.5
和田地区,CO,0.91
和田地区,NO2,33.52
和田地区,O3,41.71
和田地区,PM10,165.99
和田地区,PM2.5,43.3
和田地区,SO2,16.7
咸宁,AQI,58.03
咸宁,CO,0.8
咸宁,NO2,24.89
咸宁,O3,74.23
咸宁,PM10,60.12
咸宁,PM2.5,33.4
咸宁,SO2,7.57
咸阳,AQI,89.08
咸阳,CO,0.99
咸阳,NO2,59.96
咸阳,O3,37.99
咸阳,PM10,102.56
咸阳,PM2.5,57.52
咸阳,SO2,10.4
哈密地区,AQI,60.56
哈密地区,CO,0.94
哈密地区,NO2,38.84
哈密地区,O3,23.84
哈密地区,PM10,72.16
哈密地区,PM2.5,25.02
哈密地区,SO2,9.37
哈尔滨,AQI,43.99
哈尔滨,CO,0.62
哈尔滨,NO2,33.36
哈尔滨,O3,38.17
哈尔滨,PM10,48.34
哈尔滨,PM2.5,22.26
哈尔滨,SO2,11.0
唐山,AQI,81.47
唐山,CO,1.49
唐山,NO2,58.82
唐山,O3,38.86
唐山,PM10,102.68
唐山,PM2.5,53.56
唐山,SO2,31.88
商丘,AQI,86.48
商丘,CO,0.72
商丘,NO2,45.27
商丘,O3,66.59
商丘,PM10,104.38
商丘,PM2.5,51.66
商丘,SO2,11.15
商洛,AQI,51.24
商洛,CO,0.51
商洛,NO2,29.37
商洛,O3,56.33
商洛,PM10,54.48
商洛,PM2.5,27.72
商洛,SO2,11.66
喀什地区,AQI,128.84
喀什地区,CO,0.86
喀什地区,NO2,46.28
喀什地区,O3,47.1
喀什地区,PM10,196.18
喀什地区,PM2.5,67.76
喀什地区,SO2,8.2
嘉兴,AQI,49.64
嘉兴,CO,0.7
嘉兴,NO2,37.59
嘉兴,O3,67.1
嘉兴,PM10,53.55
嘉兴,PM2.5,28.74
嘉兴,SO2,6.59
嘉峪关,AQI,91.96
嘉峪关,CO,0.58
嘉峪关,NO2,30.45
嘉峪关,O3,64.18
嘉峪关,PM10,131.52
嘉峪关,PM2.5,36.99
嘉峪关,SO2,11.62
四平,AQI,45.8
四平,CO,0.67
四平,NO2,28.52
四平,O3,42.54
四平,PM10,50.45
四平,PM2.5,24.29
四平,SO2,6.91
固原,AQI,60.01
固原,CO,0.76
固原,NO2,32.89
固原,O3,51.62
固原,PM10,71.19
固原,PM2.5,25.31
固原,SO2,8.43
塔城地区,AQI,39.03
塔城地区,CO,0.76
塔城地区,NO2,12.95
塔城地区,O3,80.2
塔城地区,PM10,39.2
塔城地区,PM2.5,7.95
塔城地区,SO2,4.64
大兴安岭地区,AQI,29.13
大兴安岭地区,CO,0.4
大兴安岭地区,NO2,11.05
大兴安岭地区,O3,49.61
大兴安岭地区,PM10,30.71
大兴安岭地区,PM2.5,14.89
大兴安岭地区,SO2,14.64
大同,AQI,60.43
大同,CO,1.65
大同,NO2,31.65
大同,O3,42.86
大同,PM10,76.19
大同,PM2.5,28.01
大同,SO2,25.67
大庆,AQI,37.58
大庆,CO,0.51
大庆,NO2,20.02
大庆,O3,44.36
大庆,PM10,40.06
大庆,PM2.5,18.03
大庆,SO2,7.99
大理州,AQI,24.69
大理州,CO,0.67
大理州,NO2,13.81
大理州,O3,52.79
大理州,PM10,22.91
大理州,PM2.5,9.42
大理州,SO2,4.73
大连,AQI,42.87
大连,CO,0.68
大连,NO2,24.96
大连,O3,72.19
大连,PM10,45.27
大连,PM2.5,23.81
大连,SO2,7.56
天水,AQI,58.77
天水,CO,0.53
天水,NO2,34.47
天水,O3,41.67
天水,PM10,68.98
天水,PM2.5,29.38
天水,SO2,13.03
天津,AQI,70.57
天津,CO,0.92
天津,NO2,53.48
天津,O3,42.44
天津,PM10,72.87
天津,PM2.5,43.88
天津,SO2,12.14
太仓,AQI,55.31
太仓,CO,0.7
太仓,NO2,47.02
太仓,O3,78.12
太仓,PM10,56.94
太仓,PM2.5,34.18
太仓,SO2,12.55
太原,AQI,86.9
太原,CO,0.84
太原,NO2,55.49
太原,O3,36.74
太原,PM10,119.03
太原,PM2.5,45.69
太原,SO2,16.04
威海,AQI,38.21
威海,CO,0.42
威海,NO2,15.46
威海,O3,87.41
威海,PM10,37.94
威海,PM2.5,16.77
威海,SO2,5.79
娄底,AQI,56.83
娄底,CO,1.46
娄底,NO2,24.87
娄底,O3,75.02
娄底,PM10,65.14
娄底,PM2.5,29.45
娄底,SO2,8.68
孝感,AQI,64.17
孝感,CO,0.89
孝感,NO2,23.82
孝感,O3,78.34
孝感,PM10,71.12
孝感,PM2.5,41.14
孝感,SO2,9.89
宁德,AQI,40.96
宁德,CO,0.59
宁德,NO2,20.98
宁德,O3,78.67
宁德,PM10,40.33
宁德,PM2.5,22.43
宁德,SO2,7.25
宁波,AQI,49.96
宁波,CO,0.7
宁波,NO2,41.15
宁波,O3,65.15
宁波,PM10,52.78
宁波,PM2.5,30.29
宁波,SO2,9.56
安庆,AQI,79.47
安庆,CO,0.66
安庆,NO2,25.18
安庆,O3,87.16
安庆,PM10,64.35
安庆,PM2.5,54.83
安庆,SO2,9.67
安康,AQI,52.51
安康,CO,0.7
安康,NO2,25.5
安康,O3,40.7
安康,PM10,55.46
安康,PM2.5,30.23
安康,SO2,13.75
安阳,AQI,94.69
安阳,CO,1.41
安阳,NO2,51.54
安阳,O3,51.0
安阳,PM10,116.67
安阳,PM2.5,62.67
安阳,SO2,22.03
安顺,AQI,41.86
安顺,CO,0.56
安顺,NO2,14.11
安顺,O3,53.66
安顺,PM10,38.72
安顺,PM2.5,28.45
安顺,SO2,16.13
定西,AQI,53.66
定西,CO,0.49
定西,NO2,28.3
定西,O3,50.75
定西,PM10,63.86
定西,PM2.5,25.53
定西,SO2,9.69
宜兴,AQI,52.85
宜兴,CO,1.18
宜兴,NO2,39.77
宜兴,O3,73.29
宜兴,PM10,49.5
宜兴,PM2.5,33.86
宜兴,SO2,18.53
宜宾,AQI,56.86
宜宾,CO,0.82
宜宾,NO2,32.6
宜宾,O3,29.51
宜宾,PM10,53.41
宜宾,PM2.5,40.33
宜宾,SO2,13.42
宜昌,AQI,55.33
宜昌,CO,0.83
宜昌,NO2,37.0
宜昌,O3,49.69
宜昌,PM10,60.67
宜昌,PM2.5,32.4
宜昌,SO2,10.14
宜春,AQI,52.88
宜春,CO,0.87
宜春,NO2,24.16
宜春,O3,64.4
宜春,PM10,57.25
宜春,PM2.5,31.83
宜春,SO2,15.23
宝鸡,AQI,67.04
宝鸡,CO,0.67
宝鸡,NO2,44.48
宝鸡,O3,33.11
宝鸡,PM10,77.26
宝鸡,PM2.5,38.66
宝鸡,SO2,7.18
宣城,AQI,60.1
宣城,CO,0.57
宣城,NO2,33.48
宣城,O3,81.45
宣城,PM10,64.25
宣城,PM2.5,37.47
宣城,SO2,10.48
宿州,AQI,81.09
宿州,CO,0.65
宿州,NO2,47.89
宿州,O3,72.84
宿州,PM10,95.81
宿州,PM2.5,51.65
宿州,SO2,15.62
宿迁,AQI,76.73
宿迁,CO,0.79
宿迁,NO2,36.28
宿迁,O3,73.84
宿迁,PM10,73.87
宿迁,PM2.5,51.83
宿迁,SO2,12.77
富阳,AQI,60.66
富阳,CO,0.85
富阳,NO2,36.44
富阳,O3,63.1
富阳,PM10,71.39
富阳,PM2.5,36.35
富阳,SO2,9.31
寿光,AQI,74.23
寿光,CO,0.89
寿光,NO2,40.8
寿光,O3,52.14
寿光,PM10,92.63
寿光,PM2.5,44.27
寿光,SO2,18.29
山南,AQI,30.49
山南,CO,0.29
山南,NO2,8.46
山南,O3,79.04
山南,PM10,21.97
山南,PM2.5,7.94
山南,SO2,4.5
岳阳,AQI,62.52
岳阳,CO,0.86
岳阳,NO2,27.07
岳阳,O3,66.91
岳阳,PM10,70.37
岳阳,PM2.5,40.76
岳阳,SO2,11.35
崇左,AQI,48.13
崇左,CO,0.72
崇左,NO2,19.04
崇左,O3,49.28
崇左,PM10,54.91
崇左,PM2.5,26.53
崇左,SO2,10.49
巴中,AQI,52.45
巴中,CO,0.66
巴中,NO2,25.76
巴中,O3,25.52
巴中,PM10,57.45
巴中,PM2.5,33.65
巴中,SO2,4.3
巴彦淖尔,AQI,65.18
巴彦淖尔,CO,0.69
巴彦淖尔,NO2,29.1
巴彦淖尔,O3,55.13
巴彦淖尔,PM10,76.55
巴彦淖尔,PM2.5,37.66
巴彦淖尔,SO2,12.47
常州,AQI,64.21
常州,CO,0.66
常州,NO2,48.35
常州,O3,70.81
常州,PM10,67.81
常州,PM2.5,43.24
常州,SO2,13.97
常德,AQI,62.3
常德,CO,0.83
常德,NO2,31.27
常德,O3,66.65
常德,PM10,62.35
常德,PM2.5,41.51
常德,SO2,12.43
常熟,AQI,60.84
常熟,CO,0.68
常熟,NO2,39.8
常熟,O3,80.87
常熟,PM10,57.69
常熟,PM2.5,39.24
常熟,SO2,15.62
平凉,AQI,57.78
平凉,CO,0.45
平凉,NO2,38.62
平凉,O3,43.08
平凉,PM10,65.45
平凉,PM2.5,29.02
平凉,SO2,8.95
平度,AQI,62.23
平度,CO,0.65
平度,NO2,34.61
平度,O3,70.86
平度,PM10,72.41
平度,PM2.5,32.25
平度,SO2,8.38
平顶山,AQI,83.74
平顶山,CO,0.81
平顶山,NO2,49.3
平顶山,O3,61.15
平顶山,PM10,101.54
平顶山,PM2.5,54.94
平顶山,SO2,26.31
广元,AQI,44.17
广元,CO,0.62
广元,NO2,32.39
广元,O3,31.05
广元,PM10,46.04
广元,PM2.5,24.86
广元,SO2,13.95
广安,AQI,54.92
广安,CO,0.72
广安,NO2,25.33
广安,O3,32.99
广安,PM10,58.1
广安,PM2.5,36.25
广安,SO2,6.11
广州,AQI,54.92
广州,CO,0.76
广州,NO2,48.22
广州,O3,63.25
广州,PM10,56.18
广州,PM2.5,34.87
广州,SO2,10.04
庆阳,AQI,50.85
庆阳,CO,0.53
庆阳,NO2,20.11
庆阳,O3,73.41
庆阳,PM10,54.9
庆阳,PM2.5,23.43
庆阳,SO2,8.37
库尔勒,AQI,76.65
库尔勒,CO,0.56
库尔勒,NO2,24.11
库尔勒,O3,52.01
库尔勒,PM10,103.81
库尔勒,PM2.5,29.23
库尔勒,SO2,6.32
廊坊,AQI,77.77
廊坊,CO,0.93
廊坊,NO2,55.38
廊坊,O3,35.09
廊坊,PM10,90.37
廊坊,PM2.5,51.41
廊坊,SO2,8.31
延安,AQI,63.95
延安,CO,1.14
延安,NO2,46.29
延安,O3,38.54
延安,PM10,74.96
延安,PM2.5,29.13
延安,SO2,15.23
延边州,AQI,35.42
延边州,CO,0.5
延边州,NO2,21.23
延边州,O3,33.63
延边州,PM10,36.02
延边州,PM2.5,17.84
延边州,SO2,5.92
开封,AQI,95.67
开封,CO,0.88
开封,NO2,49.87
开封,O3,64.35
开封,PM10,114.32
开封,PM2.5,63.5
开封,SO2,23.53
张家口,AQI,44.37
张家口,CO,0.54
张家口,NO2,22.8
张家口,O3,59.93
张家口,PM10,49.63
张家口,PM2.5,22.56
张家口,SO2,9.9
张家港,AQI,62.38
张家港,CO,0.62
张家港,NO2,45.62
张家港,O3,72.74
张家港,PM10,72.83
张家港,PM2.5,31.12
张家港,SO2,10.45
张家界,AQI,45.34
张家界,CO,0.71
张家界,NO2,23.86
张家界,O3,53.28
张家界,PM10,46.8
张家界,PM2.5,23.09
张家界,SO2,6.48
张掖,AQI,77.24
张掖,CO,0.54
张掖,NO2,24.21
张掖,O3,62.11
张掖,PM10,91.16
张掖,PM2.5,42.78
张掖,SO2,13.36
徐州,AQI,87.73
徐州,CO,0.74
徐州,NO2,56.43
徐州,O3,57.71
徐州,PM10,112.66
徐州,PM2.5,54.11
徐州,SO2,17.41
德宏州,AQI,41.66
德宏州,CO,0.57
德宏州,NO2,15.44
德宏州,O3,29.26
德宏州,PM10,40.07
德宏州,PM2.5,26.02
德宏州,SO2,16.13
德州,AQI,79.49
德州,CO,0.55
德州,NO2,45.37
德州,O3,61.83
德州,PM10,100.64
德州,PM2.5,44.93
德州,SO2,15.26
德阳,AQI,53.75
德阳,CO,0.64
德阳,NO2,33.28
德阳,O3,37.48
德阳,PM10,61.02
德阳,PM2.5,31.41
德阳,SO2,6.97
忻州,AQI,55.54
忻州,CO,0.8
忻州,NO2,46.83
忻州,O3,35.77
忻州,PM10,60.55
忻州,PM2.5,29.48
忻州,SO2,22.43
怀化,AQI,55.95
怀化,CO,0.9
怀化,NO2,20.98
怀化,O3,61.74
怀化,PM10,64.8
怀化,PM2.5,29.58
怀化,SO2,10.94
怒江州,AQI,47.27
怒江州,CO,0.7
怒江州,NO2,17.24
怒江州,O3,30.74
怒江州,PM10,52.73
怒江州,PM2.5,21.41
怒江州,SO2,11.96
恩施州,AQI,50.08
恩施州,CO,0.79
恩施州,NO2,24.54
恩施州,O3,27.25
恩施州,PM10,54.59
恩施州,PM2.5,28.21
恩施州,SO2,6.03
惠州,AQI,48.86
惠州,CO,0.64
惠州,NO2,21.26
惠州,O3,87.79
惠州,PM10,51.46
惠州,PM2.5,29.09
惠州,SO2,8.94
成都,AQI,60.4
成都,CO,0.78
成都,NO2,44.59
成都,O3,31.02
成都,PM10,64.38
成都,PM2.5,41.95
成都,SO2,7.97
扬州,AQI,62.61
扬州,CO,0.65
扬州,NO2,40.1
扬州,O3,71.17
扬州,PM10,66.16
扬州,PM2.5,38.95
扬州,SO2,9.15
承德,AQI,52.3
承德,CO,0.81
承德,NO2,38.88
承德,O3,32.34
承德,PM10,62.45
承德,PM2.5,25.07
承德,SO2,11.49
抚州,AQI,56.86
抚州,CO,0.74
抚州,NO2,18.08
抚州,O3,79.61
抚州,PM10,60.99
抚州,PM2.5,35.71
抚州,SO2,17.15
抚顺,AQI,69.9
抚顺,CO,0.86
抚顺,NO2,33.75
抚顺,O3,39.05
抚顺,PM10,76.13
抚顺,PM2.5,46.3
抚顺,SO2,17.79
拉萨,AQI,34.25
拉萨,CO,0.37
拉萨,NO2,20.66
拉萨,O3,72.46
拉萨,PM10,31.4
拉萨,PM2.5,11.08
拉萨,SO2,5.28
招远,AQI,54.51
招远,CO,0.74
招远,NO2,30.12
招远,O3,61.49
