city,type,value
七台河,AQI,86.16
七台河,CO,0.91
七台河,NO2,36.5
七台河,O3,56.78
七台河,PM10,93.39
七台河,PM2.5,58.13
七台河,SO2,19.43
三亚,AQI,39.69
三亚,CO,0.66
三亚,NO2,11.76
三亚,O3,65.22
三亚,PM10,38.94
三亚,PM2.5,25.37
三亚,SO2,3.23
三明,AQI,50.01
三明,CO,0.97
三明,NO2,25.33
三明,O3,48.54
三明,PM10,46.05
三明,PM2.5,34.5
三明,SO2,14.05
三门峡,AQI,111.6
三门峡,CO,1.28
三门峡,NO2,39.14
三门峡,O3,52.52
三门峡,PM10,127.71
三门峡,PM2.5,69.89
三门峡,SO2,25.72
上海,AQI,66.81
上海,CO,0.78
上海,NO2,46.57
上海,O3,67.7
上海,PM10,63.94
上海,PM2.5,44.57
上海,SO2,13.7
上饶,AQI,71.77
上饶,CO,1.01
上饶,NO2,23.75
上饶,O3,42.33
上饶,PM10,86.0
上饶,PM2.5,49.37
上饶,SO2,22.99
东莞,AQI,61.6
东莞,CO,0.92
东莞,NO2,32.31
东莞,O3,62.42
东莞,PM10,53.39
东莞,PM2.5,44.14
东莞,SO2,9.7
东营,AQI,94.17
东营,CO,0.99
东营,NO2,32.44
东营,O3,53.18
东营,PM10,115.57
东营,PM2.5,61.07
东营,SO2,33.14
中卫,AQI,85.31
中卫,CO,0.92
中卫,NO2,25.58
中卫,O3,68.31
中卫,PM10,128.16
中卫,PM2.5,44.19
中卫,SO2,23.58
中山,AQI,58.77
中山,CO,0.71
中山,NO2,37.18
中山,O3,48.81
中山,PM10,53.57
中山,PM2.5,41.66
中山,SO2,9.55
临夏州,AQI,81.04
临夏州,CO,1.58
临夏州,NO2,29.46
临夏州,O3,54.24
临夏州,PM10,107.69
临夏州,PM2.5,48.69
临夏州,SO2,36.75
临安,AQI,73.38
临安,CO,0.79
临安,NO2,21.17
临安,O3,65.29
临安,PM10,86.12
临安,PM2.5,49.19
临安,SO2,10.37
临汾,AQI,141.4
临汾,CO,2.14
临汾,NO2,42.89
临汾,O3,48.5
临汾,PM10,159.41
临汾,PM2.5,102.13
临汾,SO2,120.17
临沂,AQI,101.04
临沂,CO,1.18
临沂,NO2,39.81
临沂,O3,50.49
临沂,PM10,115.97
临沂,PM2.5,68.76
临沂,SO2,33.22
临沧,AQI,62.14
临沧,CO,1.05
临沧,NO2,16.36
临沧,O3,74.54
临沧,PM10,62.51
临沧,PM2.5,41.3
临沧,SO2,11.91
丹东,AQI,71.97
丹东,CO,1.21
丹东,NO2,26.82
丹东,O3,55.4
丹东,PM10,74.43
丹东,PM2.5,49.29
丹东,SO2,33.34
丽水,AQI,61.14
丽水,CO,0.66
丽水,NO2,19.84
丽水,O3,61.26
丽水,PM10,56.92
丽水,PM2.5,41.0
丽水,SO2,6.49
丽江,AQI,41.04
丽江,CO,0.89
丽江,NO2,9.1
丽江,O3,89.15
丽江,PM10,41.6
丽江,PM2.5,14.72
丽江,SO2,11.52
义乌,AQI,65.61
义乌,CO,0.65
义乌,NO2,29.04
义乌,O3,53.57
义乌,PM10,66.55
义乌,PM2.5,46.3
义乌,SO2,7.14
乌兰察布,AQI,45.99
乌兰察布,CO,0.55
乌兰察布,NO2,20.7
乌兰察布,O3,65.01
乌兰察布,PM10,51.16
乌兰察布,PM2.5,21.42
乌兰察布,SO2,26.57
乌海,AQI,77.32
乌海,CO,1.08
乌海,NO2,25.76
乌海,O3,62.22
乌海,PM10,119.08
乌海,PM2.5,46.88
乌海,SO2,38.56
乌鲁木齐,AQI,155.39
乌鲁木齐,CO,2.38
乌鲁木齐,NO2,67.43
乌鲁木齐,O3,45.73
乌鲁木齐,PM10,143.15
乌鲁木齐,PM2.5,119.24
乌鲁木齐,SO2,16.4
乐山,AQI,100.21
乐山,CO,0.84
乐山,NO2,33.22
乐山,O3,42.23
乐山,PM10,110.22
乐山,PM2.5,73.03
乐山,SO2,7.06
九江,AQI,86.3
九江,CO,0.84
九江,NO2,32.22
九江,O3,44.34
九江,PM10,85.8
九江,PM2.5,61.8
九江,SO2,13.01
乳山,AQI,55.02
乳山,CO,1.03
乳山,NO2,18.86
乳山,O3,72.51
乳山,PM10,61.02
乳山,PM2.5,30.18
乳山,SO2,12.02
云浮,AQI,59.76
云浮,CO,0.77
云浮,NO2,26.03
云浮,O3,49.15
云浮,PM10,56.76
云浮,PM2.5,42.18
云浮,SO2,12.91
五家渠,AQI,197.47
五家渠,CO,2.6
五家渠,NO2,50.86
五家渠,O3,41.17
五家渠,PM10,210.88
五家渠,PM2.5,158.94
五家渠,SO2,25.77
亳州,AQI,124.99
亳州,CO,0.95
亳州,NO2,30.08
亳州,O3,59.98
亳州,PM10,140.28
亳州,PM2.5,92.21
亳州,SO2,19.09
伊春,AQI,52.96
伊春,CO,0.6
伊春,NO2,20.26
伊春,O3,58.85
伊春,PM10,54.48
伊春,PM2.5,34.78
伊春,SO2,11.11
伊犁哈萨克州,AQI,120.47
伊犁哈萨克州,CO,2.57
伊犁哈萨克州,NO2,50.17
伊犁哈萨克州,O3,52.54
伊犁哈萨克州,PM10,108.89
伊犁哈萨克州,PM2.5,91.06
伊犁哈萨克州,SO2,43.35
佛山,AQI,61.66
佛山,CO,0.74
佛山,NO2,34.1
佛山,O3,54.75
佛山,PM10,65.53
佛山,PM2.5,42.78
佛山,SO2,8.1
佳木斯,AQI,70.96
佳木斯,CO,0.75
佳木斯,NO2,25.31
佳木斯,O3,60.61
佳木斯,PM10,67.63
佳木斯,PM2.5,51.0
佳木斯,SO2,13.63
保定,AQI,118.68
保定,CO,1.41
保定,NO2,44.43
保定,O3,54.3
保定,PM10,129.86
保定,PM2.5,87.02
保定,SO2,33.39
保山,AQI,56.06
保山,CO,0.6
保山,NO2,9.85
保山,O3,94.2
保山,PM10,59.67
保山,PM2.5,36.19
保山,SO2,11.07
信阳,AQI,105.15
信阳,CO,1.13
信阳,NO2,33.09
信阳,O3,64.03
信阳,PM10,131.19
信阳,PM2.5,74.04
信阳,SO2,12.42
克州,AQI,144.79
克州,CO,1.11
克州,NO2,13.02
克州,O3,76.62
克州,PM10,231.07
克州,PM2.5,49.54
克州,SO2,2.93
克拉玛依,AQI,80.45
克拉玛依,CO,1.0
克拉玛依,NO2,27.6
克拉玛依,O3,61.12
克拉玛依,PM10,90.03
克拉玛依,PM2.5,57.06
克拉玛依,SO2,12.83
六安,AQI,80.48
六安,CO,0.78
六安,NO2,32.15
六安,O3,66.07
六安,PM10,92.64
六安,PM2.5,56.04
六安,SO2,9.09
六盘水,AQI,79.87
六盘水,CO,1.01
六盘水,NO2,23.48
六盘水,O3,66.7
六盘水,PM10,81.74
六盘水,PM2.5,57.75
六盘水,SO2,29.29
兰州,AQI,99.71
兰州,CO,1.69
兰州,NO2,60.77
兰州,O3,48.19
兰州,PM10,148.17
兰州,PM2.5,60.01
兰州,SO2,35.43
兴安盟,AQI,36.4
兴安盟,CO,0.57
兴安盟,NO2,8.37
兴安盟,O3,63.04
兴安盟,PM10,33.23
兴安盟,PM2.5,20.28
兴安盟,SO2,12.1
内江,AQI,93.11
内江,CO,0.98
