city,type,value
七台河,AQI,47.48
七台河,CO,0.57
七台河,NO2,35.26
七台河,O3,70.48
七台河,PM10,50.3
七台河,PM2.5,25.86
七台河,SO2,7.83
三亚,AQI,23.35
三亚,CO,0.56
三亚,NO2,10.91
三亚,O3,40.09
三亚,PM10,23.0
三亚,PM2.5,10.3
三亚,SO2,4.74
三明,AQI,38.87
三明,CO,0.9
三明,NO2,22.74
三明,O3,48.22
三明,PM10,38.61
三明,PM2.5,18.48
三明,SO2,12.87
三门峡,AQI,51.91
三门峡,CO,1.2
三门峡,NO2,30.87
三门峡,O3,67.43
三门峡,PM10,55.61
三门峡,PM2.5,24.52
三门峡,SO2,7.48
上海,AQI,54.13
上海,CO,0.6
上海,NO2,36.65
上海,O3,103.35
上海,PM10,52.87
上海,PM2.5,34.87
上海,SO2,11.39
上饶,AQI,41.13
上饶,CO,0.68
上饶,NO2,15.09
上饶,O3,40.17
上饶,PM10,41.39
上饶,PM2.5,18.61
上饶,SO2,10.96
东莞,AQI,44.35
东莞,CO,0.63
东莞,NO2,31.91
东莞,O3,57.17
东莞,PM10,39.61
东莞,PM2.5,23.91
东莞,SO2,8.09
东营,AQI,101.78
东营,CO,1.14
东营,NO2,31.39
东营,O3,144.0
东营,PM10,104.0
东营,PM2.5,65.3
东营,SO2,22.61
中卫,AQI,65.87
中卫,CO,0.88
中卫,NO2,23.52
中卫,O3,122.91
中卫,PM10,58.0
中卫,PM2.5,20.17
中卫,SO2,11.83
中山,AQI,24.35
中山,CO,0.62
中山,NO2,9.52
中山,O3,48.83
中山,PM10,23.7
中山,PM2.5,14.57
中山,SO2,6.35
临夏州,AQI,61.57
临夏州,CO,0.94
临夏州,NO2,15.57
临夏州,O3,65.35
临夏州,PM10,67.26
临夏州,PM2.5,43.65
临夏州,SO2,15.43
临安,AQI,32.52
临安,CO,0.43
临安,NO2,20.65
临安,O3,51.3
临安,PM10,32.48
临安,PM2.5,16.13
临安,SO2,5.57
临汾,AQI,111.74
临汾,CO,2.45
临汾,NO2,27.04
临汾,O3,142.35
临汾,PM10,116.04
临汾,PM2.5,81.74
临汾,SO2,37.22
临沂,AQI,49.3
临沂,CO,0.61
临沂,NO2,29.39
临沂,O3,87.91
临沂,PM10,50.61
临沂,PM2.5,23.17
临沂,SO2,10.26
临沧,AQI,21.7
临沧,CO,0.78
临沧,NO2,11.57
临沧,O3,30.52
临沧,PM10,20.78
临沧,PM2.5,9.48
临沧,SO2,9.43
丹东,AQI,33.0
丹东,CO,0.66
丹东,NO2,10.57
丹东,O3,95.91
丹东,PM10,26.35
丹东,PM2.5,17.74
丹东,SO2,11.0
丽水,AQI,42.74
丽水,CO,0.5
丽水,NO2,18.7
丽水,O3,63.78
丽水,PM10,41.7
丽水,PM2.5,23.09
丽水,SO2,8.0
丽江,AQI,21.13
丽江,CO,0.63
丽江,NO2,14.48
丽江,O3,41.35
丽江,PM10,20.59
丽江,PM2.5,10.96
丽江,SO2,10.7
义乌,AQI,37.7
义乌,CO,0.52
义乌,NO2,31.35
义乌,O3,54.74
义乌,PM10,35.09
义乌,PM2.5,22.65
义乌,SO2,10.26
乌兰察布,AQI,31.17
乌兰察布,CO,0.18
乌兰察布,NO2,8.91
乌兰察布,O3,79.35
乌兰察布,PM10,26.64
乌兰察布,PM2.5,10.3
乌兰察布,SO2,20.7
乌海,AQI,55.0
乌海,CO,0.55
乌海,NO2,21.13
乌海,O3,108.57
乌海,PM10,56.78
乌海,PM2.5,21.26
乌海,SO2,15.22
乌鲁木齐,AQI,61.96
乌鲁木齐,CO,0.77
乌鲁木齐,NO2,39.74
乌鲁木齐,O3,92.65
乌鲁木齐,PM10,74.91
乌鲁木齐,PM2.5,21.96
乌鲁木齐,SO2,11.0
乐山,AQI,25.22
乐山,CO,0.67
乐山,NO2,19.35
乐山,O3,60.43
乐山,PM10,22.52
乐山,PM2.5,11.17
乐山,SO2,3.87
九江,AQI,43.39
九江,CO,0.51
九江,NO2,12.39
九江,O3,75.43
九江,PM10,43.96
九江,PM2.5,17.74
九江,SO2,14.0
乳山,AQI,36.43
乳山,CO,0.72
乳山,NO2,9.91
乳山,O3,102.3
乳山,PM10,25.18
乳山,PM2.5,20.26
乳山,SO2,6.09
云浮,AQI,33.87
云浮,CO,0.71
云浮,NO2,14.39
云浮,O3,27.96
云浮,PM10,33.87
云浮,PM2.5,14.57
云浮,SO2,10.39
五家渠,AQI,50.83
五家渠,CO,0.51
五家渠,NO2,21.3
五家渠,O3,97.22
五家渠,PM10,49.39
五家渠,PM2.5,17.09
五家渠,SO2,11.61
亳州,AQI,43.39
亳州,CO,0.65
亳州,NO2,16.3
亳州,O3,84.48
亳州,PM10,43.91
亳州,PM2.5,21.39
亳州,SO2,9.3
伊春,AQI,17.52
伊春,CO,0.22
伊春,NO2,6.39
伊春,O3,32.09
伊春,PM10,14.3
伊春,PM2.5,8.52
伊春,SO2,7.0
伊犁哈萨克州,AQI,32.7
伊犁哈萨克州,CO,0.49
伊犁哈萨克州,NO2,15.26
伊犁哈萨克州,O3,101.3
伊犁哈萨克州,PM10,20.87
伊犁哈萨克州,PM2.5,10.3
伊犁哈萨克州,SO2,8.43
佛山,AQI,38.35
佛山,CO,0.59
佛山,NO2,26.91
佛山,O3,54.7
佛山,PM10,37.74
佛山,PM2.5,19.96
佛山,SO2,9.48
佳木斯,AQI,25.78
佳木斯,CO,0.43
佳木斯,NO2,14.57
佳木斯,O3,68.17
佳木斯,PM10,21.74
佳木斯,PM2.5,15.09
佳木斯,SO2,3.78
保定,AQI,93.13
保定,CO,0.81
保定,NO2,26.3
保定,O3,138.65
保定,PM10,97.35
保定,PM2.5,58.57
保定,SO2,13.78
保山,AQI,21.35
保山,CO,0.46
保山,NO2,9.52
保山,O3,34.78
保山,PM10,21.13
保山,PM2.5,8.22
保山,SO2,6.7
信阳,AQI,35.52
信阳,CO,0.38
信阳,NO2,8.22
信阳,O3,90.52
信阳,PM10,33.91
信阳,PM2.5,19.0
信阳,SO2,7.35
克州,AQI,49.22
克州,CO,1.2
克州,NO2,2.65
克州,O3,120.65
克州,PM10,47.7
克州,PM2.5,9.67
克州,SO2,6.09
克拉玛依,AQI,43.26
克拉玛依,CO,0.79
克拉玛依,NO2,15.26
克拉玛依,O3,107.96
克拉玛依,PM10,39.96
克拉玛依,PM2.5,13.91
克拉玛依,SO2,5.3
六安,AQI,44.96
六安,CO,0.48
六安,NO2,20.91
六安,O3,80.78
六安,PM10,45.61
六安,PM2.5,19.7
六安,SO2,6.39
六盘水,AQI,27.61
六盘水,CO,0.37
六盘水,NO2,18.96
六盘水,O3,43.09
六盘水,PM10,27.43
六盘水,PM2.5,12.04
六盘水,SO2,11.04
兰州,AQI,47.52
兰州,CO,0.59
兰州,NO2,32.78
兰州,O3,72.3
兰州,PM10,49.78
兰州,PM2.5,21.61
兰州,SO2,10.39
兴安盟,AQI,21.43
兴安盟,CO,0.47
兴安盟,NO2,9.91
兴安盟,O3,53.48
兴安盟,PM10,13.0
兴安盟,PM2.5,13.09
兴安盟,SO2,4.83
内江,AQI,34.48
内江,CO,0.56
内江,NO2,16.57
内江,O3,65.3
内江,PM10,31.17
内江,PM2.5,18.13
内江,SO2,14.87
凉山州,AQI,22.0
凉山州,CO,0.78
凉山州,NO2,15.74
凉山州,O3,42.87
凉山州,PM10,18.26
凉山州,PM2.5,10.61
凉山州,SO2,15.39
包头,AQI,40.7
包头,CO,0.39
包头,NO2,13.61
包头,O3,78.7
包头,PM10,41.83
包头,PM2.5,14.78
包头,SO2,4.22
北京,AQI,48.26
北京,CO,0.5
北京,NO2,35.04
北京,O3,72.43
北京,PM10,50.43
北京,PM2.5,26.57
北京,SO2,2.61
北海,AQI,22.0
北海,CO,0.87
北海,NO2,11.91
北海,O3,48.7
北海,PM10,20.7
北海,PM2.5,9.65
北海,SO2,9.48
十堰,AQI,34.48
十堰,CO,0.64
十堰,NO2,15.35
十堰,O3,58.04
十堰,PM10,34.39
十堰,PM2.5,16.48
十堰,SO2,14.3
南京,AQI,43.35
南京,CO,0.62
南京,NO2,26.13
南京,O3,77.04
南京,PM10,43.78
南京,PM2.5,15.7
南京,SO2,10.96
南充,AQI,42.7
南充,CO,0.5
南充,NO2,27.17
南充,O3,91.74
南充,PM10,41.22
南充,PM2.5,25.48
南充,SO2,7.78
南宁,AQI,25.65
南宁,CO,0.71
南宁,NO2,20.74
南宁,O3,33.17
南宁,PM10,25.57
南宁,PM2.5,10.96
南宁,SO2,7.57
南平,AQI,36.09
南平,CO,0.7
南平,NO2,16.43
南平,O3,60.78
南平,PM10,34.3
南平,PM2.5,18.3
南平,SO2,7.52
南昌,AQI,42.61
南昌,CO,0.95
南昌,NO2,22.96
南昌,O3,66.78
南昌,PM10,41.35
南昌,PM2.5,7.0
南昌,SO2,16.78
南通,AQI,55.17
南通,CO,0.68
南通,NO2,48.96
南通,O3,55.35
南通,PM10,59.74
南通,PM2.5,28.61
南通,SO2,22.61
南阳,AQI,36.04
南阳,CO,0.79
南阳,NO2,17.13
南阳,O3,76.3
南阳,PM10,33.57
南阳,PM2.5,14.17
南阳,SO2,4.09
博州,AQI,35.48
博州,CO,0.24
博州,NO2,12.13
博州,O3,89.3
博州,PM10,32.11
博州,PM2.5,14.83
博州,SO2,13.13
即墨,AQI,56.35
即墨,CO,0.81
即墨,NO2,23.35
即墨,O3,109.26
即墨,PM10,57.43
即墨,PM2.5,29.13
即墨,SO2,4.7
厦门,AQI,34.17
厦门,CO,0.4
厦门,NO2,24.48
厦门,O3,64.52
厦门,PM10,34.52
厦门,PM2.5,17.17
厦门,SO2,8.52
双鸭山,AQI,39.61
双鸭山,CO,0.55
双鸭山,NO2,16.87
双鸭山,O3,57.48
双鸭山,PM10,38.57
双鸭山,PM2.5,24.57
双鸭山,SO2,3.65
句容,AQI,53.61
句容,CO,0.53
句容,NO2,30.96
句容,O3,76.3
句容,PM10,59.35
句容,PM2.5,20.87
句容,SO2,7.52
台州,AQI,43.65
台州,CO,0.35
台州,NO2,7.43
台州,O3,89.74
台州,PM10,45.65
台州,PM2.5,29.17
台州,SO2,3.3
合肥,AQI,50.0
合肥,CO,0.62
合肥,NO2,23.61
合肥,O3,86.48
合肥,PM10,52.74
合肥,PM2.5,23.35
合肥,SO2,5.17
吉安,AQI,44.7
吉安,CO,0.54
吉安,NO2,8.3
吉安,O3,88.61
吉安,PM10,45.83
吉安,PM2.5,17.3
吉安,SO2,20.65
吉林,AQI,45.35
吉林,CO,0.74
吉林,NO2,24.91
吉林,O3,108.96
吉林,PM10,36.83
吉林,PM2.5,23.09
吉林,SO2,9.52
吐鲁番地区,AQI,76.48
吐鲁番地区,CO,0.77
吐鲁番地区,NO2,31.61
吐鲁番地区,O3,39.91
吐鲁番地区,PM10,104.17
吐鲁番地区,PM2.5,28.13
吐鲁番地区,SO2,4.22
吕梁,AQI,64.39
吕梁,CO,0.9
吕梁,NO2,47.52
吕梁,O3,91.48
吕梁,PM10,57.09
吕梁,PM2.5,36.87
吕梁,SO2,15.91
吴忠,AQI,67.17
吴忠,CO,0.65
吴忠,NO2,26.65
吴忠,O3,122.7
吴忠,PM10,52.96
吴忠,PM2.5,16.39
吴忠,SO2,11.7
吴江,AQI,42.3
吴江,CO,0.8
吴江,NO2,28.0
吴江,O3,70.52
吴江,PM10,43.13
吴江,PM2.5,19.22
吴江,SO2,9.04
周口,AQI,48.22
周口,CO,0.93
周口,NO2,21.83
周口,O3,85.48
周口,PM10,49.09
周口,PM2.5,24.74
周口,SO2,6.0
呼伦贝尔,AQI,19.61
呼伦贝尔,CO,0.32
呼伦贝尔,NO2,12.26
呼伦贝尔,O3,53.52
呼伦贝尔,PM10,16.87
呼伦贝尔,PM2.5,7.96
呼伦贝尔,SO2,3.48
呼和浩特,AQI,39.35
呼和浩特,CO,0.71
呼和浩特,NO2,18.04
呼和浩特,O3,65.74
呼和浩特,PM10,40.39
呼和浩特,PM2.5,8.09
呼和浩特,SO2,8.7
和田地区,AQI,142.04
和田地区,CO,0.27
和田地区,NO2,13.17
和田地区,O3,83.7
和田地区,PM10,226.3
和田地区,PM2.5,59.3
和田地区,SO2,26.04
咸宁,AQI,30.43
咸宁,CO,0.76
咸宁,NO2,10.91
咸宁,O3,86.43
咸宁,PM10,26.39
咸宁,PM2.5,11.57
咸宁,SO2,4.52
咸阳,AQI,55.0
咸阳,CO,1.02
咸阳,NO2,42.04
咸阳,O3,61.96
咸阳,PM10,62.7
咸阳,PM2.5,23.17
咸阳,SO2,7.96
哈密地区,AQI,48.7
哈密地区,CO,0.85
哈密地区,NO2,29.0
哈密地区,O3,109.26
哈密地区,PM10,49.14
哈密地区,PM2.5,16.26
哈密地区,SO2,5.7
哈尔滨,AQI,25.17
哈尔滨,CO,0.56
哈尔滨,NO2,27.83
哈尔滨,O3,73.87
哈尔滨,PM10,15.65
哈尔滨,PM2.5,8.22
哈尔滨,SO2,4.65
唐山,AQI,71.35
唐山,CO,0.98
唐山,NO2,33.65
唐山,O3,101.3
唐山,PM10,84.04
唐山,PM2.5,45.09
唐山,SO2,17.65
商丘,AQI,52.09
商丘,CO,0.96
商丘,NO2,8.61
商丘,O3,76.22
商丘,PM10,58.52
商丘,PM2.5,25.87
商丘,SO2,6.22
商洛,AQI,33.78
商洛,CO,0.68
商洛,NO2,18.09
商洛,O3,37.3
商洛,PM10,32.7
商洛,PM2.5,17.7
商洛,SO2,5.7
喀什地区,AQI,78.17
喀什地区,CO,0.72
喀什地区,NO2,31.91
喀什地区,O3,95.57
喀什地区,PM10,105.22
喀什地区,PM2.5,37.83
喀什地区,SO2,10.39
嘉兴,AQI,44.57
嘉兴,CO,0.69
嘉兴,NO2,30.35
嘉兴,O3,67.26
嘉兴,PM10,43.61
嘉兴,PM2.5,21.7
嘉兴,SO2,7.09
嘉峪关,AQI,50.04
嘉峪关,CO,0.6
嘉峪关,NO2,27.65
嘉峪关,O3,98.3
嘉峪关,PM10,53.22
嘉峪关,PM2.5,12.09
嘉峪关,SO2,12.22
四平,AQI,39.48
四平,CO,0.55
四平,NO2,20.22
四平,O3,108.3
四平,PM10,36.35
四平,PM2.5,21.57
四平,SO2,2.65
固原,AQI,55.65
固原,CO,0.77
固原,NO2,21.04
固原,O3,101.43
固原,PM10,60.39
固原,PM2.5,26.43
固原,SO2,6.74
塔城地区,AQI,29.0
塔城地区,CO,0.53
塔城地区,NO2,8.36
塔城地区,O3,57.24
塔城地区,PM10,28.05
塔城地区,PM2.5,8.04
塔城地区,SO2,4.27
大兴安岭地区,AQI,17.61
大兴安岭地区,CO,0.48
大兴安岭地区,NO2,3.74
大兴安岭地区,O3,37.43
大兴安岭地区,PM10,15.0
大兴安岭地区,PM2.5,5.45
大兴安岭地区,SO2,6.73
大同,AQI,57.65
大同,CO,0.94
大同,NO2,14.91
大同,O3,73.65
大同,PM10,66.83
大同,PM2.5,13.04
大同,SO2,14.13
大庆,AQI,29.39
大庆,CO,0.45
大庆,NO2,13.35
大庆,O3,92.22
大庆,PM10,15.26
大庆,PM2.5,12.22
大庆,SO2,12.26
大理州,AQI,17.83
大理州,CO,0.45
大理州,NO2,10.96
大理州,O3,39.48
大理州,PM10,15.52
大理州,PM2.5,5.26
大理州,SO2,2.13
大连,AQI,83.87
大连,CO,1.19
大连,NO2,24.83
大连,O3,160.04
大连,PM10,71.04
大连,PM2.5,55.43
大连,SO2,8.43
天水,AQI,40.87
天水,CO,0.38
天水,NO2,19.65
天水,O3,40.96
天水,PM10,41.22
天水,PM2.5,20.83
天水,SO2,7.91
天津,AQI,85.61
天津,CO,0.77
天津,NO2,25.43
天津,O3,129.74
天津,PM10,81.22
天津,PM2.5,48.78
天津,SO2,4.17
太仓,AQI,54.87
太仓,CO,0.7
太仓,NO2,38.35
太仓,O3,70.7
太仓,PM10,58.0
太仓,PM2.5,32.17
太仓,SO2,14.87
太原,AQI,108.52
太原,CO,1.05
太原,NO2,51.57
太原,O3,101.7
太原,PM10,156.52
太原,PM2.5,55.13
太原,SO2,16.13
威海,AQI,38.91
威海,CO,0.45
威海,NO2,15.13
威海,O3,110.35
威海,PM10,32.78
威海,PM2.5,23.57
威海,SO2,6.57
娄底,AQI,31.65
娄底,CO,1.4
娄底,NO2,10.7
娄底,O3,53.83
娄底,PM10,31.3
娄底,PM2.5,16.96
娄底,SO2,17.22
孝感,AQI,35.57
孝感,CO,0.91
孝感,NO2,6.96
孝感,O3,88.26
孝感,PM10,34.78
孝感,PM2.5,12.43
孝感,SO2,8.74
宁德,AQI,47.48
宁德,CO,0.75
宁德,NO2,14.3
宁德,O3,93.78
宁德,PM10,52.59
宁德,PM2.5,27.04
宁德,SO2,9.3
宁波,AQI,40.52
宁波,CO,0.65
宁波,NO2,17.7
宁波,O3,92.52
宁波,PM10,40.96
宁波,PM2.5,26.48
宁波,SO2,4.74
安庆,AQI,42.57
安庆,CO,0.48
安庆,NO2,15.26
