city,type,value
七台河,AQI,67.57
七台河,CO,0.7
七台河,NO2,38.82
七台河,O3,86.09
七台河,PM10,82.35
七台河,PM2.5,42.44
七台河,SO2,9.86
三亚,AQI,28.75
三亚,CO,0.75
三亚,NO2,11.96
三亚,O3,58.92
三亚,PM10,28.75
三亚,PM2.5,14.75
三亚,SO2,4.17
三明,AQI,43.29
三明,CO,1.09
三明,NO2,24.12
三明,O3,51.38
三明,PM10,43.54
三明,PM2.5,24.62
三明,SO2,13.83
三门峡,AQI,70.92
三门峡,CO,0.78
三门峡,NO2,23.04
三门峡,O3,113.08
三门峡,PM10,87.58
三门峡,PM2.5,45.21
三门峡,SO2,14.17
上海,AQI,52.5
上海,CO,0.54
上海,NO2,26.96
上海,O3,94.46
上海,PM10,45.42
上海,PM2.5,29.17
上海,SO2,7.5
上饶,AQI,46.04
上饶,CO,0.72
上饶,NO2,7.75
上饶,O3,65.46
上饶,PM10,47.21
上饶,PM2.5,27.5
上饶,SO2,25.96
东莞,AQI,34.08
东莞,CO,0.65
东莞,NO2,27.21
东莞,O3,36.42
东莞,PM10,32.96
东莞,PM2.5,21.25
东莞,SO2,5.67
东营,AQI,42.38
东营,CO,0.49
东营,NO2,11.62
东营,O3,88.92
东营,PM10,38.33
东营,PM2.5,25.21
东营,SO2,9.08
中卫,AQI,43.79
中卫,CO,0.79
中卫,NO2,19.62
中卫,O3,88.46
中卫,PM10,38.67
中卫,PM2.5,17.04
中卫,SO2,8.29
中山,AQI,27.12
中山,CO,0.58
中山,NO2,7.04
中山,O3,50.29
中山,PM10,25.75
中山,PM2.5,14.29
中山,SO2,4.88
临夏州,AQI,48.79
临夏州,CO,1.16
临夏州,NO2,11.46
临夏州,O3,83.67
临夏州,PM10,47.96
临夏州,PM2.5,27.79
临夏州,SO2,16.46
临安,AQI,30.62
临安,CO,0.5
临安,NO2,14.12
临安,O3,65.83
临安,PM10,28.71
临安,PM2.5,19.75
临安,SO2,5.12
临汾,AQI,75.08
临汾,CO,1.06
临汾,NO2,25.75
临汾,O3,114.42
临汾,PM10,79.21
临汾,PM2.5,46.46
临汾,SO2,18.33
临沂,AQI,55.42
临沂,CO,0.77
临沂,NO2,25.67
临沂,O3,89.04
临沂,PM10,59.96
临沂,PM2.5,26.79
临沂,SO2,11.17
临沧,AQI,24.5
临沧,CO,0.59
临沧,NO2,11.83
临沧,O3,35.5
临沧,PM10,21.43
临沧,PM2.5,13.26
临沧,SO2,7.58
丹东,AQI,43.0
丹东,CO,0.6
丹东,NO2,13.08
丹东,O3,34.42
丹东,PM10,45.42
丹东,PM2.5,25.96
丹东,SO2,8.83
丽水,AQI,29.71
丽水,CO,0.55
丽水,NO2,14.0
丽水,O3,67.29
丽水,PM10,28.67
丽水,PM2.5,17.62
丽水,SO2,7.08
丽江,AQI,28.54
丽江,CO,0.59
丽江,NO2,14.79
丽江,O3,59.38
丽江,PM10,27.67
丽江,PM2.5,13.67
丽江,SO2,12.33
义乌,AQI,35.88
义乌,CO,0.55
义乌,NO2,10.96
义乌,O3,59.58
义乌,PM10,34.5
义乌,PM2.5,21.46
义乌,SO2,5.29
乌兰察布,AQI,63.62
乌兰察布,CO,0.45
乌兰察布,NO2,14.38
乌兰察布,O3,112.79
乌兰察布,PM10,63.96
乌兰察布,PM2.5,39.75
乌兰察布,SO2,14.33
乌海,AQI,58.0
乌海,CO,0.95
乌海,NO2,16.33
乌海,O3,118.46
乌海,PM10,57.79
乌海,PM2.5,30.08
乌海,SO2,12.38
乌鲁木齐,AQI,67.5
乌鲁木齐,CO,0.75
乌鲁木齐,NO2,34.38
乌鲁木齐,O3,93.25
乌鲁木齐,PM10,84.46
乌鲁木齐,PM2.5,29.75
乌鲁木齐,SO2,9.79
乐山,AQI,44.5
乐山,CO,0.7
乐山,NO2,17.21
乐山,O3,96.38
乐山,PM10,44.38
乐山,PM2.5,28.83
乐山,SO2,6.88
九江,AQI,58.92
九江,CO,0.53
九江,NO2,20.12
九江,O3,84.5
九江,PM10,66.04
九江,PM2.5,35.54
九江,SO2,15.5
乳山,AQI,21.79
乳山,CO,0.52
乳山,NO2,5.54
乳山,O3,57.29
乳山,PM10,20.08
乳山,PM2.5,10.33
乳山,SO2,5.0
云浮,AQI,21.75
云浮,CO,0.62
云浮,NO2,14.29
云浮,O3,32.79
云浮,PM10,21.33
云浮,PM2.5,13.17
云浮,SO2,8.04
五家渠,AQI,58.0
五家渠,CO,0.4
五家渠,NO2,9.39
五家渠,O3,108.58
五家渠,PM10,65.79
五家渠,PM2.5,23.25
五家渠,SO2,12.43
亳州,AQI,42.25
亳州,CO,0.47
亳州,NO2,17.17
亳州,O3,73.21
亳州,PM10,42.42
亳州,PM2.5,20.42
亳州,SO2,10.58
伊春,AQI,22.83
伊春,CO,0.51
伊春,NO2,13.0
伊春,O3,36.17
伊春,PM10,19.88
伊春,PM2.5,10.46
伊春,SO2,4.0
伊犁哈萨克州,AQI,39.71
伊犁哈萨克州,CO,0.47
伊犁哈萨克州,NO2,14.67
伊犁哈萨克州,O3,97.5
伊犁哈萨克州,PM10,36.17
伊犁哈萨克州,PM2.5,17.29
伊犁哈萨克州,SO2,10.25
佛山,AQI,23.12
佛山,CO,0.59
佛山,NO2,27.67
佛山,O3,29.62
佛山,PM10,22.83
佛山,PM2.5,12.04
佛山,SO2,6.08
