city,month,type,value
克州,201801.csv,PM2.5,57.61
克州,201801.csv,SO2,11.42
克拉玛依,201801.csv,AQI,87.55
克拉玛依,201801.csv,CO,1.04
克拉玛依,201801.csv,NO2,25.83
克拉玛依,201801.csv,O3,38.79
克拉玛依,201801.csv,PM10,92.14
克拉玛依,201801.csv,PM2.5,63.34
克拉玛依,201801.csv,SO2,10.86
六安,201801.csv,AQI,97.51
六安,201801.csv,CO,0.88
六安,201801.csv,NO2,37.46
六安,201801.csv,O3,64.88
六安,201801.csv,PM10,103.02
六安,201801.csv,PM2.5,71.03
六安,201801.csv,SO2,8.31
六盘水,201801.csv,AQI,72.5
六盘水,201801.csv,CO,1.0
六盘水,201801.csv,NO2,28.36
六盘水,201801.csv,O3,59.25
六盘水,201801.csv,PM10,80.33
六盘水,201801.csv,PM2.5,50.5
六盘水,201801.csv,SO2,28.83
兰州,201801.csv,AQI,109.01
兰州,201801.csv,CO,2.02
兰州,201801.csv,NO2,68.37
兰州,201801.csv,O3,33.77
兰州,201801.csv,PM10,147.28
兰州,201801.csv,PM2.5,73.77
兰州,201801.csv,SO2,40.66
兴安盟,201801.csv,AQI,31.74
兴安盟,201801.csv,CO,0.56
兴安盟,201801.csv,NO2,10.19
兴安盟,201801.csv,O3,56.38
兴安盟,201801.csv,PM10,27.94
兴安盟,201801.csv,PM2.5,17.18
兴安盟,201801.csv,SO2,11.43
内江,201801.csv,AQI,92.27
内江,201801.csv,CO,1.02
内江,201801.csv,NO2,38.24
内江,201801.csv,O3,36.24
内江,201801.csv,PM10,92.68
内江,201801.csv,PM2.5,68.05
内江,201801.csv,SO2,17.18
凉山州,201801.csv,AQI,47.93
凉山州,201801.csv,CO,0.94
凉山州,201801.csv,NO2,28.71
凉山州,201801.csv,O3,65.21
凉山州,201801.csv,PM10,48.06
凉山州,201801.csv,PM2.5,31.13
凉山州,201801.csv,SO2,18.56
包头,201801.csv,AQI,77.96
包头,201801.csv,CO,1.63
包头,201801.csv,NO2,43.34
包头,201801.csv,O3,36.63
包头,201801.csv,PM10,100.49
包头,201801.csv,PM2.5,43.88
包头,201801.csv,SO2,33.52
北京,201801.csv,AQI,60.16
北京,201801.csv,CO,0.84
北京,201801.csv,NO2,42.37
北京,201801.csv,O3,36.25
北京,201801.csv,PM10,65.11
北京,201801.csv,PM2.5,33.96
北京,201801.csv,SO2,8.25
北海,201801.csv,AQI,72.49
北海,201801.csv,CO,1.19
北海,201801.csv,NO2,21.65
北海,201801.csv,O3,76.09
北海,201801.csv,PM10,69.17
北海,201801.csv,PM2.5,51.9
北海,201801.csv,SO2,11.42
十堰,201801.csv,AQI,101.5
十堰,201801.csv,CO,1.28
十堰,201801.csv,NO2,45.32
十堰,201801.csv,O3,41.46
十堰,201801.csv,PM10,98.45
十堰,201801.csv,PM2.5,74.95
十堰,201801.csv,SO2,22.29
南京,201801.csv,AQI,120.25
南京,201801.csv,CO,1.07
南京,201801.csv,NO2,60.74
南京,201801.csv,O3,39.62
南京,201801.csv,PM10,124.08
南京,201801.csv,PM2.5,89.47
南京,201801.csv,SO2,14.18
南充,201801.csv,AQI,92.63
南充,201801.csv,CO,1.07
南充,201801.csv,NO2,49.26
南充,201801.csv,O3,54.37
南充,201801.csv,PM10,106.03
南充,201801.csv,PM2.5,68.44
南充,201801.csv,SO2,12.14
南宁,201801.csv,AQI,75.67
南宁,201801.csv,CO,1.29
南宁,201801.csv,NO2,50.94
南宁,201801.csv,O3,39.49
南宁,201801.csv,PM10,82.02
南宁,201801.csv,PM2.5,54.27
南宁,201801.csv,SO2,14.35
南平,201801.csv,AQI,42.22
南平,201801.csv,CO,0.78
南平,201801.csv,NO2,25.35
南平,201801.csv,O3,42.16
南平,201801.csv,PM10,38.79
南平,201801.csv,PM2.5,28.69
南平,201801.csv,SO2,10.76
南昌,201801.csv,AQI,69.84
南昌,201801.csv,CO,1.21
南昌,201801.csv,NO2,47.13
南昌,201801.csv,O3,32.88
南昌,201801.csv,PM10,76.11
南昌,201801.csv,PM2.5,48.33
南昌,201801.csv,SO2,13.45
南通,201801.csv,AQI,91.46
南通,201801.csv,CO,0.92
南通,201801.csv,NO2,43.54
南通,201801.csv,O3,54.74
南通,201801.csv,PM10,81.96
南通,201801.csv,PM2.5,67.43
南通,201801.csv,SO2,17.79
南阳,201801.csv,AQI,158.64
南阳,201801.csv,CO,1.67
南阳,201801.csv,NO2,52.48
南阳,201801.csv,O3,44.69
南阳,201801.csv,PM10,158.6
南阳,201801.csv,PM2.5,122.46
南阳,201801.csv,SO2,12.0
博州,201801.csv,AQI,87.06
博州,201801.csv,CO,1.98
博州,201801.csv,NO2,35.83
博州,201801.csv,O3,31.46
博州,201801.csv,PM10,98.62
博州,201801.csv,PM2.5,64.36
博州,201801.csv,SO2,23.18
即墨,201801.csv,AQI,86.87
即墨,201801.csv,CO,1.31
即墨,201801.csv,NO2,50.46
即墨,201801.csv,O3,33.5
即墨,201801.csv,PM10,113.37
即墨,201801.csv,PM2.5,55.9
即墨,201801.csv,SO2,24.85
厦门,201801.csv,AQI,47.92
厦门,201801.csv,CO,0.66
厦门,201801.csv,NO2,37.62
厦门,201801.csv,O3,53.59
厦门,201801.csv,PM10,49.78
厦门,201801.csv,PM2.5,28.36
厦门,201801.csv,SO2,10.54
双鸭山,201801.csv,AQI,66.74
双鸭山,201801.csv,CO,0.88
双鸭山,201801.csv,NO2,28.02
双鸭山,201801.csv,O3,47.75
双鸭山,201801.csv,PM10,64.02
双鸭山,201801.csv,PM2.5,47.44
双鸭山,201801.csv,SO2,21.19
句容,201801.csv,AQI,141.42
句容,201801.csv,CO,0.9
句容,201801.csv,NO2,42.85
句容,201801.csv,O3,45.92
句容,201801.csv,PM10,139.96
句容,201801.csv,PM2.5,107.48
句容,201801.csv,SO2,12.01
台州,201801.csv,AQI,60.2
台州,201801.csv,CO,0.95
台州,201801.csv,NO2,34.42
台州,201801.csv,O3,43.83
台州,201801.csv,PM10,67.41
台州,201801.csv,PM2.5,40.85
台州,201801.csv,SO2,8.2
合肥,201801.csv,AQI,118.33
合肥,201801.csv,CO,1.17
合肥,201801.csv,NO2,52.7
合肥,201801.csv,O3,41.54
合肥,201801.csv,PM10,92.06
合肥,201801.csv,PM2.5,88.13
合肥,201801.csv,SO2,9.34
吉安,201801.csv,AQI,84.63
吉安,201801.csv,CO,0.95
吉安,201801.csv,NO2,33.58
吉安,201801.csv,O3,32.64
吉安,201801.csv,PM10,88.68
吉安,201801.csv,PM2.5,62.53
吉安,201801.csv,SO2,24.85
吉林,201801.csv,AQI,74.44
吉林,201801.csv,CO,1.22
吉林,201801.csv,NO2,32.48
吉林,201801.csv,O3,50.13
吉林,201801.csv,PM10,74.9
吉林,201801.csv,PM2.5,51.85
吉林,201801.csv,SO2,27.5
吐鲁番地区,201801.csv,AQI,119.12
吐鲁番地区,201801.csv,CO,2.65
吐鲁番地区,201801.csv,NO2,56.29
吐鲁番地区,201801.csv,O3,19.81
吐鲁番地区,201801.csv,PM10,147.67
吐鲁番地区,201801.csv,PM2.5,86.8
吐鲁番地区,201801.csv,SO2,25.44
吕梁,201801.csv,AQI,122.36
吕梁,201801.csv,CO,2.2
吕梁,201801.csv,NO2,49.2
吕梁,201801.csv,O3,26.67
吕梁,201801.csv,PM10,147.42
吕梁,201801.csv,PM2.5,87.55
吕梁,201801.csv,SO2,98.54
吴忠,201801.csv,AQI,84.68
吴忠,201801.csv,CO,0.82
吴忠,201801.csv,NO2,23.43
吴忠,201801.csv,O3,42.54
吴忠,201801.csv,PM10,101.38
吴忠,201801.csv,PM2.5,47.11
吴忠,201801.csv,SO2,32.11
吴江,201801.csv,AQI,97.03
吴江,201801.csv,CO,1.1
吴江,201801.csv,NO2,60.1
吴江,201801.csv,O3,37.0
吴江,201801.csv,PM10,105.67
吴江,201801.csv,PM2.5,69.27
吴江,201801.csv,SO2,13.06
周口,201801.csv,AQI,135.89
周口,201801.csv,CO,1.21
周口,201801.csv,NO2,36.39
周口,201801.csv,O3,46.74
周口,201801.csv,PM10,162.74
周口,201801.csv,PM2.5,98.5
周口,201801.csv,SO2,15.37
呼伦贝尔,201801.csv,AQI,35.63
呼伦贝尔,201801.csv,CO,0.58
呼伦贝尔,201801.csv,NO2,18.62
呼伦贝尔,201801.csv,O3,49.95
呼伦贝尔,201801.csv,PM10,31.6
呼伦贝尔,201801.csv,PM2.5,23.41
呼伦贝尔,201801.csv,SO2,6.63
呼和浩特,201801.csv,AQI,72.33
呼和浩特,201801.csv,CO,1.46
呼和浩特,201801.csv,NO2,45.72
呼和浩特,201801.csv,O3,38.8
呼和浩特,201801.csv,PM10,89.33
呼和浩特,201801.csv,PM2.5,40.44
呼和浩特,201801.csv,SO2,32.61
和田地区,201801.csv,AQI,242.86
和田地区,201801.csv,CO,2.8
和田地区,201801.csv,NO2,33.64
和田地区,201801.csv,O3,52.15
和田地区,201801.csv,PM10,367.35
和田地区,201801.csv,PM2.5,90.46
和田地区,201801.csv,SO2,27.21
咸宁,201801.csv,AQI,83.42
咸宁,201801.csv,CO,1.42
咸宁,201801.csv,NO2,33.43
咸宁,201801.csv,O3,35.78
咸宁,201801.csv,PM10,81.1
咸宁,201801.csv,PM2.5,60.74
咸宁,201801.csv,SO2,3.4
咸阳,201801.csv,AQI,191.39
咸阳,201801.csv,CO,1.98
咸阳,201801.csv,NO2,65.78
咸阳,201801.csv,O3,30.88
咸阳,201801.csv,PM10,202.29
咸阳,201801.csv,PM2.5,150.13
咸阳,201801.csv,SO2,33.72
哈密地区,201801.csv,AQI,71.06
哈密地区,201801.csv,CO,2.2
哈密地区,201801.csv,NO2,30.21
哈密地区,201801.csv,O3,39.4
哈密地区,201801.csv,PM10,79.4
哈密地区,201801.csv,PM2.5,45.77
哈密地区,201801.csv,SO2,11.68
哈尔滨,201801.csv,AQI,106.9
哈尔滨,201801.csv,CO,1.14
哈尔滨,201801.csv,NO2,50.86
哈尔滨,201801.csv,O3,37.34
哈尔滨,201801.csv,PM10,97.46
哈尔滨,201801.csv,PM2.5,80.26
哈尔滨,201801.csv,SO2,54.18
唐山,201801.csv,AQI,85.41
唐山,201801.csv,CO,1.79
唐山,201801.csv,NO2,59.53
唐山,201801.csv,O3,29.23
唐山,201801.csv,PM10,102.17
唐山,201801.csv,PM2.5,56.45
唐山,201801.csv,SO2,36.88
商丘,201801.csv,AQI,152.15
商丘,201801.csv,CO,1.39
商丘,201801.csv,NO2,48.21
商丘,201801.csv,O3,36.99
商丘,201801.csv,PM10,169.64
商丘,201801.csv,PM2.5,114.33
商丘,201801.csv,SO2,13.63
商洛,201801.csv,AQI,80.02
商洛,201801.csv,CO,0.93
商洛,201801.csv,NO2,36.76
商洛,201801.csv,O3,49.26
商洛,201801.csv,PM10,81.8
商洛,201801.csv,PM2.5,54.43
商洛,201801.csv,SO2,16.35
喀什地区,201801.csv,AQI,222.06
喀什地区,201801.csv,CO,2.57
喀什地区,201801.csv,NO2,39.76
喀什地区,201801.csv,O3,41.46
喀什地区,201801.csv,PM10,328.75
喀什地区,201801.csv,PM2.5,126.67
喀什地区,201801.csv,SO2,11.15
嘉兴,201801.csv,AQI,95.39
嘉兴,201801.csv,CO,1.05
嘉兴,201801.csv,NO2,50.57
嘉兴,201801.csv,O3,37.87
嘉兴,201801.csv,PM10,92.5
嘉兴,201801.csv,PM2.5,70.21
嘉兴,201801.csv,SO2,14.49
嘉峪关,201801.csv,AQI,80.82
嘉峪关,201801.csv,CO,0.81
嘉峪关,201801.csv,NO2,26.63
嘉峪关,201801.csv,O3,58.23
嘉峪关,201801.csv,PM10,111.87
嘉峪关,201801.csv,PM2.5,30.45
嘉峪关,201801.csv,SO2,16.1
四平,201801.csv,AQI,88.95
四平,201801.csv,CO,1.19
四平,201801.csv,NO2,48.2
四平,201801.csv,O3,37.76
四平,201801.csv,PM10,88.89
四平,201801.csv,PM2.5,63.63
四平,201801.csv,SO2,40.12
固原,201801.csv,AQI,79.46
固原,201801.csv,CO,0.99
固原,201801.csv,NO2,30.33
固原,201801.csv,O3,61.45
固原,201801.csv,PM10,90.55
固原,201801.csv,PM2.5,46.74
固原,201801.csv,SO2,13.19
塔城地区,201801.csv,AQI,46.2
塔城地区,201801.csv,CO,1.47
塔城地区,201801.csv,NO2,18.48
塔城地区,201801.csv,O3,68.23
塔城地区,201801.csv,PM10,46.82
塔城地区,201801.csv,PM2.5,27.66
塔城地区,201801.csv,SO2,6.13
大兴安岭地区,201801.csv,AQI,35.28
大兴安岭地区,201801.csv,CO,0.54
大兴安岭地区,201801.csv,NO2,8.11
大兴安岭地区,201801.csv,O3,66.72
大兴安岭地区,201801.csv,PM10,30.94
大兴安岭地区,201801.csv,PM2.5,17.81
大兴安岭地区,201801.csv,SO2,19.8
大同,201801.csv,AQI,60.69
大同,201801.csv,CO,1.79
大同,201801.csv,NO2,29.04
大同,201801.csv,O3,37.04
大同,201801.csv,PM10,69.12
大同,201801.csv,PM2.5,34.79
大同,201801.csv,SO2,46.06
大庆,201801.csv,AQI,67.83
大庆,201801.csv,CO,0.88
大庆,201801.csv,NO2,34.47
大庆,201801.csv,O3,44.63
大庆,201801.csv,PM10,58.97
大庆,201801.csv,PM2.5,49.4
大庆,201801.csv,SO2,23.68
大理州,201801.csv,AQI,40.04
大理州,201801.csv,CO,0.77
大理州,201801.csv,NO2,17.23
大理州,201801.csv,O3,69.26
大理州,201801.csv,PM10,39.67
大理州,201801.csv,PM2.5,19.34
大理州,201801.csv,SO2,4.95
大连,201801.csv,AQI,62.73
大连,201801.csv,CO,1.03
大连,201801.csv,NO2,35.24
大连,201801.csv,O3,44.8
大连,201801.csv,PM10,70.95
大连,201801.csv,PM2.5,36.7
大连,201801.csv,SO2,22.72
天水,201801.csv,AQI,106.06
天水,201801.csv,CO,1.5
天水,201801.csv,NO2,51.74
天水,201801.csv,O3,38.17
天水,201801.csv,PM10,129.61
天水,201801.csv,PM2.5,75.47
天水,201801.csv,SO2,40.22
天津,201801.csv,AQI,78.49
天津,201801.csv,CO,1.36
天津,201801.csv,NO2,55.4
天津,201801.csv,O3,28.02
天津,201801.csv,PM10,82.77
天津,201801.csv,PM2.5,51.23
天津,201801.csv,SO2,18.88
太仓,201801.csv,AQI,92.9
太仓,201801.csv,CO,0.92
太仓,201801.csv,NO2,53.95
太仓,201801.csv,O3,43.96
太仓,201801.csv,PM10,92.9
太仓,201801.csv,PM2.5,67.86
太仓,201801.csv,SO2,16.37
太原,201801.csv,AQI,112.72
太原,201801.csv,CO,1.43
太原,201801.csv,NO2,56.11
太原,201801.csv,O3,30.13
太原,201801.csv,PM10,139.93
太原,201801.csv,PM2.5,76.54
太原,201801.csv,SO2,69.03
威海,201801.csv,AQI,60.7
威海,201801.csv,CO,0.68
威海,201801.csv,NO2,26.03
威海,201801.csv,O3,59.3
威海,201801.csv,PM10,66.78
威海,201801.csv,PM2.5,36.48
威海,201801.csv,SO2,10.75
娄底,201801.csv,AQI,72.41
娄底,201801.csv,CO,1.73
娄底,201801.csv,NO2,31.46
娄底,201801.csv,O3,43.23
娄底,201801.csv,PM10,87.65
娄底,201801.csv,PM2.5,45.52
娄底,201801.csv,SO2,13.43
孝感,201801.csv,AQI,102.17
孝感,201801.csv,CO,1.45
孝感,201801.csv,NO2,33.85
孝感,201801.csv,O3,38.12
孝感,201801.csv,PM10,109.33
孝感,201801.csv,PM2.5,75.11
孝感,201801.csv,SO2,10.13
宁德,201801.csv,AQI,51.41
宁德,201801.csv,CO,0.88
宁德,201801.csv,NO2,27.84
宁德,201801.csv,O3,39.04
宁德,201801.csv,PM10,54.24
宁德,201801.csv,PM2.5,33.47
宁德,201801.csv,SO2,9.98
宁波,201801.csv,AQI,75.64
宁波,201801.csv,CO,0.94
宁波,201801.csv,NO2,52.77
宁波,201801.csv,O3,33.71
宁波,201801.csv,PM10,76.63
宁波,201801.csv,PM2.5,53.91
宁波,201801.csv,SO2,12.72
安庆,201801.csv,AQI,119.94
安庆,201801.csv,CO,0.85
安庆,201801.csv,NO2,47.5
安庆,201801.csv,O3,64.04
安庆,201801.csv,PM10,113.3
安庆,201801.csv,PM2.5,90.64
安庆,201801.csv,SO2,12.16
安康,201801.csv,AQI,95.03
安康,201801.csv,CO,1.27
安康,201801.csv,NO2,38.83
安康,201801.csv,O3,38.6
安康,201801.csv,PM10,101.81
安康,201801.csv,PM2.5,69.86
安康,201801.csv,SO2,23.91
安阳,201801.csv,AQI,162.97
安阳,201801.csv,CO,1.98
安阳,201801.csv,NO2,57.74
安阳,201801.csv,O3,32.87
安阳,201801.csv,PM10,174.81
安阳,201801.csv,PM2.5,129.15
安阳,201801.csv,SO2,34.61
安顺,201801.csv,AQI,58.42
安顺,201801.csv,CO,0.89
安顺,201801.csv,NO2,21.33
安顺,201801.csv,O3,43.81
安顺,201801.csv,PM10,54.89
安顺,201801.csv,PM2.5,41.67
安顺,201801.csv,SO2,34.74
定西,201801.csv,AQI,106.2
定西,201801.csv,CO,1.31
定西,201801.csv,NO2,33.21
定西,201801.csv,O3,46.29
定西,201801.csv,PM10,124.6
定西,201801.csv,PM2.5,75.38
定西,201801.csv,SO2,44.74
宜兴,201801.csv,AQI,118.12
宜兴,201801.csv,CO,1.46
宜兴,201801.csv,NO2,56.6
宜兴,201801.csv,O3,33.95
宜兴,201801.csv,PM10,102.72
宜兴,201801.csv,PM2.5,89.12
宜兴,201801.csv,SO2,20.86
宜宾,201801.csv,AQI,113.88
宜宾,201801.csv,CO,1.41
宜宾,201801.csv,NO2,48.69
宜宾,201801.csv,O3,25.88
宜宾,201801.csv,PM10,117.01
宜宾,201801.csv,PM2.5,85.93
宜宾,201801.csv,SO2,21.19
宜昌,201801.csv,AQI,145.22
宜昌,201801.csv,CO,1.48
宜昌,201801.csv,NO2,44.72
宜昌,201801.csv,O3,30.34
宜昌,201801.csv,PM10,137.17
宜昌,201801.csv,PM2.5,111.56
宜昌,201801.csv,SO2,12.99
宜春,201801.csv,AQI,95.71
宜春,201801.csv,CO,1.27
宜春,201801.csv,NO2,37.91
宜春,201801.csv,O3,25.52
宜春,201801.csv,PM10,101.71
宜春,201801.csv,PM2.5,71.77
宜春,201801.csv,SO2,32.08
宝鸡,201801.csv,AQI,141.07
宝鸡,201801.csv,CO,1.49
宝鸡,201801.csv,NO2,52.11
宝鸡,201801.csv,O3,36.33
宝鸡,201801.csv,PM10,147.92
宝鸡,201801.csv,PM2.5,105.83
宝鸡,201801.csv,SO2,23.18
宣城,201801.csv,AQI,107.08
宣城,201801.csv,CO,1.03
宣城,201801.csv,NO2,54.37
宣城,201801.csv,O3,53.51
宣城,201801.csv,PM10,103.77
