city,type,value
七台河,AQI,38.71
七台河,CO,0.89
七台河,NO2,52.62
七台河,O3,41.17
七台河,PM10,33.76
七台河,PM2.5,20.33
七台河,SO2,10.33
三亚,AQI,16.12
三亚,CO,0.61
三亚,NO2,9.21
三亚,O3,37.71
三亚,PM10,14.29
三亚,PM2.5,6.96
三亚,SO2,4.17
三明,AQI,17.5
三明,CO,0.58
三明,NO2,12.42
三明,O3,29.46
三明,PM10,17.29
三明,PM2.5,8.21
三明,SO2,10.54
三门峡,AQI,62.29
三门峡,CO,0.77
三门峡,NO2,12.75
三门峡,O3,75.79
三门峡,PM10,70.42
三门峡,PM2.5,42.33
三门峡,SO2,6.96
上海,AQI,24.88
上海,CO,0.37
上海,NO2,15.88
上海,O3,36.04
上海,PM10,24.88
上海,PM2.5,8.54
上海,SO2,6.42
上饶,AQI,34.21
上饶,CO,0.66
上饶,NO2,9.92
上饶,O3,50.04
上饶,PM10,32.42
上饶,PM2.5,14.54
上饶,SO2,20.21
东莞,AQI,48.29
东莞,CO,0.61
东莞,NO2,33.58
东莞,O3,64.54
东莞,PM10,49.79
东莞,PM2.5,30.04
东莞,SO2,10.75
东营,AQI,69.21
东营,CO,0.46
东营,NO2,19.67
东营,O3,116.54
东营,PM10,77.92
东营,PM2.5,42.42
东营,SO2,11.96
中卫,AQI,59.08
中卫,CO,0.72
中卫,NO2,20.38
中卫,O3,77.79
中卫,PM10,67.96
中卫,PM2.5,24.96
中卫,SO2,8.46
中山,AQI,59.75
中山,CO,0.67
中山,NO2,27.88
中山,O3,100.04
中山,PM10,46.54
中山,PM2.5,27.21
中山,SO2,7.88
临夏州,AQI,56.12
临夏州,CO,0.84
临夏州,NO2,13.71
临夏州,O3,88.21
临夏州,PM10,61.38
临夏州,PM2.5,33.79
临夏州,SO2,14.88
临安,AQI,36.04
临安,CO,0.36
临安,NO2,18.17
临安,O3,67.25
临安,PM10,33.92
临安,PM2.5,17.58
临安,SO2,7.79
临汾,AQI,40.21
临汾,CO,0.95
临汾,NO2,13.71
临汾,O3,93.33
临汾,PM10,35.54
临汾,PM2.5,23.62
临汾,SO2,20.58
临沂,AQI,56.0
临沂,CO,0.48
临沂,NO2,24.21
临沂,O3,111.17
临沂,PM10,61.21
临沂,PM2.5,26.17
临沂,SO2,9.79
临沧,AQI,30.42
临沧,CO,0.73
临沧,NO2,11.88
