city,type,value
七台河,AQI,41.93
七台河,CO,0.42
七台河,NO2,25.3
七台河,O3,46.29
七台河,PM10,45.39
七台河,PM2.5,14.22
七台河,SO2,8.92
三亚,AQI,26.47
三亚,CO,0.52
三亚,NO2,10.75
三亚,O3,46.22
三亚,PM10,25.42
三亚,PM2.5,13.33
三亚,SO2,5.31
三明,AQI,33.26
三明,CO,0.86
三明,NO2,17.69
三明,O3,45.71
三明,PM10,31.69
三明,PM2.5,17.48
三明,SO2,9.4
三门峡,AQI,52.35
三门峡,CO,0.75
三门峡,NO2,30.07
三门峡,O3,63.54
三门峡,PM10,58.67
三门峡,PM2.5,24.62
三门峡,SO2,8.82
上海,AQI,43.14
上海,CO,0.63
上海,NO2,34.19
上海,O3,79.18
上海,PM10,39.64
上海,PM2.5,23.45
上海,SO2,7.11
上饶,AQI,46.93
上饶,CO,0.69
上饶,NO2,11.46
上饶,O3,69.04
上饶,PM10,49.11
上饶,PM2.5,27.31
上饶,SO2,15.17
东莞,AQI,44.44
东莞,CO,0.61
东莞,NO2,31.53
东莞,O3,62.73
东莞,PM10,41.48
东莞,PM2.5,27.44
东莞,SO2,8.26
东营,AQI,60.17
东营,CO,0.54
东营,NO2,33.08
东营,O3,85.87
东营,PM10,75.0
东营,PM2.5,29.97
东营,SO2,12.35
中卫,AQI,47.72
中卫,CO,0.73
中卫,NO2,21.35
中卫,O3,64.72
中卫,PM10,52.09
中卫,PM2.5,22.82
中卫,SO2,12.63
中山,AQI,40.11
中山,CO,0.68
中山,NO2,19.04
中山,O3,65.76
中山,PM10,37.75
中山,PM2.5,23.56
中山,SO2,6.32
临夏州,AQI,49.73
临夏州,CO,0.8
临夏州,NO2,12.68
临夏州,O3,60.07
临夏州,PM10,54.27
临夏州,PM2.5,27.74
临夏州,SO2,14.27
临安,AQI,46.26
临安,CO,0.67
临安,NO2,24.26
临安,O3,65.11
临安,PM10,48.63
临安,PM2.5,26.98
临安,SO2,6.7
临汾,AQI,57.0
临汾,CO,1.14
临汾,NO2,29.03
临汾,O3,70.01
临汾,PM10,58.13
临汾,PM2.5,31.86
临汾,SO2,11.01
临沂,AQI,59.22
临沂,CO,0.62
临沂,NO2,32.94
临沂,O3,80.15
临沂,PM10,69.99
临沂,PM2.5,24.59
临沂,SO2,12.9
临沧,AQI,26.1
临沧,CO,0.77
临沧,NO2,10.92
临沧,O3,31.8
临沧,PM10,23.99
临沧,PM2.5,14.82
临沧,SO2,8.56
丹东,AQI,33.7
丹东,CO,0.66
丹东,NO2,19.49
丹东,O3,47.11
丹东,PM10,32.62
丹东,PM2.5,16.3
丹东,SO2,11.12
丽水,AQI,35.56
丽水,CO,0.51
丽水,NO2,16.73
丽水,O3,54.85
丽水,PM10,35.6
丽水,PM2.5,17.96
丽水,SO2,5.74
丽江,AQI,25.82
丽江,CO,0.81
丽江,NO2,10.89
丽江,O3,37.77
丽江,PM10,25.09
丽江,PM2.5,15.09
丽江,SO2,9.2
义乌,AQI,48.35
义乌,CO,0.69
义乌,NO2,28.75
义乌,O3,66.24
义乌,PM10,49.32
义乌,PM2.5,29.18
义乌,SO2,6.94
乌兰察布,AQI,33.28
乌兰察布,CO,0.35
乌兰察布,NO2,19.46
乌兰察布,O3,70.43
乌兰察布,PM10,29.33
乌兰察布,PM2.5,16.75
乌兰察布,SO2,17.25
乌海,AQI,57.74
乌海,CO,0.8
乌海,NO2,24.2
乌海,O3,62.61
乌海,PM10,69.44
乌海,PM2.5,27.08
乌海,SO2,23.75
乌鲁木齐,AQI,57.64
乌鲁木齐,CO,0.76
乌鲁木齐,NO2,37.78
乌鲁木齐,O3,48.69
乌鲁木齐,PM10,70.2
乌鲁木齐,PM2.5,20.5
乌鲁木齐,SO2,9.65
乐山,AQI,38.32
乐山,CO,0.77
乐山,NO2,22.9
乐山,O3,39.57
乐山,PM10,39.03
乐山,PM2.5,23.86
乐山,SO2,6.1
九江,AQI,53.14
九江,CO,0.7
九江,NO2,22.23
九江,O3,80.13
九江,PM10,58.53
九江,PM2.5,26.91
九江,SO2,12.6
乳山,AQI,41.05
乳山,CO,0.71
乳山,NO2,25.51
乳山,O3,94.28
