city,type,value
七台河,AQI,58.3
七台河,CO,0.64
七台河,NO2,48.57
七台河,O3,40.97
七台河,PM10,68.43
七台河,PM2.5,27.07
七台河,SO2,12.35
三亚,AQI,29.81
三亚,CO,0.54
三亚,NO2,11.4
三亚,O3,56.25
三亚,PM10,28.99
三亚,PM2.5,14.86
三亚,SO2,3.91
三明,AQI,35.37
三明,CO,0.87
三明,NO2,23.93
三明,O3,30.13
三明,PM10,33.83
三明,PM2.5,21.41
三明,SO2,10.99
三门峡,AQI,120.66
三门峡,CO,1.02
三门峡,NO2,44.29
三门峡,O3,30.65
三门峡,PM10,138.83
三门峡,PM2.5,76.72
三门峡,SO2,13.88
上海,AQI,59.04
上海,CO,0.68
上海,NO2,52.92
上海,O3,55.29
上海,PM10,49.44
上海,PM2.5,40.34
上海,SO2,6.86
上饶,AQI,53.57
上饶,CO,0.84
上饶,NO2,28.25
上饶,O3,32.64
上饶,PM10,61.35
上饶,PM2.5,34.18
上饶,SO2,19.26
东莞,AQI,60.3
东莞,CO,0.85
东莞,NO2,41.93
东莞,O3,46.09
东莞,PM10,58.96
东莞,PM2.5,42.32
东莞,SO2,11.09
东营,AQI,115.35
东营,CO,0.86
东营,NO2,51.27
东营,O3,42.47
东营,PM10,138.98
东营,PM2.5,74.07
东营,SO2,16.94
中卫,AQI,92.49
中卫,CO,0.67
中卫,NO2,32.51
中卫,O3,43.51
中卫,PM10,139.98
中卫,PM2.5,47.49
中卫,SO2,18.03
中山,AQI,56.87
中山,CO,0.79
中山,NO2,46.56
中山,O3,44.09
中山,PM10,57.27
中山,PM2.5,38.0
中山,SO2,9.95
临夏州,AQI,86.5
临夏州,CO,1.4
临夏州,NO2,28.64
临夏州,O3,44.47
临夏州,PM10,104.88
临夏州,PM2.5,51.61
临夏州,SO2,31.24
临安,AQI,60.55
临安,CO,0.81
临安,NO2,38.9
临安,O3,33.56
临安,PM10,74.68
临安,PM2.5,36.55
临安,SO2,6.02
临汾,AQI,116.22
临汾,CO,2.03
临汾,NO2,55.22
临汾,O3,30.1
临汾,PM10,132.92
临汾,PM2.5,84.51
临汾,SO2,34.92
