city,type,value
七台河,AQI,53.75
七台河,CO,0.58
七台河,NO2,24.87
七台河,O3,33.54
七台河,PM10,62.17
七台河,PM2.5,20.79
七台河,SO2,9.17
三亚,AQI,36.04
三亚,CO,0.76
三亚,NO2,14.12
三亚,O3,67.58
三亚,PM10,32.92
三亚,PM2.5,24.08
三亚,SO2,4.88
三明,AQI,51.0
三明,CO,0.92
三明,NO2,23.83
三明,O3,71.54
三明,PM10,47.42
三明,PM2.5,31.83
三明,SO2,9.46
三门峡,AQI,56.54
三门峡,CO,0.66
三门峡,NO2,39.96
三门峡,O3,41.21
三门峡,PM10,67.58
三门峡,PM2.5,19.0
三门峡,SO2,7.5
上海,AQI,63.29
上海,CO,0.7
上海,NO2,32.67
上海,O3,122.71
上海,PM10,67.25
上海,PM2.5,36.38
上海,SO2,10.5
上饶,AQI,61.25
上饶,CO,0.82
上饶,NO2,22.04
上饶,O3,94.0
上饶,PM10,67.88
上饶,PM2.5,37.5
上饶,SO2,19.29
东莞,AQI,51.5
东莞,CO,0.63
东莞,NO2,36.12
东莞,O3,90.5
东莞,PM10,51.67
东莞,PM2.5,35.0
东莞,SO2,9.29
东营,AQI,49.33
东营,CO,0.37
东营,NO2,31.42
东营,O3,54.33
东营,PM10,53.92
东营,PM2.5,10.75
东营,SO2,14.04
中卫,AQI,37.92
中卫,CO,0.74
中卫,NO2,21.75
中卫,O3,50.83
中卫,PM10,36.92
中卫,PM2.5,18.38
中卫,SO2,22.5
中山,AQI,64.5
中山,CO,0.69
中山,NO2,33.04
中山,O3,104.96
中山,PM10,55.83
中山,PM2.5,36.46
中山,SO2,9.79
临夏州,AQI,61.88
临夏州,CO,0.91
临夏州,NO2,18.88
临夏州,O3,50.46
临夏州,PM10,77.21
临夏州,PM2.5,36.17
临夏州,SO2,15.0
临安,AQI,60.79
临安,CO,0.66
临安,NO2,24.42
临安,O3,78.33
临安,PM10,71.75
临安,PM2.5,39.96
临安,SO2,7.29
临汾,AQI,27.38
临汾,CO,0.43
临汾,NO2,18.04
临汾,O3,63.62
临汾,PM10,22.88
临汾,PM2.5,5.12
临汾,SO2,4.96
临沂,AQI,50.29
临沂,CO,0.36
临沂,NO2,23.25
临沂,O3,75.0
临沂,PM10,58.29
临沂,PM2.5,11.42
临沂,SO2,8.29
临沧,AQI,29.0
临沧,CO,0.74
临沧,NO2,11.25
临沧,O3,34.96
临沧,PM10,28.67
临沧,PM2.5,15.96
临沧,SO2,9.96
丹东,AQI,29.29
丹东,CO,0.63
丹东,NO2,16.46
丹东,O3,53.79
丹东,PM10,21.25
丹东,PM2.5,18.67
丹东,SO2,10.96
丽水,AQI,53.38
丽水,CO,0.63
丽水,NO2,24.21
丽水,O3,86.42
丽水,PM10,55.04
丽水,PM2.5,31.67
丽水,SO2,7.58
丽江,AQI,29.54
丽江,CO,0.84
丽江,NO2,10.67
丽江,O3,42.83
丽江,PM10,27.17
丽江,PM2.5,19.42
丽江,SO2,7.79
义乌,AQI,70.29
义乌,CO,0.97
义乌,NO2,55.75
义乌,O3,82.58
义乌,PM10,77.38
义乌,PM2.5,46.5
义乌,SO2,12.71
乌兰察布,AQI,19.75
乌兰察布,CO,0.26
乌兰察布,NO2,6.92
乌兰察布,O3,62.25
乌兰察布,PM10,15.52
乌兰察布,PM2.5,9.12
乌兰察布,SO2,17.25
乌海,AQI,29.75
乌海,CO,0.61
乌海,NO2,14.62
乌海,O3,41.62
乌海,PM10,27.04
乌海,PM2.5,15.33
乌海,SO2,5.83
乌鲁木齐,AQI,60.0
乌鲁木齐,CO,0.82
乌鲁木齐,NO2,43.75
乌鲁木齐,O3,51.46
乌鲁木齐,PM10,71.42
乌鲁木齐,PM2.5,19.62
乌鲁木齐,SO2,8.88
乐山,AQI,37.62
乐山,CO,0.61
乐山,NO2,26.96
乐山,O3,32.38
乐山,PM10,38.96
乐山,PM2.5,24.42
乐山,SO2,7.08
九江,AQI,75.79
九江,CO,0.74
九江,NO2,41.25
九江,O3,94.54
九江,PM10,101.21
九江,PM2.5,33.83
九江,SO2,19.17
乳山,AQI,32.96
乳山,CO,0.54
乳山,NO2,23.08
乳山,O3,76.67
乳山,PM10,31.67
乳山,PM2.5,12.0
乳山,SO2,8.67
云浮,AQI,53.67
云浮,CO,0.78
云浮,NO2,36.46
云浮,O3,66.46
云浮,PM10,57.54
云浮,PM2.5,32.0
云浮,SO2,22.25
五家渠,AQI,108.88
五家渠,CO,0.76
五家渠,NO2,34.62
五家渠,O3,50.0
五家渠,PM10,139.35
五家渠,PM2.5,37.29
五家渠,SO2,11.25
亳州,AQI,70.0
亳州,CO,0.62
