date,hour,type,city,value
20180502,0,AQI,北京,67.0
20180502,0,PM2.5,北京,33.0
20180502,0,PM2.5_24h,北京,40.0
20180502,0,PM10,北京,84.0
20180502,0,PM10_24h,北京,183.0
20180502,0,SO2,北京,2.0
20180502,0,SO2_24h,北京,2.0
20180502,0,NO2,北京,37.0
20180502,0,NO2_24h,北京,30.0
20180502,0,O3,北京,39.0
20180502,0,O3_24h,北京,91.0
20180502,0,O3_8h,北京,60.0
20180502,0,O3_8h_24h,北京,84.0
20180502,0,CO,北京,0.58
20180502,0,CO_24h,北京,0.47
20180502,1,AQI,北京,59.0
20180502,1,PM2.5,北京,28.0
20180502,1,PM2.5_24h,北京,40.0
20180502,1,PM10,北京,68.0
20180502,1,PM10_24h,北京,183.0
20180502,1,SO2,北京,2.0
20180502,1,SO2_24h,北京,2.0
20180502,1,NO2,北京,39.0
20180502,1,NO2_24h,北京,30.0
20180502,1,O3,北京,32.0
20180502,1,O3_24h,北京,91.0
20180502,1,O3_8h,北京,32.0
20180502,1,O3_8h_24h,北京,32.0
20180502,1,CO,北京,0.48
20180502,1,CO_24h,北京,0.46
20180502,2,AQI,北京,57.0
20180502,2,PM2.5,北京,28.0
20180502,2,PM2.5_24h,北京,40.0
20180502,2,PM10,北京,63.0
20180502,2,PM10_24h,北京,183.0
20180502,2,SO2,北京,2.0
20180502,2,SO2_24h,北京,2.0
20180502,2,NO2,北京,43.0
20180502,2,NO2_24h,北京,30.0
20180502,2,O3,北京,22.0
20180502,2,O3_24h,北京,91.0
20180502,2,O3_8h,北京,27.0
20180502,2,O3_8h_24h,北京,33.0
20180502,2,CO,北京,0.45
20180502,2,CO_24h,北京,0.45
20180502,3,AQI,北京,53.0
20180502,3,PM2.5,北京,24.0
20180502,3,PM2.5_24h,北京,40.0
20180502,3,PM10,北京,55.0
20180502,3,PM10_24h,北京,183.0
20180502,3,SO2,北京,2.0
20180502,3,SO2_24h,北京,2.0
20180502,3,NO2,北京,46.0
20180502,3,NO2_24h,北京,29.0
20180502,3,O3,北京,19.0
20180502,3,O3_24h,北京,91.0
20180502,3,O3_8h,北京,24.0
20180502,3,O3_8h_24h,北京,33.0
20180502,3,CO,北京,0.41
20180502,3,CO_24h,北京,0.44
20180502,4,AQI,北京,51.0
20180502,4,PM2.5,北京,18.0
20180502,4,PM2.5_24h,北京,39.0
20180502,4,PM10,北京,51.0
20180502,4,PM10_24h,北京,172.0
20180502,4,SO2,北京,2.0
20180502,4,SO2_24h,北京,2.0
20180502,4,NO2,北京,37.0
20180502,4,NO2_24h,北京,28.0
20180502,4,O3,北京,37.0
20180502,4,O3_24h,北京,90.0
20180502,4,O3_8h,北京,27.0
20180502,4,O3_8h_24h,北京,34.0
20180502,4,CO,北京,0.35
20180502,4,CO_24h,北京,0.42
20180502,5,AQI,北京,29.0
20180502,5,PM2.5,北京,15.0
20180502,5,PM2.5_24h,北京,38.0
20180502,5,PM10,北京,29.0
20180502,5,PM10_24h,北京,190.0
20180502,5,SO2,北京,2.0
20180502,5,SO2_24h,北京,2.0
20180502,5,NO2,北京,37.0
20180502,5,NO2_24h,北京,27.0
20180502,5,O3,北京,33.0
20180502,5,O3_24h,北京,91.0
20180502,5,O3_8h,北京,28.0
20180502,5,O3_8h_24h,北京,35.0
20180502,5,CO,北京,0.32
20180502,5,CO_24h,北京,0.4
20180502,6,AQI,北京,29.0
20180502,6,PM2.5,北京,13.0
20180502,6,PM2.5_24h,北京,36.0
20180502,6,PM10,北京,29.0
20180502,6,PM10_24h,北京,178.0
20180502,6,SO2,北京,2.0
20180502,6,SO2_24h,北京,2.0
20180502,6,NO2,北京,37.0
20180502,6,NO2_24h,北京,26.0
20180502,6,O3,北京,35.0
20180502,6,O3_24h,北京,91.0
20180502,6,O3_8h,北京,29.0
20180502,6,O3_8h_24h,北京,37.0
20180502,6,CO,北京,0.3
20180502,6,CO_24h,北京,0.39
20180502,7,AQI,北京,36.0
20180502,7,PM2.5,北京,18.0
20180502,7,PM2.5_24h,北京,35.0
20180502,7,PM10,北京,36.0
20180502,7,PM10_24h,北京,164.0
20180502,7,SO2,北京,2.0
20180502,7,SO2_24h,北京,2.0
20180502,7,NO2,北京,37.0
20180502,7,NO2_24h,北京,26.0
20180502,7,O3,北京,36.0
20180502,7,O3_24h,北京,91.0
20180502,7,O3_8h,北京,30.0
20180502,7,O3_8h_24h,北京,37.0
20180502,7,CO,北京,0.36
20180502,7,CO_24h,北京,0.39
20180502,8,AQI,北京,46.0
20180502,8,PM2.5,北京,20.0
20180502,8,PM2.5_24h,北京,32.0
20180502,8,PM10,北京,46.0
20180502,8,PM10_24h,北京,142.0
20180502,8,SO2,北京,2.0
20180502,8,SO2_24h,北京,2.0
20180502,8,NO2,北京,28.0
20180502,8,NO2_24h,北京,26.0
20180502,8,O3,北京,51.0
20180502,8,O3_24h,北京,91.0
20180502,8,O3_8h,北京,33.0
20180502,8,O3_8h_24h,北京,38.0
20180502,8,CO,北京,0.35
20180502,8,CO_24h,北京,0.39
20180502,9,AQI,北京,32.0
